"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"261","Gonzalez","2","M","GI","GI12",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"262","Gonzalez","2","M","GI","GI13",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"263","Gonzalez","2","M","GI","GI3",0.421052632,NA,0.421052632,0.421052632,0.421052632,NA,NA,0.421052632
"264","Gonzalez","2","M","GI","GI4",0.933333333,NA,0.933333333,0.933333333,0.933333333,NA,NA,0.933333333
"265","Gonzalez","2","M","GI","GI6",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"266","Gonzalez","2","M","GI","GI7",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"267","Gonzalez","2","M","GI","GI8",0.35,NA,0.35,0.35,0.35,NA,NA,0.35
"268","Gonzalez","2","M","KA","KA10",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"269","Gonzalez","2","M","KA","KA13",0.789473684,NA,0.789473684,0.789473684,0.789473684,NA,NA,0.789473684
"270","Gonzalez","2","M","KA","KA14",0.578947368,NA,0.578947368,0.578947368,0.578947368,NA,NA,0.578947368
"271","Gonzalez","2","M","KA","KA15",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"272","Gonzalez","2","M","KA","KA16",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"273","Gonzalez","2","M","KA","KA17",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"274","Gonzalez","2","M","KA","KA18",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"275","Gonzalez","2","M","KA","KA2",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"276","Gonzalez","2","M","MA","MA13",0.818181818,NA,0.818181818,0.818181818,0.818181818,NA,NA,0.818181818
"277","Gonzalez","2","M","MA","MA16",0.736842105,NA,0.736842105,0.736842105,0.736842105,NA,NA,0.736842105
"278","Gonzalez","2","M","MA","MA18",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"279","Gonzalez","2","M","MA","MA27",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"280","Gonzalez","2","M","MA","MA28",0.428571429,NA,0.428571429,0.428571429,0.428571429,NA,NA,0.428571429
"281","Gonzalez","2","M","MA","MA3",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"282","Gonzalez","2","M","MA","MA33",0.714285714,NA,0.714285714,0.714285714,0.714285714,NA,NA,0.714285714
"283","Gonzalez","2","M","MA","MA7",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"284","Gonzalez","2","M","MA","MA9",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"285","Gonzalez","2","M","MU","MU1",0.35,NA,0.35,0.35,0.35,NA,NA,0.35
"286","Gonzalez","2","M","MU","MU10",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"287","Gonzalez","2","M","MU","MU11",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"288","Gonzalez","2","M","MU","MU12",0.047619048,NA,0.047619048,0.047619048,0.047619048,NA,NA,0.047619048
"289","Gonzalez","2","M","MU","MU14",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"290","Gonzalez","2","M","MU","MU18",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"291","Gonzalez","2","M","MU","MU19",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"292","Gonzalez","2","M","MU","MU20",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"293","Gonzalez","2","M","MU","MU3",0.722222222,NA,0.722222222,0.722222222,0.722222222,NA,NA,0.722222222
"294","Gonzalez","2","M","MU","MU7",0.315789474,NA,0.315789474,0.315789474,0.315789474,NA,NA,0.315789474
"295","Gonzalez","2","M","MU","MU8",0.421052632,NA,0.421052632,0.421052632,0.421052632,NA,NA,0.421052632
"296","Gonzalez","2","M","RE","RE10",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"297","Gonzalez","2","M","RE","RE11",1,NA,1,1,1,NA,NA,1
"298","Gonzalez","2","M","RE","RE13",0.571428571,NA,0.571428571,0.571428571,0.571428571,NA,NA,0.571428571
"299","Gonzalez","2","M","RE","RE18",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"300","Gonzalez","2","M","RE","RE2",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"301","Gonzalez","2","M","RE","RE3",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"302","Gonzalez","2","M","RE","RE6",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"303","Gonzalez","2","M","RE","RE7",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"304","Gonzalez","2","M","UM","UM13",0.666666667,NA,0.666666667,0.666666667,0.666666667,NA,NA,0.666666667
"305","Gonzalez","2","M","UM","UM18",0.1,NA,0.1,0.1,0.1,NA,NA,0.1
"306","Gonzalez","2","M","UM","UM20",0.555555556,NA,0.555555556,0.555555556,0.555555556,NA,NA,0.555555556
"307","Gonzalez","2","M","UM","UM21",0.388888889,NA,0.388888889,0.388888889,0.388888889,NA,NA,0.388888889
"308","Gonzalez","2","M","UM","UM23",0.578947368,NA,0.578947368,0.578947368,0.578947368,NA,NA,0.578947368
"309","Gonzalez","2","M","UM","UM26",0.35,NA,0.35,0.35,0.35,NA,NA,0.35
"310","Gonzalez","2","M","UM","UM29",0.590909091,NA,0.590909091,0.590909091,0.590909091,NA,NA,0.590909091
"311","Gonzalez","2","M","UM","UM4",0.52631579,NA,0.52631579,0.52631579,0.52631579,NA,NA,0.52631579
"312","Gonzalez","2","M","UM","UM5",0.590909091,NA,0.590909091,0.590909091,0.590909091,NA,NA,0.590909091
"313","Gonzalez","2","M","UM","UM9",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"314","Gonzalez","2","M","VA","VA1",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"315","Gonzalez","2","M","VA","VA11",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"316","Gonzalez","2","M","VA","VA15",0.52631579,NA,0.52631579,0.52631579,0.52631579,NA,NA,0.52631579
"317","Gonzalez","2","M","VA","VA18",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"318","Gonzalez","2","M","VA","VA22",0.368421053,NA,0.368421053,0.368421053,0.368421053,NA,NA,0.368421053
"319","Gonzalez","2","M","VA","VA26",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"320","Gonzalez","2","M","VA","VA34",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"321","Gonzalez","2","M","VA","VA35",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"322","Gonzalez","2","M","VA","VA44",0.545454546,NA,0.545454546,0.545454546,0.545454546,NA,NA,0.545454546
"323","Gonzalez","2","M","VA","VA46",0.315789474,NA,0.315789474,0.315789474,0.315789474,NA,NA,0.315789474
"324","Gonzalez","2","M","VA","VA55",0.619047619,NA,0.619047619,0.619047619,0.619047619,NA,NA,0.619047619
"325","Gonzalez","2","M","VA","VA57",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"326","Gonzalez","2","M","VA","VA66",0.470588235,NA,0.470588235,0.470588235,0.470588235,NA,NA,0.470588235
"327","Gonzalez","2","M","VA","VA71",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"328","Gonzalez","2","M","VA","VA9",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"329","Gonzalez","2","M","YE","YE13",0.705882353,NA,0.705882353,0.705882353,0.705882353,NA,NA,0.705882353
"330","Gonzalez","2","M","YE","YE19",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"331","Gonzalez","2","M","YE","YE20",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"332","Gonzalez","2","M","YE","YE21",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"333","Gonzalez","2","M","YE","YE23",0.80952381,NA,0.80952381,0.80952381,0.80952381,NA,NA,0.80952381
"334","Gonzalez","2","M","YE","YE24",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"335","Gonzalez","2","M","YE","YE26",0.764705882,NA,0.764705882,0.764705882,0.764705882,NA,NA,0.764705882
"336","Gonzalez","2","M","YE","YE27",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"337","Gonzalez","2","M","YE","YE40",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"338","Gonzalez","2","M","YE","YE48",0.789473684,NA,0.789473684,0.789473684,0.789473684,NA,NA,0.789473684
"339","Gonzalez","2","M","YE","YE49",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"340","Gonzalez","2","M","YE","YE51",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"341","Gonzalez","3","F","AK","AK1",0.52631579,NA,0.52631579,0.52631579,0.52631579,NA,NA,0.52631579
"342","Gonzalez","3","F","AK","AK10",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"343","Gonzalez","3","F","AK","AK11",1,NA,1,1,1,NA,NA,1
"344","Gonzalez","3","F","AK","AK15",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"345","Gonzalez","3","F","AK","AK16",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"346","Gonzalez","3","F","AK","AK17",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"347","Gonzalez","3","F","AK","AK18",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"348","Gonzalez","3","F","AK","AK2",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"349","Gonzalez","3","F","AK","AK20",1,NA,1,1,1,NA,NA,1
"350","Gonzalez","3","F","AK","AK21",1,NA,1,1,1,NA,NA,1
"351","Gonzalez","3","F","AK","AK4",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"352","Gonzalez","3","F","AK","AK5",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"353","Gonzalez","3","F","AK","AK6",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"354","Gonzalez","3","F","AK","AK7",1,NA,1,1,1,NA,NA,1
"355","Gonzalez","3","F","AK","AK8",0.944444444,NA,0.944444444,0.944444444,0.944444444,NA,NA,0.944444444
"356","Gonzalez","3","F","AK","AK9",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"357","Gonzalez","3","F","GI","GI1",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"358","Gonzalez","3","F","GI","GI12",1,NA,1,1,1,NA,NA,1
"359","Gonzalez","3","F","GI","GI13",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"360","Gonzalez","3","F","GI","GI14",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"361","Gonzalez","3","F","GI","GI15",1,NA,1,1,1,NA,NA,1
"362","Gonzalez","3","F","GI","GI2",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"363","Gonzalez","3","F","GI","GI3",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"364","Gonzalez","3","F","GI","GI4",0.421052632,NA,0.421052632,0.421052632,0.421052632,NA,NA,0.421052632
"365","Gonzalez","3","F","GI","GI6",0.210526316,NA,0.210526316,0.210526316,0.210526316,NA,NA,0.210526316
"366","Gonzalez","3","F","GI","GI7",0.631578947,NA,0.631578947,0.631578947,0.631578947,NA,NA,0.631578947
"367","Gonzalez","3","F","GI","GI8",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"368","Gonzalez","3","F","GI","GI9",0.681818182,NA,0.681818182,0.681818182,0.681818182,NA,NA,0.681818182
"369","Gonzalez","3","F","KA","KA1",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"370","Gonzalez","3","F","KA","KA10",0.428571429,NA,0.428571429,0.428571429,0.428571429,NA,NA,0.428571429
"371","Gonzalez","3","F","KA","KA13",0.714285714,NA,0.714285714,0.714285714,0.714285714,NA,NA,0.714285714
"372","Gonzalez","3","F","KA","KA14",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"373","Gonzalez","3","F","KA","KA15",0.619047619,NA,0.619047619,0.619047619,0.619047619,NA,NA,0.619047619
"374","Gonzalez","3","F","KA","KA16",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"375","Gonzalez","3","F","KA","KA17",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"376","Gonzalez","3","F","KA","KA18",0.888888889,NA,0.888888889,0.888888889,0.888888889,NA,NA,0.888888889
"377","Gonzalez","3","F","KA","KA2",0.727272727,NA,0.727272727,0.727272727,0.727272727,NA,NA,0.727272727
"378","Gonzalez","3","F","KA","KA3",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"379","Gonzalez","3","F","KA","KA5",0.863636364,NA,0.863636364,0.863636364,0.863636364,NA,NA,0.863636364
"380","Gonzalez","3","F","KA","KA7",1,NA,1,1,1,NA,NA,1
"381","Gonzalez","3","F","KA","KA9",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"382","Gonzalez","3","F","MA","MA13",0.52631579,NA,0.52631579,0.52631579,0.52631579,NA,NA,0.52631579
"383","Gonzalez","3","F","MA","MA16",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"384","Gonzalez","3","F","MA","MA21",1,NA,1,1,1,NA,NA,1
"385","Gonzalez","3","F","MA","MA27",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"386","Gonzalez","3","F","MA","MA28",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"387","Gonzalez","3","F","MA","MA3",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"388","Gonzalez","3","F","MA","MA30",1,NA,1,1,1,NA,NA,1
"389","Gonzalez","3","F","MA","MA33",0.789473684,NA,0.789473684,0.789473684,0.789473684,NA,NA,0.789473684
"390","Gonzalez","3","F","MA","MA5",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"391","Gonzalez","3","F","MA","MA6",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"392","Gonzalez","3","F","MA","MA7",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"393","Gonzalez","3","F","MA","MA9",0.590909091,NA,0.590909091,0.590909091,0.590909091,NA,NA,0.590909091
"394","Gonzalez","3","F","MU","MU10",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"395","Gonzalez","3","F","MU","MU11",1,NA,1,1,1,NA,NA,1
"396","Gonzalez","3","F","MU","MU12",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"397","Gonzalez","3","F","MU","MU13",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"398","Gonzalez","3","F","MU","MU14",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"399","Gonzalez","3","F","MU","MU15",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"400","Gonzalez","3","F","MU","MU16",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"401","Gonzalez","3","F","MU","MU17",1,NA,1,1,1,NA,NA,1
"402","Gonzalez","3","F","MU","MU18",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"403","Gonzalez","3","F","MU","MU19",0.714285714,NA,0.714285714,0.714285714,0.714285714,NA,NA,0.714285714
"404","Gonzalez","3","F","MU","MU20",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"405","Gonzalez","3","F","MU","MU3",1,NA,1,1,1,NA,NA,1
"406","Gonzalez","3","F","MU","MU5",0.888888889,NA,0.888888889,0.888888889,0.888888889,NA,NA,0.888888889
"407","Gonzalez","3","F","MU","MU6",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"408","Gonzalez","3","F","MU","MU7",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"409","Gonzalez","3","F","MU","MU8",1,NA,1,1,1,NA,NA,1
"410","Gonzalez","3","F","MU","MU9",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"411","Gonzalez","3","F","RE","RE10",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"412","Gonzalez","3","F","RE","RE11",0.714285714,NA,0.714285714,0.714285714,0.714285714,NA,NA,0.714285714
"413","Gonzalez","3","F","RE","RE12",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"414","Gonzalez","3","F","RE","RE13",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"415","Gonzalez","3","F","RE","RE18",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"416","Gonzalez","3","F","RE","RE2",0.782608696,NA,0.782608696,0.782608696,0.782608696,NA,NA,0.782608696
"417","Gonzalez","3","F","RE","RE3",0.916666667,NA,0.916666667,0.916666667,0.916666667,NA,NA,0.916666667
"418","Gonzalez","3","F","RE","RE5",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"419","Gonzalez","3","F","RE","RE6",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"420","Gonzalez","3","F","RE","RE7",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"421","Gonzalez","3","F","UM","UM13",0.823529412,NA,0.823529412,0.823529412,0.823529412,NA,NA,0.823529412
"422","Gonzalez","3","F","UM","UM18",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"423","Gonzalez","3","F","UM","UM20",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"424","Gonzalez","3","F","UM","UM21",0.523809524,NA,0.523809524,0.523809524,0.523809524,NA,NA,0.523809524
"425","Gonzalez","3","F","UM","UM23",0.461538462,NA,0.461538462,0.461538462,0.461538462,NA,NA,0.461538462
"426","Gonzalez","3","F","UM","UM26",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"427","Gonzalez","3","F","UM","UM4",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"428","Gonzalez","3","F","UM","UM7",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"429","Gonzalez","3","F","UM","UM9",0.631578947,NA,0.631578947,0.631578947,0.631578947,NA,NA,0.631578947
"430","Gonzalez","3","F","VA","VA1",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"431","Gonzalez","3","F","VA","VA11",0.80952381,NA,0.80952381,0.80952381,0.80952381,NA,NA,0.80952381
"432","Gonzalez","3","F","VA","VA15",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"433","Gonzalez","3","F","VA","VA18",1,NA,1,1,1,NA,NA,1
"434","Gonzalez","3","F","VA","VA22",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"435","Gonzalez","3","F","VA","VA26",1,NA,1,1,1,NA,NA,1
"436","Gonzalez","3","F","VA","VA30",1,NA,1,1,1,NA,NA,1
"437","Gonzalez","3","F","VA","VA34",1,NA,1,1,1,NA,NA,1
"438","Gonzalez","3","F","VA","VA35",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"439","Gonzalez","3","F","VA","VA44",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"440","Gonzalez","3","F","VA","VA46",0.35,NA,0.35,0.35,0.35,NA,NA,0.35
"441","Gonzalez","3","F","VA","VA48",0.888888889,NA,0.888888889,0.888888889,0.888888889,NA,NA,0.888888889
"442","Gonzalez","3","F","VA","VA55",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"443","Gonzalez","3","F","VA","VA57",0.736842105,NA,0.736842105,0.736842105,0.736842105,NA,NA,0.736842105
"444","Gonzalez","3","F","VA","VA6",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"445","Gonzalez","3","F","VA","VA66",0.789473684,NA,0.789473684,0.789473684,0.789473684,NA,NA,0.789473684
"446","Gonzalez","3","F","VA","VA67",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"447","Gonzalez","3","F","VA","VA71",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"448","Gonzalez","3","F","VA","VA9",1,NA,1,1,1,NA,NA,1
"449","Gonzalez","3","F","YE","YE13",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"450","Gonzalez","3","F","YE","YE15",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"451","Gonzalez","3","F","YE","YE19",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"452","Gonzalez","3","F","YE","YE21",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"453","Gonzalez","3","F","YE","YE23",0.72,NA,0.72,0.72,0.72,NA,NA,0.72
"454","Gonzalez","3","F","YE","YE24",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"455","Gonzalez","3","F","YE","YE26",0.941176471,NA,0.941176471,0.941176471,0.941176471,NA,NA,0.941176471
"456","Gonzalez","3","F","YE","YE27",0.545454546,NA,0.545454546,0.545454546,0.545454546,NA,NA,0.545454546
"457","Gonzalez","3","F","YE","YE40",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"458","Gonzalez","3","F","YE","YE41",1,NA,1,1,1,NA,NA,1
"459","Gonzalez","3","F","YE","YE48",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"460","Gonzalez","3","F","YE","YE49",0.722222222,NA,0.722222222,0.722222222,0.722222222,NA,NA,0.722222222
"461","Gonzalez","3","F","YE","YE80",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"462","Gonzalez","3","M","AK","AK1",0.166666667,NA,0.166666667,0.166666667,0.166666667,NA,NA,0.166666667
"463","Gonzalez","3","M","AK","AK10",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"464","Gonzalez","3","M","AK","AK11",0.222222222,NA,0.222222222,0.222222222,0.222222222,NA,NA,0.222222222
"465","Gonzalez","3","M","AK","AK15",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"466","Gonzalez","3","M","AK","AK16",0.15,NA,0.15,0.15,0.15,NA,NA,0.15
"467","Gonzalez","3","M","AK","AK17",0.235294118,NA,0.235294118,0.235294118,0.235294118,NA,NA,0.235294118
"468","Gonzalez","3","M","AK","AK18",0.722222222,NA,0.722222222,0.722222222,0.722222222,NA,NA,0.722222222
"469","Gonzalez","3","M","AK","AK2",0.157894737,NA,0.157894737,0.157894737,0.157894737,NA,NA,0.157894737
"470","Gonzalez","3","M","AK","AK20",0.615384615,NA,0.615384615,0.615384615,0.615384615,NA,NA,0.615384615
"471","Gonzalez","3","M","AK","AK21",0.882352941,NA,0.882352941,0.882352941,0.882352941,NA,NA,0.882352941
"472","Gonzalez","3","M","AK","AK4",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"473","Gonzalez","3","M","AK","AK5",0.142857143,NA,0.142857143,0.142857143,0.142857143,NA,NA,0.142857143
"474","Gonzalez","3","M","AK","AK6",0.210526316,NA,0.210526316,0.210526316,0.210526316,NA,NA,0.210526316
"475","Gonzalez","3","M","AK","AK7",0.578947368,NA,0.578947368,0.578947368,0.578947368,NA,NA,0.578947368
"476","Gonzalez","3","M","AK","AK8",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"477","Gonzalez","3","M","AK","AK9",0.210526316,NA,0.210526316,0.210526316,0.210526316,NA,NA,0.210526316
"478","Gonzalez","3","M","GI","GI1",0.421052632,NA,0.421052632,0.421052632,0.421052632,NA,NA,0.421052632
"479","Gonzalez","3","M","GI","GI12",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"480","Gonzalez","3","M","GI","GI13",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"481","Gonzalez","3","M","GI","GI14",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"482","Gonzalez","3","M","GI","GI15",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"483","Gonzalez","3","M","GI","GI2",0.380952381,NA,0.380952381,0.380952381,0.380952381,NA,NA,0.380952381
"484","Gonzalez","3","M","GI","GI3",0.157894737,NA,0.157894737,0.157894737,0.157894737,NA,NA,0.157894737
"485","Gonzalez","3","M","GI","GI4",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"486","Gonzalez","3","M","GI","GI6",0.176470588,NA,0.176470588,0.176470588,0.176470588,NA,NA,0.176470588
"487","Gonzalez","3","M","GI","GI7",0.263157895,NA,0.263157895,0.263157895,0.263157895,NA,NA,0.263157895
"488","Gonzalez","3","M","GI","GI8",0.285714286,NA,0.285714286,0.285714286,0.285714286,NA,NA,0.285714286
"489","Gonzalez","3","M","GI","GI9",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"490","Gonzalez","3","M","KA","KA1",0.789473684,NA,0.789473684,0.789473684,0.789473684,NA,NA,0.789473684
"491","Gonzalez","3","M","KA","KA10",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"492","Gonzalez","3","M","KA","KA13",0.80952381,NA,0.80952381,0.80952381,0.80952381,NA,NA,0.80952381
"493","Gonzalez","3","M","KA","KA14",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"494","Gonzalez","3","M","KA","KA15",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"495","Gonzalez","3","M","KA","KA16",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"496","Gonzalez","3","M","KA","KA17",0.083333333,NA,0.083333333,0.083333333,0.083333333,NA,NA,0.083333333
"497","Gonzalez","3","M","KA","KA18",1,NA,1,1,1,NA,NA,1
"498","Gonzalez","3","M","KA","KA2",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"499","Gonzalez","3","M","KA","KA3",0.52631579,NA,0.52631579,0.52631579,0.52631579,NA,NA,0.52631579
"500","Gonzalez","3","M","KA","KA5",0.727272727,NA,0.727272727,0.727272727,0.727272727,NA,NA,0.727272727
"501","Gonzalez","3","M","KA","KA7",0.631578947,NA,0.631578947,0.631578947,0.631578947,NA,NA,0.631578947
"502","Gonzalez","3","M","KA","KA9",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"503","Gonzalez","3","M","MA","MA13",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"504","Gonzalez","3","M","MA","MA16",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"505","Gonzalez","3","M","MA","MA21",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"506","Gonzalez","3","M","MA","MA27",0.882352941,NA,0.882352941,0.882352941,0.882352941,NA,NA,0.882352941
"507","Gonzalez","3","M","MA","MA28",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"508","Gonzalez","3","M","MA","MA3",0.142857143,NA,0.142857143,0.142857143,0.142857143,NA,NA,0.142857143
"509","Gonzalez","3","M","MA","MA30",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"510","Gonzalez","3","M","MA","MA33",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"511","Gonzalez","3","M","MA","MA5",0.421052632,NA,0.421052632,0.421052632,0.421052632,NA,NA,0.421052632
"512","Gonzalez","3","M","MA","MA6",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"513","Gonzalez","3","M","MA","MA7",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"514","Gonzalez","3","M","MA","MA9",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"515","Gonzalez","3","M","MU","MU10",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"516","Gonzalez","3","M","MU","MU11",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"517","Gonzalez","3","M","MU","MU12",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"518","Gonzalez","3","M","MU","MU13",0,NA,0,0,0,NA,NA,0
