Models	Trait	Sex	Population	Line	Estimate	SE	LLEst	ULEst	Q	P	N_lab	N_lab_av
lmers	LA_Activity	B	YE	YE11	31.5656408665359	5.36405062876209	21.0522948229128	42.078986910159	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE13	38.8756408665359	3.03220318381255	32.9326318324556	44.8186499006162	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE14	41.7556408665359	3.03220318381255	35.8126318324556	47.6986499006162	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE15	43.4756408665359	3.51054641728648	36.5950963225983	50.3561854104735	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE19	43.7626408665359	3.35763847784763	37.1817903768486	50.3434913562231	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE20	42.8986408665359	4.25306291370384	34.5627907316934	51.2344910013784	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE21	33.6236408665359	4.6934336202745	24.4246800069684	42.8226017261033	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE22	25.8996408665359	4.6934336202745	16.7006800069684	35.0986017261033	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE24	29.7636408665359	3.69823351722454	22.5152363663569	37.0120453667149	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE26	40.6516408665359	4.25306291370384	32.3157907316934	48.9874910013784	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE27	31.9526408665359	3.35763847784763	25.3717903768486	38.5334913562231	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE33	39.1616408665359	3.9378917135852	31.4435149328902	46.8797668001816	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE40	38.2376408665359	4.25306291370384	29.9017907316934	46.5734910013784	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE41	31.7736408665359	3.23077949540401	25.4414294135535	38.1058523195182	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE48	29.9406408665359	3.69823351722454	22.6922363663569	37.1890453667149	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE49	22.6616408665359	3.9378917135852	14.9435149328902	30.3797668001816	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE51	34.2466408665359	3.35763847784763	27.6657903768486	40.8274913562231	291.737184031449	7.12210114694486e-23	1	1
lmers	LA_Activity	B	YE	YE69	30.6226408665359	4.25306291370384	22.2867907316934	38.9584910013784	291.737184031449	7.12210114694486e-23	1	1
