Models	Trait	Sex	Population	Line	Estimate	SE	LLEst	ULEst	Q	P	N_lab	N_lab_av
lmers	LA_NDlog2	B	YE	YE11	0.0138517775849427	0.260517733399262	-0.496753597211618	0.524457152381503	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE13	0.139851777584943	0.159089564131306	-0.171958038428591	0.451661593598477	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE14	-0.0681482224150573	0.159089564131306	-0.379958038428591	0.243661593598477	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE15	-0.0181482224150573	0.183296179489614	-0.37740213271849	0.341105687888376	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE19	-0.0121482224150573	0.175392386994102	-0.355910984086008	0.331614539255894	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE20	0.00585177758494274	0.216689846129183	-0.418852516643781	0.430556071813667	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE21	0.393851777584943	0.235190325939416	-0.0671127907685493	0.854816345938435	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE22	-0.313148222415057	0.235190325939416	-0.774112790768549	0.147816345938435	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE24	0.160851777584943	0.19219128340143	-0.215836216024391	0.537539771194276	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE26	0.0278517775849427	0.216689846129183	-0.396852516643781	0.452556071813666	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE27	0.112851777584943	0.175392386994102	-0.230910984086008	0.456614539255894	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE33	0.0588517775849427	0.20300120545329	-0.339023273921721	0.456726829091607	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE40	0.119851777584943	0.216689846129183	-0.304852516643781	0.544556071813666	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE41	-0.0121482224150573	0.169320670372784	-0.344010638183891	0.319714193353776	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE48	0.0608517775849427	0.19219128340143	-0.315836216024391	0.437539771194276	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE49	0.420851777584943	0.20300120545329	0.0229767260782787	0.818726829091607	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE51	0.125851777584943	0.175392386994102	-0.217910984086008	0.469614539255894	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE69	-0.142148222415057	0.216689846129183	-0.566852516643781	0.282556071813666	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	YE	YE80	-0.279148222415057	0.235190325939416	-0.740112790768549	0.181816345938435	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE10	-0.124066483001173	0.22381856938704	-0.562742818071051	0.314609852068704	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE11	-0.294066483001173	0.199117432693527	-0.684329479774565	0.0961965137722182	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE2	-0.0710664830011733	0.193790484808882	-0.450888853773137	0.308755887770791	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE3	-0.637066483001173	0.199117432693527	-1.02732947977456	-0.246803486227782	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE4	-0.221066483001173	0.214062495553194	-0.6406212647262	0.198488298723853	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE6	-0.0960664830011733	0.175726355457744	-0.440483810832835	0.248350844830488	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE7	-0.212066483001173	0.253376699801819	-0.708675689134356	0.28454272313201	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	RE	RE8	-0.145066483001173	0.253376699801819	-0.641675689134356	0.35154272313201	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI1	-0.148829654220643	0.208434082254492	-0.557352948590106	0.25969364014882	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI2	-0.059829654220643	0.231218006749631	-0.513008620027058	0.393349311585772	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI3	-0.290829654220643	0.193053792102803	-0.66920813382102	0.0875488253797337	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI4	-0.594829654220643	0.178372550145117	-0.944433428335637	-0.245225880105649	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI5	-0.162829654220643	0.200261745336627	-0.555335462561565	0.229676154120279	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI6	-0.329829654220643	0.174647549783191	-0.672132561783864	0.0124732533425777	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI7	-0.777829654220643	0.178372550145117	-1.12743342833564	-0.428225880105649	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI8	-0.175829654220643	0.187554703074256	-0.543430117377288	0.191770808936002	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	GI	GI9	-0.328829654220643	0.272721041808791	-0.863353073992115	0.205693765550829	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU10	0.269470860879359	0.203396698562919	-0.129179342878311	0.668121064637029	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU2	-0.142529139120641	0.203396698562919	-0.541179342878311	0.256121064637029	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU3	-0.622529139120641	0.190898446788586	-0.996683219530906	-0.248375058710376	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU4	-0.382529139120641	0.275031301829982	-0.921580585328571	0.156522307087289	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU5	-0.608529139120641	0.203396698562919	-1.00717934287831	-0.209878935362971	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU6	-0.558529139120641	0.203396698562919	-0.957179342878311	-0.159878935362971	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU7	-0.209529139120641	0.233938489749538	-0.668040153627428	0.248981875386146	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU8	0.108470860879359	0.251171688265805	-0.383816602057741	0.600758323816459	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MU	MU9	-0.297529139120641	0.186349716893519	-0.662767872761174	0.0677095945198919	200.512468706334	2.13233072901412e-10	1	1
lmers	LA_NDlog2	B	MA	MA12	-0.0866114042145743	0.164231364416143	-0.408498963602088	0.23527615517294	200.512468706334	2.13233072901412e-10	1	1
