X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
21.44,38.14,train,1.650114412858511E-4,28.405803053564195,0.5854028059707204
67.54,38.2,train,3.677442361316674E-5,5.963427013552951,0.17816568492328877
27.1,38.25,train,1.0065217025276924E-4,16.822350632018583,0.4155286571171558
-8.55,38.3,train,2.60369034471334E-4,54.01542829733568,0.7507366269639639
-1.07,38.36,train,1.4069000925302126E-4,24.043222962449164,0.5279529081054146
63.11,38.36,train,1.8689581122289778E-5,2.5976707227017237,0.09491062104450032
-8.13,38.38,train,1.7481036046179647E-4,30.723669986913883,0.6065226291740049
22.25,38.38,train,1.3113508148609115E-4,22.380418900054256,0.5032629729746915
68.51,38.38,train,3.7596743070190784E-5,6.168841677941722,0.1817636919041722
-9.08,38.44,train,1.9053150651735488E-4,34.51111192621417,0.6381822643650003
29.47,38.45,train,8.714053379283565E-5,14.354296438716908,0.3718358692977126
48.24,38.45,train,1.2035340978035382E-4,20.433877586435354,0.47384897603486165
48.5,38.45,train,1.5215819683856048E-4,25.98531731516837,0.5559717439121464
-9.15,38.46,train,1.6935247857802386E-4,29.43823049780863,0.5948955007160008
-2.06,38.49,train,7.994514246962106E-5,13.418770962057978,0.3472502823204977
-9.15,38.5,train,1.6271675685426747E-4,28.057619449484605,0.580295400900426
22.2,38.5,train,1.4418794698511984E-4,24.73549028722068,0.5366814253593888
-0.31,38.51,train,2.4305695544466266E-4,49.26757337597768,0.7266148156757569
-7.1,38.53,train,1.5766871500130412E-4,27.154485518971786,0.5688371538416563
22.26,38.55,train,1.8412907829679035E-4,33.01761882774068,0.6256085585405755
16.16,38.58,train,2.7053508525493026E-4,57.12800641995316,0.763897202854454
-0.2,38.59,train,1.7627344592774177E-4,31.060409739708305,0.6095823722912775
-3.0,39.0,train,7.2621763658962E-5,12.513434103377623,0.321239077524454
-8.0,39.0,train,2.2682776680762724E-4,44.58384831036912,0.7018861530719186
22.0,39.0,train,1.6389661183325506E-4,28.22494007447321,0.582929278813539
47.21,39.0,train,1.464872514350493E-4,24.993032069978522,0.5423308530643525
-7.04,39.01,train,1.361809832626551E-4,23.218813114077832,0.5164583468369294
26.32,39.06,train,1.5416497866694502E-4,26.453051244172272,0.5607008309513019
63.34,39.09,train,2.6491728415919146E-5,3.9711029134086386,0.13181575344808671
46.35,39.19,train,9.551919955605818E-5,15.844699334785785,0.3993000083711111
-8.57,39.23,train,2.7280948738644955E-4,57.72089994184761,0.766745107498322
-7.27,39.25,train,1.7725624761612537E-4,31.37433575195884,0.6116243297343433
-7.56,39.28,train,1.7614454762732393E-4,31.001900387758926,0.6093137663954709
-1.08,39.29,train,1.4176642232719986E-4,24.29241153750278,0.5306562893945594
-1.0,39.3,train,1.5754923600344063E-4,27.12316280978555,0.5685621992868197
16.17,39.31,train,2.4705043484128333E-4,50.513142643822995,0.732378461178724
21.45,39.34,train,1.9755143110173465E-4,36.05147741971675,0.6514838613142948
3.0,39.4,train,2.2703525476471353E-4,44.66726465232575,0.702216008961243
64.3,39.4,train,3.0429520460377063E-5,4.7305124064257775,0.14986669292453436
66.57,39.4,train,3.743962163264101E-5,6.1296003662234675,0.18107743642204321
-7.37,39.45,train,1.8987379128727755E-4,34.29303478054663,0.6369102863707676
-7.56,39.45,train,1.699599147135114E-4,29.593553646603205,0.5962063527324583
16.28,39.45,train,2.4175936292898588E-4,48.945194698356644,0.7247154561508594
64.26,39.47,train,3.69661009081894E-5,6.011337864027529,0.17900576842799676
8.43,39.47,train,3.025032429565987E-4,67.23108724201906,0.8009222386107853
-8.05,39.48,train,2.4217641155344704E-4,49.04634062836306,0.7253273484463277
-5.45,39.5,train,1.979909266700089E-4,36.258909235069474,0.652300176470131
32.5,39.5,train,1.2669029940869241E-4,21.708650310445652,0.4913415908237875
32.44,39.51,train,1.143713202538904E-4,19.26300181614424,0.4567841307094055
8.57,39.52,train,2.7099731710553793E-4,57.284673538364146,0.7644787904479948
-8.38,39.55,train,2.8988021844442066E-4,63.264040463877585,0.7870520226752257
32.5,39.55,train,1.2314243572287902E-4,21.06953429660764,0.4816208386827251
32.53,39.56,train,1.2405289379996098E-4,21.22686264248533,0.4841329715813639
9.4,39.56,train,2.326698928665758E-4,46.359815856387215,0.711035527157241
9.13,39.58,train,2.2014149764382966E-4,42.44350359985583,0.6910587199441376
32.27,39.59,train,1.2979861503048502E-4,22.104337557854016,0.4997081042978919
-0.15,40.0,train,3.1443319825545755E-4,70.8668808616656,0.8131995164876457
-4.0,40.0,train,1.1176499650347182E-4,18.754379305454556,0.44917712667144327
-5.0,40.0,train,1.3129623470958536E-4,22.415371709800308,0.5036899145081422
-8.0,40.0,train,2.4745833089226984E-4,50.56327003889541,0.7329602798155752
30.0,40.0,train,1.2071247131839977E-4,20.505120193804398,0.47485603043806046
34.0,40.0,train,1.2289718162934436E-4,21.027154068646777,0.4809420453515941
35.0,40.0,train,1.0743204928573852E-4,18.038038938586258,0.4362941895336879
45.0,40.0,train,4.8865533378232146E-5,8.576827195526226,0.22951163940790953
48.0,40.0,train,1.2104542292764411E-4,20.59464543265582,0.47578813228654226
0.03,40.03,train,3.38021236044528E-4,78.23228930763575,0.8352905603224978
22.28,40.05,train,1.892914778468617E-4,34.16750558180411,0.6357803988892654
-7.27,40.06,train,1.942588948738716E-4,35.268225539892015,0.6453070626938557
-0.04,40.07,train,3.1719107085746197E-4,71.50091675376508,0.8159281822730482
71.44,40.07,train,5.005241248361695E-5,8.865801302579934,0.2343755739267126
-7.26,40.08,train,2.001021290815044E-4,36.720294679273735,0.6561949312622193
-7.3,40.08,train,2.1016563016542337E-4,39.465323557181236,0.6741688706405711
18.3,40.08,train,2.2250204049754148E-4,43.218052347966086,0.6949254627770138
44.31,40.1,train,7.359047494101168E-5,12.629752656024701,0.3247383589768593
18.02,40.11,train,2.3789840815509087E-4,47.74585633138487,0.7189855539508556
29.04,40.12,train,2.0300717769363946E-4,37.515330736293485,0.6614829591331148
69.4,40.14,train,4.438097423616243E-5,7.723506047829865,0.21085292525939003
-7.3,40.17,train,2.352968258687274E-4,47.1093776494814,0.7150575352823045
9.36,40.18,train,1.684177704598491E-4,29.201492250466792,0.5928700760796377
44.23,40.19,train,6.944616847790854E-5,12.067858635157782,0.3096401971008067
29.0,40.2,train,1.2356529234529097E-4,21.142604473721914,0.4827891011062039
29.02,40.21,train,1.1785213467916319E-4,19.946945818789985,0.4667798987842572
-3.37,40.22,train,1.066905436150022E-4,17.92026983388677,0.434059506259737
49.53,40.22,train,6.92248755050084E-5,12.037926079655458,0.3088245747492292
71.19,40.23,train,5.1514883962090525E-5,9.207676144012629,0.24032670349226193
-0.1,40.28,train,1.8341840779049579E-4,32.88837736138673,0.6241862053702124
-1.35,40.3,train,1.2523335873118304E-4,21.495309398333244,0.48737199014680244
34.57,40.31,train,1.1640464922669217E-4,19.67494836496553,0.4626457274163718
72.49,40.37,train,3.569239872992342E-5,5.694909187764154,0.17340723652055678
16.57,40.38,train,2.5529839731275544E-4,52.58249484593753,0.7439006780804294
22.58,40.38,train,2.1233056261398523E-4,40.16706135882383,0.6779110152452135
48.37,40.38,train,9.6056146123628E-5,15.966890829518347,0.4010185351419868
46.2,40.39,train,1.3061787276386747E-4,22.268240578858393,0.5018902549313085
68.31,40.39,train,5.7731293262870524E-5,10.316506796510712,0.26511082014422405
-7.55,40.4,train,3.2033627712816715E-4,72.53108711740002,0.8189914643172376
0.44,40.43,train,2.9318942696488534E-4,64.41221959234088,0.7907790170074218
15.43,40.44,train,1.3707409361653027E-4,23.394988942789432,0.5187571099614907
44.52,40.45,train,4.683902837458114E-5,8.203453299729746,0.2211353163019486
-3.2,40.47,train,1.094061484800231E-4,18.373438282595423,0.44220062988573294
72.23,40.48,train,6.874270969458306E-5,11.958757022921915,0.3070441113557605
60.4,40.5,train,1.609317114372232E-5,2.1803535158154626,0.08228461300291179
16.38,40.53,train,2.1349436684358928E-4,40.564596114648566,0.6799048890319821
38.25,40.55,train,8.21315523426491E-5,13.693933759901046,0.3548210004735223
9.3,40.56,train,2.0672266659660862E-4,38.692498873154854,0.6681278572442675
0.38,40.57,train,2.603551199040728E-4,54.00890372392959,0.750718120055707
71.41,40.59,train,5.6388767553570835E-5,10.103533517580127,0.2598277003507169
24.0,41.0,train,1.7947361063050016E-4,31.897935932927517,0.6161921796701326
39.43,41.0,train,2.681531393733757E-4,56.26672790244721,0.7608773532706904
45.0,41.0,train,3.2829976641838204E-4,75.54870647068863,0.8265215164809732
70.0,41.0,train,5.42744707353899E-5,9.713818206939015,0.2514303872212821
16.53,41.02,train,1.7297891345443455E-4,30.40353932922479,0.6026587157313488
28.57,41.02,train,1.4958507046070957E-4,25.442086706027307,0.5498334736086615
0.26,41.03,train,1.903358827387261E-4,34.4462493940465,0.6378044071252746
20.5,41.06,train,1.2828745630913543E-4,21.895258731224914,0.49565791637305134
16.52,41.07,train,1.7203225699702077E-4,30.20350270600941,0.6006466463372836
0.49,41.08,train,2.101014344489653E-4,39.44503374441955,0.6740572453549728
-8.37,41.09,train,3.3657978944423995E-4,77.77689303582497,0.8340188804534289
1.16,41.09,train,4.155268611150354E-4,94.78871079827027,0.8910773579523318
16.25,41.09,train,1.1757882418604984E-4,19.897380263028488,0.4660017384303139
24.11,41.1,train,2.0904038475259127E-4,39.14237069148731,0.6722067134521857
22.46,41.11,train,1.6270918273401344E-4,28.056545328887402,0.5802784390090348
23.06,41.12,train,1.926407426869685E-4,34.925782576264034,0.6422314073415251
23.05,41.13,train,1.954304982410022E-4,35.47604544279763,0.6475174378222691
23.14,41.15,train,2.530185351566565E-4,51.977374323471594,0.7407663043016706
69.13,41.16,train,5.0583631017579064E-5,8.996589491977964,0.2365425955178455
36.22,41.17,train,3.0418333048660534E-4,67.7890155792361,0.8026988772097378
23.13,41.18,train,2.1716710741092376E-4,41.57630483551108,0.6861165891530745
23.13,41.19,train,2.147617114053885E-4,40.919678101159235,0.6820621156559652
-1.4,41.2,train,1.1608736327953075E-4,19.60984716489666,0.46173525081353395
1.0,41.2,train,3.185339608784755E-4,72.03283508515591,0.8172423849432561
1.3,41.2,train,3.8832533246115173E-4,90.53583199339992,0.8740636638347475
23.15,41.2,train,1.750056397559205E-4,30.756128799173638,0.606932398362001
33.0,41.2,train,1.729530631612092E-4,30.398516075266304,0.6026039071331937
1.1,41.23,train,3.533551085772693E-4,82.20675460040698,0.8482299797946063
1.47,41.25,train,3.3016693188561144E-4,75.94997909848831,0.8282412313578065
31.47,41.26,train,2.9803905568626706E-4,65.7591220241325,0.7961233869111035
45.47,41.27,train,1.652179501737038E-4,28.44068245543411,0.5858593844523187
2.05,41.28,train,4.193033925670037E-4,95.32019347452476,0.893250222253768
69.31,41.28,train,4.895368838703698E-5,8.598142758329534,0.229873966258329
-0.33,41.29,train,1.5473315047344482E-4,26.556061242609502,0.5620305855662596
-0.3,41.3,train,1.593050069440498E-4,27.50773058472855,0.5725851335101235
-3.0,41.3,train,1.5365652268891606E-4,26.362268891110023,0.5595074130114022
-5.45,41.3,train,1.601763089740862E-4,27.649170474255005,0.574567567815109
1.3,41.3,train,3.179710987281522E-4,71.79459731165579,0.8166926929432571
2.0,41.3,train,4.505290390143169E-4,97.95658003047302,0.9096331416879323
23.22,41.3,train,2.667134592957692E-4,55.87672036088147,0.7590334191402435
45.0,41.3,train,1.9351109966919537E-4,35.088186783921245,0.6438890128411592
69.18,41.3,train,4.962877166381251E-5,8.76149918916521,0.23264299075116834
0.34,41.32,train,1.6133937052426525E-4,27.83927116404446,0.5771995079869653
2.13,41.32,train,4.0152330037488565E-4,92.81535942169937,0.8826270573581871
-0.55,41.35,train,1.5784815025456122E-4,27.201526407797722,0.5692497553374993
0.38,41.37,train,1.5801120238426102E-4,27.24427228391076,0.5696243423223474
41.36,41.37,train,3.439695542021409E-4,80.19680266903627,0.8404360723702057
42.59,41.37,train,5.1864094564558E-5,9.275298148629277,0.2417408659948992
-0.54,41.39,train,1.6945635824349283E-4,29.463404611622536,0.5951199751239973
26.34,41.41,train,1.5225265348746942E-4,26.008896646643347,0.5561954734286485
-7.28,41.44,train,2.723469111452757E-4,57.61343971771085,0.7661686865885162
43.31,41.45,train,1.4307741112426844E-4,24.51385779512546,0.5339278991810614
45.49,41.45,train,2.2989368752965645E-4,45.46086922923659,0.7067232548959176
1.57,41.48,train,2.769030835566195E-4,59.00379679036064,0.7717846488922232
43.23,41.49,train,1.610810338966603E-4,27.796633451058312,0.5766163175440104
1.34,41.55,train,2.3560925338531163E-4,47.18343875965957,0.7155321422333156
2.49,41.59,train,3.9309474499284885E-4,91.51198687545853,0.8772280630367695
44.05,41.59,train,1.7259020536992696E-4,30.328005198637708,0.6018337663742945
2.0,42.0,train,3.180050947644239E-4,71.80972243264243,0.816725940386338
2.5,42.0,train,4.0370977768266076E-4,93.07593595289609,0.883988413312295
21.28,42.0,train,2.0509604790190476E-4,38.29883574919943,0.6652349657448237
9.0,42.0,train,3.0488506258300444E-4,67.95852441406461,0.8034362339989862
2.55,42.02,train,4.139907201595026E-4,94.35588798321413,0.8901809208058901
48.18,42.03,train,6.309193268922392E-5,11.0196298728112,0.2858328285891084
1.16,42.04,train,2.5002479071666164E-4,51.04236913554845,0.7365921451289413
14.24,42.05,train,2.669743449341703E-4,55.95314025271813,0.7593686116701089
42.2,42.05,train,2.4017248927587324E-4,48.45730553297448,0.7223747136060095
20.38,42.07,train,2.2055138298590822E-4,42.711024086892884,0.6917336411745683
20.55,42.07,train,1.5774181989237858E-4,27.17365075540801,0.569005302204787
-0.25,42.08,train,1.475606998713132E-4,25.159896405008723,0.5449446946816812
12.33,42.09,train,2.30333458687357E-4,45.57031635116749,0.7074106153104132
24.2,42.1,train,2.6471238912175403E-4,55.27634710904969,0.7564468191566384
3.05,42.1,train,4.211079422839855E-4,95.62860186657258,0.8942731295720869
20.43,42.12,train,2.527087999374308E-4,51.90198913903512,0.7403375282336773
12.35,42.13,train,2.3172871039748154E-4,46.01923001334247,0.7095807422232261
1.58,42.15,train,3.362402269611043E-4,77.69283584417218,0.8337178839473564
42.44,42.15,train,1.792968426354219E-4,31.85128585170874,0.6158300101829651
2.57,42.16,train,3.8850032462404234E-4,90.58518681285702,0.8741811959348883
69.05,42.16,train,2.514337149517253E-5,3.7392932817895126,0.12554716831816293
2.01,42.17,train,3.649867099296492E-4,85.50125673590044,0.8573628667427124
-2.43,42.18,train,2.4313130172768548E-4,49.29651723412308,0.7267232427344766
14.1,42.21,train,2.117731286621452E-4,39.97120629508791,0.6769516038200217
46.57,42.23,train,2.168775515059968E-5,3.1443443422576953,0.1092744011517357
12.51,42.24,train,2.4352514681752526E-4,49.44984563129508,0.7272969118496372
25.37,42.25,train,1.732468498121311E-4,30.45560498115718,0.603226357725506
3.1,42.26,train,4.2040406179103137E-4,95.54157412083975,0.8938753067669957
26.3,42.28,train,1.818244741857755E-4,32.457105983759945,0.6209763859026506
59.07,42.28,train,1.740789356270358E-5,2.3798708156725588,0.08869979936086159
47.04,42.29,train,1.231654172644654E-4,21.073505537035413,0.4816843995249902
2.08,42.3,train,3.278392142408155E-4,75.4103293802241,0.8260946935409246
47.0,42.3,train,1.784415907932636E-4,31.6358011370752,0.614072902702029
3.06,42.31,train,3.9871572668569334E-4,92.374803908477,0.8808555387108548
47.04,42.31,train,1.1769334434942594E-4,19.918148787057603,0.46632793448256615
2.23,42.32,train,3.646560970773596E-4,85.40583837402352,0.8571110265600137
3.05,42.32,train,3.917672218129633E-4,91.34423147888037,0.8763553533191776
-2.44,42.33,train,2.2563793310879633E-4,44.203809344556596,0.6999875363766663
3.02,42.33,train,3.969407991651112E-4,92.12488747142417,0.8797218282277903
-0.33,42.34,train,2.2777052248072781E-4,44.99990639463494,0.7033819720413114
43.26,42.34,train,1.7011931985130464E-4,29.635871213173363,0.5965496471151247
0.57,42.35,train,1.9749947148675425E-4,36.025846169098465,0.6513872253912361
-0.52,42.36,train,2.1906727454220216E-4,42.07824307114497,0.6892828742496467
2.58,42.36,train,4.482389065931513E-4,97.87177189417493,0.9085221380788255
2.45,42.38,train,4.6747225279710446E-4,98.75783425860448,0.9174442301815233
-6.35,42.4,train,2.2518363030970043E-4,44.021795012834936,0.6992594200621725
20.19,42.4,train,2.4369523206390533E-4,49.5113521578845,0.7275442831015686
23.18,42.4,train,1.6853990963542218E-4,29.236919160429427,0.593135314284692
3.0,42.4,train,3.9582839373814157E-4,91.8591303951719,0.87900580189152
2.54,42.42,train,4.3559219772319974E-4,96.87670428470538,0.9021362937909523
2.52,42.46,train,4.4191417281095794E-4,97.46256448891901,0.9053823780736752
2.57,42.46,train,4.5412590998047405E-4,98.0753938676172,0.9113509031338811
0.36,42.47,train,2.9601772791146E-4,65.3606534667505,0.7939126462295064
-0.31,42.48,train,2.1155526694401766E-4,39.91929156845318,0.6765758611330456
-8.39,42.48,train,3.310821483066048E-4,76.18870152079543,0.8290779363037682
-1.39,42.49,train,2.302748846638758E-4,45.54195789077908,0.7073191574435181
47.07,42.49,train,1.4005131201037723E-4,23.870588403535137,0.5263414828414039
1.4,42.5,train,9.409975981278162E-5,15.540640234001087,0.3947332313710922
2.55,42.5,train,4.940004875537477E-4,99.53241105156289,0.9283403408440847
71.25,42.5,train,2.8451915261284398E-5,4.3730505070619685,0.14084870752689338
-8.33,42.52,train,2.8906904772302397E-4,62.88837686207895,0.7861283554196288
20.5,42.52,train,2.5964140478787137E-4,53.70716960782474,0.7497670064882325
19.37,42.53,train,2.307814620528728E-4,45.77130187413596,0.7081091861526264
2.43,42.53,train,4.082175108323355E-4,93.72131970887965,0.8867454136997279
71.23,42.54,train,2.9831409681327544E-5,4.626983644961871,0.14714930644049307
-2.0,42.57,train,2.2784089119627497E-4,45.02634201401832,0.7034933207581224
1.05,42.58,train,1.4672254066592854E-4,25.024799264218082,0.5429050629700339
47.3,42.59,train,1.4101848043521494E-4,24.124112790625283,0.5287795009812323
-6.0,43.0,train,3.336474145693116E-4,76.94386940609735,0.8314014827443562
-8.0,43.0,train,2.932822615981914E-4,64.44725755706068,0.7908826259607218
-8.3,43.0,train,2.1363786057542584E-4,40.609818232281796,0.6801498716685053
2.49,43.0,train,4.138697202024369E-4,94.32958115928609,0.8901099968756935
26.0,43.0,train,2.628324322231006E-4,54.74105445292214,0.7539914812584451
41.01,43.01,train,3.238361829285175E-4,74.00243289718486,0.8223403182977166
2.58,43.02,train,3.956485381554026E-4,91.78828113098473,0.8788896339084962
44.43,43.02,train,1.2453317671629922E-4,21.33093358791806,0.48545325794512906
3.0,43.06,train,3.6681055048960927E-4,86.06955343840113,0.8587441972739593
-5.01,43.07,train,4.1369294048016663E-4,94.29115277182143,0.8900062953731259
0.23,43.07,train,3.592295403975894E-4,84.13437876951326,0.8529132901249367
0.44,43.07,train,3.3537854606386557E-4,77.46526487278304,0.8329516165716476
71.38,43.07,train,1.7460775882832807E-5,2.3881174806797087,0.08895689829454212
1.43,43.09,train,3.5001032328728826E-4,81.4722650178824,0.8454970722542627
2.43,43.09,train,4.192532374371238E-4,95.31010541627728,0.8932216509519207
19.02,43.1,train,1.2133163726310297E-4,20.67160378345884,0.47658807011637416
-0.35,43.12,train,3.568736833724666E-4,83.45679913762942,0.8510527272028636
27.57,43.12,train,2.446656245063422E-4,49.76959954409348,0.7289513316105187
2.21,43.13,train,3.591254537405665E-4,84.08441810218208,0.8528315794730525
3.03,43.14,train,4.175447568535052E-4,95.10689737406243,0.8922438199013173
-5.4,43.15,train,4.0552626229921465E-4,93.31881101246002,0.8851073866527321
-6.01,43.15,train,3.930088364572151E-4,91.50113085374602,0.8771717739060413
13.27,43.18,train,2.4213281103275887E-4,49.035561772261524,0.7252634416286845
3.08,43.18,train,3.765756559839005E-4,88.156804186056,0.865915661196061
-5.4,43.19,train,4.063950401864369E-4,93.47865430496977,0.8856387410063151
3.18,43.19,train,3.979831080185304E-4,92.27401698843364,0.880388889511388
-0.01,43.2,train,3.898684449466855E-4,90.93604287602348,0.8750963100355174
-4.25,43.2,train,2.986328011924005E-4,65.9457035966795,0.796768253053442
-5.4,43.2,train,4.0519126678809184E-4,93.26065921317351,0.8849018407299061
-5.5,43.2,train,3.981075693885044E-4,92.29113923593607,0.8804682951752942
-5.55,43.2,train,3.9559739488049145E-4,91.78274804546248,0.878856580314627
-5.59,43.2,train,3.8835822183429496E-4,90.54510811780874,0.874085762096963
1.12,43.2,train,3.482600456055506E-4,81.12876735631228,0.8440474236392339
18.4,43.2,train,2.51056707938166E-4,51.505557601315665,0.7380384774811231
-5.5,43.21,train,3.9881676357869634E-4,92.38870363245749,0.880919752213489
6.33,43.21,train,3.7912883922883975E-4,88.88263665044057,0.8677299014056781
