Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.26098E-7,0.00001261,0.000677059,1,0,0
1.27388E-7,0.000025349,0.000683987,0.999912111,0,0
1.30077E-7,0.000051106,0.000698417,0.999736333,0,0
1.31791E-7,0.000103485,0.000707618,0.999384778,0,0
1.43882E-7,0.000256158,0.00077251,0.998418,0,0
1.53086E-7,0.000509887,0.000821907,0.996923888,0,0
1.74671E-7,0.001013581,0.000937745,0.994287221,0,0
2.24653E-7,0.00250368,0.001205916,0.987695553,0,0
2.94455E-7,0.005001842,0.001580308,0.979346107,0,0
4.18937E-7,0.010005886,0.002247642,0.96695377,0,0
6.98053E-7,0.025065505,0.003742321,0.94366321,0,0
9.69863E-7,0.050068103,0.005195729,0.917648093,0,0
1.38305E-6,0.100013956,0.007401027,0.88003164,0.000724638,0
2.2963E-6,0.200133396,0.012258007,0.829847073,0.000724638,0
3.35083E-6,0.300247204,0.017836775,0.798998066,0.002173913,0
4.01588E-6,0.400134104,0.021338928,0.775268061,0.004347826,0
4.60063E-6,0.500420664,0.024407823,0.754877834,0.004347826,0
5.19396E-6,0.600249284,0.027511983,0.736860608,0.004347826,0
5.81566E-6,0.700117342,0.0307539,0.720864827,0.007971014,0.006535948
6.23575E-6,0.750045603,0.032938426,0.713570047,0.008695652,0.006535948
6.67324E-6,0.800300027,0.035208191,0.706714713,0.008695652,0.006535948
7.48549E-6,0.900120386,0.039408134,0.694322377,0.010869565,0.006535948
8.24651E-6,1.000707227,0.043326567,0.683072596,0.010869565,0.006535948
8.91529E-6,1.100816766,0.046756916,0.672789594,0.010869565,0.006535948
9.48257E-6,1.200129457,0.049656954,0.663297592,0.011594203,0.006535948
1.01567E-5,1.30060943,0.053091944,0.654332923,0.011594203,0.006535948
1.08263E-5,1.400517248,0.05649139,0.645983477,0.011594203,0.006535948
1.14503E-5,1.500697573,0.059648068,0.638073475,0.011594203,0.006535948
1.32651E-5,1.750518006,0.068769938,0.620232027,0.012318841,0.006535948
1.51219E-5,2.001253135,0.078010983,0.60467569,0.013043478,0.013071895
1.66293E-5,2.251636729,0.085445531,0.590789242,0.015217391,0.013071895
1.82958E-5,2.501423047,0.093595245,0.578221128,0.018115942,0.019607843
1.98149E-5,2.750221061,0.100961035,0.56679557,0.01884058,0.019607843
2.08858E-5,3.000102902,0.106117273,0.555985235,0.02173913,0.019607843
2.23488E-5,3.251237513,0.11311391,0.545790121,0.025362319,0.026143791
2.36797E-5,3.502018386,0.119431299,0.53621023,0.027536232,0.032679739
2.55293E-5,3.750457303,0.128135633,0.527333451,0.029710145,0.032679739
2.69477E-5,4.002220032,0.134752572,0.518896115,0.033333333,0.032679739
2.8169E-5,4.2525007,0.14041008,0.510898225,0.034057971,0.039215686
2.93397E-5,4.502601761,0.145798355,0.50325189,0.036231884,0.039215686
3.0848E-5,4.752285777,0.15269037,0.49595711,0.037681159,0.045751634
3.26294E-5,5.000125546,0.160758747,0.489101775,0.039855072,0.052287582
3.42852E-5,5.250949022,0.168189525,0.482510107,0.044202899,0.052287582
3.52342E-5,5.501822728,0.172418755,0.476182106,0.048550725,0.052287582
3.64347E-5,5.752553308,0.177737734,0.470029882,0.053623188,0.052287582
3.74188E-5,6.00360122,0.182072548,0.464053436,0.057246377,0.065359477
3.84249E-5,6.250199344,0.186480622,0.458340657,0.057971014,0.065359477
3.95485E-5,6.500260409,0.191375446,0.452715767,0.05942029,0.065359477
4.05608E-5,6.752974618,0.195760305,0.447178766,0.063043478,0.065359477
4.17882E-5,7.000463918,0.201044809,0.441905432,0.065217391,0.065359477
4.32184E-5,7.251738247,0.207158863,0.436719986,0.067391304,0.065359477
4.41862E-5,7.501056513,0.211269211,0.431710318,0.069565217,0.065359477
4.53362E-5,7.752133024,0.216126128,0.426788539,0.073913043,0.071895425
4.65657E-5,8.000086857,0.221285734,0.422042538,0.075362319,0.071895425
4.7787E-5,8.250300237,0.226377316,0.417384426,0.07826087,0.071895425
4.91575E-5,8.502562101,0.232051047,0.412814203,0.080434783,0.078431373
5.05683E-5,8.752446474,0.237848159,0.408419757,0.081884058,0.078431373
5.14566E-5,9.002416339,0.241475809,0.404113201,0.083333333,0.078431373
5.27393E-5,9.252568815,0.246684063,0.399894533,0.086956522,0.08496732
5.35484E-5,9.502461902,0.249950616,0.395763755,0.089130435,0.08496732
5.47111E-5,9.751559383,0.254620143,0.391720865,0.089855072,0.091503268
5.59927E-5,10.000911053,0.259733537,0.387765864,0.089855072,0.098039216
5.7119E-5,10.255236367,0.264197963,0.383810863,0.092028986,0.098039216
5.89547E-5,10.504769361,0.271417524,0.38003164,0.097101449,0.098039216
6.06359E-5,10.750361905,0.277966624,0.376428195,0.098550725,0.098039216
6.25511E-5,11.003247524,0.285356256,0.37282475,0.100724638,0.098039216
6.42174E-5,11.251135831,0.291723735,0.369397082,0.102173913,0.098039216
6.58775E-5,11.50483191,0.298011085,0.365969415,0.105072464,0.098039216
6.73436E-5,11.751100073,0.303517178,0.362717525,0.107246377,0.098039216
6.90232E-5,12.003629394,0.309772332,0.359465635,0.10942029,0.098039216
7.05478E-5,12.254885143,0.315401208,0.356301635,0.113043478,0.098039216
7.18636E-5,12.503567389,0.320222471,0.353225523,0.115217391,0.098039216
7.38265E-5,12.75155504,0.327351803,0.3502373,0.117391304,0.098039216
7.57115E-5,13.006142177,0.334127607,0.347249077,0.120289855,0.098039216
7.74501E-5,13.251684183,0.340316809,0.344436632,0.123188406,0.098039216
7.94946E-5,13.502324324,0.347521529,0.341624187,0.126086957,0.098039216
8.10843E-5,13.751833069,0.353068841,0.338899631,0.12826087,0.104575163
8.30915E-5,14.006165494,0.360006018,0.336175075,0.131884058,0.104575163
8.50696E-5,14.250642552,0.366769819,0.333626296,0.134057971,0.104575163
8.7252E-5,14.500803864,0.374149063,0.331077518,0.134782609,0.104575163
8.85505E-5,14.755809566,0.378498843,0.32852874,0.138405797,0.104575163
9.00315E-5,15.006197419,0.383423008,0.32606785,0.139130435,0.104575163
9.13535E-5,15.250895267,0.387785608,0.32369485,0.139855072,0.104575163
9.24574E-5,15.507975446,0.391404996,0.32123396,0.142028986,0.104575163
9.43208E-5,15.750866272,0.39746575,0.318948849,0.142028986,0.111111111
9.52968E-5,16.006848819,0.400615891,0.316575848,0.144202899,0.111111111
9.64755E-5,16.256262837,0.404398771,0.314290737,0.146376812,0.111111111
9.75912E-5,16.508944027,0.407957349,0.312005625,0.147101449,0.111111111
9.8769E-5,16.754593494,0.411690664,0.309808402,0.147101449,0.111111111
9.98147E-5,17.002746757,0.414985737,0.307611179,0.147826087,0.111111111
1.01081E-4,17.25385192,0.418951476,0.305413957,0.151449275,0.124183007
1.02449E-4,17.508318522,0.423204501,0.303216734,0.154347826,0.124183007
1.03642E-4,17.7557741,0.426888072,0.3011074,0.155797101,0.124183007
1.05218E-4,18.00654868,0.431720755,0.298998066,0.158695652,0.130718954
1.07475E-4,18.251522544,0.438566021,0.296976622,0.160144928,0.130718954
1.08646E-4,18.500351664,0.442087237,0.294955177,0.165217391,0.137254902
1.10063E-4,18.751657459,0.446316577,0.292933732,0.166666667,0.156862745
1.1147E-4,19.006465791,0.450486797,0.290912287,0.170289855,0.156862745
1.12787E-4,19.252432556,0.454359471,0.288978731,0.17173913,0.156862745
1.14206E-4,19.503083109,0.458502794,0.287045175,0.173913043,0.169934641
1.15831E-4,19.75623436,0.463209365,0.285111619,0.175362319,0.176470588
1.17189E-4,20.000789919,0.467110556,0.283265952,0.17826087,0.176470588
1.18088E-4,20.259497029,0.469674943,0.281332396,0.18115942,0.176470588
1.19676E-4,20.509328429,0.474181159,0.279486729,0.186231884,0.183006536
1.20945E-4,20.750194419,0.477751961,0.277728951,0.186231884,0.183006536
1.22464E-4,21.005802214,0.481996531,0.275883284,0.188405797,0.189542484
1.23443E-4,21.25167813,0.484713528,0.274125505,0.189855072,0.189542484
1.24497E-4,21.511952423,0.48762097,0.272279838,0.192753623,0.196078431
1.25626E-4,21.762055877,0.490719996,0.27052206,0.194927536,0.196078431
1.26584E-4,22.00175575,0.493334142,0.268852171,0.197826087,0.196078431
1.28663E-4,22.257492828,0.498959013,0.267094393,0.201449275,0.202614379
1.29832E-4,22.503241681,0.502095709,0.265424503,0.202898551,0.202614379
1.31424E-4,22.751539682,0.506335823,0.263754614,0.204347826,0.202614379
1.33108E-4,23.00292088,0.510779734,0.262084725,0.205072464,0.215686275
1.34621E-4,23.257580359,0.514737957,0.260414836,0.207971014,0.215686275
1.36091E-4,23.501205875,0.518555984,0.258832835,0.211594203,0.215686275
1.37607E-4,23.761537714,0.522459402,0.257162946,0.213043478,0.215686275
1.38856E-4,24.010598343,0.525651631,0.255580946,0.214492754,0.215686275
1.39868E-4,24.261385706,0.528224061,0.253998945,0.218115942,0.215686275
1.4104E-4,24.50030308,0.531183622,0.252504834,0.21884058,0.215686275
1.42449E-4,24.755521011,0.534719722,0.250922834,0.219565217,0.215686275
1.43655E-4,25.012897527,0.53772331,0.249340833,0.221014493,0.215686275
1.45162E-4,25.258538551,0.541451079,0.247846722,0.22173913,0.215686275
1.46153E-4,25.506222752,0.543885242,0.24635261,0.225362319,0.215686275
1.48022E-4,25.755886395,0.548441264,0.244858499,0.230434783,0.222222222
1.4967E-4,26.008921649,0.552419794,0.243364387,0.231884058,0.235294118
1.51131E-4,26.26464748,0.555918692,0.241870276,0.235507246,0.235294118
1.52228E-4,26.507416939,0.558527874,0.240464053,0.236956522,0.235294118
1.53316E-4,26.752007304,0.561098745,0.239057831,0.238405797,0.241830065
1.54528E-4,27.013752933,0.563946786,0.237563719,0.241304348,0.241830065
1.5596E-4,27.262282125,0.567288527,0.236157497,0.243478261,0.241830065
1.57126E-4,27.512887498,0.56999091,0.234751274,0.247826087,0.241830065
1.58266E-4,27.765018552,0.572614192,0.233345052,0.25,0.241830065
1.594E-4,28.003231684,0.575209195,0.232026718,0.252898551,0.241830065
1.60439E-4,28.25905344,0.577573545,0.230620496,0.257246377,0.241830065
1.61794E-4,28.500729732,0.580637419,0.229302162,0.25942029,0.248366013
1.62662E-4,28.760498606,0.582588265,0.22789594,0.261594203,0.248366013
1.63865E-4,29.005386231,0.585275183,0.226577606,0.264492754,0.261437908
1.65103E-4,29.252149536,0.588023721,0.225259272,0.268115942,0.267973856
1.66087E-4,29.50052191,0.590197046,0.223940939,0.272463768,0.267973856
1.67271E-4,29.750772098,0.592794531,0.222622605,0.274637681,0.274509804
1.68582E-4,30.002492468,0.595651618,0.221304271,0.276811594,0.274509804
1.69395E-4,30.256028156,0.597414421,0.219985938,0.280434783,0.274509804
1.70863E-4,30.511118408,0.60057461,0.218667604,0.285507246,0.274509804
1.72603E-4,30.751590562,0.604290724,0.217437159,0.286956522,0.287581699
1.73773E-4,31.01121159,0.606769281,0.216118826,0.289130435,0.287581699
1.75056E-4,31.255561458,0.609470304,0.214888381,0.291304348,0.287581699
1.75792E-4,31.501264251,0.611010344,0.213657936,0.294202899,0.287581699
1.76623E-4,31.765521367,0.612743685,0.212339603,0.296376812,0.287581699
1.7798E-4,32.013637236,0.615556087,0.211109158,0.297826087,0.287581699
1.78764E-4,32.263421251,0.617171611,0.209878713,0.297826087,0.287581699
1.79877E-4,32.514549067,0.619453493,0.208648269,0.301449275,0.287581699
1.80928E-4,32.758202091,0.62159569,0.207417824,0.301449275,0.287581699
1.81813E-4,33.003256304,0.623390067,0.206275268,0.303623188,0.307189542
1.82998E-4,33.258806611,0.62577992,0.205044823,0.305797101,0.307189542
1.84069E-4,33.515752702,0.627924777,0.203814379,0.305797101,0.31372549
1.85061E-4,33.755859699,0.629903641,0.202671823,0.307246377,0.326797386
1.86056E-4,34.015576367,0.631874923,0.201441378,0.308695652,0.333333333
1.87245E-4,34.258311654,0.634218915,0.200298822,0.310144928,0.339869281
1.88135E-4,34.502299988,0.635962702,0.199156266,0.314492754,0.339869281
1.89647E-4,34.766777978,0.63890853,0.197925822,0.315217391,0.339869281
1.90541E-4,35.013752679,0.640636539,0.196783266,0.31884058,0.346405229
1.92124E-4,35.262497957,0.643680691,0.19564071,0.324637681,0.346405229
1.92698E-4,35.512638506,0.644777681,0.194498154,0.327536232,0.346405229
1.93932E-4,35.764106682,0.647123722,0.193355599,0.33115942,0.346405229
1.94508E-4,36.016641762,0.648213145,0.192213043,0.333333333,0.346405229
1.9517E-4,36.250440377,0.649461887,0.191158376,0.336231884,0.346405229
1.96075E-4,36.504813506,0.651161668,0.19001582,0.338405797,0.359477124
1.96765E-4,36.760174944,0.652451783,0.188873264,0.342028986,0.359477124
1.97951E-4,37.016758305,0.65465836,0.187730708,0.342753623,0.366013072
1.98846E-4,37.254934508,0.656315792,0.186676041,0.344927536,0.37254902
1.99902E-4,37.514012104,0.658258401,0.185533486,0.348550725,0.37254902
