Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.18595E-7,0.00001186,0.000634048,1,0,0
1.20748E-7,0.000035912,0.000645554,0.999824222,0,0
1.23941E-7,0.000060546,0.000662619,0.999648444,0,0
1.25593E-7,0.000110524,0.000671449,0.999296889,0,0
1.36623E-7,0.000255862,0.000730393,0.998330111,0,0
1.48301E-7,0.000512159,0.000792802,0.99674811,0,0
1.68361E-7,0.00100962,0.000899994,0.994023554,0,0
2.14574E-7,0.002500809,0.001146886,0.987168219,0,0
2.84611E-7,0.005028054,0.001520947,0.97829144,0,0
3.93299E-7,0.010006985,0.002101158,0.965108103,0,0
7.01523E-7,0.025035876,0.003744728,0.941553876,0,0
9.91764E-7,0.05008412,0.005289932,0.915890315,0,0
1.37563E-6,0.100113835,0.007329917,0.878537529,0,0
2.29739E-6,0.200183422,0.01221132,0.828704517,0.000724638,0
3.27377E-6,0.300113499,0.017355786,0.79706451,0.002173913,0
3.90871E-6,0.400373522,0.020686865,0.772631394,0.004347826,0
4.43773E-6,0.500022188,0.023453633,0.751538056,0.004347826,0
4.99822E-6,0.600455248,0.026376462,0.732817718,0.005797101,0
5.74396E-6,0.7001498,0.030251789,0.716382493,0.008695652,0.006535948
6.2081E-6,0.750393362,0.032655948,0.708999824,0.008695652,0.006535948
6.51815E-6,0.800109004,0.034258628,0.702144489,0.010869565,0.006535948
7.34233E-6,0.90064576,0.038505977,0.689400598,0.010869565,0.006535948
8.03452E-6,1.000690864,0.042058713,0.67797504,0.010869565,0.006535948
8.69546E-6,1.100217987,0.045438765,0.667516259,0.011594203,0.006535948
9.39828E-6,1.200707013,0.049019954,0.657760591,0.011594203,0.006535948
9.99893E-6,1.300546219,0.052069853,0.648708033,0.011594203,0.006535948
1.05803E-5,1.400419758,0.055012336,0.640182809,0.011594203,0.006535948
1.12892E-5,1.5011187,0.058588448,0.632097029,0.011594203,0.006535948
1.32426E-5,1.750619388,0.068371959,0.614255581,0.011594203,0.006535948
1.52345E-5,2.000350495,0.078243736,0.598787133,0.013043478,0.019607843
1.70963E-5,2.251660824,0.087376075,0.585164352,0.015217391,0.026143791
1.86435E-5,2.500086716,0.094896337,0.572947794,0.015942029,0.039215686
2.01368E-5,2.751639086,0.102096095,0.561610125,0.01884058,0.045751634
2.13179E-5,3.000122162,0.107749752,0.551063456,0.021014493,0.045751634
2.2579E-5,3.250424687,0.113746987,0.54104412,0.025362319,0.045751634
2.39639E-5,3.501596349,0.120286652,0.531552118,0.02826087,0.052287582
2.52224E-5,3.751791156,0.126187699,0.522587449,0.028985507,0.052287582
2.67479E-5,4.001936664,0.13328798,0.514150114,0.030434783,0.065359477
2.79902E-5,4.250900524,0.139027064,0.506152224,0.032608696,0.065359477
2.93498E-5,4.500291392,0.14526435,0.498505889,0.035507246,0.065359477
3.09073E-5,4.750461943,0.152354377,0.491211109,0.038405797,0.065359477
3.23834E-5,5.00321419,0.159019546,0.484179996,0.042028986,0.065359477
3.36902E-5,5.251025384,0.164876707,0.477588328,0.045652174,0.065359477
3.4996E-5,5.501831099,0.170688349,0.471172438,0.048550725,0.065359477
3.62672E-5,5.75171907,0.176307064,0.465020214,0.051449275,0.071895425
3.75521E-5,6.002396717,0.181947934,0.459043769,0.054347826,0.071895425
