Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.90551E-4,34.517575336,0.638219901,0.197486377,0.319565217,0.339869281
1.91633E-4,34.766176669,0.64030198,0.196343821,0.322463768,0.339869281
1.93213E-4,35.016416474,0.643321894,0.195201266,0.326811594,0.339869281
1.94259E-4,35.26825085,0.645307063,0.19405871,0.32826087,0.339869281
1.95579E-4,35.502385954,0.647796183,0.193004043,0.331884058,0.339869281
1.967E-4,35.757424255,0.64989654,0.191861487,0.335507246,0.339869281
1.97475E-4,36.013774586,0.651342434,0.190718931,0.338405797,0.339869281
1.97956E-4,36.251047929,0.652236102,0.189664264,0.34057971,0.339869281
1.99099E-4,36.508314735,0.654350381,0.188521709,0.342753623,0.339869281
2.0033E-4,36.768448068,0.656612413,0.187379153,0.345652174,0.346405229
2.01355E-4,37.009545287,0.658485153,0.186324486,0.347101449,0.346405229
2.02325E-4,37.251753606,0.660247828,0.185269819,0.347101449,0.346405229
2.03007E-4,37.515255735,0.661482959,0.184127263,0.348550725,0.346405229
2.03585E-4,37.759219153,0.662525876,0.183072596,0.350724638,0.346405229
2.04423E-4,38.004116958,0.664031284,0.182017929,0.352898551,0.359477124
2.04984E-4,38.27023666,0.6650352,0.180875374,0.353623188,0.359477124
2.0595E-4,38.516798351,0.666756792,0.179820707,0.356521739,0.366013072
2.07039E-4,38.764431508,0.668687117,0.17876604,0.35942029,0.379084967
2.08525E-4,39.013822095,0.671304252,0.177711373,0.362318841,0.379084967
2.09531E-4,39.264741214,0.673063282,0.176656706,0.364492754,0.379084967
2.10328E-4,39.516642457,0.67445081,0.175602039,0.367391304,0.392156863
2.10926E-4,39.769342226,0.675488918,0.174547372,0.36884058,0.392156863
2.11902E-4,40.001915317,0.677172834,0.173580594,0.372463768,0.392156863
2.12563E-4,40.256630801,0.678310136,0.172525927,0.375362319,0.392156863
2.13328E-4,40.512165525,0.679621134,0.17147126,0.376086957,0.405228758
2.14142E-4,40.768698011,0.681008574,0.170416593,0.378985507,0.405228758
2.15111E-4,41.004775169,0.682654234,0.169449815,0.383333333,0.418300654
2.16009E-4,41.253084725,0.684171567,0.168395149,0.386231884,0.418300654
2.16896E-4,41.501575594,0.685662546,0.167428371,0.387681159,0.424836601
2.17842E-4,41.762335203,0.687244389,0.166373704,0.389855072,0.424836601
2.18735E-4,42.002497906,0.688730905,0.165406926,0.392028986,0.424836601
2.19845E-4,42.25553304,0.69056983,0.164352259,0.394927536,0.431372549
2.20243E-4,42.507853031,0.691225835,0.163385481,0.397826087,0.437908497
2.20611E-4,42.750301389,0.691831761,0.162418703,0.400724638,0.437908497
2.21653E-4,43.006196738,0.693540646,0.161364036,0.404347826,0.437908497
2.22671E-4,43.260211725,0.695200644,0.160397258,0.406521739,0.444444444
2.23434E-4,43.505707894,0.696438208,0.15943048,0.408695652,0.444444444
2.24307E-4,43.752147255,0.697848754,0.158463702,0.411594203,0.444444444
2.25184E-4,44.021908728,0.69925942,0.157409035,0.412318841,0.450980392
2.25803E-4,44.269955146,0.700252174,0.156442257,0.415217391,0.450980392
2.26666E-4,44.518813233,0.701628598,0.155475479,0.415942029,0.450980392
2.27287E-4,44.768473739,0.702615186,0.154508701,0.418115942,0.450980392
2.2781E-4,45.01880187,0.703445083,0.153541923,0.42173913,0.450980392
2.28839E-4,45.269967546,0.705068599,0.152575145,0.426086957,0.450980392
2.30235E-4,45.522647835,0.707256413,0.151608367,0.429710145,0.464052288
2.30711E-4,45.753101991,0.707999282,0.150729478,0.434782609,0.464052288
2.31696E-4,46.007520989,0.709529628,0.1497627,0.437681159,0.464052288
2.32409E-4,46.262746697,0.710633397,0.148795922,0.44057971,0.464052288
2.33097E-4,46.518727562,0.71169335,0.147829144,0.442753623,0.470588235
2.3408E-4,46.7525718,0.713201072,0.146950255,0.444202899,0.470588235
2.3488E-4,47.010568854,0.71442324,0.145983477,0.444927536,0.470588235
2.35972E-4,47.269428039,0.716082645,0.145016699,0.448550725,0.470588235
2.36489E-4,47.505734164,0.716864417,0.14413781,0.450724638,0.470588235
2.38022E-4,47.766912788,0.71917134,0.143171032,0.453623188,0.470588235
2.39173E-4,48.005475708,0.720889936,0.142292143,0.455072464,0.477124183
2.39538E-4,48.268818059,0.721433519,0.141325365,0.457246377,0.477124183
2.40346E-4,48.508850294,0.722631619,0.140446476,0.461594203,0.477124183
2.41046E-4,48.773623194,0.723665011,0.139479698,0.463768116,0.477124183
2.42051E-4,49.01533657,0.725143738,0.138600809,0.465217391,0.483660131
2.43032E-4,49.257857936,0.726577873,0.137721919,0.467391304,0.490196078
2.43657E-4,49.501177583,0.727489296,0.13684303,0.472463768,0.490196078
2.44666E-4,49.769699473,0.728951332,0.135876252,0.473913043,0.496732026
2.45294E-4,50.014721007,0.729858703,0.134997363,0.476811594,0.496732026
2.46132E-4,50.26034603,0.731063804,0.134118474,0.480434783,0.503267974
2.47001E-4,50.507067469,0.732308119,0.133239585,0.48115942,0.503267974
2.49018E-4,50.754941788,0.735173565,0.132360696,0.484782609,0.509803922
2.4989E-4,51.004397504,0.73640266,0.131481807,0.485507246,0.509803922
2.50779E-4,51.254835971,0.737650034,0.130602918,0.488405797,0.509803922
2.51057E-4,51.505821282,0.738038477,0.129724029,0.489855072,0.509803922
2.52116E-4,51.757709994,0.739514704,0.12884514,0.492028986,0.509803922
2.53154E-4,52.010344556,0.740953397,0.127966251,0.495652174,0.522875817
2.5417E-4,52.264080663,0.742354759,0.127087362,0.497826087,0.522875817
2.55046E-4,52.518813355,0.743554999,0.126208472,0.5,0.522875817
2.56059E-4,52.774399873,0.744938304,0.125329583,0.502173913,0.522875817
2.57264E-4,53.005642961,0.746572563,0.124538583,0.502898551,0.522875817
2.58146E-4,53.263354248,0.74776214,0.123659694,0.504347826,0.522875817
2.58974E-4,53.521831426,0.748874837,0.122780805,0.508695652,0.522875817
2.59815E-4,53.755376965,0.749998568,0.121989805,0.510144928,0.522875817
2.60369E-4,54.015418899,0.750736627,0.121110916,0.514492754,0.522875817
2.6123E-4,54.250163717,0.75187936,0.120319916,0.517391304,0.522875817
2.62347E-4,54.512127367,0.753352847,0.119441027,0.521014493,0.522875817
2.62904E-4,54.774805411,0.754085315,0.118562137,0.524637681,0.529411765
2.63864E-4,55.011841294,0.755342016,0.117771137,0.526086957,0.529411765
2.64712E-4,55.276127763,0.756446819,0.116892248,0.528985507,0.535947712
2.65135E-4,55.514570816,0.756995253,0.116101248,0.530434783,0.535947712
2.66294E-4,55.753850301,0.758494069,0.115310248,0.533333333,0.54248366
2.67205E-4,56.020704858,0.759664798,0.114431359,0.536956522,0.54248366
2.68144E-4,56.261734207,0.760865527,0.113640359,0.54057971,0.549019608
2.68586E-4,56.503240194,0.76142948,0.112849358,0.542753623,0.555555556
2.6974E-4,56.77234115,0.762893876,0.111970469,0.544927536,0.555555556
2.70226E-4,57.015309867,0.763507634,0.111179469,0.545652174,0.555555556
2.70894E-4,57.258871461,0.764348762,0.110388469,0.547101449,0.555555556
2.71872E-4,57.503113995,0.765575372,0.109597469,0.550724638,0.555555556
2.73045E-4,57.775611438,0.767037862,0.10871858,0.553623188,0.555555556
2.73962E-4,58.021869637,0.76817478,0.10792758,0.555072464,0.555555556
2.74645E-4,58.268737627,0.769018988,0.107136579,0.557246377,0.555555556
2.75108E-4,58.516142895,0.76958824,0.106345579,0.560144928,0.555555556
2.75987E-4,58.76414083,0.770666112,0.105554579,0.560869565,0.555555556
2.76938E-4,59.012931256,0.771827374,0.104763579,0.564492754,0.555555556
2.77517E-4,59.262488626,0.772530633,0.103972579,0.565942029,0.555555556
2.78094E-4,59.512549533,0.773230113,0.103181578,0.567391304,0.555555556
2.78972E-4,59.763211568,0.774290084,0.102390578,0.56884058,0.555555556
2.7953E-4,60.014481745,0.774960504,0.101599578,0.57173913,0.555555556
2.80335E-4,60.266372719,0.77592598,0.100808578,0.574637681,0.562091503
2.81044E-4,60.51900637,0.776771447,0.100017578,0.576811594,0.562091503
2.82466E-4,60.77280981,0.778458797,0.099226578,0.579710145,0.568627451
2.83616E-4,61.027471638,0.779814712,0.098435577,0.58115942,0.568627451
2.84099E-4,61.254619942,0.780380955,0.097732466,0.582608696,0.568627451
2.84723E-4,61.510695238,0.781111305,0.096941466,0.584057971,0.568627451
2.85452E-4,61.767311386,0.781960226,0.096150466,0.585507246,0.575163399
2.86112E-4,62.024536882,0.782727037,0.095359466,0.588405797,0.575163399
2.86848E-4,62.253729796,0.783578704,0.094656354,0.589855072,0.575163399
2.88044E-4,62.512411941,0.78495515,0.093865354,0.592753623,0.581699346
2.88726E-4,62.772057638,0.785736005,0.093074354,0.595652174,0.581699346
2.89408E-4,63.003307419,0.786514886,0.092371243,0.597101449,0.581699346
2.8988E-4,63.263979602,0.787052023,0.091580243,0.600724638,0.581699346
2.90818E-4,63.525320409,0.788114381,0.090789242,0.604347826,0.581699346
2.9135E-4,63.75818444,0.788715019,0.090086131,0.606521739,0.581699346
2.92105E-4,64.020810014,0.789565069,0.089295131,0.60942029,0.588235294
2.92772E-4,64.25467288,0.790312424,0.08859202,0.610869565,0.594771242
2.93471E-4,64.51849185,0.791093312,0.08780102,0.614492754,0.60130719
2.94012E-4,64.753497918,0.791695467,0.087097908,0.617391304,0.60130719
2.94749E-4,65.018388929,0.792512493,0.086306908,0.619565217,0.60130719
2.95533E-4,65.254675896,0.793378449,0.085603797,0.62173913,0.607843137
2.96752E-4,65.521189657,0.794717964,0.084812797,0.624637681,0.607843137
2.98039E-4,65.759104525,0.796123387,0.084109685,0.62826087,0.607843137
2.98894E-4,66.027784023,0.797051722,0.083318685,0.631884058,0.614379085
2.99326E-4,66.267087559,0.797518667,0.082615574,0.634057971,0.614379085
3.00266E-4,66.507000016,0.798531485,0.081912463,0.636231884,0.614379085
3.00771E-4,66.777531888,0.799073252,0.081121462,0.638405797,0.614379085
3.01648E-4,67.018577127,0.800011269,0.080418351,0.639855072,0.614379085
3.02621E-4,67.260347422,0.801047778,0.07971524,0.642753623,0.614379085
3.03553E-4,67.502855416,0.802034095,0.079012129,0.644927536,0.614379085
3.04131E-4,67.776374744,0.802643608,0.078221128,0.646376812,0.614379085
3.0514E-4,68.020106526,0.8037037,0.077518017,0.65,0.614379085
3.06237E-4,68.264702625,0.804849083,0.076814906,0.652173913,0.620915033
3.06926E-4,68.510042055,0.805565053,0.076111795,0.654347826,0.620915033
3.07786E-4,68.755918638,0.806454988,0.075408683,0.656521739,0.620915033
3.08283E-4,69.002314147,0.806968179,0.074705572,0.65942029,0.620915033
3.09247E-4,69.280224666,0.807958633,0.073914572,0.662318841,0.620915033
3.10131E-4,69.527989071,0.808862178,0.073211461,0.663768116,0.62745098
3.10543E-4,69.776278194,0.809281978,0.072508349,0.665942029,0.62745098
3.11226E-4,70.025047854,0.809974885,0.071805238,0.667391304,0.62745098
3.11614E-4,70.274183217,0.810368096,0.071102127,0.670289855,0.62745098
3.13425E-4,70.524194992,0.812191459,0.070399016,0.673188406,0.62745098
3.14216E-4,70.775228035,0.812982757,0.069695904,0.674637681,0.640522876
3.14774E-4,71.010691608,0.81353844,0.068992793,0.67826087,0.653594771
3.15961E-4,71.279287083,0.814716529,0.068289682,0.680434783,0.666666667
3.17191E-4,71.500890701,0.815928182,0.067674459,0.682608696,0.666666667
3.17882E-4,71.754956542,0.816605735,0.066971348,0.684782609,0.666666667
3.18454E-4,72.009444128,0.817164159,0.066268237,0.686956522,0.666666667
3.19326E-4,72.264530303,0.818013442,0.065565126,0.688405797,0.666666667
3.20312E-4,72.520299799,0.818967823,0.064862014,0.691304348,0.673202614
3.20889E-4,72.776684437,0.819524344,0.064158903,0.694927536,0.673202614
3.21689E-4,73.001596751,0.820293076,0.063543681,0.698550725,0.673202614
3.2222E-4,73.259279807,0.820801531,0.06284057,0.702173913,0.673202614
3.22853E-4,73.51732969,0.821405717,0.062137458,0.705072464,0.673202614
3.23314E-4,73.775857718,0.821845105,0.061434347,0.707971014,0.679738562
3.23836E-4,74.002374873,0.822340318,0.060819125,0.710869565,0.679738562
3.24654E-4,74.26184116,0.823113585,0.060116013,0.713768116,0.679738562
3.25393E-4,74.521915689,0.823810356,0.059412902,0.715942029,0.68627451
3.25985E-4,74.782535402,0.824365902,0.058709791,0.717391304,0.68627451
3.27043E-4,75.011081404,0.825354221,0.058094568,0.71884058,0.68627451
3.27604E-4,75.272965624,0.825876344,0.057391457,0.72173913,0.68627451
3.27997E-4,75.502475351,0.826241147,0.056776235,0.724637681,0.68627451
3.29718E-4,75.765264591,0.827829706,0.056073124,0.727536232,0.68627451
3.3036E-4,76.029417612,0.828418243,0.055370012,0.731884058,0.692810458
3.3141E-4,76.261015613,0.829376587,0.05475479,0.733333333,0.692810458
3.3227E-4,76.526615507,0.830157419,0.054051679,0.739130435,0.699346405
3.32973E-4,76.759496035,0.830793339,0.053436456,0.741304348,0.699346405
3.33949E-4,77.026317688,0.831672146,0.052733345,0.743478261,0.699346405
3.34742E-4,77.260344529,0.83238314,0.052118123,0.745652174,0.699346405
3.35575E-4,77.528508384,0.833126737,0.051415011,0.748550725,0.705882353
3.36527E-4,77.763675855,0.8339717,0.050799789,0.751449275,0.705882353
3.37604E-4,78.033330214,0.834923846,0.050096678,0.753623188,0.705882353
3.381E-4,78.269847916,0.835359493,0.049481455,0.757246377,0.712418301
3.38961E-4,78.506887177,0.836114058,0.048866233,0.758695652,0.718954248
3.40015E-4,78.778570171,0.837033897,0.048163122,0.761594203,0.718954248
3.40804E-4,79.016890411,0.837718487,0.047547899,0.764492754,0.718954248
3.41108E-4,79.255569953,0.837981173,0.046932677,0.765217391,0.718954248
3.42048E-4,79.528907586,0.838792047,0.046229566,0.766666667,0.718954248
3.42587E-4,79.768586777,0.839254283,0.045614343,0.769565217,0.718954248
3.43153E-4,80.0085625,0.839739597,0.044999121,0.773188406,0.718954248
3.44346E-4,80.283584686,0.840756474,0.04429601,0.776086957,0.725490196
3.45067E-4,80.524906162,0.841367857,0.043680787,0.777536232,0.725490196
3.465E-4,80.755964955,0.842575775,0.043065565,0.78115942,0.732026144
3.47628E-4,81.010097675,0.843521016,0.042450343,0.781884058,0.745098039
3.48927E-4,81.253991335,0.84460103,0.04183512,0.785507246,0.745098039
3.50315E-4,81.533652887,0.84574775,0.041132009,0.789130435,0.745098039
3.51492E-4,81.779402194,0.846713567,0.040516787,0.792028986,0.758169935
3.52872E-4,82.0260457,0.847837872,0.039901564,0.794927536,0.758169935
3.53533E-4,82.273295674,0.848374022,0.039286342,0.797101449,0.758169935
3.53897E-4,82.520912956,0.84866812,0.03867112,0.798550725,0.764705882
3.54528E-4,82.768869548,0.849176957,0.038055897,0.800724638,0.764705882
3.55049E-4,83.017275082,0.849595811,0.037440675,0.804347826,0.764705882
3.56001E-4,83.266075299,0.850357459,0.036825453,0.806521739,0.764705882
3.57144E-4,83.515876492,0.851267165,0.03621023,0.80942029,0.77124183
3.57751E-4,83.766087743,0.85174844,0.035595008,0.810869565,0.77124183
3.58985E-4,84.017001559,0.852721444,0.034979786,0.812318841,0.77124183
3.59509E-4,84.268516887,0.853132576,0.034364563,0.815217391,0.77124183
3.60534E-4,84.520564497,0.853933287,0.033749341,0.81884058,0.77124183
3.6146E-4,84.773315749,0.854653653,0.033134118,0.82173913,0.77124183
3.63611E-4,85.026894328,0.856312298,0.032518896,0.823913043,0.777777778
3.64196E-4,85.273562819,0.856760011,0.031903674,0.825362319,0.777777778
3.64985E-4,85.500396281,0.85736151,0.03137634,0.828985507,0.784313725
3.65493E-4,85.756027318,0.857747979,0.030761118,0.833333333,0.784313725
3.66612E-4,86.012404694,0.858594428,0.030145896,0.834782609,0.797385621
3.67475E-4,86.260801797,0.859244033,0.029530673,0.837681159,0.803921569
3.69065E-4,86.52712801,0.860433352,0.028915451,0.841304348,0.810457516
3.70146E-4,86.785788191,0.861235792,0.028300229,0.844202899,0.823529412
