X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
46.35,39.19,train,8.86913747471024E-5,14.729273957951468,0.3758217818369761
-8.57,39.23,train,2.529837395052552E-4,51.52630427857653,0.7393022938209234
-7.27,39.25,train,1.7669483256904658E-4,31.369263918204023,0.6089746926458852
-7.56,39.28,train,1.6145271505314414E-4,28.290450107084073,0.5759839982558879
-1.08,39.29,train,1.4347535893556964E-4,24.764376335036694,0.5334778142895449
-0.41,39.3,train,3.77308389620465E-4,87.15665444367563,0.8653496288161976
-1.0,39.3,train,1.6081555550865405E-4,28.1678794411829,0.5745458628496697
16.17,39.31,train,2.3891560739830288E-4,48.115818446171076,0.7190654571702313
21.45,39.34,train,2.110258043023979E-4,40.24999077767356,0.6741841580906982
3.0,39.4,train,2.118931078266094E-4,40.43643204286949,0.675682382070348
64.3,39.4,train,2.8685991909878596E-5,4.477724383537943,0.14139104078630405
66.57,39.4,train,4.169782104401871E-5,7.086966731309549,0.19875500042638228
-7.37,39.45,train,1.835609314462915E-4,32.86229756249966,0.6229850667785968
-7.56,39.45,train,1.5758770683589192E-4,27.67649303705419,0.5671849799821196
16.28,39.45,train,2.3510472372659466E-4,47.16979879681877,0.7133180797689762
8.43,39.47,train,2.9413605035420953E-4,64.02906045973752,0.7905108529160761
-8.05,39.48,train,2.2020028454461125E-4,42.851892281896276,0.6896881537269661
-5.45,39.5,train,1.9486162256907632E-4,35.51760624810138,0.6449597299206851
32.5,39.5,train,1.298252028709721E-4,22.28015692038811,0.49837914493624424
32.44,39.51,train,1.1788528560823213E-4,19.770942805646627,0.4655195855081846
32.44,39.52,train,1.2002880412295801E-4,20.403228968949353,0.4715732973099017
8.57,39.52,train,2.659493330690093E-4,55.00313792884914,0.756659815144557
-8.38,39.55,train,2.6783142129598264E-4,55.86805744200236,0.759081500186536
32.5,39.55,train,1.2674877023295496E-4,21.69306522655985,0.49011092978196524
32.53,39.56,train,1.269221164450688E-4,21.746140577716478,0.4905804171588254
9.4,39.56,train,2.2315047950216077E-4,43.82038490668166,0.694515217222834
9.13,39.58,train,2.1205589188897297E-4,40.47086532474315,0.6759628146528006
32.27,39.59,train,1.3243359303640858E-4,22.770383292769022,0.5052843333640167
-0.15,40.0,train,3.154243706062321E-4,70.24170277066213,0.8129188296428411
-4.0,40.0,train,1.091146499531421E-4,18.188909275694563,0.440018600427582
-5.0,40.0,train,1.213498573078728E-4,20.67912290497722,0.4752700074204498
-8.0,40.0,train,2.433909741356414E-4,49.220083744195215,0.7256680348930149
22.0,40.0,train,2.101008946024133E-4,40.015041037731166,0.6725787954583045
30.0,40.0,train,1.2997462053005585E-4,22.31789635565024,0.4987772878420331
34.0,40.0,train,1.2898046639806107E-4,22.12521780786736,0.49612227848735413
35.0,40.0,train,1.2053471099533282E-4,20.51057455569492,0.47299204625476154
45.0,40.0,train,4.727286057117843E-5,8.271229411561464,0.2221449728913305
0.03,40.03,train,3.46353447981091E-4,80.2056101169901,0.8412737840700166
22.28,40.05,train,2.000449965623623E-4,37.10420585240358,0.6546059329504825
-7.27,40.06,train,1.8660673194825862E-4,33.73860416299264,0.6290382513308037
-0.04,40.07,train,3.172131630673888E-4,70.88435224064128,0.8146887811407715
71.44,40.07,train,5.1950541107182894E-5,9.256205009256094,0.24124247018677147
-7.3,40.08,train,2.0048166829116638E-4,37.21581915278953,0.655406504268549
18.3,40.08,train,2.079626032686527E-4,39.28611281322929,0.6688370229353868
44.31,40.1,train,7.436285290182687E-5,12.60160510825028,0.3264381264482241
18.02,40.11,train,2.3770714619641357E-4,47.784781645981575,0.7172555054648022
29.04,40.12,train,2.1591813958297924E-4,41.55677130220934,0.6825457504979215
-7.3,40.17,train,2.381471188929646E-4,47.94190814972977,0.7179158128485493
44.23,40.19,train,7.128491148957196E-5,12.192325763386194,0.3153303184065178
29.0,40.2,train,1.2507508900720047E-4,21.338065563215103,0.4855556494601717
29.02,40.21,train,1.1914743485475594E-4,20.18258128142937,0.46909248451120267
-3.37,40.22,train,1.0816047063045324E-4,18.064989234696853,0.4371719179679161
49.53,40.22,train,6.367415735497339E-5,11.173039944119962,0.2870714529090188
71.19,40.23,train,5.35240816550792E-5,9.582695138628349,0.24756077108839114
-3.43,40.25,train,1.0682077964888351E-4,17.813563674373558,0.43315066745748565
-0.1,40.28,train,1.7722089788679908E-4,31.499150517370317,0.6100663126927319
-1.35,40.3,train,1.3047846775908546E-4,22.445156480046318,0.5001175267121607
34.57,40.31,train,1.2145674946257444E-4,20.701224862189687,0.475567990947503
72.49,40.37,train,3.397793735303369E-5,5.3940718596865285,0.16520065215903001
16.57,40.38,train,2.5102397151644044E-4,51.12354632269263,0.7365730697572102
22.58,40.38,train,1.9533189304229187E-4,35.67683017075918,0.6458458991154826
48.37,40.38,train,8.699907728710822E-5,14.36061596228968,0.37018315328141504
-3.46,40.39,train,9.828534479546482E-5,16.394007164773594,0.40684714614991624
46.2,40.39,train,1.1845940878038598E-4,19.940648211059205,0.4671477879720587
68.31,40.39,train,5.5626649033742636E-5,9.98226257014024,0.25592125134559107
-7.55,40.4,train,3.198672891888927E-4,71.66710949376214,0.8172841435523845
0.44,40.43,train,2.9086982193206475E-4,63.172736976436205,0.7868429613529263
15.43,40.44,train,1.492328608793533E-4,25.768367096349373,0.5475354837014837
-3.2,40.47,train,1.1320468443837353E-4,18.89691896001079,0.45205851182040346
72.23,40.48,train,7.09246936699081E-5,12.151527533534564,0.314018432972495
60.4,40.5,train,1.5880565464867907E-5,2.1622418580450833,0.08092883355245495
16.38,40.53,train,2.0925712828756852E-4,39.772030223924745,0.6711073746445492
38.25,40.55,train,7.933879085886649E-5,13.204120171679147,0.34401562154331944
9.3,40.56,train,2.0706722751843718E-4,38.909907060591266,0.6672575411691749
0.38,40.57,train,2.505045391111762E-4,50.997366901972356,0.7358449167814605
71.41,40.59,train,5.601200832667095E-5,10.039143042559083,0.257443459365986
24.0,41.0,train,1.7082456743994866E-4,30.17587051332726,0.5965842140263009
39.43,41.0,train,2.853173118389512E-4,61.171110002414466,0.7804596503321968
45.0,41.0,train,3.066391478265378E-4,67.70077621726308,0.8039776687001822
70.0,41.0,train,6.153339391973069E-5,10.809669566535666,0.2789146260232558
16.53,41.02,train,1.6109303040685123E-4,28.222098409068458,0.5751727511682543
28.57,41.02,train,1.5190220885290335E-4,26.349231458617233,0.553908527975308
0.26,41.03,train,1.8881441690669857E-4,34.181466955594054,0.6333649338949234
20.5,41.06,train,1.380739130233826E-4,23.746412996006825,0.5198926736898482
16.52,41.07,train,1.6264371143639717E-4,28.509444732447687,0.5786591778257864
0.49,41.08,train,2.0636538044612067E-4,38.64192908937293,0.6660141873184886
-8.37,41.09,train,3.2620934530708343E-4,73.71710502396881,0.8233395362914622
1.16,41.09,train,4.2522974699721376E-4,95.44572197718973,0.8956218613717283
24.11,41.1,train,2.0978986790416034E-4,39.92546309449237,0.6720371721933988
22.46,41.11,train,1.6163644327170666E-4,28.32396501320281,0.5763977882581218
23.06,41.12,train,1.9893069429793958E-4,36.79734185830875,0.6525545900973551
23.05,41.13,train,1.9955820129071065E-4,36.975600887326564,0.6537112751278297
23.14,41.15,train,2.6740027316061635E-4,55.642575639938954,0.7585288781980004
69.13,41.16,train,5.187816526380173E-5,9.241400342519013,0.2409505836580862
36.22,41.17,train,3.371524944105457E-4,77.45135749406079,0.8333199575953172
23.13,41.18,train,2.0541709828438524E-4,38.331998456943474,0.6643268799159503
-1.13,41.2,train,1.4347392851243515E-4,24.7640062103153,0.5334742680149822
-1.4,41.2,train,1.2010978580768098E-4,20.420412025628195,0.47180065622924316
1.0,41.2,train,3.1348659292578456E-4,69.77479158175841,0.8109823812370799
1.3,41.2,train,3.9348303254767373E-4,90.58325587173978,0.876439973404563
23.15,41.2,train,1.6583467117245465E-4,29.1895105874441,0.5857437189708095
33.0,41.2,train,1.7868152464865604E-4,31.7549432192561,0.6130812583219631
1.1,41.23,train,3.597006630545565E-4,83.67041951438539,0.8521420979634273
1.47,41.25,train,3.302509648834041E-4,75.14543857751693,0.8270933540557406
31.47,41.26,train,3.1952184177280567E-4,71.51010566044017,0.8169484130836958
45.47,41.27,train,1.6318106553261206E-4,28.7146865938221,0.5798606343149199
2.05,41.28,train,4.257578677180911E-4,95.48195187069851,0.8959143893100263
69.31,41.28,train,5.205704762637113E-5,9.278793085455554,0.2416717991491527
-0.33,41.29,train,1.5479009703364382E-4,27.001246168002073,0.5607022840128291
-3.0,41.3,train,1.532901917755499E-4,26.651191504707416,0.5571867717099948
-5.45,41.3,train,1.5365448351168097E-4,26.731447196913102,0.5580431851555505
1.3,41.3,train,3.100841011192691E-4,68.64375445728803,0.8075336012697188
2.0,41.3,train,4.6202582045350843E-4,97.50091355202537,0.9141604060483937
23.22,41.3,train,2.783732329857354E-4,59.06808527634311,0.7722068629224876
45.0,41.3,train,2.0525321302450152E-4,38.27846059635119,0.6640344111664043
69.18,41.3,train,5.193256454771696E-5,9.252392866117871,0.24116998250461452
0.34,41.32,train,1.6587988410161967E-4,29.20227987896848,0.5858432396778339
-0.55,41.35,train,1.5854665124989374E-4,27.83470187025992,0.5693849842810903
0.38,41.37,train,1.5786123923051387E-4,27.7531608503979,0.567813659577526
41.36,41.37,train,3.859479292786219E-4,88.70396393389532,0.8713919047603665
42.59,41.37,train,5.073534153874876E-5,9.01046868565098,0.2363267456553222
-0.54,41.39,train,1.6715123716450831E-4,29.43648464320704,0.588631918840766
26.34,41.41,train,1.4696946538814086E-4,25.39862400826422,0.5420603677370028
44.48,41.43,train,1.9240171863578673E-4,34.91634948797687,0.640288068630325
-7.28,41.44,train,2.6966077732916633E-4,56.45145853531562,0.7614122356553371
43.31,41.45,train,1.466310495379694E-4,25.346527411530925,0.5412360713801696
45.49,41.45,train,2.4031728681083478E-4,48.426193896452126,0.72115029004814
1.57,41.48,train,2.8542583106165614E-4,61.20924031217908,0.7805862200130398
1.34,41.55,train,2.394693016441241E-4,48.215656600216555,0.7198908681672556
2.49,41.59,train,3.9381708188917846E-4,90.70206190667398,0.8766591211827467
44.05,41.59,train,1.531803942403157E-4,26.627002437762652,0.5569283233600492
0.45,42.0,train,1.6060632934425249E-4,28.126996367570797,0.5740725545900446
2.0,42.0,train,3.280880106750874E-4,74.23583265802365,0.8250944533130916
2.5,42.0,train,4.193759376401496E-4,94.88099223849943,0.8923238318818469
21.28,42.0,train,2.088733557858943E-4,39.644183122672224,0.6704359383728231
9.0,42.0,train,3.015851355519338E-4,66.26572018585199,0.7986416066872183
2.55,42.02,train,4.352986576883543E-4,96.25127770621398,0.9010601051529948
48.18,42.03,train,6.254224166970431E-5,10.968422118921225,0.28277014240359866
14.24,42.05,train,2.6301245921983774E-4,54.331903367417794,0.7528322161872502
42.2,42.05,train,2.761136074380932E-4,58.403457224611486,0.7694550360817906
20.38,42.07,train,2.2001395682359832E-4,42.76900265577481,0.6893807389513
20.55,42.07,train,1.5321995045475045E-4,26.635716913155953,0.5570214506457398
-0.25,42.08,train,1.5149825453922598E-4,26.262313083471966,0.5529498863603831
12.33,42.09,train,2.2711568606037348E-4,44.953163909107516,0.7008849563817372
24.2,42.1,train,2.7202207187734405E-4,57.32959821444207,0.7643873950435818
3.05,42.1,train,4.116929021580162E-4,93.66248944340632,0.8878365604753476
20.43,42.12,train,2.608717079261717E-4,53.78236476976162,0.7500043124193362
12.35,42.13,train,2.2550508695637887E-4,44.508327313111444,0.6983138534133829
1.58,42.15,train,3.569456826078699E-4,82.9709713636058,0.8499614782358071
2.57,42.16,train,4.1191081889894174E-4,93.76052776464546,0.8879663753180438
2.01,42.17,train,3.9372234555597E-4,90.66836853652093,0.8765970104268422
-2.43,42.18,train,2.3804600235588047E-4,47.90579661811042,0.7177641945922736
14.1,42.21,train,2.1837299218344469E-4,42.26669203957476,0.6866601905511027
46.57,42.23,train,2.3396037006910544E-5,3.518974852614714,0.11691168833960486
12.51,42.24,train,2.412104967509342E-4,48.68316196861429,0.7224707563086489
3.1,42.26,train,4.2240783958861415E-4,95.2419760581098,0.8940448072234122
26.3,42.28,train,1.823652150284008E-4,32.5287074554191,0.620581804579428
59.07,42.28,train,1.684362932616001E-5,2.314147234578997,0.08562050131536847
3.08,42.29,train,4.0097399988624335E-4,91.81410257228792,0.8812620513429845
47.04,42.29,train,1.1314700049713958E-4,18.88537493363499,0.4518905194507996
47.0,42.3,train,1.577815962203791E-4,27.73168819283716,0.5676307044906029
3.06,42.31,train,3.9402647983847447E-4,90.7764500220034,0.8767962951593438
47.04,42.31,train,1.0797334473836248E-4,18.040687043622043,0.4366119547849048
2.23,42.32,train,3.672672419132903E-4,85.1797996232443,0.8579695104589987
-0.4,42.33,train,2.3684618109288011E-4,47.57769454967154,0.7159589011044911
-2.44,42.33,train,2.229120422272203E-4,43.741734194856136,0.6941278946707301
3.02,42.33,train,3.96330208927052E-4,91.18671755354414,0.8782954047043064
-0.33,42.34,train,2.3578582536806943E-4,47.34280576115211,0.7143538427584727
43.26,42.34,train,1.772154674146005E-4,31.497809722716237,0.6100550596881198
-5.34,42.35,train,1.8740525115984262E-4,33.90426175451456,0.630609074327159
0.57,42.35,train,2.081595371122882E-4,39.37182155816808,0.6691834156760246
-0.52,42.36,train,2.3349769004857142E-4,46.53604657306297,0.7108593266518956
2.58,42.36,train,4.826757341638823E-4,98.13527645269404,0.9230817160198628
2.48,42.37,train,4.757626383137327E-4,97.91814238836704,0.9202034041059672
2.45,42.38,train,4.875795859805172E-4,98.35789687113572,0.9250602990393487
-6.35,42.4,train,2.2170274641736723E-4,43.25654133419653,0.6921559146177346
20.19,42.4,train,2.465378385816598E-4,49.96561001714558,0.730217517987092
21.11,42.4,train,2.21518025412259E-4,43.217311070987,0.6918535756312596
23.18,42.4,train,1.7419207979934152E-4,30.786998776550014,0.6037393156987031
3.0,42.4,train,3.976850539657093E-4,91.38147428645445,0.8791685127519977
2.52,42.46,train,4.4488261397410817E-4,96.77849889964526,0.9059730020310359
2.57,42.46,train,4.830886426098823E-4,98.15006746329112,0.9232503095259434
0.36,42.47,train,3.0584638295438183E-4,67.5038134155072,0.8031501097082728
-0.31,42.48,train,2.3338527591833103E-4,46.497659782483765,0.7106865465606794
-1.39,42.49,train,2.3761427996672258E-4,47.75161652891407,0.7171159351628863
47.07,42.49,train,1.4402773931276503E-4,24.907305813932094,0.5348452507576535
1.4,42.5,train,9.792336705714137E-5,16.33263617940745,0.40570505665220413
2.55,42.5,train,5.169552559466098E-4,98.89975273371009,0.9358914935423508
71.25,42.5,train,3.0338005741270977E-5,4.714609027660004,0.14889582176297744
-8.33,42.52,train,2.8700950644710486E-4,61.54937249501651,0.7824250337502334
20.5,42.52,train,2.609828308822165E-4,53.8119970791532,0.7501518973303316
19.37,42.53,train,2.3420217097150484E-4,46.808475685881945,0.7119397640786091
2.43,42.53,train,4.0465356197231535E-4,92.67791271922697,0.8835612708342664
71.23,42.54,train,3.123489913715759E-5,4.866653652296252,0.15294272542461773
1.05,42.58,train,1.5365871534672138E-4,26.732379495993158,0.5580531240381598
47.3,42.59,train,1.2776792561856897E-4,21.907272485742165,0.49286499651174
-6.0,43.0,train,3.318583951206913E-4,75.72489603455108,0.8285640541499025
-8.0,43.0,train,3.0141866198149205E-4,66.18498866489962,0.7984633930116585
-8.3,43.0,train,2.0844097260539794E-4,39.49430676665418,0.6696778120727722
12.0,43.0,train,2.4732438530648457E-4,50.10706049538774,0.7313428089472553
2.49,43.0,train,4.0815332134489586E-4,92.99150177362736,0.8857068138292321
26.0,43.0,train,2.631908065842816E-4,54.37011514773937,0.7530663621372908
45.0,43.0,train,1.6319828055962144E-4,28.721261856227102,0.5798990682717315
68.0,43.0,train,1.340898440350837E-5,1.798720949554059,0.0687778036434924
41.01,43.01,train,3.378054466319286E-4,77.60969532886295,0.8338973161786816
2.58,43.02,train,3.935680408151564E-4,90.61348941493657,0.8764957786400956
44.43,43.02,train,1.2606632192338984E-4,21.496098670726152,0.48825839190811593
25.39,43.04,train,2.3152650008537818E-4,45.93378662886291,0.7078146008123316
25.1,43.05,train,2.347910979652576E-4,47.074684347918314,0.7128398816403746
3.0,43.06,train,3.479280186784982E-4,80.6393945590758,0.8425963855151755
-5.01,43.07,train,4.22175317737734E-4,95.21154737160958,0.8939138021112272
0.23,43.07,train,3.8168436281161883E-4,88.19190282321193,0.8684447396407248
0.44,43.07,train,3.5138620258400125E-4,81.5010611594853,0.8454626231505292
12.23,43.07,train,2.27037245168937E-4,44.932838675367265,0.7007602452628078
71.38,43.07,train,1.743471297078649E-5,2.4109141014005036,0.08848815959171541
1.43,43.09,train,3.5926270196590695E-4,83.5138051155695,0.8517975740037022
2.43,43.09,train,4.220693446767279E-4,95.19767933710607,0.8938540421184278
-6.1,43.1,train,3.985848309985088E-4,91.49962235706134,0.8797448955576535
19.02,43.1,train,1.235235040589942E-4,21.04146933613368,0.48129633675280103
-0.35,43.12,train,3.799032396265612E-4,87.75348408797186,0.8671936368049669
27.57,43.12,train,2.2532355722451247E-4,44.468587469676805,0.6980226834936072
3.03,43.14,train,4.259525363049911E-4,95.49530643508898,0.8960220100146185
-5.4,43.15,train,4.2198135373924665E-4,95.18616451111727,0.8938043969685809
-6.01,43.15,train,4.0971009418316016E-4,93.20875060572516,0.8866484524446273
6.39,43.16,train,4.038898087324339E-4,92.5342378759401,0.883087720622578
13.27,43.18,train,2.39189356461543E-4,48.165178903412304,0.7194738478362485
3.08,43.18,train,3.788663354078352E-4,87.50204954879392,0.8664598185810717
-5.4,43.19,train,4.3016703667729766E-4,95.84993124698705,0.8983248678816232
3.18,43.19,train,4.03016014886595E-4,92.279835045266,0.8825435793149385
-0.01,43.2,train,4.0144948901487597E-4,91.98686592946764,0.8815617021392089
-4.25,43.2,train,3.2072152983475403E-4,71.91875449011164,0.8181117139893623
-5.4,43.2,train,4.2296771295831E-4,95.29054296393957,0.8943595820754485
-5.5,43.2,train,4.2636016210739156E-4,95.52421803178197,0.8962470018028161
-5.55,43.2,train,4.136835916831345E-4,93.93382121232723,0.8890168636942156
-5.59,43.2,train,4.057630057925756E-4,92.81909703427918,0.8842457449575015
1.12,43.2,train,3.5365963851587503E-4,82.12976001366462,0.8473184153189586
17.5,43.2,train,2.0397066874203442E-4,38.04718931393087,0.6617367717028119
-5.5,43.21,train,4.1656256322701016E-4,94.44269225203777,0.8907019039555333
6.33,43.21,train,3.9479774087831926E-4,90.91391250737534,0.8773002241517086
3.15,43.22,train,3.827237450616118E-4,88.34314174836798,0.8691693733732431
21.27,43.23,train,2.4616479638887384E-4,49.907405055650976,0.7296821700609192
3.05,43.24,train,3.6525536128256846E-4,84.7438062930708,0.8564428538676718
-6.05,43.25,train,3.629299963047754E-4,84.36921705352516,0.8546578632070275
-8.11,43.25,train,1.2671775241136662E-4,21.68356815273955,0.49002687611419926
24.4,43.25,train,2.0838155728244236E-4,39.468448271909715,0.6695734990208204
