Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.13505E-7,0.00001135,0.000607058,1,0,0
1.15107E-7,0.000034339,0.000615623,0.999824207,0,0
1.16563E-7,0.000057563,0.000623411,0.999648413,0,0
1.19908E-7,0.000105187,0.000641291,0.999296827,0,0
1.30189E-7,0.000256114,0.000696257,0.998242067,0,0
1.42386E-7,0.00051386,0.000761466,0.996572031,0,0
1.62938E-7,0.001011352,0.000871327,0.993759339,0,0
2.17106E-7,0.002505711,0.001160828,0.986815505,0,0
2.87259E-7,0.005028379,0.001535634,0.978025842,0,0
4.17647E-7,0.010036619,0.002231884,0.96528083,0,0
7.13343E-7,0.025000078,0.003809055,0.942339808,0,0
1.0127E-6,0.050089459,0.005403229,0.917289268,0,0
1.44114E-6,0.100034021,0.007680342,0.881339545,0,0
2.35265E-6,0.20021705,0.012507618,0.832996396,0.000725163,0
3.45321E-6,0.300153736,0.018304806,0.802496264,0.001450326,0
4.13127E-6,0.400129399,0.021859505,0.77937945,0.003625816,0
4.69673E-6,0.500168638,0.024814063,0.759426914,0.004350979,0
5.27625E-6,0.600241009,0.027832858,0.741759691,0.004350979,0
5.87372E-6,0.70052335,0.030935334,0.725938297,0.005801305,0
6.16324E-6,0.750542186,0.03243515,0.718642876,0.006526468,0
6.55627E-6,0.800063036,0.034467496,0.711786939,0.009427121,0
7.38551E-6,0.900095857,0.038741494,0.69921772,0.010877447,0
8.04115E-6,1.000335944,0.042107286,0.687791158,0.011602611,0
8.73637E-6,1.100399575,0.045663433,0.677331458,0.011602611,0
9.36831E-6,1.200644606,0.048884424,0.667574932,0.012327774,0
1.00339E-5,1.300563755,0.052265284,0.658521579,0.012327774,0
1.06544E-5,1.400863423,0.055405944,0.649995605,0.012327774,0
1.12886E-5,1.500777296,0.058605475,0.641997012,0.012327774,0
1.2949E-5,1.750936066,0.066931236,0.623802408,0.012327774,0
1.45175E-5,2.000798368,0.074728027,0.607805221,0.0137781,0
1.62149E-5,2.25048848,0.083092124,0.59347807,0.01595359,0.006493506
1.79753E-5,2.500299433,0.091687392,0.580645161,0.018854242,0.006493506
1.92536E-5,2.750564789,0.097877749,0.568867012,0.021754895,0.006493506
2.04957E-5,3.000540276,0.103852493,0.557792037,0.023930384,0.006493506
2.18798E-5,3.250122438,0.110464063,0.547420234,0.024655547,0.012987013
2.32918E-5,3.500373772,0.117158165,0.537663707,0.028281363,0.012987013
2.48298E-5,3.750423568,0.1243928,0.528522458,0.031182016,0.012987013
2.61618E-5,4.000077893,0.130609913,0.519908588,0.032632342,0.019480519
2.73972E-5,4.251987589,0.13633705,0.511646304,0.034807832,0.019480519
2.86262E-5,4.501567375,0.141997171,0.503823504,0.036258158,0.032467532
2.99779E-5,4.750398637,0.14817925,0.49635229,0.038433648,0.051948052
3.15979E-5,5.002814595,0.155530004,0.489144766,0.0413343,0.051948052
3.2954E-5,5.251576054,0.161634758,0.482376725,0.044234953,0.058441558
3.39392E-5,5.502632088,0.166042029,0.475784477,0.047860769,0.058441558
3.5007E-5,5.750973163,0.170792427,0.46945592,0.052936911,0.064935065
3.60616E-5,6.00320809,0.175457686,0.463215259,0.056562727,0.064935065
3.69778E-5,6.251500921,0.179489222,0.457238288,0.059463379,0.064935065
3.80755E-5,6.503563019,0.184293826,0.451349213,0.062364032,0.077922078
3.93929E-5,6.751363877,0.190022623,0.445723829,0.065264685,0.077922078
4.06553E-5,7.003520736,0.195474664,0.440186341,0.0688905,0.090909091
4.17592E-5,7.25097422,0.200212058,0.434912543,0.07106599,0.097402597
4.31731E-5,7.501636562,0.206238667,0.429726641,0.072516316,0.097402597
4.42708E-5,7.750887769,0.210886661,0.424716533,0.073241479,0.097402597
4.53082E-5,8.001776696,0.215254066,0.419794322,0.074691806,0.097402597
4.63128E-5,8.25393076,0.219460234,0.414960007,0.077592458,0.097402597
4.73068E-5,8.502067788,0.22360011,0.410301485,0.079042785,0.097402597
4.82957E-5,8.750906451,0.22769678,0.405730861,0.081218274,0.097402597
4.94994E-5,9.000199036,0.232654373,0.401248132,0.08484409,0.097402597
5.06737E-5,9.250555371,0.237460093,0.396853301,0.085569253,0.097402597
5.18127E-5,9.501684483,0.242092463,0.392546365,0.088469906,0.097402597
5.32838E-5,9.754089272,0.24803396,0.388327327,0.090645395,0.097402597
5.48982E-5,10.002741973,0.254500789,0.384284082,0.091370558,0.103896104
5.59913E-5,10.252456234,0.258847674,0.380328733,0.095721537,0.116883117
5.80659E-5,10.503295699,0.267028196,0.376461282,0.096446701,0.116883117
5.94713E-5,10.75051941,0.272518528,0.372769623,0.097171864,0.123376623
6.11922E-5,11.004279844,0.279185385,0.369077964,0.099347353,0.123376623
6.2687E-5,11.252087033,0.284926809,0.365562099,0.102248006,0.123376623
6.49707E-5,11.50155974,0.293610297,0.36213413,0.104423495,0.123376623
6.6211E-5,11.750618713,0.298281933,0.358794058,0.105873822,0.12987013
6.7755E-5,12.005258591,0.304054321,0.355453986,0.110224801,0.136363636
7.02875E-5,12.254583098,0.313419842,0.352289707,0.11240029,0.136363636
7.27643E-5,12.504475699,0.322457697,0.349213325,0.113125453,0.142857143
7.48809E-5,12.754916716,0.330086683,0.34622484,0.113125453,0.149350649
7.75349E-5,13.006308066,0.339531371,0.343324251,0.117476432,0.149350649
7.95973E-5,13.257427099,0.346778815,0.340511558,0.121827411,0.149350649
8.1691E-5,13.507720062,0.354054677,0.337786763,0.124002901,0.155844156
8.34919E-5,13.755441018,0.360248261,0.335149864,0.126903553,0.155844156
8.50214E-5,14.000428339,0.365461655,0.332600861,0.12835388,0.155844156
8.66737E-5,14.257714868,0.371046025,0.329963962,0.129079043,0.155844156
8.89651E-5,14.504386669,0.378709235,0.327502857,0.131254532,0.155844156
9.03806E-5,14.755410285,0.383396321,0.325041751,0.133430022,0.155844156
9.17286E-5,15.00128524,0.387827285,0.322668542,0.134880348,0.162337662
9.3645E-5,15.252065314,0.394071581,0.320295333,0.136330674,0.162337662
9.57255E-5,15.507939964,0.400778435,0.317922124,0.137055838,0.162337662
9.66144E-5,15.758015499,0.403621245,0.315636811,0.13995649,0.162337662
9.78478E-5,16.001025401,0.407543555,0.313439395,0.141406817,0.175324675
9.88392E-5,16.256668118,0.410677699,0.311154083,0.143582306,0.175324675
1.0012E-4,16.505295071,0.414701813,0.308956667,0.145757796,0.175324675
1.0156E-4,16.757355427,0.419194428,0.306759251,0.147933285,0.175324675
1.03021E-4,17.002866459,0.423714847,0.304649732,0.149383611,0.175324675
1.0419E-4,17.251783197,0.427309965,0.302540213,0.152284264,0.181818182
1.05704E-4,17.504145144,0.431927185,0.300430694,0.15373459,0.188311688
1.0723E-4,17.759504786,0.436546137,0.298321174,0.154459753,0.188311688
1.08516E-4,18.007430482,0.440409224,0.296299552,0.156635243,0.188311688
1.09989E-4,18.258992149,0.444802218,0.294277929,0.158810732,0.188311688
1.10999E-4,18.502008066,0.447794775,0.292344203,0.160261059,0.201298701
1.12597E-4,18.759441126,0.452495125,0.290322581,0.164612038,0.201298701
1.14103E-4,19.00879281,0.45688929,0.288388855,0.165337201,0.207792208
1.14949E-4,19.260614829,0.459341447,0.286455129,0.168963017,0.207792208
1.1629E-4,19.503754263,0.463206016,0.284609299,0.171863669,0.207792208
1.17329E-4,19.760636555,0.466182478,0.282675574,0.174764322,0.207792208
1.18909E-4,20.008758615,0.470674684,0.280829744,0.177664975,0.214285714
1.198E-4,20.259549859,0.473192575,0.278983915,0.18129079,0.214285714
1.20826E-4,20.500264945,0.476076031,0.277225982,0.182741117,0.227272727
1.21708E-4,20.755042018,0.478541919,0.275380153,0.184916606,0.227272727
1.23151E-4,21.000037645,0.482552267,0.27362222,0.189992748,0.227272727
1.24708E-4,21.260062044,0.486844232,0.271776391,0.190717912,0.227272727
1.26188E-4,21.510961162,0.490891129,0.270018458,0.190717912,0.227272727
1.27776E-4,21.752441614,0.495198396,0.268348422,0.191443075,0.227272727
1.2965E-4,22.00994308,0.50023577,0.26659049,0.195068891,0.233766234
1.31446E-4,22.258145756,0.505015025,0.264920454,0.198694706,0.233766234
1.32491E-4,22.508944627,0.507772305,0.263250418,0.200145033,0.24025974
1.33502E-4,22.761739068,0.510428859,0.261580381,0.203045685,0.24025974
1.35097E-4,23.003578993,0.514588009,0.259998242,0.203045685,0.246753247
1.3656E-4,23.261609515,0.518373747,0.258328206,0.204496012,0.246753247
1.38079E-4,23.508609889,0.522270884,0.256746067,0.205946338,0.253246753
1.39271E-4,23.758091021,0.525308557,0.255163927,0.208846991,0.253246753
1.41522E-4,24.011036537,0.53099024,0.253581788,0.209572154,0.253246753
1.4314E-4,24.253216016,0.53503277,0.252087545,0.213923133,0.253246753
1.45065E-4,24.512964824,0.539796507,0.250505406,0.214648296,0.253246753
1.46305E-4,24.760703746,0.542838672,0.249011163,0.216823785,0.253246753
1.47745E-4,25.010621151,0.546347422,0.24751692,0.220449601,0.253246753
1.49097E-4,25.263219664,0.549616206,0.246022677,0.222625091,0.253246753
1.50396E-4,25.502895344,0.552735597,0.244616331,0.22480058,0.253246753
1.52138E-4,25.760032351,0.556884714,0.243122088,0.227701233,0.253246753
1.53172E-4,26.004068889,0.55932885,0.241715742,0.228426396,0.253246753
1.54223E-4,26.250212535,0.561800182,0.240309396,0.229151559,0.25974026
1.55554E-4,26.513632416,0.564910496,0.238815153,0.232052212,0.266233766
1.56809E-4,26.763537576,0.567821019,0.237408807,0.234952864,0.272727273
1.57994E-4,27.015481793,0.570552799,0.236002461,0.23857868,0.279220779
1.58839E-4,27.253275178,0.572488452,0.234684012,0.242929659,0.285714286
1.60076E-4,27.508219626,0.575309377,0.233277665,0.245830312,0.285714286
1.61556E-4,27.765361588,0.578658214,0.231871319,0.250181291,0.285714286
1.62549E-4,28.008516312,0.580892027,0.23055287,0.253081943,0.285714286
1.6368E-4,28.253208852,0.583420122,0.22923442,0.255257433,0.285714286
1.64892E-4,28.516171335,0.586111152,0.227828074,0.258883249,0.285714286
1.65708E-4,28.764117994,0.587914965,0.226509625,0.260333575,0.285714286
1.66675E-4,29.01339412,0.59004059,0.225191175,0.263959391,0.285714286
1.67448E-4,29.264076057,0.591731831,0.223872726,0.265409717,0.292207792
1.68458E-4,29.515977489,0.593931933,0.222554276,0.266860044,0.292207792
1.69993E-4,29.752767607,0.597253308,0.221323723,0.271211022,0.298701299
1.7089E-4,30.008482375,0.599182549,0.220005274,0.274836838,0.305194805
1.71762E-4,30.2655821,0.601047862,0.218686824,0.278462654,0.305194805
