"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"20","Onder","1","F","MU","MU5",2863.25353177419,63.9008016027576,2869.231678,2690.704963,2947.733122,11.4769227716163,0.0223175492123333,2903.911382
"21","Onder","1","F","RE","RE5",2902.52740512903,83.6810016680851,2916.52572,2691.931929,3054.731491,15.0295515784995,0.0288303915822511,3054.731491
"22","Onder","1","F","UM","UM5",2849.8225779697,76.3173308130941,2843.245949,2721.326586,3003.81342,13.285142056739,0.0267796779361138,2798.192254
"23","Onder","1","F","UM","UM7",2986.63751545161,62.8066322873717,2997.155045,2870.413319,3097.56229,11.280404161258,0.0210292116008175,2920.686516
"24","Onder","1","F","VA","VA1",2808.33877193333,85.8711829235038,2819.7828405,2643.888032,2963.530558,15.6778613089518,0.0305772166028203,2802.435143
"25","Onder","1","F","VA","VA11",2921.0428263,97.7739387058968,2927.5431125,2700.941258,3124.579436,17.8509972551157,0.0334722715550679,2866.528173
"26","Onder","1","F","VA","VA6",2796.58650919355,82.2971121490562,2783.351082,2627.133659,2952.014352,14.7809976834626,0.0294277011916174,2897.568063
"27","Onder","1","F","VA","VA9",2852.06892854545,92.3550376341325,2866.152302,2621.005407,3077.082556,16.07694846705,0.0323817691465238,3077.082556
"28","Onder","1","F","YE","YE13",2855.29065435484,96.9631559517951,2845.285211,2599.822588,3038.053492,17.4150969101914,0.0339591192945309,2704.257587
"29","Onder","1","F","YE","YE14",2691.1201954,97.1441922608926,2715.9504915,2447.563214,2852.180029,17.7360218106366,0.0360980503312129,2682.779237
"30","Onder","1","F","YE","YE19",2835.72476396667,94.3429630560459,2856.012439,2621.731447,2994.084245,17.2245896692243,0.0332694358263731,2651.947749
"31","Onder","1","M","AK","AK1",2453.8314802,76.2728390214857,2470.699625,2198.181292,2603.516162,13.925451485676,0.0310831610226425,2536.739563
"32","Onder","1","M","AK","AK2",2404.10404310345,61.7522650615933,2395.411614,2233.130342,2556.738506,11.4671077438115,0.0256861866019232,2408.387612
"33","Onder","1","M","AK","AK4",2429.2241664,73.6631681216396,2441.558384,2297.258642,2570.032257,13.4489929458391,0.0303237425102703,2570.032257
"34","Onder","1","M","AK","AK5",2381.8071654,42.5313809363223,2374.7476205,2292.841367,2502.702982,7.76513224688963,0.0178567692440289,2366.51611
"35","Onder","1","M","GI","GI1",2459.73145256667,88.2660203232064,2445.4071925,2254.064888,2611.779982,16.1150967974099,0.035884413410701,2539.514915
"36","Onder","1","M","GI","GI2",2454.7499699,55.5795197596492,2459.9753905,2321.955912,2575.140742,10.1473855692213,0.022641621526087,2438.906039
