"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"51","Onder","1","M","RE","RE5",2510.4965086,63.5322316390999,2512.0242495,2333.792199,2607.317802,11.5993454657928,0.0253066401094217,2585.80389
"52","Onder","1","M","UM","UM5",2485.00754659375,69.3610110212561,2479.66792,2377.954787,2675.359746,12.2614103107713,0.0279117908983136,2458.813951
"53","Onder","1","M","UM","UM7",2582.15168496875,73.0591246563716,2605.534899,2409.290986,2675.665855,12.9151506180184,0.0282938934539222,2580.091477
"54","Onder","1","M","VA","VA1",2410.17266912903,84.3267894650426,2403.725012,2305.631135,2687.924012,15.1455384908172,0.0349878622993082,2517.303319
"55","Onder","1","M","VA","VA11",2531.90713643333,82.3322230756126,2525.193345,2347.435682,2700.048117,15.0317385960201,0.0325178684047603,2640.125636
"56","Onder","1","M","VA","VA6",2428.42267343333,61.6541476171923,2435.8308945,2297.511609,2555.199516,11.2564558045632,0.0253885570628547,2473.007625
"57","Onder","1","M","VA","VA9",2448.78004521212,60.8737186089389,2445.620509,2335.57482,2558.117677,10.5967542447508,0.024858793964758,2467.607884
"58","Onder","1","M","YE","YE13",2462.18505823333,68.770700743367,2448.3176535,2348.981951,2608.073577,12.5557546975265,0.0279307603274594,2450.068033
"59","Onder","1","M","YE","YE14",2359.39227896774,92.049712585348,2389.102877,2119.333818,2486.876312,16.5326164303692,0.0390141619966734,2459.269875
"60","Onder","1","M","YE","YE19",2406.606423,82.1635311128471,2389.251955,2258.405828,2557.985835,15.2573846958209,0.0341408259894963,2300.428276
"61","Onder","2","F","AK","AK10",2756.04433770968,70.7707620769413,2769.297187,2563.445784,2880.410309,12.7108040974941,0.0256783830029937,2739.139318
"62","Onder","2","F","AK","AK6",2905.41317063333,68.9362095470381,2904.684823,2762.532769,3047.924758,12.5859723326052,0.0237268180112266,2948.090538
"63","Onder","2","F","AK","AK7",2840.05583756667,79.2978475461111,2825.316337,2698.674968,2979.385527,14.4777399542036,0.0279212283424867,2852.403813
"64","Onder","2","F","AK","AK8",2863.2015024,52.7690623072233,2869.935077,2762.770952,2967.996066,9.6342685880206,0.018430090324761,2882.035934
"65","Onder","2","F","AK","AK9",2763.6421893,60.2059870331398,2771.285783,2625.562355,2863.513775,10.9920590649714,0.0217850151753506,2751.516769
"66","Onder","2","F","GI","GI10",2921.30356283333,77.528698516972,2932.927401,2642.181382,3054.056601,14.1547390105876,0.0265390764257919,2888.355678
"67","Onder","2","F","GI","GI11",2842.72005196667,89.0410963680161,2853.7926855,2631.4665,2999.360178,16.2566056752512,0.0313224991347337,2911.164226
"68","Onder","2","F","GI","GI6",2897.36118324138,66.4634196391524,2903.365623,2771.53056,3059.634796,12.3419471862957,0.0229392938731917,2882.919914
"69","Onder","2","F","GI","GI7",2899.7570903,82.7249988034905,2903.0516345,2718.820605,3027.267813,15.1034493047532,0.0285282512387726,3027.267813
"70","Onder","2","F","GI","GI8",2877.13453403333,97.6630448910088,2889.184689,2523.9867,2992.773524,17.8307509071484,0.0339445527262499,2835.025254
"71","Onder","2","F","GI","GI9",2895.2621449,56.0726992433629,2896.373354,2777.258384,2972.94881,10.2374274119309,0.0193670543242984,2841.520876
"72","Onder","2","F","KA","KA11",2972.09870283333,106.541623883043,2990.5821725,2743.21015,3130.981364,19.4517502379913,0.0358472697361888,2970.423241
"73","Onder","2","F","KA","KA13",2864.52541343333,75.8240243616651,2866.819971,2683.548253,2989.986015,13.8435095145684,0.0264700128007539,2811.637072
"74","Onder","2","F","KA","KA7",2873.27656267742,65.4114904701207,2884.76062,2686.79363,2975.572063,11.7482505019075,0.0227654696800812,2907.915985
"75","Onder","2","F","KA","KA9",2912.83556233333,69.7472843171861,2897.236894,2800.814615,3079.521245,12.7340536484164,0.0239448066410295,3040.993343
"76","Onder","2","F","MA","MA12",2914.3717948,73.7400292985161,2930.243955,2700.838591,3011.033334,13.4630258126297,0.0253022038677727,2834.107201
"77","Onder","2","F","MA","MA13",2924.37861726667,84.0509747800239,2933.566113,2687.93584,3067.649138,15.3455382891056,0.0287414817916375,2928.670756
"78","Onder","2","F","MA","MA16",2837.03229246875,85.6095669512872,2841.2772965,2597.844711,2980.9939,15.1337763314247,0.0301757463877124,2824.153509
"79","Onder","2","F","MA","MA18",2980.692491,70.8275719943415,2987.42345,2832.71095,3123.232634,12.7210074598669,0.0237621197786087,2961.04826
"80","Onder","2","F","MA","MA19",2896.79627391176,82.4432159164331,2901.335092,2628.299041,3045.292536,14.1388948842666,0.0284601359988301,2972.062328
"81","Onder","2","F","MU","MU10",2903.19983963333,68.1124468103353,2900.2986435,2772.297313,3042.946507,12.4355745216305,0.0234611637409493,2872.120832
"82","Onder","2","F","MU","MU3",2969.15549876667,79.8942228751336,2972.9184545,2806.11416,3174.489476,14.586622694352,0.0269080628846553,3174.489476
"83","Onder","2","F","MU","MU6",2853.35287486667,71.2612297080303,2858.9176755,2671.341232,2967.516737,13.0104609955485,0.0249745589953925,2881.305787
"84","Onder","2","F","MU","MU7",2758.52032073333,107.322151513523,2780.9256865,2535.439401,2916.011793,19.5942544346479,0.0389056954581332,2872.162729
"85","Onder","2","F","MU","MU8",2918.0003454,68.560003206057,2929.2616325,2739.302825,3000.393059,12.5172867661947,0.0234955432113422,2990.078081
"86","Onder","2","F","MU","MU9",2858.53587416667,69.4065908472645,2872.580103,2725.088817,2991.322309,12.6718518155261,0.0242804687093522,2902.284142
"87","Onder","2","F","RE","RE10",2992.78900271429,76.3339336354654,2991.09358,2853.168862,3126.151215,12.9027897584356,0.0255059523294943,2991.09358
"88","Onder","2","F","RE","RE11",2875.028928,97.3816715604557,2868.5070755,2644.964627,3019.419419,17.779379400407,0.0338715449476186,2822.926985
"89","Onder","2","F","RE","RE6",2985.76825843333,137.753695376924,3004.6378235,2622.155555,3162.6363,25.1502687792122,0.0461367673086608,2988.138173
"90","Onder","2","F","RE","RE7",3085.08812923333,57.9794880295785,3090.748426,2974.810488,3176.636413,10.5855578221336,0.0187934624882132,3163.991514
"91","Onder","2","F","RE","RE8",2999.29332203333,126.649303425684,3035.3460885,2542.218216,3135.663663,23.1228934595212,0.0422263812929853,3091.48159
"92","Onder","2","F","UM","UM13",2849.1362143,58.329901362639,2847.820213,2720.204314,2960.771656,10.6495342511229,0.0204728370198228,2858.246873
"93","Onder","2","F","UM","UM17",3008.87683183333,72.8621222059409,3014.6915545,2869.203625,3147.574594,13.302742639964,0.0242157211073161,3083.387707
"94","Onder","2","F","UM","UM18",2911.77837313333,64.6095951366487,2913.340368,2723.19542,3025.394469,11.7960442292062,0.0221890497342773,2900.190873
"95","Onder","2","F","UM","UM9",2993.5355113,89.9232501287925,2978.5283235,2835.283608,3201.82278,16.4176641799063,0.0300391459494468,3121.538452
"96","Onder","2","F","VA","VA18",2776.44942003333,72.935617728278,2772.8269565,2612.656778,2906.171895,13.3161610251172,0.0262693846327668,2764.043827
"97","Onder","2","F","VA","VA22",2820.61436553125,50.0930470443628,2833.7645145,2726.184468,2940.803435,8.85528331384141,0.0177596227462055,2791.907863
"98","Onder","2","F","VA","VA26",2905.04020846667,85.4277669577717,2909.41113,2723.593237,3073.830666,15.596905000022,0.0294067416722132,3001.300342
"99","Onder","2","F","VA","VA30",2961.82216143333,78.9941219192226,2956.186216,2794.38705,3155.697316,14.4222874951572,0.0266707849471268,3100.865349
"100","Onder","2","F","VA","VA34",2904.73212436667,59.1073156019395,2895.030311,2795.356302,3052.199947,10.7914700229198,0.0203486287448372,2987.483129
"101","Onder","2","F","YE","YE20",2816.56429786667,67.8634775884956,2827.937872,2655.278282,2915.309483,12.3901191686551,0.024094418025499,2857.971867
"102","Onder","2","F","YE","YE21",2915.11351926667,94.4721648690527,2894.3859995,2745.486292,3089.495279,17.2481785850424,0.0324077138830663,2841.016538
"103","Onder","2","F","YE","YE22",2830.22527410526,70.8442307039004,2841.5778145,2692.620161,3020.238372,11.4924517837023,0.0250313045226751,3020.238372
"104","Onder","2","F","YE","YE23",2776.8279823,129.992788879942,2801.8351835,2488.336742,2994.173496,23.7333275941836,0.0468134107364732,2868.64769
"105","Onder","2","F","YE","YE24",2855.33470546667,68.6308588871946,2872.9318995,2676.065174,3002.111502,12.5302231844901,0.0240360118748242,2990.018723
"106","Onder","2","M","AK","AK10",2357.5911405,109.931429930307,2388.573629,2077.111432,2490.90122,19.4333148923135,0.0466287084481463,2337.65616
"107","Onder","2","M","AK","AK6",2522.42382796667,65.195683080531,2539.68679,2368.423957,2632.566674,11.9030487583882,0.0258464427578316,2370.744179
"108","Onder","2","M","AK","AK7",2466.90982006667,58.6319813979936,2468.680256,2326.346114,2565.716373,10.7046862676348,0.0237673793022597,2565.716373
"109","Onder","2","M","AK","AK8",2471.5374219,67.7019807726403,2479.529301,2269.20039,2609.069007,12.3606340189854,0.0273926585827676,2403.876532
"110","Onder","2","M","AK","AK9",2385.7635591,73.1365682148448,2397.567733,2243.645081,2510.469413,13.3528493965953,0.0306554134150807,2253.757051
"111","Onder","2","M","GI","GI10",2520.6401492,83.07330215066,2531.6758535,2365.584322,2693.577324,15.1670405047863,0.0329572240516068,2675.156958
"112","Onder","2","M","GI","GI11",2480.70246506667,85.4876640054787,2459.131131,2348.970815,2648.356675,15.6078406547411,0.0344610710914827,2635.796646
"113","Onder","2","M","GI","GI6",2510.83721290323,66.8984732319393,2501.876771,2385.374921,2644.143751,12.0153204899526,0.0266438910846737,2474.793018
"114","Onder","2","M","GI","GI7",2458.8170550303,83.8579906164113,2473.291736,2228.601377,2638.296958,14.5978024396598,0.0341050142160242,2228.601377
"115","Onder","2","M","GI","GI8",2502.37308126667,60.0304760286412,2494.8013105,2360.325035,2625.66674,10.96001528622,0.0239894188752441,2457.881086
"116","Onder","2","M","GI","GI9",2481.0212091,68.783840200668,2485.7798755,2304.54387,2613.686117,12.5581536232455,0.0277240033049212,2588.82164
"117","Onder","2","M","KA","KA11",2570.46694633333,120.010786341388,2533.3925015,2424.786234,2920.034534,21.9108716077037,0.0466883211677078,2518.63841
"118","Onder","2","M","KA","KA13",2463.11075623333,54.5087316491436,2472.148723,2321.914224,2579.81646,9.9518873017439,0.0221300367883172,2481.631465
"119","Onder","2","M","KA","KA7",2496.55710755172,88.8795422662292,2531.163987,2220.531789,2594.451618,16.504516658149,0.0356008448584578,2534.348356
"120","Onder","2","M","KA","KA9",2519.60573306667,71.8621198241866,2513.321769,2381.247366,2671.603258,13.1201680192821,0.0285211765003891,2485.24629
"121","Onder","2","M","MA","MA12",2510.74718486667,42.7867442002454,2519.0615675,2429.505487,2599.687288,7.81175498689259,0.0170414386833287,2491.036128
"122","Onder","2","M","MA","MA13",2501.48940073333,85.2063829754132,2509.3790875,2288.828985,2659.272594,15.556485999686,0.0340622602480083,2288.828985
"123","Onder","2","M","MA","MA16",2484.01043825806,64.5058837250772,2490.992021,2353.941071,2607.435728,11.5855987289465,0.025968443099745,2508.033263
"124","Onder","2","M","MA","MA18",2557.99051843333,42.8369757192252,2547.5816835,2483.822444,2648.13115,7.82092596557357,0.0167463387414982,2533.943382
"125","Onder","2","M","MA","MA19",2471.18989674194,68.2497009015365,2467.240892,2361.664344,2605.056733,12.2580081436575,0.0276181530976305,2584.363811
"126","Onder","2","M","MU","MU10",2484.11106406667,49.0274834044904,2484.9238275,2381.618485,2578.923506,8.95115286611652,0.0197364297086737,2578.923506
"127","Onder","2","M","MU","MU3",2567.9035921,56.577065236508,2570.912737,2426.134581,2669.523132,10.3295116224923,0.022032394600235,2517.398444
"128","Onder","2","M","MU","MU6",2485.82933206667,56.8129761271049,2496.3839155,2338.577536,2581.159291,10.3725828612726,0.0228547372075105,2364.152433
"129","Onder","2","M","MU","MU7",2424.14797083333,53.4483231912516,2429.962326,2314.305327,2566.535832,9.75828409089167,0.0220482923626473,2410.354151
"130","Onder","2","M","MU","MU8",2496.0943211,50.8728508560127,2499.4197765,2381.887831,2581.99255,9.28806932614472,0.0203809809693384,2523.20223
"131","Onder","2","M","MU","MU9",2461.6373424,90.9884810404914,2480.462358,2264.640238,2641.501796,16.6121478463361,0.0369625856226983,2531.221545
"132","Onder","2","M","RE","RE10",2548.33936966667,65.7743561559556,2553.344537,2337.056589,2654.75441,11.449845741624,0.0258106737818673,2606.043741
"133","Onder","2","M","RE","RE11",2496.21761896667,68.0700277453349,2510.161648,2342.80707,2614.710417,12.4278298953741,0.0272692682032719,2405.336659
"134","Onder","2","M","RE","RE6",2618.75395346667,87.0436274533936,2623.8403445,2394.252055,2756.576909,15.8919194144332,0.033238566509147,2545.287562
"135","Onder","2","M","RE","RE7",2647.39867506667,58.2080544711499,2643.663564,2455.801019,2757.621916,10.6272881541127,0.0219868866065985,2644.78066
"136","Onder","2","M","RE","RE8",2547.31697978261,56.0415553643731,2551.217681,2425.087627,2645.682114,11.6854720796494,0.0220002284007685,2534.338511
"137","Onder","2","M","UM","UM13",2473.92906533333,54.8225915438529,2477.65377,2359.889345,2559.580541,10.0091900164867,0.0221601307458935,2477.319236
"138","Onder","2","M","UM","UM17",2586.85377413333,71.5349761679561,2584.6372065,2437.94216,2699.053884,13.0604400325947,0.0276532739821841,2699.053884
"139","Onder","2","M","UM","UM18",2503.2020339,52.903914929426,2509.223425,2413.720418,2642.434373,9.65888919572698,0.0211344966219133,2438.359117
"140","Onder","2","M","UM","UM9",2548.4975003,62.6084657219418,2544.6486565,2414.358103,2655.086844,11.4306896555655,0.0245668146484632,2414.358103
"141","Onder","2","M","VA","VA18",2378.54122186667,80.3966203716243,2384.2158825,2136.596426,2509.198143,14.6783475082393,0.0338008101909327,2474.506817
"142","Onder","2","M","VA","VA22",2453.79250871875,50.495434801375,2461.8442955,2303.41133,2544.930551,8.92641609175386,0.0205785267588665,2523.052447
"143","Onder","2","M","VA","VA26",2521.19542216667,50.777144118396,2522.932462,2397.264065,2630.179501,9.27059574644543,0.0201401064241022,2538.618407
"144","Onder","2","M","VA","VA30",2556.45501946667,55.9023302810217,2545.5949825,2471.995665,2710.119486,10.2063224373399,0.0218671284475344,2515.758442
"145","Onder","2","M","VA","VA34",2524.96037711429,58.9649872310177,2528.104557,2398.102822,2697.286647,9.96690196766145,0.0233528366486318,2517.311153
"146","Onder","2","M","YE","YE20",2447.8822269,54.1792279442334,2430.845682,2365.922516,2544.691703,9.89172843109029,0.022133102380847,2471.929728
"147","Onder","2","M","YE","YE21",2518.43742473333,87.3387983125196,2512.006487,2346.191002,2858.639693,15.9458099937204,0.0346797571600444,2459.335333
"148","Onder","2","M","YE","YE22",2423.87865878788,63.0648010038106,2441.409191,2180.398153,2529.823735,10.9781727320559,0.0260181345197155,2446.180941
"149","Onder","2","M","YE","YE23",2410.5165996,64.0127267859165,2412.869407,2283.104017,2508.205438,11.6870714760206,0.026555605050195,2432.892732
"150","Onder","2","M","YE","YE24",2481.1635535,58.9936472390412,2475.434061,2352.8141,2602.425048,10.7707171141084,0.0237766055993459,2524.511405
"151","Onder","3","F","AK","AK11",2816.43880806667,64.0119812324401,2809.8252135,2649.11882,2902.605697,11.6869353572016,0.0227279857986266,2857.104009
"152","Onder","3","F","AK","AK12",2891.16071026667,64.5383974970184,2896.556694,2733.945902,2990.393426,11.7830453781173,0.0223226599849116,2985.894291
"153","Onder","3","F","AK","AK13",2962.70149456667,55.6258177224573,2959.623347,2851.299398,3064.18918,10.1558383820868,0.0187753703248438,3064.18918
"154","Onder","3","F","AK","AK14",2870.69229346667,95.1043114570849,2886.218853,2644.783703,3000.878587,17.3635922336808,0.0331293993694588,2769.85737
"155","Onder","3","F","AK","AK15",2818.6194877,90.9200780896841,2835.17013,2412.359794,2935.557273,16.5996592332837,0.032256953620893,2887.181659
"156","Onder","3","F","GI","GI13",2892.49099313333,79.5323950733817,2876.4520555,2774.101345,3170.810937,14.5205622780346,0.0274961599749796,2944.027256
"157","Onder","3","F","GI","GI14",2995.617011,60.747199959721,2990.0951855,2880.387674,3108.269767,11.0908705744054,0.0202786937504546,2915.542224
"158","Onder","3","F","GI","GI15",2923.6095603,91.7056169955921,2929.0396975,2691.969006,3139.656214,16.7430783594716,0.0313672585562971,2906.186989
"159","Onder","3","F","KA","KA14",2927.2621602,57.8025931042537,2914.2074195,2827.461825,3069.815039,10.5532613751641,0.0197462987395377,2887.510751
"160","Onder","3","F","KA","KA15",2944.04849353333,104.591402765668,2924.8553695,2705.513662,3178.211446,19.0956902052883,0.0355263858579115,2969.199126
"161","Onder","3","F","KA","KA16",2868.4258529,99.9155498745321,2862.613493,2620.800197,3066.854578,18.2420001706046,0.0348328857005374,2941.155609
"162","Onder","3","F","KA","KA17",2824.09680356667,84.9524581911508,2805.7439965,2621.398774,3034.121435,15.5101258889359,0.0300812840706667,2725.469672
"163","Onder","3","F","MA","MA20",2836.06404168966,50.4771851060171,2833.138847,2750.14005,2930.606495,9.37337795848749,0.0177983234384031,2870.183087
"164","Onder","3","F","MA","MA21",2966.8909321,55.9988260422174,2969.8462085,2829.424987,3138.761227,10.2239400723767,0.0188745819525562,2948.753514
"165","Onder","3","F","MA","MA23",2939.0621463,66.1509097571057,2934.514067,2759.302088,3104.990398,12.0774484911518,0.0225074892820431,2910.615477
"166","Onder","3","F","MA","MA26",2945.13844093333,80.5857238137571,2938.258346,2754.976883,3099.137383,14.7128729152253,0.0273622871827441,2972.934262
"167","Onder","3","F","MA","MA27",2938.68046016667,58.1362209671073,2939.148361,2820.682514,3067.559793,10.6141732105965,0.0197831039322357,2971.006324
"168","Onder","3","F","MU","MU11",2759.5351689,70.0354778259303,2755.3252235,2623.68058,2907.828238,12.7866703436383,0.0253794474573947,2812.51564
"169","Onder","3","F","MU","MU12",2948.30992273333,100.195013695368,2969.883397,2703.756899,3156.368835,18.2930230501641,0.03398388104412,3018.797694
"170","Onder","3","F","MU","MU13",2761.2474438,110.925519032877,2745.4645795,2593.235952,3068.704804,20.2521363257585,0.0401722486993858,2970.464564
"171","Onder","3","F","MU","MU15",2919.55965046667,102.249987033233,2935.64874,2551.055192,3104.477465,18.6682081342375,0.0350224003872945,2551.055192
"172","Onder","3","F","MU","MU3",2958.6715025,72.3207385754964,2968.807563,2785.220925,3061.891016,13.2038999644111,0.0244436526712706,2866.320516
"173","Onder","3","F","RE","RE12",2972.56604646667,94.9141338683172,2967.993879,2796.953085,3192.935422,17.3288707152475,0.031930033642528,2990.51078
"174","Onder","3","F","RE","RE13",2905.51369576667,96.1704715619418,2931.7510935,2686.199644,3079.201697,17.5582455467949,0.0330993007198906,2686.199644
"175","Onder","3","F","RE","RE15",2909.9391484,64.7628398897563,2910.794359,2776.176611,3020.174409,11.8240227652383,0.0222557368340041,2844.536152
"176","Onder","3","F","RE","RE16",2971.29659326667,92.5215017163772,2974.6413415,2838.470062,3234.079702,16.8920378481043,0.0311384268827429,2995.326137
"177","Onder","3","F","RE","RE17",3012.2496137,62.3278583036584,3016.204066,2865.994047,3130.89267,11.3794579846331,0.0206914652823542,3063.697921
"178","Onder","3","F","UM","UM20",2917.25791446667,66.7355578223753,2924.9575565,2738.970914,3076.928872,12.1841901356684,0.0228761253817957,2931.999639
"179","Onder","3","F","UM","UM21",2931.3451686,70.5422834998367,2934.5683605,2795.3229,3145.064549,12.8791999769283,0.0240648164724755,2900.908636
"180","Onder","3","F","UM","UM23",2894.66925216667,67.7790889698898,2900.9634035,2733.723757,3020.223847,12.3747119853194,0.0234151410974352,2895.748111
"181","Onder","3","F","UM","UM26",2908.4390854,55.8866903462979,2919.097608,2801.401681,3011.461552,10.2034669889912,0.0192153552834722,2918.604377
"182","Onder","3","F","VA","VA35",2847.54409263333,58.1305951507813,2856.0104615,2726.515383,2961.15305,10.6131460817611,0.0204142914946134,2961.15305
"183","Onder","3","F","VA","VA44",2912.46326693333,78.9168756418858,2904.3925525,2714.378872,3058.225179,14.4081843189636,0.0270962647109987,2922.352674
"184","Onder","3","F","VA","VA46",2990.57696116667,62.8709476810041,2996.5692075,2851.769666,3105.996833,11.4786120855377,0.0210230161261181,2992.103758
"185","Onder","3","F","VA","VA48",2770.25623603333,177.303382165005,2858.684779,2458.591784,2972.462989,32.3710206445775,0.0640025207267043,2805.527936
"186","Onder","3","F","YE","YE27",2933.79031283333,83.5785203032538,2946.2685855,2796.827034,3067.889475,15.2592802976652,0.0284882392370221,2883.60049
