"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"20","Onder","2","F","GI",2888.87595438547,82.1282473617036,2896.625947,2523.9867,3059.634796,6.13855341843489,0.0284291359886977,2888.355678
"21","Onder","2","F","KA",2905.41622976033,90.4884319829243,2900.814295,2683.548253,3130.981364,8.22622108935676,0.0311447396266485,2970.423241
"22","Onder","2","F","MA",2909.80946659236,91.3765807812801,2922.438195,2597.844711,3123.232634,7.29264506690358,0.0314029429866039,2834.107201
"23","Onder","2","F","MU",2876.79412559444,101.686221590245,2887.612467,2535.439401,3174.489476,7.57924346169649,0.0353470624420276,2872.120832
"24","Onder","2","F","RE",2987.76112403871,121.048108088278,3006.504045,2542.218216,3176.636413,9.72281801435838,0.0405146539709477,2991.09358
"25","Onder","2","F","UM",2940.83173264167,96.4924144311083,2940.0800525,2720.204314,3201.82278,8.80851200200918,0.0328112667447423,2858.246873
"26","Onder","2","F","VA",2873.03274425,95.9835066686857,2862.204772,2612.656778,3155.697316,7.78529042845411,0.0334084276835285,2764.043827
"27","Onder","2","F","YE",2838.3783263481,98.4094098001312,2844.421052,2488.336742,3089.495279,7.82903227979289,0.0346709981846381,2857.971867
"28","Onder","2","M","AK",2439.74970636184,97.8769051147081,2449.823925,2077.111432,2632.566674,7.93886532179438,0.0401176009405745,2337.65616
"29","Onder","2","M","GI",2491.95121497283,77.3781377995536,2492.220716,2228.601377,2693.577324,5.70439200039468,0.0310512249736788,2675.156958
"30","Onder","2","M","KA",2512.56856460504,94.6741937045406,2503.09854,2220.531789,2920.034534,8.67876910763101,0.0376802428551528,2518.63841
"31","Onder","2","M","MA",2504.72383885526,68.8651332016847,2512.5873075,2288.828985,2659.272594,5.58569988716828,0.0274941021973737,2491.036128
"32","Onder","2","M","MU",2486.62060376111,74.4080224003996,2487.639157,2264.640238,2669.523132,5.54604653862069,0.0299233515108234,2578.923506
"33","Onder","2","M","RE",2572.29176136301,87.129553400252,2572.1833415,2337.056589,2757.621916,7.2108931465343,0.0338723447740172,2606.043741
"34","Onder","2","M","UM",2528.12059341667,74.0811971250551,2525.5895555,2359.889345,2699.053884,6.76265712539659,0.0293028731770018,2477.319236
"35","Onder","2","M","VA",2487.77530817197,86.5443070720299,2494.864143,2136.596426,2710.119486,6.90698763995255,0.0347878310343159,2474.506817
"36","Onder","2","M","YE",2455.73849596078,76.4076078774282,2460.21591,2180.398153,2858.639693,6.1771889780277,0.0311139023976307,2471.929728
"37","Onder","3","F","AK",2871.92255881333,92.2261059182069,2875.303553,2412.359794,3064.18918,7.53023001544943,0.0321130197731774,2857.104009
"38","Onder","3","F","GI",2937.23918814444,88.8266158468072,2936.6791525,2691.969006,3170.810937,9.36314743069057,0.0302415330032833,2944.027256
"39","Onder","3","F","KA",2890.95832755,99.8476533666874,2897.9406625,2620.800197,3178.211446,9.11480201048189,0.0345379082137463,2887.510751
"40","Onder","3","F","MA",2925.76521204027,77.1615532469183,2926.520038,2750.14005,3138.761227,6.32132074567051,0.0263731187073313,2870.183087
"41","Onder","3","F","MU",2869.46473768,128.477484239071,2883.6787545,2551.055192,3156.368835,10.4901426607398,0.0447740244206476,2812.51564
"42","Onder","3","F","RE",2954.31301952,92.0265397125947,2963.534452,2686.199644,3234.079702,7.51393550299431,0.0311498947824921,2990.51078
"43","Onder","3","F","UM",2912.92785515833,66.0158030493034,2919.5759515,2733.723757,3145.064549,6.02639074698697,0.0226630408756605,2931.999639
"44","Onder","3","F","VA",2880.21013919167,132.723038514023,2895.0282925,2458.591784,3105.996833,12.1159003491262,0.0460810260709907,2961.15305
"45","Onder","3","F","YE",2876.1597732,88.4109772427776,2872.481755,2507.381361,3067.889475,8.07078109449087,0.0307392440665464,2883.60049
"46","Onder","3","M","AK",2485.1449165,86.0122266483893,2485.5924765,2236.841969,2841.387803,7.02286889763905,0.0346105476897203,2466.237499
"47","Onder","3","M","GI",2536.70777971111,75.3490900657485,2537.073025,2381.695879,2737.511439,7.94249147429772,0.0297034962672482,2587.476176
"48","Onder","3","M","KA",2508.99851026667,86.864082323495,2518.3674005,2252.53154,2933.454135,7.92956955426066,0.0346210178954083,2614.080038
"49","Onder","3","M","MA",2509.71840731333,80.5143945755392,2513.4249315,2212.921026,2676.859572,6.57397278863936,0.0320810471568921,2417.744763
"50","Onder","3","M","MU",2469.41983871333,98.7615239133511,2475.25076,2187.208465,2632.550163,8.0638446602463,0.0399938165090671,2392.239979
"51","Onder","3","M","RE",2533.86942084667,83.7457093003438,2542.2376875,2356.072462,2764.891551,6.8378085311098,0.0330505228925179,2475.523604
"52","Onder","3","M","UM",2512.53391644167,58.0251777559359,2507.8858905,2302.366414,2648.187685,5.29694979336218,0.0230942863601671,2431.326168
"53","Onder","3","M","VA",2580.583746625,135.887131362122,2540.7650825,2316.101012,3025.733401,12.4047411869503,0.0526575165560277,2526.568674
"54","Onder","3","M","YE",2499.03101971667,93.7272656173881,2503.0777035,2164.817511,2936.518304,8.5560896053203,0.0375054430608927,2551.602091
"55","Onder","4","F","AK",2837.19083477333,70.3423097667316,2839.5941295,2639.866325,3036.409204,5.74342554190954,0.0247929426898601,2838.600644
"56","Onder","4","F","MA",2929.75980507333,68.7366944967033,2928.7844665,2730.659587,3096.391817,5.61232760408319,0.0234615460208291,2906.466849
"57","Onder","4","F","MU",2890.28075067333,80.478194083797,2884.1427275,2655.594284,3058.24505,6.57101703086582,0.0278444210186323,2815.887653
"58","Onder","4","F","RE",2925.80263543333,87.223851268539,2947.025854,2768.966982,3096.214135,15.9248236307515,0.0298119395383006,2982.889748
"59","Onder","4","F","UM",2908.50811126667,95.0735899289373,2899.0227955,2722.631105,3064.848314,17.3579832756916,0.0326880951648893,2839.000861
"60","Onder","4","F","VA",2837.81698276667,75.740335518704,2849.1003455,2648.857199,3001.626039,7.98373236614851,0.0266896477040823,2871.171747
"61","Onder","4","F","YE",2841.365699,71.8203749048113,2846.98158,2664.12666,3006.061866,7.57053223688009,0.0252767093408948,2792.589206
"62","Onder","4","M","AK",2455.57038602,64.0379310362664,2456.3716415,2299.12699,2642.834601,5.22867517407971,0.0260786379412481,2412.263697
"63","Onder","4","M","MA",2536.22578054667,74.7021298729859,2546.546572,2329.791782,2703.789051,6.0994033629312,0.0294540535176188,2517.976308
"64","Onder","4","M","MU",2501.80552413333,69.6187216844438,2507.8230225,2317.081359,2680.690968,5.68434482239073,0.0278273914630358,2543.367281
"65","Onder","4","M","RE",2547.34791076667,61.9517828321349,2545.741354,2395.031206,2699.549481,11.3107963116072,0.024320110562946,2602.801431
"66","Onder","4","M","UM",2534.2798902,73.4544786978237,2531.2049285,2347.153637,2669.370408,13.4108916441936,0.0289843592185182,2495.717348
"67","Onder","4","M","VA",2444.34519737778,74.513092588919,2442.3136915,2240.345541,2602.501597,7.85436960279989,0.0304838664640553,2326.474125
"68","Onder","4","M","YE",2453.72791543333,70.3137659788804,2448.4911895,2307.500372,2617.524256,7.4117217119107,0.0286558935636769,2477.971738
"69","Onder","5","F","GI",2719.2667098,96.1510081660958,2742.300417,2501.550039,2865.663047,17.5546920331447,0.0353591679034557,2589.687946
"70","Onder","5","F","KA",2870.25458157143,102.911923709171,2865.446561,2477.085775,3193.578317,7.10159741973669,0.035854632676112,2728.653243
"71","Onder","5","F","MU",2906.829092775,63.9227370237408,2911.23918,2711.872869,3027.750509,5.83532083422892,0.0219905384814754,2831.376554
"72","Onder","5","F","RE",2952.65735701124,77.1342152134948,2947.970267,2728.894973,3147.915202,8.17621046022588,0.0261236594318456,2983.496025
"73","Onder","5","F","UM",2876.083271152,148.236692857667,2901.488489,2392.603551,3080.131629,13.25869287958,0.0515411686248887,2866.815415
"74","Onder","5","F","VA",2856.15561495,75.739774488314,2858.710294,2620.879339,3071.425589,6.91406383126731,0.0265180839908962,2802.958838
"75","Onder","5","F","YE",2771.29007042222,93.8958702657615,2789.105593,2492.998494,2966.819785,9.8974937641162,0.033881646410062,2811.640908
"76","Onder","5","M","GI",2399.5957549,67.5806706154176,2397.4469585,2251.395993,2539.704606,12.3384859157969,0.0281633564642783,2290.565226
"77","Onder","5","M","KA",2459.59605349057,79.1198585608005,2459.719232,2246.909327,2657.59536,5.43397419572603,0.0321678262772119,2460.951937
"78","Onder","5","M","MU",2512.49272700833,77.2478167263406,2520.739253,2280.150188,2652.35959,7.0517286231736,0.0307454886917507,2458.965633
"79","Onder","5","M","RE",2561.87888463218,87.1290718009683,2544.537655,2410.766698,2781.429339,9.34121700266003,0.0340098325192596,2537.438325
"80","Onder","5","M","UM",2489.41998806557,144.072794344397,2519.7128105,2047.465299,2688.073586,13.0437379204003,0.0578740409553591,2076.06814
"81","Onder","5","M","VA",2487.85352777049,71.2982533826908,2495.584288,2221.747781,2628.61308,6.45504056153043,0.0286585414240947,2453.441325
"82","Onder","5","M","YE",2382.20103232967,76.2560402423805,2389.184745,2113.82361,2527.304326,7.99380506945438,0.032010749389948,2330.798315
"83","Onder","6","F","AK",2860.50517353333,69.5286712869501,2878.8802685,2595.834008,2939.021183,12.6941405524081,0.024306430881601,2879.277779
"84","Onder","6","F","GI",2886.22773031034,70.8101445677834,2879.760109,2713.518779,3028.598836,13.1491137418805,0.0245338036996026,2910.916341
"85","Onder","6","F","KA",2716.38850426667,88.6770237986265,2716.632394,2542.775245,2879.034837,16.1901354223101,0.0326451918270676,2878.124109
"86","Onder","6","F","MU",2864.7611897,72.1421139682606,2869.8115775,2689.067089,2996.657767,13.171287722175,0.0251825926110844,2792.749314
"87","Onder","6","F","RE",3018.9253872,59.4243978803568,3025.3735635,2894.400924,3139.109329,10.8493610617445,0.0196839571233895,3107.422339
"88","Onder","6","F","UM",2943.28205251667,81.2048490238762,2953.8374085,2732.991686,3131.853002,10.4835009300253,0.0275898971199317,2931.429391
"89","Onder","6","F","YE",2873.79329241379,55.7348961736644,2881.765293,2747.326387,2938.671429,10.3497103932315,0.0193941910577886,2836.220437
"90","Onder","6","M","AK",2461.19871774194,56.8883566065946,2473.473831,2343.261051,2567.680755,10.2174504701343,0.0231140850986578,2489.738609
"91","Onder","6","M","GI",2500.6190889,73.3373946466338,2486.520098,2328.698232,2693.087651,13.3895151188733,0.0293276952784097,2596.827775
"92","Onder","6","M","KA",2397.78138770968,73.3679492114932,2416.494496,2270.757397,2556.747006,13.1772726772153,0.0305982645405272,2385.416594
"93","Onder","6","M","MU",2507.34967516667,65.220771949986,2504.3671985,2318.829249,2614.344985,11.9076293383025,0.0260118373579667,2504.253984
"94","Onder","6","M","RE",2605.11050406452,47.7122948248669,2608.362896,2487.825439,2686.41718,8.56938112241076,0.018314883284385,2487.825439
"95","Onder","6","M","UM",2544.47183770492,82.4659818408119,2567.170047,2360.627328,2713.546366,10.5586870155004,0.0324098622821446,2605.520009
"96","Onder","6","M","YE",2468.62516135714,89.2543397935003,2463.188284,2267.089935,2675.721207,16.8674847519184,0.0361554849195623,2399.100825
"97","Onder","7","F","MU",2865.49246098333,90.1117961267966,2860.574696,2678.690768,3048.045575,11.6333828565307,0.0314472284794892,2835.491551
"98","Onder","7","M","MU",2480.82928633333,74.3908396374695,2482.376218,2282.173619,2640.138441,9.60381610087687,0.0299862792040073,2403.05235
"99","Posnien","1","F","AK",2584.98214143333,115.470740152516,2550.8139305,2363.481192,2819.787298,21.0819763711168,0.0446698405771148,2511.872385
"100","Posnien","1","F","GI",2725.23973746667,89.6506026676463,2729.3326495,2519.037621,2873.161989,16.3678857916676,0.0328964096021086,2733.479911
"101","Posnien","1","F","KA",2637.32883396667,97.8478653657477,2649.0338915,2321.058452,2793.428638,17.8644943548495,0.03710112448078,2654.592184
"102","Posnien","1","F","MA",2657.2750313,125.366961279839,2655.0826445,2451.539455,2839.47142,22.8887708862815,0.0471787676484909,2595.378007
"103","Posnien","1","F","MU",2562.32186583333,200.268400279239,2621.392852,2093.745645,2920.31344,36.5638401294711,0.078158955340338,2896.828724
"104","Posnien","1","F","RE",2720.04241363333,87.9588733392882,2735.427252,2541.847547,2927.987525,16.0590196868893,0.0323373168368342,2723.39702
"105","Posnien","1","F","UM",2660.50009413333,93.7859857924394,2669.4270505,2463.998001,2855.68487,17.1228999987927,0.0352512619711034,2594.174891
"106","Posnien","1","F","VA",2547.93389373333,115.568917275939,2580.0691615,2253.738724,2697.842521,21.0999009794935,0.0453578947084075,2570.938008
"107","Posnien","1","F","YE",2657.19964513333,98.5897165461706,2621.8587915,2518.351366,2853.861574,17.999937230126,0.0371028638087988,2800.339215
"108","Posnien","1","M","AK",2296.72894,104.889864494509,2310.382279,2085.257258,2505.977128,19.1501816124342,0.0456692397033622,2369.688379
"109","Posnien","1","M","GI",2405.05868016667,64.2741858977719,2401.631557,2266.907649,2514.079912,11.7348071604967,0.0267245811621186,2465.875276
"110","Posnien","1","M","KA",2331.6437129,94.5306360391985,2351.0123355,2104.803098,2456.6563,17.2588539113266,0.0405424874804844,2222.434031
"111","Posnien","1","M","MA",2382.8959734,129.326224317541,2368.581781,2153.550716,2578.638434,23.6116301118967,0.0542727109203233,2331.512586
"112","Posnien","1","M","MU",2273.8545675,174.016090538517,2319.760659,1908.966321,2553.818282,31.770846052269,0.0765291206507721,2418.437556
"113","Posnien","1","M","RE",2374.98682873333,101.928873840368,2392.0285285,2160.90336,2562.161354,18.6095811544893,0.0429176585769659,2367.887961
"114","Posnien","1","M","UM",2349.13391296667,76.1242642315538,2345.9368805,2223.420213,2489.113443,13.8983255643686,0.0324052468066489,2263.07893
"115","Posnien","1","M","VA",2334.22045016667,59.9854241021793,2347.7647495,2220.579938,2448.536359,10.9517899674259,0.0256982686009354,2345.877136
"116","Posnien","1","M","YE",2344.7743944,81.6412982583234,2324.633912,2176.323778,2498.638589,14.9055935600303,0.0348184023389655,2311.629277
"117","Ritchie","1","F","KA",2588.17975611429,262.6525810583,2702.518324,2015.248872,2956.544017,44.3963892793697,0.1014815838961,2590.162646
"118","Ritchie","1","F","MA",2710.92463753333,155.36968718642,2762.010927,2365.618831,2926.241443,28.3664941415078,0.0573124331954098,2848.970737
"119","Ritchie","1","F","RE",2774.17770085366,183.314332469465,2805.559148,2273.714292,3038.679963,28.6288889098549,0.0660787996432441,2906.970529
"120","Ritchie","1","M","KA",2313.34178472414,154.480910610663,2289.755532,2028.163762,2568.397807,28.6863849377459,0.0667782476548679,2126.811824
"121","Ritchie","1","M","MA",2397.38845283333,129.727543659836,2414.6835405,2170.638677,2748.95133,23.6849006640761,0.0541120249021465,2589.75445
"122","Ritchie","1","M","RE",2417.79052644444,140.875234989844,2428.376587,2104.328811,2663.626349,23.4792058316406,0.0582661043001985,2578.401151
"123","Ritchie","2","F","AK",2609.6841616,187.878163829123,2626.0086275,2194.506019,2945.456001,42.0108345809762,0.0719926827137331,2677.827792
"124","Ritchie","2","F","GI",2818.74334905,176.699415297786,2875.804552,2423.075595,3018.899794,39.5111904190315,0.0626873018990319,2576.310408
"125","Ritchie","2","F","VA",2809.28131880769,126.299204938934,2827.768966,2447.720183,3019.89406,24.7693119436492,0.044957834622464,2952.067475
"126","Ritchie","2","M","AK",2371.00861645455,93.8266885660472,2366.9644475,2202.059074,2537.611881,20.003917215556,0.039572478950477,2537.611881
"127","Ritchie","2","M","GI",2331.85413678261,247.21123482136,2339.192831,1836.788184,2670.897136,51.5471057771019,0.106014879285053,2339.192831
"128","Ritchie","2","M","VA",2412.9803085,125.89370717269,2419.4786545,2173.731969,2630.375983,25.6979453667045,0.0521735327591423,2587.894407
"129","Ritchie","3","F","MU",2795.28516379412,73.4790852847356,2792.10526,2663.425958,3004.513825,12.6015591638979,0.0262867940045875,2775.70642
"130","Ritchie","3","F","UM",2898.32932851724,67.3336460994313,2890.173136,2790.758067,3011.473344,12.5035441831278,0.023231882394082,2977.009378
"131","Ritchie","3","F","YE",2848.44746683871,116.720699432384,2869.880813,2497.733005,3029.959578,20.9636564743297,0.0409769535128285,2497.733005
"132","Ritchie","3","M","MU",2502.2993240625,67.7850156678125,2503.441035,2334.363068,2632.125776,11.9828110603866,0.0270890916270413,2379.086689
"133","Ritchie","3","M","UM",2531.99588257692,64.5837756814602,2543.98345,2354.191249,2672.056078,12.6659204792794,0.0255070618897415,2546.712649
"134","Ritchie","3","M","YE",2469.49480377419,97.0758837599829,2487.126225,2291.689283,2671.389545,17.4353434222278,0.0393100174220327,2388.828261
"135","Ritchie","4","F","KA",2846.24279225,95.3756236727324,2867.2276205,2623.814296,3034.174629,18.0242986696953,0.0335093070529435,2766.353546
"136","Ritchie","4","F","MA",2855.3050546,50.0150828295427,2862.552495,2765.976913,2947.783772,8.45409201079743,0.0175165461739251,2907.700692
"137","Ritchie","4","F","MU",2783.41779760606,104.417937057102,2770.078378,2620.966344,3012.14842,18.1768297226299,0.0375142880622913,2770.078378
"138","Ritchie","4","M","KA",2412.89115086667,100.565474365606,2432.6675745,2162.638884,2574.034676,18.3606596054166,0.041678413188877,2384.841412
"139","Ritchie","4","M","MA",2465.7758969697,48.3389722849967,2466.969,2364.2652,2574.9989,8.41473498667967,0.0196039600940226,2511.401
"140","Ritchie","4","M","MU",2401.64780390323,94.2536118994788,2404.201384,2147.903316,2567.390156,16.9284484323203,0.0392453929948826,2354.924039
"141","Ritchie","5","F","RE",3093.7621855,91.21025734021,3078.5236515,2921.622474,3242.12845,17.8878031545212,0.0294819872605913,3078.97447
"142","Ritchie","5","F","UM",2861.90484696875,87.5712875640123,2851.1881835,2710.35894,3042.54854,15.4805628184376,0.030598951483927,2910.658045
"143","Ritchie","5","F","VA",2754.34469487879,75.5327103665532,2752.506799,2566.270058,2894.879414,13.1485571685902,0.0274231146548189,2669.729695
"144","Ritchie","5","M","RE",2696.26963835294,81.7278866563446,2719.869832,2544.149532,2851.707652,14.0162169282504,0.030311466440081,2554.879904
"145","Ritchie","5","M","UM",2520.08139935484,114.859355070534,2512.688489,2137.020742,2784.839346,20.6293491580439,0.045577636936624,2556.466545
"146","Ritchie","5","M","VA",2432.49505388462,78.2553672556156,2444.1091595,2218.485785,2574.688679,15.3471401799905,0.0321708227651457,2420.391312
"147","Ritchie","6","F","AK",2898.15228493103,68.4332582694524,2899.093845,2748.768816,3037.886707,12.7077370369035,0.0236127199475582,2901.190939
"148","Ritchie","6","F","GI",2894.18926740741,135.464226670283,2922.620359,2298.436082,3046.030934,26.0701025778841,0.0468055866960043,2298.436082
"149","Ritchie","6","F","YE",2703.68325188889,89.0703445279859,2703.193484,2515.066785,2876.893112,14.845057421331,0.0329440752594662,2644.305732
"150","Ritchie","6","M","AK",2544.86769658065,69.4544995938135,2532.123487,2446.443746,2697.061858,12.4743963766654,0.0272919883761087,2517.203359
"151","Ritchie","6","M","GI",2512.3525760303,68.1938661070676,2505.713077,2353.073168,2648.160041,11.871028362475,0.0271434299300534,2615.022114
"152","Ritchie","6","M","YE",2380.27768255172,85.0073253033427,2387.923668,2191.252965,2518.526372,15.7854640197309,0.035713196794843,2332.233457
"153","Ritchie","7","F","MA",2918.34405906061,93.4813476555627,2938.998957,2678.004481,3071.880334,16.27301387546,0.0320323257860328,3020.19902
"154","Ritchie","7","F","MU",2826.60539956667,128.770051631541,2799.2469825,2603.461465,3095.845786,23.5100873365667,0.0455564302152973,2989.885125
"155","Ritchie","7","M","KA",2674.6919095,107.558988136127,2691.102148,2417.974031,2835.517479,19.0139224721548,0.0402135990893374,2589.481403
"156","Ritchie","7","M","MA",2550.24701827586,77.5022721504338,2568.095755,2311.204579,2680.712636,14.3918106364647,0.0303901040154261,2519.608866
"157","Ritchie","7","M","MU",2509.30114606667,115.300911548826,2471.7628405,2303.499125,2694.471964,21.0509700520666,0.0459494117434091,2626.46572
"158","Ritchie","8","F","RE",2791.925985225,66.4651149033746,2807.8734805,2599.52113,2904.072433,10.5090574019733,0.0238061880060972,2679.563794
"159","Ritchie","8","F","UM",3072.7109148125,92.8731994620907,3078.2542395,2907.502745,3241.844108,16.4178172825338,0.0302251666482455,2908.013491
"160","Ritchie","8","F","VA",2762.88107478947,75.7172952585277,2772.622777,2517.269194,2881.663674,12.2829672410159,0.0274051952324069,2881.663674
"161","Ritchie","8","M","RE",2434.21959621951,49.6787815268541,2437.979682,2292.155389,2518.271371,7.75852219709099,0.0204085044767564,2292.155389
"162","Ritchie","8","M","UM",2642.50662790625,130.213462478216,2658.2116475,2220.815834,2868.320467,23.0187055800317,0.0492764941828694,2700.956517
"163","Ritchie","8","M","VA",2399.448400125,57.6357112573582,2400.8736215,2274.206492,2493.432759,10.188650567147,0.0240204003780018,2436.53006
"164","Ritchie","9","F","AK",2875.9323115,121.038369916479,2866.2604235,2627.653499,3088.106641,20.7579091886318,0.042086654624131,2917.263315
"165","Ritchie","9","F","GI",2683.81230263889,110.900482409779,2699.268096,2177.23077,2817.998652,18.4834137349632,0.0413219964379533,2177.23077
"166","Ritchie","9","F","YE",2774.41501525806,83.7871736557403,2754.900325,2622.657624,2928.484161,15.0486206304091,0.0301999424004511,2800.643085
"167","Ritchie","9","M","AK",2518.76263082857,73.3738606846157,2515.526062,2360.311322,2704.344688,12.4024461086921,0.0291309152305784,2537.509006
"168","Ritchie","9","M","GI",2321.88147745946,71.1921292580635,2329.808552,2132.138544,2442.033957,11.7039139541377,0.030661396780666,2381.575096
"169","Ritchie","9","M","YE",2435.79152041379,91.2579370569865,2451.757423,2127.793609,2544.200062,16.9461734831372,0.0374654137237014,2361.388688
"170","Ritchie","10","F","KA",2631.82787467742,80.484997779526,2643.393452,2411.866421,2792.669985,14.4555323348161,0.0305814063882848,2553.633361
"171","Ritchie","10","F","MA",3029.67843996552,198.967987894467,2960.4587,2667.7074,3349.6929,36.9474277984706,0.0656729721774471,2927.06
"172","Ritchie","10","F","MU",2775.39630694118,92.0480882023114,2771.4981485,2606.755606,2984.293139,15.7861168917693,0.0331657457250707,2887.735872
"173","Ritchie","10","F","RE",2807.06148473529,83.012944731826,2814.0473065,2613.847566,2957.956094,14.2366025700214,0.0295728986284225,2829.004947
"174","Ritchie","10","M","KA",2317.85041246875,72.8960407493732,2321.663392,2124.007372,2462.112687,12.8863211838832,0.0314498469604565,2290.615941
"175","Ritchie","10","M","MA",2571.305051,170.46108512015,2516.905154,2348.717954,2930.754991,29.6734661293803,0.066293606452434,2587.916815
"176","Ritchie","10","M","MU",2436.74130135484,74.2039966312711,2434.093786,2275.600532,2577.741035,13.3274312265532,0.0304521438488416,2383.187883
"177","Ritchie","10","M","RE",2467.39497112121,73.0867174061573,2474.702578,2230.35983,2591.005449,12.7227644475604,0.0296210044445968,2456.709464
"178","Ritchie","11","F","UM",2946.48621126471,87.9372453365665,2951.97173,2668.119315,3107.858062,15.0811131565508,0.029844784272322,3047.311024
"179","Ritchie","11","F","VA",2732.3208087037,87.905992980266,2731.971362,2523.133156,2918.498429,16.917516236846,0.0321726470406567,2658.768934
"180","Ritchie","11","F","YE",2775.17411008696,88.3385341391256,2756.656878,2613.44496,2959.679266,18.4198576846807,0.031831708799113,2773.161303
"181","Ritchie","11","M","UM",2596.11168703226,78.3732169237249,2614.807586,2271.811019,2700.101988,14.0762452963956,0.0301886923105828,2658.010116
"182","Ritchie","11","M","VA",2402.24319940625,61.6388771341009,2412.918634,2272.037571,2513.145668,10.8963170015618,0.0256588829762681,2455.314327
"183","Ritchie","11","M","YE",2382.38329743333,81.8808954331013,2383.951733,2234.172176,2544.127129,14.9493378191438,0.0343693206384195,2405.77839
"184","Ritchie","12","F","AK",2746.7393358125,118.380630237739,2772.837484,2443.233286,2974.774103,20.9269366005606,0.0430986037496423,2689.515147
"185","Ritchie","12","F","GI",2792.19350621875,113.178652361347,2812.510878,2393.146043,2976.777494,20.0073481425658,0.0405339573024851,2393.146043
"186","Ritchie","12","M","AK",2393.53000579412,77.2782262688649,2399.8508495,2207.212329,2548.063928,13.253106467433,0.0322862993494104,2207.212329
"187","Ritchie","12","M","GI",2440.39489190323,75.9606981787711,2432.725989,2242.272504,2635.431244,13.6429441385629,0.031126396154489,2450.655425
"188","Ritchie","13","F","KA",2875.01943820588,92.8404958617894,2873.264938,2647.476289,3108.736113,15.9220136842258,0.0322921280559151,2736.603833
"189","Ritchie","13","F","MA",2852.38362974286,92.7113654860446,2863.026085,2645.216343,3084.655632,15.6710810004442,0.0325031193277471,2861.955766
"190","Ritchie","13","F","MU",2845.19716927273,92.2499224831115,2858.655447,2560.849103,2972.518145,16.0586502679549,0.0324230332714312,2948.431304
"191","Ritchie","13","M","KA",2521.94079046429,92.2599999483665,2526.31827,2348.174666,2737.302911,17.4355011301578,0.0365829365610846,2537.413958
"192","Ritchie","13","M","MA",2475.05060776667,104.817287575456,2491.3828445,2165.651764,2724.402361,19.1369309405277,0.0423495532764222,2424.508225
"193","Ritchie","13","M","MU",2456.11170448485,71.8329031807175,2461.830576,2308.471271,2589.769911,12.5045034061919,0.0292465945459854,2479.420109
"194","Ritchie","14","F","RE",3005.08124493939,75.4402597437012,3000.572683,2853.256127,3175.456045,13.1324635808725,0.0251042329956116,2853.256127
