"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"36","Onder","2","M","YE",2457.76236722876,78.6324261229749,2456.511008,2166.783338,2859.35733,6.35705487261967,0.0319935023708727,2448.939119
"37","Onder","3","F","AK",2869.28839712,92.7077371129424,2868.449277,2411.775814,3076.362856,7.5695550378264,0.0323103586262002,2837.677507
"38","Onder","3","F","GI",2933.63138547778,94.4572205142308,2932.342431,2625.492457,3193.121964,9.95666527579168,0.0321980535734033,2932.628239
"39","Onder","3","F","KA",2894.97506305,99.1681569938326,2897.639143,2610.362694,3199.323343,9.05277276195597,0.0342552715771424,2902.408664
"40","Onder","3","F","MA",2926.60615180537,79.6724157665817,2938.492564,2727.405316,3133.977485,6.52701861808482,0.0272234840063578,2847.351
"41","Onder","3","F","MU",2868.5749288,132.14778498042,2898.1890445,2552.257678,3154.798206,10.7898214613685,0.0460673987120499,2820.767265
"42","Onder","3","F","RE",2956.3380351,94.0893855889612,2957.891993,2675.251885,3220.21835,7.68236616349773,0.031826328542899,2996.634264
"43","Onder","3","F","UM",2914.2322809,64.4807231217946,2918.253788,2750.302337,3158.337045,5.88625776300864,0.022126144008631,2943.745772
"44","Onder","3","F","VA",2877.65009205833,133.853421335069,2890.6579085,2466.574293,3091.883047,12.2190897107434,0.0465148357350583,2954.401394
"45","Onder","3","F","YE",2875.31681629167,88.8373490345304,2870.1636665,2490.626534,3080.643782,8.10970333586201,0.0308965427848417,2909.310588
"46","Onder","3","M","AK",2485.55930112667,84.6054521400803,2486.340496,2252.154696,2827.265818,6.90800624002199,0.0340387984715271,2462.539859
"47","Onder","3","M","GI",2535.06372332222,75.2336805174753,2536.1519665,2361.783289,2735.152882,7.93032623975524,0.0296772344715978,2602.809317
"48","Onder","3","M","KA",2506.82344714167,87.0421046087989,2518.0289735,2257.54494,2934.213139,7.94582069116059,0.034722072153923,2616.548193
"49","Onder","3","M","MA",2508.99576006667,78.7590660644954,2510.0202555,2206.804216,2656.55191,6.43065081587214,0.0313906732398793,2416.213517
"50","Onder","3","M","MU",2472.25518359333,97.726409397687,2482.15862,2203.888369,2644.438712,7.97932791395546,0.0395292565452912,2412.928287
"51","Onder","3","M","RE",2534.21747704667,82.8777277783767,2532.4218375,2350.414196,2778.5002,6.76693813661034,0.0327034788959632,2485.097302
"52","Onder","3","M","UM",2511.28974324167,58.6587184227978,2512.317402,2276.759311,2642.045662,5.35478387908504,0.0233580050174055,2432.53258
"53","Onder","3","M","VA",2580.314578175,135.639684957977,2542.8552975,2325.223937,3017.218142,12.382152524063,0.0525671118185565,2545.650892
"54","Onder","3","M","YE",2497.90656535,93.5581926944113,2496.456607,2176.448452,2934.569596,8.54065542969069,0.037454640614751,2540.800954
"55","Onder","4","F","AK",2837.24113746667,67.8652514896786,2840.209955,2642.490269,3011.346351,5.54117458051228,0.0239194513971676,2883.378151
"56","Onder","4","F","MA",2928.33789061333,68.4910119588012,2933.77876,2718.555345,3092.637264,5.59226770886412,0.0233890399664418,2930.648655
"57","Onder","4","F","MU",2892.00427083333,79.7961846493123,2892.535611,2647.873991,3071.615973,6.5153311937241,0.0275920009711185,2795.240545
"58","Onder","4","F","RE",2930.1268728,87.3980955690375,2962.1776905,2775.044906,3091.14479,15.9566361420514,0.0298274099938617,2974.673438
"59","Onder","4","F","UM",2907.94136963333,99.7557675604522,2904.528141,2707.018487,3062.219862,18.2128280447006,0.0343046007055605,2850.376985
"60","Onder","4","F","VA",2839.27627832222,73.3577752596751,2848.6149875,2672.198831,3021.466451,7.7325884634441,0.0258367865852855,2845.941449
"61","Onder","4","F","YE",2840.03451328889,74.3654812817874,2842.6932065,2616.394531,3003.19838,7.83881000483553,0.0261847104089129,2786.504198
"62","Onder","4","M","AK",2455.11023719333,64.2088282371983,2453.83747,2310.851714,2638.762027,5.24262887210481,0.0261531344965599,2406.49255
"63","Onder","4","M","MA",2535.99445637333,73.9586808492083,2542.7024105,2316.93389,2693.528017,6.03870100433035,0.0291635814358107,2516.604884
"64","Onder","4","M","MU",2502.7570839,71.1294847016596,2509.7194735,2326.227428,2680.639322,5.80769810620561,0.0284204508536721,2534.319772
"65","Onder","4","M","RE",2545.1233962,63.3776252166296,2551.2462525,2376.131321,2700.93947,11.5711183240854,0.0249015923201428,2609.451218
"66","Onder","4","M","UM",2531.75195853333,73.3057148770363,2527.1276135,2338.694044,2667.49947,13.3837312107316,0.0289545406017985,2505.888667
"67","Onder","4","M","VA",2445.56396297778,76.7384265176857,2446.322833,2244.634661,2662.02905,8.08894039511168,0.0313786217328158,2321.784832
"68","Onder","4","M","YE",2451.65922591111,71.831622289196,2447.4597015,2294.573169,2599.845189,7.57171781529258,0.029299187068913,2498.971849
"69","Onder","5","F","GI",2714.80257176667,96.6239195658003,2726.282835,2496.316998,2864.899648,17.6410334469179,0.0355915087788214,2581.687805
"70","Onder","5","F","KA",2866.34527106667,102.606170622041,2869.3433845,2482.96272,3173.103143,7.08049845222755,0.0357968635731931,2718.024716
"71","Onder","5","F","MU",2908.65122280833,66.0492714002651,2908.9374005,2727.600531,3041.646786,6.029445975451,0.0227078691602267,2829.066805
"72","Onder","5","F","RE",2950.37936635955,74.4082366866698,2950.809333,2727.401184,3158.929141,7.88725731428815,0.0252198878337743,2980.435052
"73","Onder","5","F","UM",2876.12415132,149.881092583515,2898.984026,2388.468349,3096.439648,13.4057724623472,0.0521121776035736,2884.15731
"74","Onder","5","F","VA",2852.90711484167,76.121753432839,2857.0120215,2632.409359,3071.88823,6.9489335786687,0.0266821702805644,2803.16961
"75","Onder","5","F","YE",2770.73087014444,94.6044908478615,2784.003058,2498.559208,2950.759141,9.97218893199321,0.0341442367670049,2816.541738
"76","Onder","5","M","GI",2400.88859996667,66.5155438066118,2398.786685,2264.246569,2535.392733,12.1440212558681,0.0277045523093138,2291.903156
"77","Onder","5","M","KA",2457.94011340094,79.3050210798012,2462.774004,2245.495546,2670.80157,5.44669120974208,0.032264830476309,2474.815816
"78","Onder","5","M","MU",2510.32445933333,80.3429523132153,2522.8941495,2270.523258,2684.851491,7.33427455308498,0.0320050071673014,2441.595295
"79","Onder","5","M","RE",2562.41670764368,84.4338465050284,2545.371522,2431.511554,2776.310124,9.05225852026113,0.0329508648039808,2530.972066
"80","Onder","5","M","UM",2494.65575989344,133.332549977266,2515.1747015,2039.443917,2710.872432,12.0713618839432,0.0534472740170617,2496.271875
"81","Onder","5","M","VA",2488.81931494262,70.6640694566819,2493.0080385,2228.414389,2637.196278,6.39762424666104,0.0283926073027567,2452.425394
"82","Onder","5","M","YE",2383.47080763736,76.5379096889982,2397.556497,2111.688229,2525.050983,8.02335301613684,0.0321119559944882,2339.011349
"83","Onder","6","F","AK",2859.06793616667,71.6094364912759,2872.183502,2580.166349,2946.552849,13.0740345655018,0.0250464270489799,2859.545226
"84","Onder","6","F","GI",2875.612269,66.5876789016089,2881.595885,2725.745939,2989.198627,12.3650215520592,0.0231560004175267,2914.414924
"85","Onder","6","F","KA",2719.2703542,90.7237866077655,2708.350744,2570.044393,2887.573191,16.5638214757861,0.0333632830835079,2886.940915
"86","Onder","6","F","MU",2864.6321806,71.8419183727778,2866.393698,2708.963304,2981.969035,13.1164797557384,0.0250789329461943,2772.999996
"87","Onder","6","F","RE",3016.35690386667,60.206493881248,3027.36268,2863.507028,3139.433164,10.9921516023521,0.0199600033418026,3110.402207
"88","Onder","6","F","UM",2941.21474593333,77.3067285978655,2949.6865185,2725.325695,3106.88377,9.98025574697699,0.0262839456740633,2929.545988
"89","Onder","6","F","YE",2876.0457577931,60.3764469305347,2881.309838,2739.153844,2973.958457,11.2116247306945,0.0209928672959862,2867.787273
"90","Onder","6","M","AK",2465.02443006452,51.4399903459128,2468.692397,2355.762409,2558.080548,9.23889500233206,0.0208679434242226,2500.247514
"91","Onder","6","M","GI",2501.38613016667,76.8798605398359,2493.536767,2312.904316,2705.337382,14.0362779451731,0.0307349031853445,2605.37172
"92","Onder","6","M","KA",2395.09083951613,69.6234061574586,2393.91366,2263.521257,2540.147638,12.5047328910432,0.0290692131625055,2378.412719
"93","Onder","6","M","MU",2511.0667332,63.2568930819185,2505.124979,2312.183998,2617.911689,11.5490757528864,0.0251912433252248,2497.321036
"94","Onder","6","M","RE",2609.16759964516,50.3395467446827,2616.218092,2481.320233,2696.409908,9.04124949696968,0.019293335833056,2481.320233
"95","Onder","6","M","UM",2546.31708563934,80.0072824588439,2570.260329,2358.884818,2710.14191,10.2438828179403,0.0314207853020611,2614.565882
"96","Onder","6","M","YE",2465.76879264286,94.7908989736151,2464.2813125,2278.04493,2664.111704,17.9137960883167,0.0384427360977411,2406.629012
"97","Onder","7","F","MU",2863.01858328333,91.04111314661,2861.6212725,2656.32299,3041.153607,11.7533571679002,0.0317989948364929,2820.332069
"98","Onder","7","M","MU",2479.18518743333,78.1688791036505,2482.656758,2282.643538,2679.684296,10.0915588986713,0.0315300686289505,2413.602866
"99","Posnien","1","F","AK",2589.01128536667,116.021834258798,2555.221157,2360.700668,2815.811064,21.1825919288899,0.0448131821265379,2515.074108
"100","Posnien","1","F","GI",2728.20135556667,87.1766926692937,2734.620804,2523.961733,2865.606393,15.9162136878891,0.0319539071012545,2729.627071
"101","Posnien","1","F","KA",2639.37876686667,99.7280789486437,2644.172314,2279.428609,2792.564876,18.2077728189427,0.0377846788041853,2649.138785
"102","Posnien","1","F","MA",2658.50407703333,124.692926269901,2646.556012,2451.016318,2843.883617,22.7657094931178,0.0469034173568197,2603.631986
"103","Posnien","1","F","MU",2563.45368863333,193.498478357164,2618.938079,2098.19866,2916.412023,35.3278271463813,0.0754835085241288,2871.058884
"104","Posnien","1","F","RE",2723.92753073333,86.0148191865624,2736.3262155,2533.030765,2944.569586,15.7040855827361,0.0315774991133503,2733.110962
"105","Posnien","1","F","UM",2663.02723743333,92.7151623332048,2666.19258,2463.249691,2845.123599,16.9273952775499,0.0348157018561196,2608.747446
"106","Posnien","1","F","VA",2549.5829784,115.657553270231,2586.073217,2276.978174,2702.641412,21.116083623987,0.0453633218648221,2576.388202
"107","Posnien","1","F","YE",2657.7176376,97.0850346061697,2612.625079,2526.685574,2844.880499,17.7252211499896,0.036529476733217,2841.007829
"108","Posnien","1","M","AK",2300.01672263333,105.640955951872,2321.0612215,2079.068305,2496.407746,19.2873115237499,0.0459305164663852,2370.625956
"109","Posnien","1","M","GI",2411.78006006667,61.0812404092571,2417.978752,2284.506371,2506.809961,11.1518577375154,0.0253262067385899,2478.017736
"110","Posnien","1","M","KA",2332.57332143333,85.0232496866986,2342.762323,2131.535374,2473.308501,15.5230505885996,0.0364504081845766,2226.622406
"111","Posnien","1","M","MA",2381.33230876667,125.771063585992,2380.4578345,2170.383453,2572.181068,22.9625495358215,0.0528154189665076,2348.659683
"112","Posnien","1","M","MU",2266.58132106667,174.622590908571,2322.086228,1900.529298,2555.40241,31.8815773635402,0.0770422791741672,2407.89045
"113","Posnien","1","M","RE",2374.93605276667,103.932971848789,2386.552168,2162.288522,2567.239932,18.9754777167104,0.0437624296147733,2352.8833
"114","Posnien","1","M","UM",2348.35036733333,74.8636185379745,2349.678857,2221.626472,2478.773213,13.6681642032369,0.0318792372634693,2265.488667
"115","Posnien","1","M","VA",2339.71930053333,63.3365836233336,2348.5487195,2230.237155,2471.556817,11.563625188604,0.0270701633349334,2340.406715
"116","Posnien","1","M","YE",2349.18812176667,84.8113193048953,2338.5677815,2171.450676,2501.962952,15.4843575716882,0.0361023957677406,2305.752254
"117","Ritchie","1","F","KA",2577.23072774286,251.727479295351,2656.62081,2016.072874,2924.537488,42.5497100317102,0.0976736295224195,2571.180222
"118","Ritchie","1","F","MA",2678.49355886667,154.779167015615,2727.6416645,2328.172574,2862.486703,28.2586804021041,0.0577859022670587,2845.441908
"119","Ritchie","1","F","RE",2746.12035626829,191.961605386746,2801.178196,2232.676973,3032.367248,29.9793660514243,0.0699028376336729,2844.702793
"120","Ritchie","1","M","KA",2292.41707955172,150.533913041742,2264.94497,2014.441074,2530.43305,27.9534458894012,0.0656660231615351,2059.97158
"121","Ritchie","1","M","MA",2371.21850526667,131.072763319831,2378.704723,2160.101557,2713.264609,23.930503048269,0.0552765436962927,2531.952321
"122","Ritchie","1","M","RE",2396.39311927778,141.514570324237,2394.9213535,2143.983974,2601.303403,23.5857617207062,0.0590531533352452,2572.696222
"123","Ritchie","2","F","AK",2584.4417776,184.733291352903,2601.910003,2190.235908,2898.662895,41.3076197172365,0.0714789913063751,2643.634808
"124","Ritchie","2","F","GI",2800.5420557,166.61655662295,2869.2591665,2418.600152,3013.400315,37.2565946785859,0.0594943954809863,2576.481603
"125","Ritchie","2","F","VA",2789.80515496154,109.335133406435,2793.283019,2577.32991,3046.341051,21.4423837984877,0.0391909568350991,2907.908638
"126","Ritchie","2","M","AK",2355.52748668182,99.0786877016349,2362.6277025,2179.482354,2524.472575,21.1236471935624,0.0420622082577372,2524.472575
"127","Ritchie","2","M","GI",2304.22563608696,234.133464973518,2263.735714,1857.612491,2638.172641,48.8202022601058,0.101610476555206,2238.264326
"128","Ritchie","2","M","VA",2387.51508291667,127.452549319707,2395.043143,2138.30617,2575.839009,26.0161426875158,0.0533829294866723,2575.839009
"129","Ritchie","3","F","MU",2770.19315929412,83.5786476582816,2775.3837795,2604.152106,2944.255737,14.3336198215195,0.0301706931077609,2772.745475
"130","Ritchie","3","F","UM",2875.17745037931,63.9208140249297,2869.203689,2756.39805,3002.828956,11.8697971769118,0.0222319544195426,2974.095677
"131","Ritchie","3","F","YE",2839.19420732258,114.013346234899,2852.683609,2551.244108,3022.181172,20.4774014856023,0.0401569381695857,2551.244108
"132","Ritchie","3","M","MU",2469.12769275,65.209564543498,2463.1462505,2336.643655,2595.829729,11.5275313217323,0.026409960381948,2384.268884
"133","Ritchie","3","M","UM",2505.32736357692,66.2168740359252,2503.792485,2331.394957,2643.984273,12.9861974168576,0.0264304278149845,2557.426775
"134","Ritchie","3","M","YE",2449.76563351613,96.3018624700516,2460.503313,2272.679124,2638.597326,17.2963250946746,0.0393106430886739,2407.790718
"135","Ritchie","4","F","KA",2819.94192107143,98.9055855984737,2836.268024,2591.315948,3009.086127,18.6913987691981,0.0350736250485949,2751.716952
"136","Ritchie","4","F","MA",2812.65968217143,62.6318009621386,2822.433122,2622.229123,2923.936274,10.5867066128922,0.0222678205113623,2837.095483
"137","Ritchie","4","F","MU",2750.48637345455,102.869458568146,2733.294953,2605.337756,2982.146557,17.9072742169747,0.0374004610824321,2724.248301
"138","Ritchie","4","M","KA",2385.1916018,93.9314095332379,2393.189742,2135.356588,2544.41417,17.1494506198701,0.039381075072691,2375.020534
"139","Ritchie","4","M","MA",2446.0439,51.1821281998536,2454.0426,2335.6582,2549.7408,8.90966490385453,0.0209244520099797,2470.7265
"140","Ritchie","4","M","MU",2379.51797267742,99.2223536011779,2375.496225,2129.736452,2561.365992,17.820860786347,0.0416985098412741,2332.046099
"141","Ritchie","5","F","RE",3077.78843969231,93.9586122941727,3069.1326695,2897.604965,3218.120266,18.4267999060802,0.0305279632226983,3062.226047
"142","Ritchie","5","F","UM",2833.57019628125,88.0732151381741,2833.8997695,2659.954295,3003.128949,15.5692919162761,0.0310820657465132,2871.213062
"143","Ritchie","5","F","VA",2724.8986510303,73.4388621382424,2724.107008,2566.010987,2884.813784,12.7840649770789,0.0269510435224718,2649.131543
"144","Ritchie","5","M","RE",2681.55983255882,86.8021854706185,2683.5799765,2517.280249,2884.163291,14.8864519954887,0.0323700349388771,2549.821956
"145","Ritchie","5","M","UM",2496.85364529032,107.080422987348,2505.414032,2142.096529,2746.585487,19.2322117117975,0.0428861432023972,2507.382185
"146","Ritchie","5","M","VA",2415.57353715385,70.8222376865937,2416.833651,2231.634954,2548.476977,13.8893835369326,0.0293190153796933,2411.843631
"147","Ritchie","6","F","AK",2886.15511106897,64.4610703757031,2892.364823,2749.597225,3043.916989,11.9701202626709,0.0223345828256016,2878.902698
"148","Ritchie","6","F","GI",2867.93484666667,128.726847667525,2871.674112,2291.404604,3021.025852,24.7734933842593,0.0448848577634676,2291.404604
"149","Ritchie","6","F","YE",2685.779353,88.9497891124247,2686.6266465,2518.473181,2861.452356,14.8249648520708,0.0331187999539383,2596.910468
"150","Ritchie","6","M","AK",2528.2239803871,74.1512444847165,2534.192733,2389.763215,2670.044215,13.3179566613387,0.0293293810437488,2409.374332
"151","Ritchie","6","M","GI",2490.92196366667,68.057040971805,2481.556803,2333.086654,2639.923924,11.8472101636527,0.0273220285358214,2599.617234
"152","Ritchie","6","M","YE",2353.81482051724,85.2319403415036,2357.077432,2169.896267,2488.641312,15.8271739852018,0.0362101298702734,2324.619802
"153","Ritchie","7","F","MA",2897.68602166667,94.2141027873852,2918.925489,2686.736959,3064.130685,16.4005701711972,0.0325135649904526,2952.738026
"154","Ritchie","7","F","MU",2799.8366477,129.11832387085,2789.488512,2534.930358,3040.278151,23.5736728571074,0.0461163775311383,2930.883613
"155","Ritchie","7","M","KA",2656.0896005625,111.810358644347,2682.878623,2430.479028,2788.414123,19.7654657010795,0.0420958534759778,2577.231688
"156","Ritchie","7","M","MA",2530.56039065517,93.6327795013674,2549.111668,2186.552244,2660.332841,17.3871706539638,0.0370008081400205,2526.078067
"157","Ritchie","7","M","MU",2492.07914313333,117.159591840306,2458.608925,2258.039332,2663.563723,21.3903170930113,0.0470127893663118,2607.055389
"158","Ritchie","8","F","RE",2777.2711654,58.696634879188,2777.899584,2598.877285,2895.789014,9.28075286027582,0.0211346431023541,2707.519582
"159","Ritchie","8","F","UM",3046.778448,96.6441121771408,3052.10489,2859.998505,3227.663251,17.0844267705524,0.0317200984011755,2859.998505
"160","Ritchie","8","F","VA",2733.53940671053,76.6182444680911,2737.4337715,2475.765873,2860.368152,12.4291205021579,0.0280289518709707,2860.368152
"161","Ritchie","8","M","RE",2413.66921070732,49.2386421120522,2423.850605,2318.711525,2485.478416,7.68978396892593,0.0203999130840398,2322.015167
"162","Ritchie","8","M","UM",2623.25133221875,119.145709931579,2633.6333205,2273.141126,2841.527974,21.0621848604762,0.0454190982267815,2701.829107
"163","Ritchie","8","M","VA",2380.94222403125,66.9533340406323,2389.365116,2222.565999,2500.390478,11.8357891307948,0.0281205202565863,2412.16112
"164","Ritchie","9","F","AK",2850.50818070588,117.148997472093,2849.994485,2606.454851,3053.481745,20.0908873173272,0.041097583323926,2887.842237
"165","Ritchie","9","F","GI",2652.55266830556,114.493792913393,2683.5857595,2152.787068,2814.360691,19.0822988188989,0.0431636266006855,2152.787068
"166","Ritchie","9","F","YE",2758.82829364516,82.58935350531,2745.878724,2607.167583,2930.945201,14.8334857805173,0.0299363877395164,2797.943184
"167","Ritchie","9","M","AK",2504.35132502857,72.1371658051635,2502.321334,2324.590864,2644.036754,12.1934065208581,0.0288047308235958,2548.481032
"168","Ritchie","9","M","GI",2300.30987764865,69.9304211590337,2307.75491,2116.357398,2422.625091,11.4964904203823,0.0304004351059501,2370.594995
"169","Ritchie","9","M","YE",2413.80269068966,92.9704683816537,2437.917324,2156.577275,2547.476698,17.2641825666101,0.0385161839201906,2283.358862
"170","Ritchie","10","F","KA",2617.09990425806,83.6736449722953,2606.824589,2372.258084,2774.362169,15.0282302769302,0.031971895622386,2572.041977
"171","Ritchie","10","F","MA",3015.0986907931,197.142503873305,2957.742892,2657.4608,3333.0502,36.608443925824,0.0653850915312651,2945.7466
"172","Ritchie","10","F","MU",2767.24245555882,84.1632841217591,2753.9163585,2609.310292,2974.65176,14.4338841478287,0.0304141344581832,2870.639252
"173","Ritchie","10","F","RE",2790.44593985294,81.6410392662832,2795.1545715,2611.884736,2949.981553,14.0013227237316,0.0292573448925464,2850.53123
"174","Ritchie","10","M","KA",2297.66563275,63.5487572882335,2311.722224,2109.909864,2407.6706,11.233939303622,0.0276579657119971,2309.81082
"175","Ritchie","10","M","MA",2552.32778387879,176.674524108088,2505.030294,2312.639044,2920.858365,30.7550870238245,0.0692209383230531,2572.438037
"176","Ritchie","10","M","MU",2424.49761912903,77.9130060165416,2400.280823,2296.249902,2598.891198,13.9935889774149,0.0321357321210861,2392.280792
"177","Ritchie","10","M","RE",2446.80130918182,66.9706134148109,2461.216226,2232.68099,2531.750783,11.6580874011655,0.027370679083544,2418.787
"178","Ritchie","11","F","UM",2916.67162670588,83.8584919682205,2925.354819,2666.974651,3097.946251,14.3816127247343,0.0287514340662789,2977.103367
"179","Ritchie","11","F","VA",2727.12879188889,102.284545667377,2733.55338,2534.736998,2997.280246,19.6846699916662,0.0375063128560685,2637.697672
"180","Ritchie","11","F","YE",2767.29519834783,92.5399376062741,2741.012004,2639.190165,2979.886522,19.2959108668505,0.0334405731855148,2734.539657
"181","Ritchie","11","M","UM",2572.11906432258,75.9033123865071,2584.591127,2255.843579,2688.808587,13.6326373460113,0.0295100306355755,2636.507282
"182","Ritchie","11","M","VA",2392.18687284375,66.5722451198844,2408.933835,2259.731208,2501.357066,11.7684214907708,0.0278290320357563,2426.858176
"183","Ritchie","11","M","YE",2369.88631286667,80.2560013160276,2368.881036,2227.677131,2550.164361,14.6526740986509,0.0338649161693112,2427.098812
"184","Ritchie","12","F","AK",2734.860991,124.141109590004,2752.1695855,2427.897488,2965.257255,21.9452551037785,0.0453921095070399,2688.380803
"185","Ritchie","12","F","GI",2769.31433159375,115.04846027361,2791.241814,2379.249188,2980.209228,20.3378866061353,0.0415440237177409,2379.249188
"186","Ritchie","12","M","AK",2377.43341558824,79.2676919263054,2394.1430195,2207.73325,2528.049664,13.5942970128737,0.0333417085023568,2207.73325
"187","Ritchie","12","M","GI",2423.22613596774,79.4087548613381,2406.033369,2235.24441,2624.47001,14.2622334004408,0.0327698491208396,2406.033369
"188","Ritchie","13","F","KA",2856.49987811765,86.67690426391,2853.0268195,2636.589043,3056.411335,14.8649664457932,0.0303437451294511,2779.947766
"189","Ritchie","13","F","MA",2815.94318997143,97.9317465829446,2816.188728,2554.297818,3055.315048,16.5534864595141,0.0347776002483694,2840.934737
"190","Ritchie","13","F","MU",2824.41740784848,86.6352261289996,2854.244274,2583.240377,2939.863738,15.0812570877281,0.0306736624297308,2924.143018
"191","Ritchie","13","M","KA",2507.5579695,88.6763016523161,2523.6879555,2316.147534,2713.266548,16.7582458112125,0.0353636098271331,2526.965018
"192","Ritchie","13","M","MA",2452.96956853333,102.107930488201,2453.473187,2149.870387,2680.162519,18.6422722761857,0.0416262524403239,2443.922139
"193","Ritchie","13","M","MU",2436.53599015152,67.2465546303404,2426.704856,2301.234986,2563.392226,11.7061226011464,0.0275992453639721,2483.334898
"194","Ritchie","14","F","RE",2993.79896490909,66.9016711362585,2992.436646,2892.607258,3169.033569,11.6460860909189,0.0223467480349971,2923.522948
