variable,x,y
DrosoEu_wc2.1_30s_tmax_02,-30.619999504089357,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-30.50671950683594,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-30.39343950958252,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-30.280159512329103,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-30.166879515075685,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-30.053599517822267,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.94031952056885,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.82703952331543,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.713759526062013,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.600479528808595,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.487199531555177,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.37391953430176,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.26063953704834,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.147359539794923,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-29.034079542541505,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.920799545288087,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.80751954803467,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.69423955078125,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.580959553527833,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.467679556274415,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.354399559020997,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.24111956176758,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.12783956451416,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-28.014559567260743,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.901279570007326,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.787999572753908,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.67471957550049,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.56143957824707,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.448159580993654,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.334879583740236,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.221599586486818,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-27.1083195892334,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.99503959197998,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.881759594726564,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.768479597473146,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.655199600219728,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.54191960296631,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.428639605712892,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.315359608459474,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.202079611206056,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-26.088799613952638,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-25.97551961669922,0.023554150015115738
DrosoEu_wc2.1_30s_tmax_02,-25.862239619445802,0.023625969886779785
DrosoEu_wc2.1_30s_tmax_02,-25.748959622192384,0.02384273149073124
DrosoEu_wc2.1_30s_tmax_02,-25.635679624938966,0.02406146004796028
DrosoEu_wc2.1_30s_tmax_02,-25.522399627685548,0.024282166734337807
DrosoEu_wc2.1_30s_tmax_02,-25.40911963043213,0.024504873901605606
DrosoEu_wc2.1_30s_tmax_02,-25.295839633178712,0.024729600176215172
DrosoEu_wc2.1_30s_tmax_02,-25.182559635925294,0.0249563567340374
DrosoEu_wc2.1_30s_tmax_02,-25.069279638671876,0.025185169652104378
DrosoEu_wc2.1_30s_tmax_02,-24.955999641418458,0.025416050106287003
DrosoEu_wc2.1_30s_tmax_02,-24.84271964416504,0.025649018585681915
DrosoEu_wc2.1_30s_tmax_02,-24.729439646911622,0.025884097442030907
DrosoEu_wc2.1_30s_tmax_02,-24.616159649658204,0.026121297851204872
DrosoEu_wc2.1_30s_tmax_02,-24.502879652404786,0.026360642164945602
DrosoEu_wc2.1_30s_tmax_02,-24.38959965515137,0.026602154597640038
DrosoEu_wc2.1_30s_tmax_02,-24.27631965789795,0.026845844462513924
DrosoEu_wc2.1_30s_tmax_02,-24.163039660644532,0.02709173411130905
DrosoEu_wc2.1_30s_tmax_02,-24.049759663391114,0.02733984962105751
DrosoEu_wc2.1_30s_tmax_02,-23.936479666137696,0.027590200304985046
DrosoEu_wc2.1_30s_tmax_02,-23.82319966888428,0.02784281224012375
