"Country","Population","Line","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"Turkey","YE","YE11",-4.20596396078056,2.56987019344663,-0.567735364157875,0.648437343776573,-0.747096641444328
"Turkey","YE","YE13",-1.4056540554396,-0.417131436472975,0.0453817867957344,-0.386092279213626,0.117560511396721
"Turkey","YE","YE14",-2.15520439051573,-1.06946409707903,-1.061438959061,-0.789603456141081,-0.220063739490414
"Turkey","YE","YE15",-2.62596659975715,1.11494059098319,-0.242903008442852,-0.601632409418626,0.767143989020291
"Turkey","YE","YE19",-4.15707413948702,0.329311059645769,-0.251413786004591,0.305743767391133,1.03919348105327
"Turkey","YE","YE20",-2.71238310174188,0.0107018280443239,-0.666745290132004,-1.03399857176491,-1.22053444317095
"Turkey","YE","YE22",-3.48309237609703,1.22383960357438,1.29127857069194,-1.16677862209477,1.11206604217376
"Turkey","YE","YE26",-1.49749244919252,0.621876677972982,-0.478384262932061,0.51571110673527,0.923845809481889
"Turkey","YE","YE27",-0.254882603772638,2.39384324164529,0.861421225548695,-1.00463887981553,0.0279113212576087
"Turkey","YE","YE33",-1.59079286558731,2.08902463098434,0.836537155566732,-0.104599450284211,1.02536998194981
"Turkey","YE","YE40",-2.44614368452445,2.405341731953,1.13707683976449,-1.33150074815736,1.1719440375016
"Turkey","YE","YE48",-2.58595834308453,0.571192739542316,-0.798469695465627,0.749293872359829,-0.0723164973528059
"Turkey","YE","YE49",-2.47111076671281,-0.094872635987415,-0.319612016424052,0.286738953945647,0.551470515033742
"Turkey","YE","YE51",-3.54354225282361,1.08201765418167,-0.519624599113632,-1.00634201299177,0.310466808145427
"Turkey","YE","YE80",-0.348373650089681,0.0274236403360757,0.233940540400734,-1.0548205368743,0.420968202779027
"Portugal","RE","RE10",0.941518392370165,2.12733989227742,0.195642662747599,-0.815784634690712,1.03198948241152
"Portugal","RE","RE11",1.04170956850014,1.40915805069656,-0.430030876818184,0.760239536927749,0.847205852568393
"Portugal","RE","RE12",0.0404595804329301,0.402836074889701,0.562425653022623,-1.10841304422133,0.448074069958491
"Portugal","RE","RE13",1.26375230516891,0.449771469481807,1.46486451998474,-0.126879093621358,-0.400813479475936
"Portugal","RE","RE15",-0.518210674478131,0.943454324985989,0.355646025338861,-0.474891677040165,1.07033689878005
"Portugal","RE","RE16",0.81290869649844,1.07227861962419,0.4423889042634,-0.688097120928677,-0.55442408463915
"Portugal","RE","RE17",0.74835812926056,1.14212809685857,-1.25071774711636,0.624334817212288,-1.90502764828794
"Portugal","RE","RE2",3.03773840183444,3.06384388919318,0.0240860371727944,-0.487810192002092,-1.06108127923412
"Portugal","RE","RE3",-0.168160001371455,3.25727796471519,0.258738766463689,0.820633786639614,0.245398992323794
"Portugal","RE","RE6",1.62246112477334,2.51906377051937,-1.97800473012947,0.871410046009381,-0.259487709604781
"Portugal","RE","RE7",3.54990614580875,1.63502398317871,0.390876311125325,0.577557271577041,-0.575122635067059
"Spain","GI","GI1",-1.24121015437215,1.33142731306526,0.510168088609303,1.07778806600108,-0.721631810131976
"Spain","GI","GI11",-1.30022317711355,1.45985590551384,-1.21900216821522,-0.0461710725138924,-0.934435550154495
"Spain","GI","GI14",0.778195803406934,1.26068116831469,1.37455718275488,0.158313639617303,-0.822774986845139
"Spain","GI","GI15",-1.38960893710529,0.665811207397765,1.8209824300778,0.000346136437424052,0.00309856992830221
"Spain","GI","GI2",-2.513227120232,-0.104288148147502,1.31410088312497,-0.617737884718259,-0.684151027145367
"Spain","GI","GI3",-2.0064374539625,-0.253855994179852,0.00982995350925146,-0.29101702977737,-0.272309922461877
"Spain","GI","GI4",-2.86267767654048,0.849986114458355,0.632497360644153,-0.372943333499526,-1.76400687828187
