"Population","Line","CCRT_F","CCRT_M","CSM_F","CSM_M","DT_P_NA","DT_A_F","DT_A_M","Dia_F","DW_F","DW_M","Fec_F","HSM_F","HSM_M","LS_F","LS_M","LA_NDlog2_B","LA_Period_B","LA_CircPhase_B","LA_Activity_B","Pgm_T4_F","Pgm_T5_F","Pgm_T6_F","Pgm_Total_F","SR_F","SR_M","TL_F","TL_M","Via_NA","WA_L_F","WA_L_M","WA_R_F","WA_R_M"
"YE","YE26",1569.54201311715,1611.51729980627,1.1925700114953,1.18665767407598,144.247245975657,227.566203855191,236.690768130751,1.68804221499332,0.43898328049454,0.256747601262973,37.3539981861531,350.456234299367,324.249252887011,47.4485813806142,49.195507866552,0.0278517775849427,24.0892260327892,12.8502211821897,40.6516408665359,0.485711865976802,0.582243168503061,0.646884701704828,0.570841617102171,84.7561686008186,62.1990479699546,999.539471740248,860.657011803671,0.683451793852232,2797.68722600241,2422.38465383861,2794.58101350916,2420.04118913068
"YE","YE27",1457.21291023816,1784.33123475448,1.07166994265371,1.15733821493567,139.484245975657,225.68726780398,228.668754420765,1.43121690405139,0.476028385946569,0.288421460552146,46.1015287867763,332.182513535311,295.855921862007,37.9562499999978,44.247448553736,0.112851777584943,24.1092260327892,12.9162211821897,31.9526408665359,0.493717086285293,0.563499939233915,0.638121411175561,0.565340691788511,82.4596809321169,62.549409811164,1004.71684275655,878.205011803671,0.78489464954278,2891.44622600241,2525.57365383861,2889.80801350916,2522.76418913068
"YE","YE33",1755.8668163199,1694.25004365386,1.1404775279204,1.22833014327393,151.350245975657,229.632824651015,236.852430020526,2.20708548530304,0.505117610810897,0.263782292525074,62.1062036589239,324.677865788006,244.123754966317,45.3135595112089,48.478465256395,0.0588517775849427,24.0622260327892,12.8752211821897,39.1616408665359,0.440460168851992,0.501886140480945,0.449058141538367,0.478421439901609,104.114082412703,62.2011651760257,972.878549231766,866.226011803671,0.796985701952174,2809.94231079459,2464.17982595824,2809.236693216,2464.67065346585
"YE","YE40",1766.92505843286,1696.55921036028,1.11653767015036,1.32609740107772,124.973245975657,224.393410011965,228.058687386767,0.634193478335141,0.429704872451746,0.254007943875591,103.577868711488,303.872582067728,224.432445943417,50.9110418080695,46.8496289624586,0.119851777584943,24.0882260327892,12.7982211821897,38.2376408665359,0.468831662086901,0.669523661397559,0.715714280010732,0.621211341120864,81.1228145602108,60.1197791938617,1006.82567652162,850.45001180367,0.919135064322386,2862.85900381127,2503.95782843418,2865.09497286965,2504.62353433265
"YE","YE41",1491.78172046838,1676.06351267445,1.43796627403664,1.22360114425057,131.109245975657,225.207641776422,230.679758696818,1.72508622901013,0.437028992092963,0.253426002951593,45.3753112226,368.700513535311,305.514921862007,41.6602499999978,48.125448553736,-0.0121482224150573,24.1322260327892,12.8502211821897,31.7736408665359,0.419693608526247,0.426518690502567,0.392344642701139,0.43121297935745,77.7216402155586,56.2581279766241,1005.65519204711,NA,0.742187102283922,2809.55773490863,2451.12739362899,2813.69024684525,2450.48598974928
"YE","YE48",1833.34626874753,1720.14178377677,1.09467203611102,1.13560771483769,131.524245975657,228.068857252761,235.236714844724,1.01214370695184,0.405817859320386,0.241783889369173,66.1248851274289,335.419119086895,330.561298710155,49.2663623362166,44.7060357743048,0.0608517775849427,24.1022260327892,12.9062211821897,29.9406408665359,0.519087075122156,0.677750094918193,0.82711779011991,0.676281746487935,74.5183315036472,60.6368031680302,980.877633572633,858.676011803671,0.893867948049888,2791.59322600241,2392.65765383861,2797.81401350916,2393.04118913068
"YE","YE49",1823.44378470972,1752.70615596483,1.159453544454,1.2126891632803,132.729245975657,223.713805157489,229.462902066279,2.09937786726826,0.435544555089403,0.254096562908594,34.8446984711255,394.390513535311,357.552921862007,44.2912499999978,49.290448553736,0.420851777584943,24.1122260327892,12.7792211821897,22.6616408665359,0.44877311487711,0.604419585610742,0.640006974856379,0.564475773902258,81.8277332244294,58.3093916756854,962.596782062063,850.954011803671,0.903303341856397,2796.06923997792,2411.88107661947,2799.22594335385,2415.67764264343
"YE","YE51",1950.53744433371,1764.35301062154,1.22229472747252,1.18997644605882,136.591245975657,220.069169334525,223.30283150809,2.25456539714671,0.454769586822354,0.254182560586411,53.2922015192538,353.344705845769,290.418710233093,47.660355035883,43.7958387661161,0.125851777584943,24.0742260327892,12.7582211821897,34.2466408665359,0.443093547187956,0.462447462698985,0.354758035085209,0.441511743814502,78.6756512929043,51.8748869007802,995.028499328499,861.504011803671,0.801471696657602,2762.41466737675,2387.92614384824,2758.8675920831,2392.85242264879
"YE","YE69",1695.85166595176,1654.89751267445,1.38733961982872,1.26616967470486,133.617245975657,226.495667300028,232.296947744009,0.9331177836751,0.463854100732357,0.275758809163891,52.0309137218652,364.461372790413,342.985199918531,46.5723034375289,47.1222771850766,-0.142148222415057,24.0972260327892,12.8032211821897,30.6226408665359,0.395954087107712,0.487512023489657,0.546156963410978,0.487006384656003,87.2989742781568,61.5909999115157,987.629192047112,NA,0.893574865249207,2838.62495753115,2452.09510880707,2839.70019292856,2453.02895559585
"YE","YE80",1507.95656778446,1596.57105829068,1.18935065257927,1.05045079550208,138.574245975657,225.609923960195,228.725860873731,0.975823357782252,0.499131664873158,0.275678670989203,70.2207059969339,353.547936418721,294.420223732975,49.9966695621243,50.7807652648142,-0.279148222415057,24.0812260327892,12.8452211821897,29.5256408665359,0.511234943805342,0.743882264930148,0.759786399358251,0.660682181539382,88.0633085914828,66.9085991125139,992.079982399604,848.351011803671,0.836939178092747,2821.21273393255,2445.55587014889,2824.83738943545,2445.44073525988
"RE","RE1",1557.2695867736,1383.1964399229,1.0422328773047,0.961990134484735,NA,228.35960296573,231.553706840296,NA,0.490778744967212,0.27386622635502,47.5738047823049,NA,NA,40.185312499999,42.2394999999995,NA,NA,NA,NA,0.533219640209172,0.536401881232923,0.640159754662492,0.574750555719597,86.0864614614261,62.757462103515,973.375523481935,868.159887852681,0.881047378273967,2923.52099795816,2515.38524753625,2920.79858266432,2519.32737122497
"RE","RE10",1547.77309347831,1481.66666881879,1.07448814739854,1.09603159633421,145.986759066547,236.03608525421,238.764351878343,1.43253470155542,0.46774783967967,0.28119150181345,63.7443772555486,274.507551628405,250.490748332734,44.7975283108458,51.5361439476758,-0.124066483001173,24.122129046714,12.8896611916698,45.2199607804769,0.44559553774076,0.476906767335866,0.595405114888902,0.517386531525601,84.4240037680891,64.2112809703278,1008.18293468498,866.08888785268,1.02226753265839,2960.79315992091,2546.26288826159,2963.02389842927,2549.42867623888
"RE","RE11",1634.01963935607,1546.90688733127,1.13577240955004,1.02740365263913,143.449759066547,240.657343443714,243.79578090471,1.26095575434613,0.464840559102127,0.264238394281642,90.2735640539918,370.114990641548,299.777487095392,45.624771344382,53.6987742882408,-0.294066483001173,24.080129046714,12.9486611916698,40.1029607804768,0.544487595958294,0.780594685719795,0.869252950084712,0.710211638208079,87.1393868753622,67.0589832555381,967.33728410176,838.54762616692,1.0035977128321,2849.5729374036,2490.23837718487,2847.41914539592,2489.2834482767
"RE","RE12",1565.76055998256,1539.43364749257,1.17961902417261,1.05680613294091,121.365759066547,229.28542709442,232.316477480685,1.11915628566105,0.488717127611337,0.256184960600555,29.3474561035608,341.947172799479,259.816010425002,44.3304815770329,54.049279054222,NA,NA,NA,NA,0.497227001581406,0.686806649556576,0.844914549963486,0.669195789233176,99.4011328749462,69.2179132857774,966.204692103585,828.49788785268,0.852893757155006,2895.47750659221,2539.81082097035,2898.27829327226,2541.05120686833
"RE","RE13",1591.26308717753,1572.85625879406,1.18397343729858,1.02383581582546,149.263759066547,244.739543760284,244.392125878454,1.45784064114665,0.519517171596926,0.296454076775873,49.6424373019073,346.084230689191,278.572964752594,48.3709855882522,50.9747992742266,NA,NA,NA,NA,0.392824106245129,0.670497588948228,0.815072665759712,0.624768446565538,98.9290684307355,73.6603437024499,984.381831046436,828.18088785268,0.932267543224641,2893.39447192199,2483.85930514877,2890.64123396423,2482.64706783259
"RE","RE15",1779.29284889994,1607.09985158661,1.20575881670998,1.05023027145935,119.823759066547,228.065922060054,234.962749643437,0.297426679503849,0.448644515919355,0.256639268353425,50.7871169116694,303.179336435771,235.574939062175,47.6097319858932,55.8163313164547,NA,NA,NA,NA,0.411621295712462,0.466410202887929,0.450509748722918,0.46540027639245,83.5694145953234,64.0950946246341,975.658004219872,833.697136811686,0.986439490235203,2790.4757544217,2418.34239881654,2789.30058227343,2417.39875547959
"RE","RE16",1459.42926662666,1620.20022174367,1.19333975943561,0.972470256442358,138.868759066547,230.190743353626,233.75123666616,1.47826116320458,0.49627277513289,0.268536278307331,95.995447368562,308.638199615992,286.007725861531,44.2401238648267,46.6187769283182,NA,NA,NA,NA,0.440085700580322,0.633300857195855,0.728923856126041,0.58165635417566,108.098007468944,74.5992249386056,1004.2630493742,855.25188785268,1.00721578605435,2906.72134579131,2521.47703782645,2908.79009010869,2519.3406458619
"RE","RE17",1637.00472990616,1602.47251025619,1.03341017198943,0.859601309946392,163.450759066547,239.972820108725,245.667561880658,0.93931733483876,0.466313614899586,0.262355065546152,52.8244228075892,362.545264554165,337.907091201384,42.4415182870405,45.0068246470537,NA,NA,NA,NA,0.447648566099596,0.562037885598445,0.640307661455171,0.565446621665056,88.1604151114754,62.0833595582688,986.518443696267,847.50888785268,0.892532091184196,2920.88904667201,2533.21672511379,2913.60103321557,2539.67330788645
"RE","RE18",1361.92311611388,1564.17473133658,1.31872530516574,1.07695057929087,133.157759066547,231.585060456497,233.265080129736,1.63964149416229,0.478932756104777,0.251834364591442,50.9290646595437,378.394139763796,313.640787930105,44.2835043183625,46.7743124428223,NA,NA,NA,NA,0.421342488639899,0.697909606984101,0.796683239901952,0.636952092911403,91.7413405207179,59.8448328456447,962.484386031505,800.718633333336,0.96377211811675,2891.86921164947,2527.95305412834,2890.62198014335,2532.57325544952
"RE","RE2",1438.79969977917,1548.46954252276,1.14294590454983,0.96290710965226,130.949759066547,238.02456208948,243.638864500277,1.65772258371716,0.543800937291188,0.305501131902096,68.1348534837475,371.887800977765,313.345110420757,46.2494248765376,42.7222203224224,-0.0710664830011733,24.074129046714,12.8916611916698,36.2169607804769,0.494710070511887,0.796765207431571,0.83893635624796,0.685767926042775,93.5743094294294,68.3182754458002,1030.89336454754,876.57188785268,0.970033075886813,2990.58437717736,2617.20427440122,2993.93616383709,2622.65249027875
"RE","RE3",1595.46275645999,1536.63940128437,1.16805984343333,1.15727935014132,121.699759066547,247.48717503953,252.565968471904,2.22261570772185,0.490892438622747,0.267737936935225,35.8970862921766,327.929608495228,235.688312984155,40.3733673124426,43.8624931378393,-0.637066483001173,24.075129046714,12.8766611916698,24.4779607804769,0.399251018526685,0.413029979839448,0.386415621870003,0.422691849170017,95.0008089992023,65.2768555147433,1004.15022046687,867.75088785268,0.839196860809129,2876.00150517024,2494.37662625633,2887.44026551568,2507.78548371145
"RE","RE4",1456.67650815952,1591.59232146271,1.2181426132609,0.932403107631654,128.687759066547,228.77880678486,234.154620687858,1.45758568111526,0.475878010846674,0.256245193273429,49.5424876231764,369.432451983263,316.009760625646,45.2812805871896,50.2104134397834,-0.221066483001173,24.103129046714,12.8966611916698,43.5709607804769,0.442991046335299,0.521431035712222,0.633179957089663,0.538457942301039,84.689190680012,58.2154532920201,1058.92230069354,NA,0.924459488378925,2963.26922846257,2544.20662503161,2988.15087216649,2548.77087171713
"RE","RE5",1448.08596624621,1541.74675222759,1.16929316210319,0.982595872009624,134.200759066547,236.334125744972,236.232443258824,2.19985728983807,0.456398435382626,0.257619200149273,72.717679523812,368.162378254276,362.662720601567,52.375824059362,53.4882206954165,NA,NA,NA,NA,0.443267386128378,0.525405490140952,0.652067798671687,0.538339129468618,82.6381357161543,59.8069664521678,1026.21530069354,NA,0.92039155978272,2921.36611725428,2519.6459126774,2927.76491511285,2522.68290103383
"RE","RE6",1597.63960429931,1455.52631401693,1.01170284092772,0.98265904372644,149.908759066547,245.323414374664,248.269509600341,1.17647262471524,0.479901431091368,0.262743708229303,72.1589047081608,383.613440397853,343.511093529778,46.9127504224037,46.4423424958063,-0.0960664830011733,24.180129046714,12.9316611916698,45.5719607804769,0.426765526847611,0.62522925812575,0.80477158858788,0.602406046001359,85.4409777575281,60.4233610121916,1015.79514004957,882.05088785268,0.85325959817123,2981.89462663341,2589.09115385509,2982.44011416342,2598.63269144843
"RE","RE7",1362.59603008537,1504.62257961507,1.13932571439971,0.975243771295043,121.772759066547,245.556521097699,248.697602295534,1.95152492976986,0.491675471581769,0.296186296381682,74.6357464170647,377.532337694904,342.615509099947,41.8203362193644,48.6028371902494,-0.212066483001173,24.133129046714,12.9036611916698,41.4469607804769,0.509873539667942,0.687983517913402,0.665473943469277,0.61765913906382,115.819881671453,77.5670404161506,1006.84919353484,861.385887852681,0.913410988085261,3016.90765552078,2602.35473056933,3020.34438767306,2603.87193457286
"RE","RE8",1422.6230130048,1500.356335694,1.20323324982922,1.00016643096084,126.456759066547,249.280745769579,253.767642262598,1.59668755240998,0.464523901895646,0.275542077470415,91.6964876231764,372.285932678605,253.760929377006,42.3828298758805,42.9425286965962,-0.145066483001173,24.106129046714,12.8836611916698,43.8639607804769,0.412375285093868,0.552611433450056,0.884951160399805,0.615669494298752,84.0022589377174,60.3885984135842,NA,NA,0.889499849886254,2938.78407174857,2555.14647580237,2942.14544348493,2557.41587141251
"RE","RE9",1442.17133407269,1571.35416911579,1.02704804257026,0.745767654452672,NA,NA,NA,NA,NA,NA,NA,378.623198249797,353.694001357534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GI","GI1",1491.02751183668,1721.69673316166,1.02804391146448,1.12592983155018,161.518391647101,238.076326507165,248.175898727944,-0.352621524941814,0.480501827335478,0.26914856957862,51.3787857487453,346.224608879087,296.472207957319,43.6777543155816,46.7530448223766,-0.148829654220643,23.6037208206014,13.2608347895871,43.6768793402698,0.401010035401716,0.448086947634598,0.358597463350808,0.428759640962252,87.2845882828052,59.8923925253138,982.7478255954,836.73997097632,0.96660936851021,2868.45685821861,2455.69703574026,2870.29162230018,2462.46543853033
"GI","GI10",1542.6118442187,1822.31557061776,1.01404279498344,0.801376131836366,137.669391647101,231.973815301298,238.393792757398,1.54021842727071,0.460564784388924,0.263339629958438,65.5975202041109,367.132983164395,295.547212522035,48.2164223606084,50.9538677707047,NA,NA,NA,NA,0.481021498951196,0.436336934110686,0.388039107719642,0.463001212278982,93.6056981320892,67.772963981076,986.897201748719,858.597466666669,0.999507026246538,2839.83650123782,2479.94301317965,2835.90465658449,2480.75740927618
"GI","GI11",1413.60345850579,1612.5627006078,1.18409183221153,0.987716462055458,137.396391647101,232.214395140113,239.989975653678,0.816280458707704,0.420807745296199,0.24697359108038,50.40579592108,348.97772462827,287.089452394908,48.4973310605016,46.1766553692331,NA,NA,NA,NA,0.435414883857173,0.502245573305743,0.544341312937358,0.515927491645953,88.8931261735683,53.850348870672,963.149387073664,843.708890698068,0.935347460089761,2853.06460482315,2501.17084383104,2850.84545404086,2499.87569120035
"GI","GI12",1423.51524499494,1655.99392248068,1.19383238997723,1.23782953769732,137.480391647101,236.813250163668,243.881026224476,1.56964361584894,0.427946351188845,0.237573864460961,38.7406749165286,324.481747538325,263.693348279024,50.7011890452623,44.6567246616379,NA,NA,NA,NA,0.431315086071383,0.533943304920226,0.608633096464423,0.516528932149825,68.6341779887239,57.9994828017659,1005.99165556869,NA,0.808357622056682,2731.71930188499,2413.9637931167,2736.65560053908,2413.82920642411
"GI","GI13",1432.09490368437,1760.46892663495,1.24172912438729,0.956420834382948,143.532391647101,232.037862760063,245.962393263188,1.54181912764791,0.457703309560848,0.255943532627278,51.0838409775846,349.104359859811,267.438378899894,52.6418547409367,58.5073678434441,NA,NA,NA,NA,0.495060493523444,0.577270497656133,0.576330304482006,0.561073208738484,83.445503100418,54.925236314404,1032.42765556869,NA,0.916015249167464,2855.48430188499,2491.0417931167,2859.20760053908,2493.95720642411
"GI","GI14",1275.46486890285,1700.0802254859,1.09196456690171,1.00502394736538,156.168391647101,234.478248021035,244.129353008688,0.0228239755895855,0.493732274534322,0.279058120808816,69.3943966077607,282.02255604659,268.966832523094,51.2903718191256,50.3173846729503,NA,NA,NA,NA,0.407841397118041,0.449555512019065,0.480370087508931,0.448351964075683,109.931974285045,69.9753659161596,987.115857070677,835.845017140866,0.760824753636298,2851.11123352242,2494.7705768538,2850.03833063153,2493.23457545407
"GI","GI15",1528.13143775298,1817.45206611701,1.26707748100994,1.18600039601675,139.766391647101,230.677333858087,236.036529716348,1.08344025300682,0.44388776935129,0.259798026438222,57.9480124543093,340.451926792426,274.924888094055,54.1381890452623,53.0887246616379,NA,NA,NA,NA,0.458804360776265,0.717710423135494,0.844303633240538,0.658043051200416,99.9092681885295,64.9077356298493,997.066924302767,823.900890698068,0.8546195716689,2876.65430188499,2518.4647931167,2886.18460053908,2522.26420642411
"GI","GI2",1486.99467530794,1837.51781201778,1.24767163686031,1.16899451521484,127.316391647101,225.210750959732,228.821723145508,1.97621974814354,0.436363005145237,0.255974496482702,56.2943798914523,349.275084065224,298.84104076762,50.2247620074057,48.6286910557252,-0.059829654220643,23.6207208206014,13.2108347895871,25.5658793402698,0.456340829502182,0.601969750554785,0.650495762710187,0.564700736317564,91.8811269296174,62.3714139528956,967.674144148052,810.530606039911,0.918665016198911,2840.9020337104,2459.03558670471,2844.69256810184,2463.2654251537
"GI","GI3",1433.06552352829,1661.8136051188,1.08859120478841,1.09933166140352,140.115391647101,226.819199041133,233.455347230912,2.09529788994541,0.440749718596184,0.259177843627768,54.549954103337,349.518690715478,306.347550128899,49.2835352376055,48.7107868413244,-0.290829654220643,23.6297208206014,13.2238347895871,33.5298793402698,0.355966088261195,0.457302059388887,0.451610758378623,0.442967532157773,83.1451269766915,60.7297911827878,966.895442323638,824.84182891581,1.00204776893094,2762.82335839495,2408.96651647153,2770.70222551897,2408.35336767855
"GI","GI4",1841.0655044929,1916.60397435897,1.13089529925054,0.985761311883921,NA,226.636020796305,231.219041880168,1.12124860129652,0.440288323901994,0.240461241293223,65.0483140580493,323.9327886094,254.004507129131,44.0780523354515,44.283460096444,-0.594829654220643,23.5957208206014,13.2058347895871,31.6848793402698,0.382269729751307,0.43557312817986,0.604539947202402,0.466761839449558,93.0165686026969,60.2764849647733,969.743560716487,832.662471285426,0.819306046412116,2794.74723628605,2450.85812590578,2794.82233816296,2450.25385256051
"GI","GI5",1473.94419279627,1732.45735906256,1.29396496703163,0.959465536929529,127.904391647101,224.429664476146,229.337915855938,-0.639790557627631,0.469940675324754,0.272951848638428,58.007335110058,303.237357240975,236.620755979846,43.4405484274166,38.422297165605,-0.162829654220643,23.6037208206014,13.3258347895871,39.3628793402698,0.421394303009621,0.682010763963895,0.842343242370679,0.645467186447653,96.4777678432889,64.8031721911185,989.832077350764,820.956471285426,0.807266166018396,2886.09593649144,2487.01461308754,2883.893171781,2484.14260002527
"GI","GI6",1431.42186890285,1751.4462254859,0.812866437624215,1.00657099716187,NA,238.316834985011,243.896744002138,1.33221144568362,0.47607771494308,0.254721695063173,57.2586290302773,337.20155604659,298.284832523094,56.5679749034305,54.5379627842754,-0.329829654220643,23.5537208206014,13.1578347895871,35.0978793402698,0.433541081913626,0.579609416277114,0.902575896772448,0.635567703147044,86.5927612548057,62.7673123796268,956.316557216417,844.111890698068,0.936793310686421,2758.33206368586,2481.88023797504,2762.00003669444,2482.81663191435
"GI","GI7",1551.37976492431,1837.89536804897,1.0330237066194,0.77082461307033,156.168391647101,230.041641039136,238.862797684449,2.28057635971572,0.451132655376027,0.27020653786709,65.6589937500458,345.361694315349,307.425215297876,48.5195259085199,51.681054997023,-0.777829654220643,23.6097208206014,13.1388347895871,31.1758793402698,0.468669913088656,0.556406835325388,0.712144518178707,0.570843251781152,86.2029029765354,65.7122659897062,979.106011019575,831.120466666669,0.968679775113956,2661.47021124157,2456.34474062162,2673.5340839615,2454.71433693269
"GI","GI8",1530.41762945413,1756.30371617907,1.10808445459534,1.07179183092522,141.192391647101,229.908579645703,237.320694624586,0.793667367407826,0.448351176153109,0.259305207374295,78.0615958862657,315.176071277102,264.808919682276,49.2788115535548,46.7578893442997,-0.175829654220643,23.5857208206014,13.2768347895871,38.6768793402698,0.444368541064958,0.52893550501875,0.453752801081388,0.493513456398597,88.6820211809928,70.9082737025707,994.188867221286,834.706890698068,0.94388985703357,2679.36998446352,2471.05639925055,2696.97371030068,2473.10045534173
"GI","GI9",1771.38917884294,1871.25644009289,1.15428364382261,1.13634175699409,119.263391647101,231.509851455088,239.603118796908,2.29529712833382,0.483237090135483,0.262189292403732,79.3705596480945,312.356430696272,255.068666871663,50.5834679515508,59.1776791331634,-0.328829654220643,23.5937208206014,13.2128347895871,29.5318793402698,0.445615191509387,0.559321494732634,0.577623707576613,0.527176459780763,100.59395815062,75.0630570306629,966.324830166321,821.559890698068,0.911313953726738,2704.1341642735,2455.52046831445,2711.60895418915,2453.17860312376
"MU","MU1",1338.62144048878,1564.53806488853,1.19626867995499,0.994686458873634,140.853903143323,231.128831158987,234.422409738474,2.05738393763703,0.422839901106369,0.268338910781932,64.5067389927854,319.350183689092,338.501662915081,48.9268711254503,56.2864185650741,NA,23.7744884863856,12.28281588645,11.8923745822011,0.528345618466101,0.727893447686672,0.761073967986496,0.662150868503554,91.1703454281974,77.0924723039297,947.291724786357,812.743895676945,1.0428971243707,2849.24717491503,2493.44708845228,2853.12987765658,2505.91467674223
"MU","MU10",1740.47643281306,1678.69005294706,1.21164689560401,1.17122568248528,130.569903143323,239.745816641916,247.265483104963,2.17309083874202,0.416903720309524,0.246710061724906,75.8019746885841,380.40425927106,343.016475606411,48.6901686050611,54.5226793863121,0.269470860879359,23.8344884863856,12.26481588645,29.5483745822011,0.428484178470572,0.611394997358516,0.638753382937008,0.559651131105359,85.8241418589873,61.4866935395341,995.161444470153,NA,1.08373483730259,2872.81812768557,2483.85272690125,2872.33250708693,2484.02788648609
