"Population","Line","CCRT_F","CCRT_M","CSM_F","CSM_M","DT_P_NA","DT_A_F","DT_A_M","Dia_F","DW_F","DW_M","Fec_F","HSM_F","HSM_M","LS_F","LS_M","LA_NDlog2_B","LA_Period_B","LA_CircPhase_B","LA_Activity_B","Pgm_T4_F","Pgm_T5_F","Pgm_T6_F","Pgm_Total_F","SR_F","SR_M","TL_F","TL_M","Via_NA","WA_L_F","WA_L_M","WA_R_F","WA_R_M"
"MU","MU1",-278.120082017121,-128.443713866427,-0.0286572138897686,-0.0608361940683771,11.124,5.26150988321586,3.14713064924874,-0.0771158122875194,-0.0370654205607477,-0.000197674418604651,-3.79575773322135,-42.5721898353758,12.6180466645069,0.939291371812686,1.73661474180416,NA,-0.038,0.021,-12.946,0.0650888598806471,0.115559286874002,0.136796863177816,0.0866127111510556,-8.99890545282848,1.60398437213034,-22.8837068784732,-21.5947294086174,0.0181490398862648,-0.386942997159427,21.9107412840592,0.911630930101377,33.8630543291892
"MU","MU10",81.9444539419885,-14.3017297352679,-0.0674052287581699,0.0765844994617869,0.84,-0.495569825154704,1.12896245283845,0.0953195218252317,-0.0428348909657321,-0.0213811113458694,7.3864607153974,14.8173140642999,15.8316917502847,0.967419924861016,-0.181158085313079,0.541,0.022,0.003,4.71,-0.0389565634148237,-0.00474724894516329,0.0125029726363203,-0.0104150638777141,-16.0140540624065,-12.8845637244469,-9.609,NA,0.0906302523609633,12.718,-0.02,11.918,0.407
"MU","MU11",53.0549799917228,11.825545736267,0.0672292475639112,0.0100484204768206,14.857,4.07852484234437,5.08936293289191,0.550540315281832,-0.0120730849029022,-0.00404217891449579,-9.76813753983913,-0.10130923326278,-21.3378698344238,2.87469469910981,0.279140398243276,NA,NA,NA,NA,-0.0513663715488441,-0.0484747717971714,-0.0337229267358015,-0.037065640718374,6.21492492946571,5.42815582885859,-37.9173146100259,-54.1269356306893,-0.126216683044476,-134.684404017158,-104.08302367842,-134.354256651418,-106.694383387
"MU","MU12",-160.260413933275,-43.198806907631,-0.0277464646648645,-0.0248674789693545,-10.764,-3.48454539916731,-1.95939634317001,0.573936274008069,0.0358682374081989,0.0249601138891139,-5.92311151124845,12.449,19.016,-0.304,-0.724,NA,NA,NA,NA,-0.0374953666373214,-0.0118461382046217,-0.0253044232153584,-0.0114039893753989,12.3697319715487,3.62109440647334,7.63289277254877,29.179,0.0801897287105714,30.4038627002288,11.6665479055598,27.9518443145251,7.27404342289343
"MU","MU13",-57.9303208849286,-82.7207577344357,-0.0640834086366119,0.0550283279221367,-10.341,-0.845003519621689,-0.363221778559471,0.436963960473151,-0.0364546034058829,-0.00733183034387077,-46.002,17.225,3.914,-5.946,-5.537,NA,NA,NA,NA,0.00214126384267812,-0.070786019130194,-0.112723578441871,-0.0535350383062909,-14.2905622084831,-11.3963245962797,-18.291463295047,-46.808,-0.0197329003085308,-33.2021732758475,0.656326475653091,-26.1661497859506,-0.294967432129928
"MU","MU14",101.311766968074,-28.7861739804465,-0.134300771042178,-0.140721553983569,11.352,1.5382467710964,-0.922418061404302,-0.37222536912451,0.0154053118080435,0.00271079569581598,4.41226034157929,28.0351148772215,42.2316159931555,1.3136542761337,2.57910389783037,NA,NA,NA,NA,0.0668941317877487,0.116218503277802,0.073107616750041,0.0794452446784612,11.4895163373536,6.25034340502744,-6.69433480559814,20.508,-0.0187725033848872,39.2562718787578,32.3711718709457,35.6569130566979,34.3624919149696
"MU","MU15",-66.2011891692899,-37.5231583842131,0.0572836906303397,-0.0397333401861462,4.099,3.24809984664211,1.03471703752996,-1.28456138290082,0.0249972680083781,-0.00748837209302325,-10.443554697053,20.8826786096257,-41.7382227424464,3.6301315689912,0.570043440759037,NA,NA,NA,NA,-0.0177110187110187,-0.0620253164556962,-0.0232083333333333,-0.03895703125,19.6195861838245,13.7768459488764,6.64389651541439,11.5703878094744,0.0534532228364412,45.7049901859162,51.6978904720938,43.2764619019492,47.8894744470914
"MU","MU16",-16.3061308527936,-77.9354883665937,-0.040227285254052,0.020453355464182,17.339,2.76435237128602,0.630010279997924,-0.639285147741145,-0.020909518651108,-0.00363659050596184,-22.213,-19.303,17.85,-3.799,1.167,NA,NA,NA,NA,0.0094331050681773,-0.0463323515887427,-0.157170943065224,-0.0610897553728381,-11.4103860121912,-0.315728331780056,9.8546850698091,9.773,0.0396672337572035,-46.4887347129008,-24.9114621001041,-47.741435817649,-27.171797267385
"MU","MU17",-30.6066659278196,60.4580783372826,0.173076375898598,0.00945496897142218,-7.313,2.97975841948302,4.61167198217441,0.917697802276746,0.0258842546216192,0.00414443464671392,24.4333372923289,-12.3827996783727,34.2698522449846,-2.73310610932476,-4.1930282935808,NA,NA,NA,NA,-0.00228796815226121,0.00173730526385686,-0.0427055575595833,-0.00713419298692483,8.29365157791048,3.3870869089521,4.45369090654158,25.023,0.000732538094357744,8.42105543776908,21.4900506438697,6.7055387229637,21.2387891876592
"MU","MU18",38.4676356232617,-22.0111396313307,-0.0713139401690557,-0.00810596750843167,17.783,1.98319760867508,0.327804582561651,-0.423498684496367,0.0144159666679166,0.00170068905270294,-6.26045944402676,33.4007821856146,-4.24545433526011,2.06040723612622,4.43133609712366,NA,NA,NA,NA,0.0507069441819867,0.0425007408864998,0.128765912287621,0.0648051118210863,-2.95835857991624,-0.595151700947884,-2.00072958021925,15.446,0.0713344379108404,-47.4882375659011,-40.1644294234999,-47.5217489967779,-41.59668808218
"MU","MU19",57.1586336049872,14.0392829518864,-0.00618688524590164,-0.0950738112136267,-3.783,-1.09030779732273,-0.630259849802329,0.0068705778790448,0.0457080411620071,0.000824890717408074,-4.26430838562158,5.1,7.897,-5.547,-2.271,NA,NA,NA,NA,-0.0066255052777752,-0.0991336555236309,-0.194839499100637,-0.0914758127483252,12.6418581681973,-0.732674730949511,12.89,NA,-0.0509599060777682,57.8546061521424,21.7937657683679,57.3613576794919,25.4182268946169
"MU","MU2",-78.6773329198304,60.591538769367,-0.139181528264067,0.0464923139661142,-1.282,-5.05366017706724,-4.57239146417688,-0.226796062483975,-0.00513084112149533,0.00335591778160182,15.8650441538462,-24.6705033315394,-2.42380157605809,2.7636178856744,5.19065935984927,0.129,0.015,0.031,0.867,0.062244169839368,0.0148014304932618,-0.154266730552048,-0.00920570600731561,1.10199787965142,-2.2025446784305,10.5441702399049,9.0024515492459,0.0538991434499413,-9.8405759889004,-18.4013390947997,-7.07008097037997,-18.9201689423
"MU","MU20",-4.06673337002244,192.336206601057,0.0878085230752247,0.152800911746148,-11.833,-1.25235460314334,-1.00233969970788,0.54437587411946,0.0179935920778869,-0.00107360750124074,-1.644,9.16609485482593,-25.7523950231222,-1.7251277115357,-6.51888552739166,NA,NA,NA,NA,-0.0130058863555542,0.05177656331891,0.138098795887873,0.0437628230396872,12.5067051605619,3.14381046681464,19.372533928608,20.169,-0.0671468102020494,78.198,31.864,78.157,33.95
"MU","MU3",139.679487426736,-25.4168607404409,0.145136797741431,0.0299149710402417,-12.891,-7.38581956316257,-6.71136640817859,-0.85809674725988,0.0125602836879433,0.00993576430831182,-13.302043631345,-20.181501813071,-64.8746493173427,2.7778094106649,1.31886327261778,-0.351,-0.011,0.005,-0.562,-0.0439513252618483,-0.0851596059070984,-0.138768812975744,-0.0881489247820949,-5.92432478283595,-5.4178972487549,12.9367498802467,29.266,-0.0663378341123186,46.4430669880384,26.8966236102366,46.2640519065042,26.7444372880943
"MU","MU4",69.8453561879348,-43.540551466434,-0.134,0.0585872458166806,2.954,0.0206746358529855,-0.763498974357369,-2.03940529506869,0.00632570824288974,0.0144883720930233,10.7260456706407,-61.8211462289003,-22.0608643826121,-0.327946181887951,-4.52015022150624,-0.111,0.003,0.026,1.055,-0.00422661122661123,-0.0149403669724771,-0.0552275641025641,-0.0252650602409639,0.328437301545793,3.66575948066892,29.894556729358,48.995,0.00251605656563853,75.9323851461966,40.2150614396677,73.1428872812866,39.5623766684737
"MU","MU5",-50.348175901513,-36.451039057054,0.0128276319220045,0.0121797442096426,-8.326,1.43645121944366,1.00806449455796,0.354326217135909,0.0442616822429907,0.0135957985363754,11.690871039093,17.3412313247894,26.4891344807209,-1.58228838030111,-0.343737032958723,-0.337,0.018,-0.098,-8.792,-0.0494598233175879,0.00543158645281767,0.0698494824887408,0.00263567272669936,1.52276217519821,-4.08212374015393,18.693926779731,41.777,0.0131077328591463,31.7851445187466,3.98982091037568,32.4014301781271,3.98767807192831
"MU","MU6",55.6555024963446,32.5885671250686,0.10071189076054,0.0566703040216822,-8.338,-0.454851221769951,-0.262148819804381,-0.561906347978426,-0.0191773962804006,-0.00803213451658104,19.2234940128268,32.5364166225092,60.9292055504783,-0.315275854955352,5.77502988899388,-0.287,0.006,-0.053,3.045,0.0186519022800774,0.0968506415066973,0.278593755122085,0.116631561866326,-11.937963699459,-0.220637094259803,-10.0257631195751,-19.974,-0.0347989820150551,-29.089,3.075,-31.296,1.834
"MU","MU7",116.693827442403,185.600438598994,0.0688171280665347,-0.0518798363147574,11.145,0.783616369663385,1.49224507999973,0.0932196721311475,-0.0343769470404984,-0.0193137859007833,-8.03773436411765,18.0801099728733,13.5017341974647,-4.14462973953182,-5.49271085137083,0.062,0.007,0.044,-1.688,0.0198212058212058,-0.0357535211267606,-0.246184895833333,-0.0652650602409638,-10.5451780289802,-6.79646461632652,2.11009717740985,1.151,0.0582557366456817,-78.1720495542527,-45.9636415763476,-76.0552940251133,-46.3903438356666
"MU","MU8",19.4387616626509,65.6987598768992,0.0891784828634521,0.0117303373337989,-4.751,1.03234714801302,3.76756865215711,0.43623105089988,0.00768649989851417,0.0124604995855748,-13.9070573119568,2.84,-23.575,2.821,0.966,0.38,0.009,-0.001,1.609,-0.0230060083160087,-0.0539783104327676,0.0338815810474,-0.0162529299395696,6.05099531666849,7.62501032732259,-5.4892455280564,-35.304,-0.0686331730985656,9.36745459401758,30.1947907790627,8.37392916806766,27.1894149163403
"MU","MU9",46.1717022469664,-96.0710041632083,-0.158293407035028,-0.124439172330419,-11.87,-3.09301510445661,-2.58219479886438,0.151631810278405,-0.0456043764629035,-0.0172542713910582,22.5982681941966,-30.2412820230672,-37.3156075538059,0.419923031189241,1.78875850218767,-0.026,-0.03,0.022,12.701,-0.00529111418463607,0.0765134117489475,0.194696363802867,0.0795144502494636,-12.6587337338442,-5.87339628444125,-0.624616327293745,-33.952,-0.0683243769609094,-4.08889859216894,-8.23538273320016,-2.95629681641316,-6.26676341006233
"MA","MA12",-114.450896222555,8.98435583372312,0.118131520532741,0.120542291950887,7.85,-3.86018353339127,-4.42599332966486,0.527014292083806,0.00547428044771584,-0.00115550272189711,34.6433255348324,-13.3293926801294,29.2746380303159,1.02929091636655,-2.18010873426538,0.01,0.044,0.013,1.189,0.046,0.0374617542070372,-0.0656393442622951,0.0194547134935305,2.89838269804967,2.67417670517986,-2.545,NA,0.0604525545762181,-14.527,-2.313,-12.428,-4.325
"MA","MA13",95.9323699154321,27.7690422359523,-0.0104758731832904,0.0558757026970575,4.263,-0.948889696868934,2.66737034687591,-0.764825736520289,0.00540809968847352,-0.0131541900144809,4.82059224321379,21.991,-0.602,6.557,6.606,0.035,-0.003,-0.024,-5.423,-0.0297794156951846,0.0419721567201713,0.016078483873317,0.0158421962603842,13.8209392378435,5.81108401011677,-1.3855248026131,-0.446615747741629,0.00473942272413959,-5.52751701567058,-11.4827923865307,-2.49869416081674,-11.6366011420591
"MA","MA16",-79.5254553433163,-22.240025996499,0.067791297419767,0.0818760267853042,NA,1.74605757289619,3.13701132574122,-2.17830584461071,-0.0488535825545171,-0.0280916981780681,0.0425227017460264,-7.71042558784735,-7.42957923336055,5.50689565780946,1.51979590017825,-0.074,-0.012,0.052,-1.868,-0.038,0.06,0.172,0.041,-5.91972859543694,0.785869832021799,-3.217,-5.407,0.070396777194747,-59.9212673199196,-45.8594709164694,-64.1630658362119,-43.8586562998405
"MA","MA18",-42.0659791046316,-19.5988180307788,0.0524481077693686,-0.0238308541727505,5.983,2.20138156220832,0.647164843394954,-0.352793225137564,0.046337385054434,0.00854651162790698,-12.727,4.602,35.4873912049025,5.06694293811695,6.9596735901039,-0.023,0,0.04,-1.244,-0.0203107061772803,-0.0118406422411182,-0.0853656143303387,-0.0320491841427577,19.5411156328042,9.92265241912564,-5.99368351961198,15.574,-0.0284241537403392,36.6713588792466,25.9002199362475,40.9841789750492,24.9470945235334
"MA","MA19",-100.088321924774,-42.8627947771603,0.0593760803614717,0.0114604531321013,-15.789,-3.59142774135201,-3.31945315257635,0.537085435569391,-0.0263838132365026,-0.0111976744186047,31.8397584405726,0.458216307023132,-1.24164187939327,6.32552980021078,5.8036046249295,0.012,-0.015,0.022,2.261,0.031293399623699,-0.00286452209204121,-0.0507004570839553,0.00103103073114583,-8.33746346899417,-6.01658751665997,-5.21853648063135,-29.998,0.0757570979955481,-32.4403493034116,-53.3221901741669,-42.3954602235941,-55.4582897125832
"MA","MA20",58.0836519536585,51.9506232928663,0.0233956362190957,-0.00027230078041782,-10.766,-2.888804183494,-0.252167863172479,1.17489497975667,-0.0103016859529104,-0.00439645411468224,-16.8995591945166,3.18813931361328,-58.1740598725,1.32816631992603,-1.89891357877452,NA,NA,NA,NA,0.0223272509614067,0.0264927166025285,0.104255009615734,0.0354357704861166,-7.0010071618267,-8.45011499404329,-5.42801391035549,-26.37,-0.0429567485924348,-108.49166390103,-66.5923879507415,-105.468839908487,-67.961222248582
"MA","MA21",-48.5818256338423,-78.0975528595237,0.0942512617411516,-0.093821273060835,-13.362,0.900809957844902,0.429475338862085,-0.755384065814453,0.0499501557632399,-0.000867544985463212,-22.1601248672341,-51.9018536567384,-15.5193912798611,-2.10945872600349,3.26547155662987,NA,NA,NA,NA,0.0355205511744964,-0.00118807673321386,-0.00534723082449976,0.00671370549639243,7.11634849427233,2.36441588531036,-9.53818410067081,-13.575,0.0804187631985857,33.941,18.399,30.006,21.793
"MA","MA23",-71.1155547098896,-77.2445114337044,0.0779238410596026,-0.139611410118407,22.51,9.95701282944366,5.80282661877197,-0.683694999779275,-0.00520672283033934,-0.00741860465116279,-13.834294046032,17.0687752016301,29.7044857985983,-0.913364721987998,0.404184536973615,NA,NA,NA,NA,-0.00443907988715674,-0.0217869880385573,-0.116468701427767,-0.0449059614246171,-2.05945202103775,0.713322045576584,-4.239,NA,0.00487744738270611,5.59,2.606,5.881,4.72
"MA","MA26",37.920119188774,-26.4381529459923,-0.149798002219756,-0.0634854682454252,-1.497,0.663432390607356,-0.269627003048256,0.365302807878133,0.00442986425339367,0.0185,1.66994791405962,8.66426763918138,23.9753863719484,-5.49587742605086,-4.59126481849121,NA,NA,NA,NA,0.0195069254905897,-0.0504251020874055,-0.122558178498065,-0.0401247536886716,-5.21454594030539,-5.49116413972463,0.712,NA,-0.00581084768167141,-6.54417429105111,-20.5027514006458,-2.67016941536454,-19.318503535174
"MA","MA27",-97.1742144361024,37.6628143388001,0.00279032427574265,-0.00457787607279468,6.15,-1.35987066226799,-0.527324440965382,-0.602350436168814,0.00175387710683874,0.0167654652960442,-1.78126563305582,-5.092,-11.221,-3.806,-8.453,NA,NA,NA,NA,0.0266722123478273,0.0575956698952535,0.111767912553682,0.0468018860114898,-4.0508682492099,-1.61281279436474,-15.5249766502739,-4.875,-0.0461376985515233,10.846,14.306,5.55,15.724
"MA","MA28",9.49073147921498,27.9548409654538,0.0648302217188432,0.0569824736669617,3.735,1.01702335123607,1.58741250076577,1.02342378473495,0.0463115381112831,0.023372075083569,-9.16683842349062,0.738,2.866,1.428,4.716,NA,NA,NA,NA,-0.0520884109710554,-0.185333987733821,-0.299639335496096,-0.161489291807276,3.62060712637868,-2.27111154135708,19.1970646790324,17.231,-0.110167427955247,44.498,34.67,46.777,34.551
"MA","MA3",22.4704312932699,-10.0055502018163,-0.0147932298648506,-0.0847534381943452,-16.129,-5.57249244718057,-5.45721343605537,0.451535143769968,-0.0259762373903232,-0.0171609272954755,-17.2399111832254,-5.8319656823357,11.6923865218389,-1.16742271375359,-1.68702694467678,-0.197,-0.016,-0.005,-2.005,0.041266037735849,0.295368852459016,0.436681003584229,0.21950193050193,-9.22171598360903,-6.48194909448284,-3.44387380387718,-15.4213709199174,0.0492230099081153,-51.2249283484919,-44.1733506164127,-49.899017302064,-45.53406859539
"MA","MA30",120.603872518046,15.7977447833272,0.102198723371876,0.0583748109595515,33.014,11.0541798917954,15.7159103681671,0.516311151977738,0.0169141291682006,0.0155691056910569,-19.268,15.3692372865192,-53.057925393264,-0.855454659661946,0.688060516167823,NA,NA,NA,NA,-0.0026401294915543,0.0151874843813306,0.187018515251257,0.0550868130466706,-1.22819842409205,0.25368730256956,2.72395074749677,18.252736457761,0.0447511339559446,58.6446506961054,74.2079857783401,59.4945352962697,77.5485940751064
"MA","MA31",-15.5316037078014,325.586593409697,0.0538839604165995,0.0750222389146435,25.44,12.4063087557977,9.34938670830222,-0.260154768573412,0.00557175550967252,0.0166056972926826,44.1023066494589,-0.442,-4.596,-5.582,-9.676,NA,NA,NA,NA,-0.0195295995511624,-0.157485265614575,-0.0287086258199005,-0.058656518317382,-0.752453982219547,0.634252409518507,-10.5161542946829,0.345,-0.132774763765985,-4.007,-10.847,-2.955,-13.225
"MA","MA32",-78.788403042292,12.3140021545603,0.0434856675304214,-0.0301318950012108,-18.799,-1.55037866124436,-1.43340150376955,0.0547287237769249,0.0338225206592378,0.0201530430689427,10.051411294596,12.172,15.699,1.048,5.155,NA,NA,NA,NA,-0.00799128877471349,0.117378768479546,0.144878811595719,0.0610556822571357,14.6564097827235,8.85877614356405,14.1277356113712,24.907,0.029297017312935,34.365,34.598,39.089,33.794
"MA","MA33",55.2130931468126,-0.201663492313332,-0.0613824575398141,0.0288182536835067,-21.332,-2.9783440287327,-4.91242560288006,-0.330121710147356,-0.025925015675469,0.000288506042684495,9.36420696621386,-45.5293909093022,-24.8981497644856,-4.39807394697837,-6.76061960465279,NA,NA,NA,NA,-0.00112783136587767,-0.0407194936023796,-0.170065804220219,-0.065166433810257,-5.62057901388684,4.50062660747748,4.43490298380221,18.407,0.0251619502553423,-18.46,-10.244,-16.777,-8.511
"MA","MA5",-74.0680754001598,-65.0300922757369,-0.269546300174183,-0.0846078719963523,-12.726,-6.78949547547502,-7.5914594766057,0.103439455560648,-0.011642743034735,-0.0125687894469205,8.43787644006397,1.57697996982587,35.0582361405836,-0.65746665049721,1.28877448827198,0.18,0.056,0.002,0.809,0.0518998691718969,0.0286187983114103,0.0590340043551044,0.0446839894917059,5.30573739218099,2.67441037483018,-0.960956470832569,-6.95272039520228,-0.0235583051809199,-22.7328755931441,-20.7842805784255,-22.1499034604531,-24.9520751553161
"MA","MA6",225.579659768779,26.3036793022332,-0.0681482346715133,0.0277472792428969,-1.551,-1.61374268503303,-0.725132267955934,-1.39127337248018,-0.0200963283371894,-0.0145724369747899,-11.8197276827761,-1.61949917622742,18.1618824291204,-4.75124855976956,-6.48859445701357,0.054,-0.03,-0.116,4.728,0.0159547340775155,-0.020828831685596,-0.0380602138969849,-0.000599927468819476,-6.36482574667941,-8.34466146175451,3.10265504387656,-4.07210389550227,-0.0951807174701601,3.1513322894132,-6.27500046889898,7.35210765058193,-7.9749582924512
"MA","MA7",141.684195091341,4.18837390834489,-0.0732515669989361,0.0407704758078385,1.051,-0.73599131655973,-0.88538107472924,0.000153651409163743,-0.0284098876404494,0.000231618108096811,-13.2073535354526,22.7817050350898,-10.0433851972368,2.26482443913067,1.85286034709532,0.065,0.007,0.006,-0.539,-0.0513221280354333,-0.0418583777443406,-0.107021225342574,-0.0442547502686501,-8.70116063641287,-3.57715671889009,16.6374951691377,28.0535533900953,0.0223505448875008,45.9003134051585,35.9515418765203,41.480433819196,37.0692088759571
"MA","MA9",20.3310177436447,-146.782420709482,-0.0943194362220502,-0.0798909755550593,1.953,-1.28218154097176,-1.1811636001641,-0.927766010250781,-0.0171176470588235,-0.001,-2.945,20.0695491046301,-21.20381369606,-0.823777153558053,2.31106770360691,-0.063,-0.03,0.01,2.092,-0.0670649557010615,-0.00133727552328236,0.11682314184227,0.00724920767569102,-4.04138468161063,1.60482978423616,-3.84242078666176,-12.5436241806751,0.0128868410165722,56.242652219968,47.5016662517209,53.6056041275751,47.9559562943652
"UM","UM13",-87.1583400128866,-223.005675389283,0.0635933690942888,0.123256867633712,-8.075,-2.47028722549284,-5.98903366331994,-1.37997202225082,-0.024202672237202,-0.0101920825423554,-1.48831096002119,-8.50051427929207,-17.2415229340877,2.79663636363636,5.13854916285032,0.235,0.063,0.036,-7.506,0.00786053661021926,0.0078767535990127,-0.0692459593338655,-0.011453310696048,-7.41608639654341,3.1725045699348,10.7144038146001,-3.684,-0.0161556570100767,-72.432,-42.471,-70.877,-36.751
"UM","UM17",60.9108242269109,35.1251743023441,0.0634045504994451,0.190070731707317,-13.841,-3.33045807911665,-2.71111515847832,1.20618816002401,-0.0377908994708995,-0.027825842253373,-21.0061898369602,-8.96503134588274,-18.9231431180706,0.566541701983387,-1.23885758373449,-0.497,0.012,0.019,-2.672,0.0551744695165119,0.0234399191047912,0.0370186930945507,0.0425953973951377,8.56779603637442,-7.27083775731798,1.661,NA,-0.107856359151576,1.78073233153323,-2.93102667062782,2.10655212717117,-0.710673348508776
"UM","UM18",-134.803906857463,-47.1191497453541,-0.135471857448618,-0.199032669529226,-4.509,-2.70877423720127,-1.2024445382718,0.0905981399083734,0.00918416345451339,0.00657122040943076,-10.0881285447702,10.3447035000375,54.6825356398164,-0.850819889215856,-3.20772759856631,-0.342,-0.039,-0.027,1.66,-0.0324786790046134,-0.0210543697469327,0.00400120821748306,-0.0147606628719194,0.327190698574487,-5.82614224716897,16.7079151055802,20.475,-0.0132648254909261,-19.6304269562339,-14.0114988440341,-17.4976367589202,-6.84033772011567
"UM","UM2",149.680372117872,10.1613576711992,-0.00953400060936463,-0.182347733981918,3.794,4.07849521969257,3.81244709985421,-0.129762739679112,0.00757411887466214,-0.0130571018789569,-22.367036218309,-11.9645182149564,27.061735020723,-0.761823295742211,-1.85034026830377,0.095,-0.016,-0.006,-7.276,-0.0457974963057422,-0.0683615678303693,-0.0608217595890868,-0.056276444019911,-18.6339017217631,-11.4420617864649,-13.7890496870373,2.298,0.0316315498734929,-92.0778742083907,-74.5105019751192,-88.7303648652781,-79.7571116674921
"UM","UM20",134.43252987184,-13.2991197069473,-0.183519665977683,-0.0751403208909055,8.565,2.12753099618647,-0.292652057923448,-0.317716106391177,0.0406230529595016,0.00670249756730457,-19.987,-2.75574900969813,-49.7995624981042,1.0548422157328,4.23643174023675,NA,NA,NA,NA,-0.0350194061413172,0.00122891808967237,0.012829631761296,-0.0052942201774724,9.32254136785003,5.72661128874782,21.709082272872,22.4860475660072,-0.0783022176135502,9.72823571962514,-0.733120905110668,12.5753141030407,3.4091371882913
"UM","UM21",-147.788537295188,-6.28433882693564,-0.162392816204551,-0.056895944150276,24.222,4.98335854702301,6.65086493946483,0.0101736245099814,-0.047168478123179,-0.0145439568733154,2.34323013517969,-19.4146147811726,17.4856134304108,3.00590662796323,-0.697557097495002,NA,NA,NA,NA,0.0418077736807109,0.017488675216052,-0.0184114605058208,0.022699831286167,-14.1475598603327,-10.2282660585279,-28.5728290044665,-2.045,0.0107831779403182,21.4686134408457,27.2422784794591,16.2212727695913,26.4236692209004
"UM","UM22",-109.003,2.956,0.125599889012209,0.0740055248618784,9.217,5.47628252749017,4.61017374812561,-0.417961515457343,-0.012,-0.00792307692307692,-27.148,-66.319,-93.819,2.249,-1.2,NA,NA,NA,NA,-0.0194315408440393,-0.0946094990506989,-0.137744592883151,-0.0810670303151875,-11.2961552783194,-8.26729742749413,2.282,NA,-0.0800335699319853,89.1082294629073,55.3033592323261,90.4954151309408,58.3767865214946
"UM","UM23",109.416831574964,76.8259755390156,-0.0524109917986536,0.0183909697778415,-7.091,-1.44100571792595,-2.07056965507976,0.460732012408213,-0.00451139040475959,-0.0172230662020906,-12.3268118016742,-8.62860281414269,49.0610377574626,0.806278942768994,-0.123072938477078,NA,NA,NA,NA,-0.0572439761783399,-0.0697178848163107,-0.0231303972433759,-0.0507750664855921,14.5037975059648,2.97604308010157,7.45628597556117,19.613,-0.0668736758665427,1.94262344290324,20.4290847753381,2.34358786890316,20.3949766326022
"UM","UM24",-51.526,49.059,0.018,0.026,NA,-9.659,-2.202,NA,NA,NA,NA,7.887,2.535,2.904,1.092,NA,NA,NA,NA,NA,NA,NA,NA,-0.637,-4.568,NA,NA,-0.087,-70.048,-67.766,-72.627,-79.049
"UM","UM25",57.6795033803447,-119.956268624817,-0.115,-0.241,19.506,2.42199336669362,3.01878244243077,-0.99858102299921,0.0494387120741207,0.0208096453721541,14.348,-9.84230858916319,20.1545443760984,-1.02572465170279,0.242115863305559,NA,NA,NA,NA,-0.112331455814478,-0.0338961385433848,0.120631169324323,0.00275571784966021,26.1460007751524,22.4123487841945,11.936,NA,0.128557181734434,53.599,53.235,47.774,49.91
"UM","UM26",-31.7358466375817,18.111093421259,0.152476160797756,0.075875,NA,-2.06804732735467,-2.39590555665504,0.65502644900124,0.0330110906843211,0.00498877015033508,20.9721009449261,20.5307061559808,-6.50595878579665,-3.78642866229648,-6.34783261387294,NA,NA,NA,NA,0.0284137931034483,0.0234019607843137,-0.0320647427854454,0.012044776119403,2.15995760014533,-1.24003348067261,-7.353,-4.3,0.0768496405670879,-21.5379472117672,-0.386973329393743,-24.9096979292122,-0.399014260698009
"UM","UM28",65.1996604184628,23.3791500905153,0.281,0.127,-3.356,0.341514574100172,0.849264177089316,-0.245787224544437,-0.030193433109618,0.0106400471069978,-2.27310027509879,-4.44858999220003,-54.7740479687928,-2.9235213371266,-1.27422540596677,NA,NA,NA,NA,0.0463570094241323,0.0863957892017276,0.060086278787328,0.0627261800510531,-28.1135429087957,-17.0647317241777,-3.699,NA,-0.0182639002539153,12.5398408205363,26.7915971640348,9.54227748899555,29.3310280193036
"UM","UM29",-248.33944916594,-118.07655487442,0.0161235448403729,0.05458677368568,-21.054,-4.37560532209307,-1.76569968548285,0.537657160928391,-0.0173598225047157,-0.0183872460786835,32.5827685507968,-15.449176827867,31.7453818412541,-1.14827400884849,1.28408021978022,NA,NA,NA,NA,-0.0384127193963676,-0.0883906465366983,-0.103753101238953,-0.0800984062153894,-0.742528580186929,0.931527636331883,0.211841922148394,5.016,0.0691087083427615,-39.8423082012281,-24.6653891868759,-38.9146797754148,-25.1608961426288
"UM","UM4",-98.7839031416717,65.9551983780219,-0.130359601374714,0.0358405321871689,0.672,0.504755358474816,-1.46446891508721,-1.4783261536455,0.0335769502484349,0.0107192752380171,-21.0398911163871,7.85554780366834,-8.87055283899685,-7.61932619176892,1.66035767070969,0.103,-0.009,-0.023,4.913,0.00950801126986735,0.0235979872282284,-0.00434170972782956,0.00855141406697107,0.481657594613522,7.22668215445843,5.33076785204736,8.583,-0.09590796287753,4.73695875300881,8.36073729765646,6.99981579572446,8.88660340568931
"UM","UM5",-78.7387625209801,-4.72649036469087,0.0613088744131679,0.0396029386521334,2.834,1.31329154331157,1.39488606823989,0.461590667079947,-0.0259345794392523,0.00508069154359956,21.7702624551524,12.8296503241392,15.7260170223127,0.823743167793124,-2.41882934570313,0.258,-0.043,-0.109,8.815,-0.0154352626123787,-0.0567834142821991,-0.0588535870996195,-0.0355444932244304,0.118811442886814,-0.70881205480614,-16.2456273022773,-10.1756338255837,0.137187063520989,1.05550445084218,-6.45529028962641,2.68787306591,-5.75956275409454
