Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar
YE	48.121509783685	3.89949648780314	11.7733723747858	0.161605482638451	40.4786371097504	55.7643824576196
RE	45.1953978398041	0.73938929808956	11.7733723747858	0.161605482638451	43.7462214449942	46.644574234614
GI	46.6854154941214	3.65074080390834	11.7733723747858	0.161605482638451	39.5300950015703	53.8407359866726
MU	51.6225097462122	4.29626029871342	11.7733723747858	0.161605482638451	43.2019942925245	60.0430251998998
MA	47.0927926462219	2.36396581691473	11.7733723747858	0.161605482638451	42.4595047843852	51.7260805080586
UM	46.5185901253002	3.9983523369527	11.7733723747858	0.161605482638451	38.6819635473714	54.3552167032291
KA	52.6774803030102	3.29480924725202	11.7733723747858	0.161605482638451	46.2197728424667	59.1351877635537
VA	51.995450454581	4.27082026616265	11.7733723747858	0.161605482638451	43.6247965484584	60.3661043607035
AK	54.3243920845853	5.45459363278963	11.7733723747858	0.161605482638451	43.6335850140161	65.0151991551544
