Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar
YE	49.4209822115595	2.6186099627677	26.1803370288401	0.000978202122623301	44.2886009949771	54.553363428142
RE	49.7517084653298	0.787373052234273	26.1803370288401	0.000978202122623301	48.2084856405532	51.2949312901063
GI	50.1555640154115	1.01174218270806	26.1803370288401	0.000978202122623301	48.1725857756637	52.1385422551593
MU	54.7523814976121	2.30915657971743	26.1803370288401	0.000978202122623301	50.2265177667022	59.2782452285219
MA	50.5648013976531	1.79016266441648	26.1803370288401	0.000978202122623301	47.0561470489286	54.0734557463777
UM	50.8139573505368	3.90143302028321	26.1803370288401	0.000978202122623301	43.1672891426864	58.4606255583872
KA	55.362725454724	0.978878032809152	26.1803370288401	0.000978202122623301	53.4441597651607	57.2812911442874
VA	53.4398970445583	3.05759109541358	26.1803370288401	0.000978202122623301	47.4471286180973	59.4326654710193
AK	53.9148507037225	3.07614033547772	26.1803370288401	0.000978202122623301	47.8857264347952	59.9439749726498
