"Country","Population","Line","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"Finland","AK","AK16",-1.74459003651709,1.67309346265662,-1.19513248019865,-0.0261074907971906,0.733899325536581
"Finland","AK","AK17",-1.22735504196805,-0.918130074607456,-0.65124796046087,0.493136861940175,-0.800360843098372
"Finland","AK","AK18",-2.86097099536256,-0.768810754281856,-2.16320450141132,-0.968258062057901,0.816005979756052
"Finland","AK","AK2",-0.960256421320108,0.308697381628665,-1.29654771090596,1.0255097210255,0.22112395241852
"Finland","AK","AK20",-3.31492521122993,-0.581068073896209,1.24040150344316,0.40189759227704,-0.793187823609725
"Finland","AK","AK4",-1.4832672709162,-0.153936146788086,-2.06379159533323,0.786299901361199,0.650520584243206
"Finland","AK","AK5",-2.44682925763502,0.561229005816665,-0.373434642567762,2.11708627189211,1.3375353798919
"Finland","AK","AK6",-1.33948715142034,-0.582299199611272,-0.816884361805616,-0.617392905621011,0.726284912429681
"Finland","AK","AK7",-1.78030097739363,-0.657067281887935,0.713639325576377,1.95748309695331,0.417729727868012
"Finland","AK","AK8",-2.15029454356117,-1.51499782156042,-0.353099961010557,1.28404178047534,-1.21414497860317
"Finland","AK","AK9",-2.57717359191444,-2.76092876833336,0.306083617817745,0.751857532895183,0.684124259647752
"Spain","GI","GI1",0.0690892077208288,-0.167790369731765,-0.080498551446797,0.673858944586635,-2.06373218864637
"Spain","GI","GI10",-0.434719519579627,-0.368115439140371,-1.12419273588409,1.3491072464577,-0.244152805814344
"Spain","GI","GI11",-1.57389608794192,-1.14939535501702,1.31309689884191,-0.596211411685934,-0.735435472964615
"Spain","GI","GI3",-1.89825978452509,-0.546442832876308,0.26701236862268,-1.0178883227841,-0.163239682158585
"Spain","GI","GI5",0.863081698319976,0.130904369282157,-0.203994252054212,0.199065716068499,-1.47875339929185
"Spain","GI","GI8",-0.311633113888702,0.13957754244711,0.824296074519392,-0.670984889598698,-0.455931730621198
"Spain","GI","GI9",-1.25602053819898,0.0688533946790598,1.38544051969952,-0.098995107305637,-0.489305410683912
"Denmark","KA","KA10",-3.34925198037377,0.764949309850901,-1.98840107022208,-1.26962442498391,2.35232283448927
"Denmark","KA","KA13",-2.73952394990732,0.412255805363639,-0.475598023223833,-1.03509110302995,-1.22208863337106
"Denmark","KA","KA14",-0.3483242655391,0.0525920838449022,-0.949535987585449,-0.966792275372515,0.256566713097745
"Denmark","KA","KA17",0.182331193003959,0.12728314144433,0.25691805204655,-0.123926577108797,-0.441442619011723
"Denmark","KA","KA18",-0.176056929051078,1.15220071349969,-0.465983447080121,0.0997071874562363,0.776486905017432
"Denmark","KA","KA2",0.579898778630485,2.33595436330531,-1.25425966136769,-0.903133748014326,1.24064248584698
"Denmark","KA","KA23",-1.658137805982,0.71980567927461,-1.77922249034598,-0.540245696313556,0.651837800484727
"Denmark","KA","KA24",-1.00974308733875,0.395130233157473,-0.694048545936585,0.00640084899775446,0.919148688992587
"Denmark","KA","KA25",-0.128821042283664,2.39122401853452,-0.15920327743358,1.36049785303251,-1.39145776126699
"Denmark","KA","KA29",1.1935544939859,1.98403350683991,-1.92802869426473,-0.0159779029710161,0.554920729565057
"Denmark","KA","KA3",-0.293115438181841,1.43148929447513,0.464049617335581,-0.936775042525907,0.556294094230633
"Denmark","KA","KA5",-1.18233400697104,-0.732695799851043,-2.20924200459227,0.334013853147802,-0.752903883440045
"Denmark","KA","KA9",-1.68656673594594,0.965192294347862,0.426172879520274,-0.781993499189752,-0.26315919257479
"Austria","MA","MA18",0.646556078169021,2.10904932300934,-0.387057234933124,-0.457407893354099,1.79025526264809
"Austria","MA","MA19",0.239624378125285,0.254787938347019,-0.589265346015225,-1.26082926754444,0.939617576471974
"Austria","MA","MA20",-0.362871793934795,-0.867458657737929,0.515847381421119,-1.64836814342755,0.865855548136649
"Austria","MA","MA26",0.397286213759958,0.230484060667749,0.137677844302079,0.661047910289039,-0.996363770153045
"Austria","MA","MA3",1.81914413448595,-1.27944967302298,-0.277264422373572,-1.70135879981683,0.620385172304553
"Austria","MA","MA30",1.84797847394362,2.12303632125893,0.689804340675438,-1.45282361656296,0.232764756925534
"Austria","MA","MA5",0.849766156115002,-0.569218608452713,-2.38043059565034,1.5506757099861,0.410335670178712
"Austria","MA","MA6",0.644020545754695,-1.29589513017087,0.117250628012395,-0.697349724194137,-0.978461984163704
"Austria","MA","MA7",1.23017509096092,-0.38700888820161,-1.70427944056379,-1.08817321678,0.127762359489635
"Austria","MA","MA9",0.961855818803709,-0.122548611574892,-1.72134198255495,-0.547775602298811,-0.566089993278911
"Germany","MU","MU1",-1.43649106765512,-0.156435995217741,0.728309104128617,-1.39438800729751,-0.19873538786055
"Germany","MU","MU11",-2.20212157832778,0.481809101221449,1.6037125984483,0.288080168592189,-0.439124225327637
"Germany","MU","MU12",-0.336598504099807,1.32576340265043,0.732340137378005,0.413806062935415,0.230746760578887
"Germany","MU","MU14",0.271761076410283,0.478759470415784,-1.09416068458967,2.2268015668423,1.46853992619244
"Germany","MU","MU17",-0.48015481690402,1.76001231207299,2.0046239416074,0.158956507926633,-0.444568007443017
"Germany","MU","MU19",0.107165673072716,1.38070650912729,0.751252016543381,1.78887849151027,-0.813143463532007
"Germany","MU","MU2",-0.69019890185234,0.789585993182069,1.46267136919665,0.0112637011913979,-0.400098424081488
"Germany","MU","MU4",-0.809916407180704,0.450525744049211,-1.59829442377356,1.94514800037467,-1.17243063377254
"Germany","MU","MU5",0.526484711840805,1.66963922561234,0.735873808743519,0.404581898702707,-0.450608483400652
