"Country","Population","Line","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"Finland","AK","AK1",-0.494483504059301,-0.770702904478814,0.257188300590337,0.162984610845486,-0.0295484939767168
"Finland","AK","AK16",-3.06887476493271,0.614513363475841,0.0623397190795421,1.35327421930928,0.397880676719073
"Finland","AK","AK17",-0.330857320895069,-0.891442128541203,-0.225319530731272,-0.448427294466639,0.897555115450916
"Finland","AK","AK18",-1.21595961169513,-0.234057741473609,-0.59720016953067,0.322312969024389,-0.381394932920598
"Finland","AK","AK2",-2.14214115026857,0.164876926686865,-0.217115600399405,0.412158909987865,0.484219779714808
"Finland","AK","AK20",-0.824394147229219,-1.55966062825847,-1.46790099128087,-0.466663752684871,1.10816495079639
"Finland","AK","AK3",-1.62967429833435,-1.23461727934356,-0.533919686511395,1.26512253118488,-0.563062500196155
"Finland","AK","AK4",-2.20185611735441,-0.0258152223219888,-1.08217405397159,0.960413798997093,0.95705571891121
"Finland","AK","AK5",-1.34390819324677,-0.479046402838646,0.546796103838791,0.585549879979004,0.10912560227876
"Finland","AK","AK6",-1.43685663745124,-0.480282829796657,-0.947406393817616,0.0857205434746858,0.979145543193203
"Finland","AK","AK7",-1.95949404878301,1.58863964788424,0.249378534717578,0.898714886187176,1.50967422919806
"Finland","AK","AK8",-0.484555388863347,-1.01051590648795,-0.619837172122477,-0.0704601348944966,-0.0819167045449983
"Finland","AK","AK9",-0.864181798136709,-1.244724822289,-3.29129652499844,1.13485962098069,0.430856066654811
"Spain","GI","GI1",2.78652137808381,0.0703403852922597,1.30019183551799,0.116354364716983,0.537231900254947
"Spain","GI","GI10",0.219713501304139,-0.716760237890602,1.04911767236588,2.06057013689857,0.619362190392601
"Spain","GI","GI11",2.48718139452442,-0.324199671618613,-0.973760707419701,2.12047598247168,-0.400739795419794
"Spain","GI","GI3",0.934655814229474,-2.07397802588291,0.402265313827888,1.01660630219996,0.499566279268447
"Spain","GI","GI4",2.06650903772967,-1.3742975078292,-0.825681996218022,1.431076374597,1.91505805115356
"Spain","GI","GI5",3.09886236332811,-0.2263836956376,0.399715315391139,0.155912920949523,0.85600998039092
"Spain","GI","GI8",0.959934027866896,-2.07367854804656,1.92102147597128,0.82723380826296,-0.402396454327072
"Spain","GI","GI9",0.150293598855372,-1.7555168127329,1.97562943956767,2.42953399459755,-0.915501752865223
"Denmark","KA","KA1",-2.36870112030803,-0.534446065281345,0.603774066639157,-1.11205244460906,0.844320903811418
"Denmark","KA","KA10",-4.09276731297548,-0.691890701731703,-0.118260182456068,0.809989973982435,-0.378952408327836
"Denmark","KA","KA13",-0.876870054792252,-1.47421470601402,0.146181698903924,-0.912527385575247,-0.869538529294119
"Denmark","KA","KA14",-1.56700158192953,-1.09403303236308,-0.696992676093473,-1.09050915976754,-0.318119641905323
"Denmark","KA","KA15",-1.23790936118759,-0.229733998445603,2.19277923523277,-1.32816288616903,-0.642817949620864
"Denmark","KA","KA17",-1.57278085500898,0.893574923062018,-1.16960792167081,0.253232525840144,-0.127785526615099
"Denmark","KA","KA18",-1.35107101322013,0.606984313576317,0.796666723808982,-1.02837358217057,0.294232184000033
"Denmark","KA","KA2",-2.4695109439365,1.63477969397705,-0.0814946750682134,0.872959089143978,-0.840686469560228
"Denmark","KA","KA23",-1.12987585732791,-2.58182970604157,-0.396408177111355,-1.23684617789281,-0.490635179923174
"Denmark","KA","KA24",-1.176854202966,-0.960980774140041,-0.578017618938443,-0.107975961494732,-0.757871388115697
"Denmark","KA","KA25",-0.862298562163537,0.459333103513831,-0.291150870951151,-1.0090106092313,0.350775667212328
"Denmark","KA","KA29",-0.910018691032142,1.40127628576888,0.80499898570743,-1.02212457277191,0.18742159242043
"Denmark","KA","KA3",-0.706413687757352,-0.209156471514514,1.08122241817547,-0.746908699750772,-0.611526291442108
"Denmark","KA","KA5",-0.515308836239506,-1.18698493353096,-0.0331845319928794,-1.25538106958743,-0.165590839555858
"Denmark","KA","KA7",-3.51665633876305,0.0274735085603258,0.2787028666409,-0.551538790101665,0.177757273246644
"Denmark","KA","KA9",-2.24222851794431,-0.0083833918021273,-1.39111084145847,0.32645266001877,0.0308274387757368
"Austria","MA","MA16",-1.46150211597688,-1.08631311517235,-0.0383935472367514,-0.811803014201466,-2.26366331209302
"Austria","MA","MA18",-1.86416631427827,1.5491678513956,0.656662223346946,-1.06785147200083,-1.18493655543617
"Austria","MA","MA19",-1.43498873101571,-0.480806398789236,-0.239570699816395,-0.623728945965102,-2.50642673633219
"Austria","MA","MA20",0.489680631964414,-0.214351633404799,-0.766893974390999,-1.48111904732897,-1.46294350887876
"Austria","MA","MA26",-0.903378341660479,2.16704087110932,-0.146263090815639,-2.2323911875748,1.55179152901204
"Austria","MA","MA3",0.512464873437864,1.49345254165711,-1.10238893799608,-1.27856254932416,-0.635016948337079
"Austria","MA","MA30",-0.213896906940794,1.68616241168586,0.486464862372738,-1.44652394846896,-0.634096064229115
"Austria","MA","MA5",-0.695142638573804,1.81354935860189,-0.878944444582011,-0.921918083748986,-0.0320091748024461
"Austria","MA","MA6",0.994170210734157,1.10943994601568,-1.89102089838096,-1.72813717460857,-0.089839501737515
"Austria","MA","MA7",0.0814845762922563,1.12777735348348,-0.279357243729862,-1.07668651833896,-1.00072283047828
"Austria","MA","MA9",-0.481762531605757,2.57337492065808,-1.30650682234713,-0.754971225975343,-0.453661520042322
"Germany","MU","MU1",0.157939136485095,-0.305619313216659,1.19460046594888,-0.0290622178270504,-0.125201868719547
