"Country","Population","Line","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"Finland","AK","AK16",-1.56687864014708,2.14682487551527,-0.484810626836754,0.393496639451123,-0.437971278512369
"Finland","AK","AK17",-0.936997539117429,-0.93329434481038,-0.154291564976335,0.214580576891501,-0.200062727667871
"Finland","AK","AK18",-2.52009516869393,-0.106261188544528,-2.6651588179361,0.286527725814568,0.137228822013293
"Finland","AK","AK2",-0.608089243716321,0.611660633280104,-0.420705407296872,1.07204179487017,0.691082890691482
"Finland","AK","AK20",-3.13147556039716,-0.310661975987529,1.18422034831382,-0.576424694620638,-0.14121067307974
"Finland","AK","AK4",-1.39924321440718,0.490118582585165,-1.10028947706355,1.23819707113036,0.135109559480451
"Finland","AK","AK5",-1.9227663620135,0.885794848779796,0.0308469856306725,2.50550426761542,0.425335696764326
"Finland","AK","AK6",-1.69577743299691,-0.0748906658036109,-0.608169088872069,-0.0336680646318587,0.993937802178395
"Finland","AK","AK7",-1.50080621805528,-0.702739344855385,1.36824265156267,1.63220235443188,1.41690564314967
"Finland","AK","AK8",-1.61675480619612,-1.09145712077035,0.0013241138872214,0.185806294649193,1.74487786801998
"Finland","AK","AK9",-2.93539082356783,-2.4081344583123,0.0595003493445495,1.0881503544958,-0.16886606647859
"Spain","GI","GI1",0.84830459818732,-0.737300052798272,0.973118971044531,-0.612308505941883,0.0216919799400902
"Spain","GI","GI10",0.321284699378813,-0.47776274248377,-0.822664621370633,1.36433815226894,-0.678534259791614
"Spain","GI","GI11",-1.33972216262294,-1.57686997093607,0.87431852214652,-0.939594322664682,-0.113533099812151
"Spain","GI","GI3",-1.63879155399591,-0.591719878627193,-0.721544616029921,-0.652607338514897,-0.342923434238558
"Spain","GI","GI5",0.704107554506824,0.144748250223731,1.26865037096503,-1.09370111224341,-0.318629331368546
"Spain","GI","GI8",-0.361307444348104,-0.0711935887731638,0.445405122658035,-0.909682149992641,-2.11024874851058
"Spain","GI","GI9",-1.14853580804888,-0.0345711783658412,1.19321475748546,-0.818933015777912,-1.57995722062435
"Denmark","KA","KA10",-3.64070420044186,1.71896170645604,-2.04654246229588,0.678424171674888,-0.550722139592152
"Denmark","KA","KA13",-2.09643603179395,0.371217580126853,-0.28933026198525,-1.27399096509482,1.19284281559249
"Denmark","KA","KA14",-0.725171707080504,0.595314962389718,-1.21498389814866,-0.541043268536629,-0.567778528990581
"Denmark","KA","KA17",0.217998396486009,-0.0723105076471275,0.15887907668695,-0.245179587646413,-0.035282728307774
"Denmark","KA","KA18",-0.0723595360349801,1.2575696130561,-0.566812111508153,0.700300199956296,0.252721138757115
"Denmark","KA","KA2",0.421831709642557,2.73638287151041,-1.13191983807799,0.00412477574865425,-0.568226913032984
"Denmark","KA","KA23",-1.75490308296336,1.38751995686497,-1.31976733335518,0.190039202353163,0.579154925145401
"Denmark","KA","KA24",-0.743912162946626,0.411790937337403,-0.797488142043384,0.865770342403542,-0.415830479477657
"Denmark","KA","KA25",0.501392398448604,2.32591538664417,1.31057869343314,-0.0267916856789415,0.651486273666154
"Denmark","KA","KA29",0.942869560152582,2.57059600345673,-0.891434768695985,0.282915782869302,0.515623591836692
"Denmark","KA","KA3",-0.369756433344523,1.25846490168741,0.19802954142024,-0.377376149392543,0.594824825721387
"Denmark","KA","KA5",-0.994719398451272,-0.110915796834764,-1.04085356940679,-0.0201345977103864,0.289682181763212
"Denmark","KA","KA9",-1.41770728649882,0.826365693806016,0.262246197505927,-0.727984437549821,-0.128202835027314
"Austria","MA","MA18",0.447711032670262,2.24058160342095,-0.666681409219407,0.770445545983826,0.266262740817149
"Austria","MA","MA19",0.0489471512966906,0.423233758570045,-1.58355525940369,-0.143880599527417,-0.304158522106141
"Austria","MA","MA20",-0.934745320357972,-0.779039072286629,-0.681859002516449,-0.669064945847147,0.817599404598564
"Austria","MA","MA26",0.652301181112761,0.0441580242218662,0.353116625821165,0.0367189514767685,0.619186258021321
"Austria","MA","MA3",0.770701357675535,-0.963386907741064,-1.33234306230708,-0.833522585615702,0.00283908858319056
"Austria","MA","MA30",1.5309623120117,1.86568768220226,0.128444222123224,-1.11139635497104,0.206560118400809
"Austria","MA","MA5",0.850563990699461,0.0696787492987903,-1.56172586764645,1.73285173326393,-0.825368792498297
"Austria","MA","MA6",0.524776313859308,-1.44787504783394,-0.246030624106066,-0.993620033985666,0.225806913692671
"Austria","MA","MA7",1.33633827542326,-0.343770886772189,-2.37785840570022,-0.10717050771269,0.494103129269718
"Austria","MA","MA9",1.06008092828867,0.0843645279907877,-1.39556368201344,-0.48056740365319,-0.076286462992376
"Germany","MU","MU1",-1.85513407578083,0.125660084375042,0.066764811954591,-1.46082271007968,-1.30076006304303
"Germany","MU","MU11",-2.0892615293384,0.52167921295522,1.49169451715611,-0.59601297635935,-2.41536242323852
"Germany","MU","MU12",-0.199727616227073,1.1213249152212,0.869197771344115,0.320482136997392,-0.765184952604364
"Germany","MU","MU14",0.195356731373056,0.820233443573132,0.285324013762621,2.50510964250776,-1.33842832916706
"Germany","MU","MU17",-0.312522878492805,1.32326884459033,1.86858449119672,-0.50705913748104,0.0322699619131792
"Germany","MU","MU19",0.769502456162031,0.831819931294787,1.70243383971495,0.812611864725789,-0.678568978547545
"Germany","MU","MU2",-0.57310408377834,0.549928039777317,1.18863773092814,-0.616338705661184,-3.03009721821535
"Germany","MU","MU4",-0.0745301009992251,0.852604015166412,0.204160331795311,0.54485350536655,-2.70472377680246
