Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	Dia	Schlotterer	F	AK	AK15	0.158	0.131
lmer_pop	Dia	Schlotterer	F	AK	AK16	0.154	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK17	0.076	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK18	-0.304	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK2	0.04	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK20	0.266	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK21	0.114	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK3	0.18	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK4	-0.247	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK5	0.049	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK6	0.156	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK7	0.036	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK8	-0.071	0.162
lmer_pop	Dia	Schlotterer	F	AK	AK9	0.25	0.113
lmer_pop	Dia	Schlotterer	F	GI	GI1	-0.265	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI10	0.052	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI11	-0.019	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI12	0.074	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI13	-0.031	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI14	-0.031	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI15	-0.071	0.113
lmer_pop	Dia	Schlotterer	F	GI	GI2	0.187	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI3	0.227	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI4	-0.15	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI5	-0.343	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI6	-0.141	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI7	0.304	0.162
lmer_pop	Dia	Schlotterer	F	GI	GI8	-0.163	0.113
lmer_pop	Dia	Schlotterer	F	GI	GI9	0.369	0.162
