Trait	Population	Line	Sex	Value	SE	LLM	ULM	N_lab
Dia	YE	YE11	F	-0.953322062595229	0.922976594145441	-2.76232294569374	0.855678820503278	3
Dia	YE	YE13	F	-0.498112175784988	0.330621721887705	-1.14611884319151	0.149894491621531	3
Dia	YE	YE14	F	-0.124746759071758	0.248392355824225	-0.611586830522297	0.362093312378782	3
Dia	YE	YE15	F	-0.259721766164269	0.329113435730932	-0.904772247025133	0.385328714696595	3
Dia	YE	YE19	F	0.9452026419334	0.339957868079231	0.278897464237088	1.61150781962971	3
Dia	YE	YE20	F	0.188675285343652	0.553179710393077	-0.895537024005075	1.27288759469238	3
Dia	YE	YE21	F	-0.163676696481481	0.386801261983225	-0.921793239143244	0.594439846180283	3
Dia	YE	YE22	F	0.122769546901291	0.630123722299537	-1.11225025461012	1.3577893484127	3
Dia	YE	YE23	F	0.167852393349326	0.343932370434082	-0.506242665818962	0.841947452517615	3
Dia	YE	YE24	F	-0.119057238975513	0.833003471897963	-1.75171404289234	1.51359956494132	3
Dia	YE	YE26	F	-0.163607416653906	0.896538761410878	-1.92079109976338	1.59357626645556	3
Dia	YE	YE27	F	0.203132253055181	0.283596499669047	-0.352706672437775	0.758971178548137	3
Dia	YE	YE33	F	0.875774429195738	0.405329253670008	0.0813436901220226	1.67020516826945	3
Dia	YE	YE40	F	-1.28353148973985	0.290057073643546	-1.85203290754228	-0.715030071937416	3
Dia	YE	YE41	F	0.134777852993195	0.346004313158518	-0.543378139293019	0.812933845279408	3
Dia	YE	YE48	F	-1.07250514377831	0.276653425820115	-1.61473589458536	-0.530274392971262	3
Dia	YE	YE49	F	0.773425693185176	0.413333073979221	-0.0366922454333272	1.58354363180368	3
Dia	YE	YE51	F	-0.368920689655172	0.277813885852406	-0.91342590033101	0.175584521020665	2
Dia	YE	YE69	F	-0.739333953432319	0.279516007070635	-1.28717526039321	-0.191492646471432	3
Dia	YE	YE80	F	-0.578292697773504	0.232193521577566	-1.03338363750906	-0.12320175803795	3
Dia	RE	RE10	F	-0.284565138220698	0.633226299092642	-1.52566587850586	0.956535602064467	3
Dia	RE	RE11	F	-0.303173494217266	0.327846431651409	-0.945740692714	0.339393704279469	3
Dia	RE	RE12	F	-0.668126092236019	0.753586791706491	-2.14512906320583	0.80887687873379	3
Dia	RE	RE13	F	0.271370214129717	0.4248690484556	-0.561357818989063	1.1040982472485	3
Dia	RE	RE15	F	-0.38320377283975	0.227989280119066	-0.830054550734333	0.0636470050548326	2
Dia	RE	RE16	F	-0.282532745769259	1.10247478470723	-2.44334361765899	1.87827812612047	3
Dia	RE	RE17	F	-1.0800662315711	0.387479052723708	-1.83951121967327	-0.320621243468941	3
Dia	RE	RE18	F	0.0824042536835489	0.308381033691159	-0.522011465866356	0.686819973233454	3
Dia	RE	RE2	F	0.122818202316369	0.317350274255383	-0.49917690570809	0.744813310340828	3
Dia	RE	RE3	F	0.939965105287939	0.436909339851287	0.083638534670247	1.79629167590563	3
Dia	RE	RE4	F	-0.202572555440873	0.853233369082404	-1.87487922925016	1.46973411836841	3
Dia	RE	RE5	F	0.933839057464025	0.383219747763808	0.182742153682438	1.68493596124561	3
Dia	RE	RE6	F	-0.779338137999758	0.338071413151622	-1.4419459319795	-0.116730344020017	3
Dia	RE	RE7	F	0.173063696489574	0.932464198377975	-1.65453254920427	2.00065994218342	3
Dia	RE	RE8	F	-0.521086659908553	0.456234689250368	-1.4152902193371	0.373116899519991	2
Dia	GI	GI1	F	-1.78561391098488	0.312319403669431	-2.39774869384999	-1.17347912811977	3
Dia	GI	GI10	F	0.0304344258159909	0.327415827310553	-0.611288803681078	0.67215765531306	3
Dia	GI	GI11	F	-0.34040878247817	0.312794134281765	-0.953474020245815	0.272656455289476	3
Dia	GI	GI12	F	0.399170085602553	0.331374282680421	-0.250311573853867	1.04865174505897	3
Dia	GI	GI13	F	0.405339251485572	0.33116321011067	-0.243728713336011	1.05440721630715	3
Dia	GI	GI14	F	-0.519112936344969	0.486973159303398	-1.47356279001731	0.435336917327376	2
Dia	GI	GI15	F	-0.425424863095617	0.236688769283122	-0.889326326435646	0.0384766002444116	3
Dia	GI	GI2	F	0.57139569148722	0.339266879464169	-0.0935551734098419	1.23634655638428	3
Dia	GI	GI3	F	0.964902443699783	0.36308453591394	0.253269829965021	1.67653505743455	3
Dia	GI	GI4	F	-0.391771419966293	0.512428242242131	-1.39611231942204	0.61256947948945	3
Dia	GI	GI5	F	-1.98086763729519	0.326231697205465	-2.62027001443328	-1.34146526015711	3
Dia	GI	GI6	F	-0.0774643362290459	0.427575200310689	-0.915496329520495	0.760567657062403	3
Dia	GI	GI7	F	1.03253334336365	0.404692104661697	0.23935139339901	1.82571529332829	3
Dia	GI	GI8	F	-0.70861280234426	0.61759713255681	-1.91908093911082	0.501855334422296	3
Dia	GI	GI9	F	1.1149607320626	0.373947998013648	0.382036123864992	1.8478853402602	3
Dia	MU	MU1	F	-0.0771158122875194	0.653960803756199	-1.35885543495054	1.2046238103755	3
Dia	MU	MU10	F	0.0953195218252317	0.406577607043339	-0.70155794490019	0.892196988550654	3
Dia	MU	MU11	F	0.550540315281832	0.426965697593667	-0.286297074635774	1.38737770519944	3
Dia	MU	MU12	F	0.573936274008069	0.426952613071674	-0.262875470717676	1.41074801873381	3
Dia	MU	MU13	F	0.436963960473151	0.361689532463567	-0.271934496740571	1.14586241768687	3
Dia	MU	MU14	F	-0.37222536912451	0.684121759784566	-1.71307937934242	0.968628641093402	3
