Model	Trait	Lab	Sex	Population	Line	Coef	SE
glmer_pop	Dia	Bergland	F	MU	MU13	1.31901234465307	0.52780449065792
glmer_pop	Dia	Bergland	F	MU	MU14	-0.361987655346926	0.656969999588008
glmer_pop	Dia	Bergland	F	MU	MU15	0.281012344653074	0.52780449065792
glmer_pop	Dia	Bergland	F	MU	MU16	1.09101234465307	0.437296901839776
glmer_pop	Dia	Bergland	F	MU	MU17	2.20401234465307	0.777854472480982
glmer_pop	Dia	Bergland	F	MU	MU19	0.446012344653074	0.563518926353558
glmer_pop	Dia	Bergland	F	MU	MU2	1.88001234465307	0.837673910515701
glmer_pop	Dia	Bergland	F	MU	MU20	1.95101234465307	0.560939016612917
glmer_pop	Dia	Bergland	F	MU	MU3	0.220012344653074	0.396742460997896
glmer_pop	Dia	Bergland	F	MU	MU4	-1.00298765534693	0.71875557761917
glmer_pop	Dia	Bergland	F	MU	MU5	1.14301234465307	0.573879412732908
glmer_pop	Dia	Bergland	F	MU	MU6	0.128012344653074	0.466639668650948
glmer_pop	Dia	Bergland	F	MU	MU8	1.50701234465307	0.590410518502734
glmer_pop	Dia	Bergland	F	MU	MU9	1.02801234465307	0.54725184363204
glmer_pop	Dia	Bergland	F	RE	RE10	0.128245690690137	0.633395364113273
glmer_pop	Dia	Bergland	F	RE	RE11	-0.0117543093098626	0.549644146043771
glmer_pop	Dia	Bergland	F	RE	RE12	-0.393754309309863	0.90507330492076
glmer_pop	Dia	Bergland	F	RE	RE13	0.926245690690137	0.78904859627287
glmer_pop	Dia	Bergland	F	RE	RE15	0.0932456906901374	0.416573747708837
glmer_pop	Dia	Bergland	F	RE	RE16	1.28824569069014	0.569038388230694
glmer_pop	Dia	Bergland	F	RE	RE17	-1.11275430930986	0.683600531948437
glmer_pop	Dia	Bergland	F	RE	RE18	0.823245690690137	0.524378381781883
glmer_pop	Dia	Bergland	F	RE	RE2	0.716245690690137	0.530626692958605
glmer_pop	Dia	Bergland	F	RE	RE3	1.52224569069014	0.708263854280441
glmer_pop	Dia	Bergland	F	RE	RE4	1.89024569069014	0.770016030534551
glmer_pop	Dia	Bergland	F	RE	RE5	1.47124569069014	0.592923002825988
glmer_pop	Dia	Bergland	F	RE	RE6	-0.400754309309863	0.608812522276099
glmer_pop	Dia	Bergland	F	RE	RE7	-0.566754309309863	0.524378381781883
glmer_pop	Dia	Bergland	F	UM	UM13	0.636622256633927	0.45501320834064
glmer_pop	Dia	Bergland	F	UM	UM17	3.16662225663393	0.724265848818266
glmer_pop	Dia	Bergland	F	UM	UM18	1.63562225663393	0.576594328591986
glmer_pop	Dia	Bergland	F	UM	UM2	1.70962225663393	0.683283996420553
glmer_pop	Dia	Bergland	F	UM	UM20	0.873622256633927	0.453591247451318
glmer_pop	Dia	Bergland	F	UM	UM21	2.05962225663393	0.741364970688825
glmer_pop	Dia	Bergland	F	UM	UM22	1.15662225663393	0.665670353676985
glmer_pop	Dia	Bergland	F	UM	UM23	2.31562225663393	0.710834734494905
glmer_pop	Dia	Bergland	F	UM	UM25	0.419622256633927	0.569123905458594
glmer_pop	Dia	Bergland	F	UM	UM28	0.727622256633927	0.605191721493646
glmer_pop	Dia	Bergland	F	UM	UM29	2.59862225663393	0.805097521896846
