Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
glmer_pop	Dia	Bergland	F	KA	KA18	0.863	0.562
glmer_pop	Dia	Bergland	F	KA	KA2	0.569	0.444
glmer_pop	Dia	Bergland	F	KA	KA23	-0.702	0.421
glmer_pop	Dia	Bergland	F	KA	KA24	-0.337	0.307
glmer_pop	Dia	Bergland	F	KA	KA25	-0.142	0.512
glmer_pop	Dia	Bergland	F	KA	KA28	0.649	0.586
glmer_pop	Dia	Bergland	F	KA	KA29	-0.2	0.407
glmer_pop	Dia	Bergland	F	KA	KA3	0.566	0.53
glmer_pop	Dia	Bergland	F	KA	KA5	-2.036	0.551
glmer_pop	Dia	Bergland	F	KA	KA6	-0.655	0.505
glmer_pop	Dia	Bergland	F	KA	KA7	0.142	0.421
glmer_pop	Dia	Bergland	F	KA	KA9	0.142	0.421
glmer_pop	Dia	Bergland	F	MA	MA12	0.308	0.485
glmer_pop	Dia	Bergland	F	MA	MA13	-1.298	0.379
glmer_pop	Dia	Bergland	F	MA	MA18	0.899	0.78
glmer_pop	Dia	Bergland	F	MA	MA19	0.923	0.543
glmer_pop	Dia	Bergland	F	MA	MA20	0.698	0.659
glmer_pop	Dia	Bergland	F	MA	MA21	-0.436	0.421
glmer_pop	Dia	Bergland	F	MA	MA23	-0.857	0.44
glmer_pop	Dia	Bergland	F	MA	MA26	0.241	0.451
glmer_pop	Dia	Bergland	F	MA	MA27	-1.173	0.39
glmer_pop	Dia	Bergland	F	MA	MA28	1.168	0.6
glmer_pop	Dia	Bergland	F	MA	MA3	1.175	0.726
glmer_pop	Dia	Bergland	F	MA	MA30	1.417	0.686
glmer_pop	Dia	Bergland	F	MA	MA31	0.296	0.61
glmer_pop	Dia	Bergland	F	MA	MA32	-0.099	0.297
glmer_pop	Dia	Bergland	F	MA	MA33	-1.765	0.424
glmer_pop	Dia	Bergland	F	MA	MA5	-0.675	0.369
glmer_pop	Dia	Bergland	F	MA	MA6	-0.318	0.85
glmer_pop	Dia	Bergland	F	MA	MA7	-0.194	0.425
glmer_pop	Dia	Bergland	F	MA	MA9	-1.08	0.49
glmer_pop	Dia	Bergland	F	MU	MU1	0.769	0.554
glmer_pop	Dia	Bergland	F	MU	MU10	-0.03	0.568
glmer_pop	Dia	Bergland	F	MU	MU11	0.769	0.646
glmer_pop	Dia	Bergland	F	MU	MU12	0.263	0.537
glmer_pop	Dia	Bergland	F	MU	MU13	0.295	0.443
glmer_pop	Dia	Bergland	F	MU	MU14	-1.386	0.591
glmer_pop	Dia	Bergland	F	MU	MU15	-0.743	0.443
glmer_pop	Dia	Bergland	F	MU	MU16	0.067	0.33
glmer_pop	Dia	Bergland	F	MU	MU17	1.18	0.723
glmer_pop	Dia	Bergland	F	MU	MU19	-0.578	0.485
glmer_pop	Dia	Bergland	F	MU	MU2	0.856	0.787
glmer_pop	Dia	Bergland	F	MU	MU20	0.927	0.482
glmer_pop	Dia	Bergland	F	MU	MU3	-0.804	0.274
glmer_pop	Dia	Bergland	F	MU	MU4	-2.027	0.659
glmer_pop	Dia	Bergland	F	MU	MU5	0.119	0.497
glmer_pop	Dia	Bergland	F	MU	MU6	-0.896	0.368
glmer_pop	Dia	Bergland	F	MU	MU8	0.483	0.516
glmer_pop	Dia	Bergland	F	MU	MU9	0.004	0.466
glmer_pop	Dia	Bergland	F	RE	RE10	-0.347	0.541
glmer_pop	Dia	Bergland	F	RE	RE11	-0.487	0.44
glmer_pop	Dia	Bergland	F	RE	RE12	-0.869	0.843
glmer_pop	Dia	Bergland	F	RE	RE13	0.451	0.717
glmer_pop	Dia	Bergland	F	RE	RE15	-0.382	0.255
glmer_pop	Dia	Bergland	F	RE	RE16	0.813	0.464
glmer_pop	Dia	Bergland	F	RE	RE17	-1.588	0.599
glmer_pop	Dia	Bergland	F	RE	RE18	0.348	0.408
glmer_pop	Dia	Bergland	F	RE	RE2	0.241	0.416
glmer_pop	Dia	Bergland	F	RE	RE3	1.047	0.627
glmer_pop	Dia	Bergland	F	RE	RE4	1.415	0.696
glmer_pop	Dia	Bergland	F	RE	RE5	0.996	0.493
glmer_pop	Dia	Bergland	F	RE	RE6	-0.876	0.512
glmer_pop	Dia	Bergland	F	RE	RE7	-1.042	0.408
glmer_pop	Dia	Bergland	F	UM	UM13	-0.916	0.324
glmer_pop	Dia	Bergland	F	UM	UM17	1.614	0.65
glmer_pop	Dia	Bergland	F	UM	UM18	0.083	0.48
glmer_pop	Dia	Bergland	F	UM	UM2	0.157	0.604
glmer_pop	Dia	Bergland	F	UM	UM20	-0.679	0.322
glmer_pop	Dia	Bergland	F	UM	UM21	0.507	0.669
glmer_pop	Dia	Bergland	F	UM	UM22	-0.396	0.584
glmer_pop	Dia	Bergland	F	UM	UM23	0.763	0.635
glmer_pop	Dia	Bergland	F	UM	UM25	-1.133	0.471
glmer_pop	Dia	Bergland	F	UM	UM28	-0.825	0.514
glmer_pop	Dia	Bergland	F	UM	UM29	1.046	0.739
glmer_pop	Dia	Bergland	F	UM	UM4	-0.916	0.524
glmer_pop	Dia	Bergland	F	UM	UM5	0.763	0.635
glmer_pop	Dia	Bergland	F	UM	UM7	-1.174	0.446
glmer_pop	Dia	Bergland	F	UM	UM9	0.157	0.604
glmer_pop	Dia	Bergland	F	VA	VA1	0.357	0.401
glmer_pop	Dia	Bergland	F	VA	VA11	-0.588	0.439
glmer_pop	Dia	Bergland	F	VA	VA15	-2.777	0.509
glmer_pop	Dia	Bergland	F	VA	VA18	-0.035	0.557
glmer_pop	Dia	Bergland	F	VA	VA22	0.899	0.773
glmer_pop	Dia	Bergland	F	VA	VA26	1.014	0.75
glmer_pop	Dia	Bergland	F	VA	VA30	0.899	0.773
glmer_pop	Dia	Bergland	F	VA	VA34	0.357	0.469
glmer_pop	Dia	Bergland	F	VA	VA35	1.014	0.75
glmer_pop	Dia	Bergland	F	VA	VA44	-0.708	0.424
glmer_pop	Dia	Bergland	F	VA	VA46	-0.85	0.436
glmer_pop	Dia	Bergland	F	VA	VA47	-0.298	0.48
glmer_pop	Dia	Bergland	F	VA	VA48	-0.068	0.78
glmer_pop	Dia	Bergland	F	VA	VA55	0.224	0.44
glmer_pop	Dia	Bergland	F	VA	VA57	-0.131	0.404
glmer_pop	Dia	Bergland	F	VA	VA6	-1.54	0.398
glmer_pop	Dia	Bergland	F	VA	VA66	1.014	0.75
glmer_pop	Dia	Bergland	F	VA	VA67	1.438	0.678
glmer_pop	Dia	Bergland	F	VA	VA71	-1.212	0.505
glmer_pop	Dia	Bergland	F	YE	YE11	-0.271	0.426
glmer_pop	Dia	Bergland	F	YE	YE13	-0.333	0.497
glmer_pop	Dia	Bergland	F	YE	YE14	-0.031	0.435
glmer_pop	Dia	Bergland	F	YE	YE15	-0.113	0.476
glmer_pop	Dia	Bergland	F	YE	YE19	0.621	0.505
glmer_pop	Dia	Bergland	F	YE	YE20	0.932	0.54
glmer_pop	Dia	Bergland	F	YE	YE21	-0.47	0.626
glmer_pop	Dia	Bergland	F	YE	YE22	-0.67	0.495
glmer_pop	Dia	Bergland	F	YE	YE23	0.064	0.461
glmer_pop	Dia	Bergland	F	YE	YE24	-0.111	0.414
glmer_pop	Dia	Bergland	F	YE	YE26	0.856	0.546
glmer_pop	Dia	Bergland	F	YE	YE27	0.384	0.526
glmer_pop	Dia	Bergland	F	YE	YE33	1.216	0.592
glmer_pop	Dia	Bergland	F	YE	YE40	-1.252	0.389
glmer_pop	Dia	Bergland	F	YE	YE41	0.009	0.465
glmer_pop	Dia	Bergland	F	YE	YE48	-1.083	0.34
glmer_pop	Dia	Bergland	F	YE	YE49	1.025	0.614
glmer_pop	Dia	Bergland	F	YE	YE51	-0.41	0.285
glmer_pop	Dia	Bergland	F	YE	YE69	-0.83	0.362
glmer_pop	Dia	Bergland	F	YE	YE80	-0.331	0.407
glmer_pop	Dia	Flatt	F	AK	AK1	-0.764	0.961
glmer_pop	Dia	Flatt	F	AK	AK10	-0.839	0.977
glmer_pop	Dia	Flatt	F	AK	AK11	0.42	1.243
glmer_pop	Dia	Flatt	F	AK	AK12	0.362	1.269
glmer_pop	Dia	Flatt	F	AK	AK13	0.382	1.26
glmer_pop	Dia	Flatt	F	AK	AK14	0.319	1.289
glmer_pop	Dia	Flatt	F	AK	AK15	0.402	1.251
glmer_pop	Dia	Flatt	F	AK	AK16	0.402	1.251
glmer_pop	Dia	Flatt	F	AK	AK17	-1.016	1.017
glmer_pop	Dia	Flatt	F	AK	AK18	0.439	1.235
glmer_pop	Dia	Flatt	F	AK	AK2	-2.001	0.842
glmer_pop	Dia	Flatt	F	AK	AK20	0.273	1.312
glmer_pop	Dia	Flatt	F	AK	AK21	-1.605	0.787
glmer_pop	Dia	Flatt	F	AK	AK3	0.273	1.312
glmer_pop	Dia	Flatt	F	AK	AK4	-2.535	0.602
glmer_pop	Dia	Flatt	F	AK	AK5	0.362	1.269
glmer_pop	Dia	Flatt	F	AK	AK6	0.273	1.312
glmer_pop	Dia	Flatt	F	AK	AK7	-0.922	0.995
glmer_pop	Dia	Flatt	F	AK	AK8	0.402	1.251
glmer_pop	Dia	Flatt	F	AK	AK9	-0.967	1.005
glmer_pop	Dia	Flatt	F	GI	GI1	-2.008	0.673
glmer_pop	Dia	Flatt	F	GI	GI10	0.501	1.21
glmer_pop	Dia	Flatt	F	GI	GI11	-0.788	0.97
glmer_pop	Dia	Flatt	F	GI	GI12	0.454	1.229
glmer_pop	Dia	Flatt	F	GI	GI13	0.404	1.251
glmer_pop	Dia	Flatt	F	GI	GI15	0.404	1.251
glmer_pop	Dia	Flatt	F	GI	GI2	0.523	1.201
glmer_pop	Dia	Flatt	F	GI	GI3	0.564	1.185
glmer_pop	Dia	Flatt	F	GI	GI4	0.501	1.21
glmer_pop	Dia	Flatt	F	GI	GI5	-2.516	0.544
glmer_pop	Dia	Flatt	F	GI	GI6	0.478	1.219
glmer_pop	Dia	Flatt	F	GI	GI7	0.478	1.219
glmer_pop	Dia	Flatt	F	GI	GI8	-1.874	0.563
glmer_pop	Dia	Flatt	F	GI	GI9	0.478	1.219
glmer_pop	Dia	Flatt	F	KA	KA1	0.355	1.271
glmer_pop	Dia	Flatt	F	KA	KA10	0.282	1.307
glmer_pop	Dia	Flatt	F	KA	KA11	-2.124	0.848
glmer_pop	Dia	Flatt	F	KA	KA13	0.232	1.333
glmer_pop	Dia	Flatt	F	KA	KA14	0.215	1.342
glmer_pop	Dia	Flatt	F	KA	KA15	0.232	1.333
glmer_pop	Dia	Flatt	F	KA	KA16	0.249	1.324
glmer_pop	Dia	Flatt	F	KA	KA17	0.232	1.333
glmer_pop	Dia	Flatt	F	KA	KA18	0.297	1.299
glmer_pop	Dia	Flatt	F	KA	KA2	0.232	1.333
glmer_pop	Dia	Flatt	F	KA	KA23	0.297	1.299
glmer_pop	Dia	Flatt	F	KA	KA24	0.215	1.342
glmer_pop	Dia	Flatt	F	KA	KA25	0.197	1.352
glmer_pop	Dia	Flatt	F	KA	KA28	0.159	1.374
glmer_pop	Dia	Flatt	F	KA	KA29	-1.177	1.053
glmer_pop	Dia	Flatt	F	KA	KA3	0.266	1.315
glmer_pop	Dia	Flatt	F	KA	KA5	0.249	1.324
glmer_pop	Dia	Flatt	F	KA	KA6	-1.177	1.053
glmer_pop	Dia	Flatt	F	KA	KA7	0.232	1.333
glmer_pop	Dia	Flatt	F	KA	KA9	-2.692	0.598
glmer_pop	Dia	Flatt	F	MA	MA12	0.439	1.235
glmer_pop	Dia	Flatt	F	MA	MA13	0.501	1.209
glmer_pop	Dia	Flatt	F	MA	MA16	-2.457	0.718
glmer_pop	Dia	Flatt	F	MA	MA18	0.417	1.245
glmer_pop	Dia	Flatt	F	MA	MA19	-0.964	1.008
glmer_pop	Dia	Flatt	F	MA	MA20	0.521	1.202
glmer_pop	Dia	Flatt	F	MA	MA21	0.501	1.209
glmer_pop	Dia	Flatt	F	MA	MA23	-0.726	0.955
glmer_pop	Dia	Flatt	F	MA	MA26	0.46	1.226
glmer_pop	Dia	Flatt	F	MA	MA27	0.369	1.266
glmer_pop	Dia	Flatt	F	MA	MA28	0.481	1.218
glmer_pop	Dia	Flatt	F	MA	MA30	0.199	1.352
glmer_pop	Dia	Flatt	F	MA	MA31	0.481	1.218
glmer_pop	Dia	Flatt	F	MA	MA32	-1.328	1.105
glmer_pop	Dia	Flatt	F	MA	MA33	0.318	1.29
glmer_pop	Dia	Flatt	F	MA	MA5	0.481	1.218
glmer_pop	Dia	Flatt	F	MA	MA6	-1.462	0.774
glmer_pop	Dia	Flatt	F	MA	MA7	0.539	1.194
glmer_pop	Dia	Flatt	F	MA	MA9	-2.063	0.859
glmer_pop	Dia	Flatt	F	MU	MU1	0.2	1.351
glmer_pop	Dia	Flatt	F	MU	MU10	0.26	1.318
glmer_pop	Dia	Flatt	F	MU	MU11	0.212	1.344
glmer_pop	Dia	Flatt	F	MU	MU12	0.225	1.337
glmer_pop	Dia	Flatt	F	MU	MU13	0.212	1.344
glmer_pop	Dia	Flatt	F	MU	MU14	0.212	1.344
glmer_pop	Dia	Flatt	F	MU	MU15	-1.145	1.042
glmer_pop	Dia	Flatt	F	MU	MU16	-1.175	1.05
glmer_pop	Dia	Flatt	F	MU	MU17	0.212	1.344
glmer_pop	Dia	Flatt	F	MU	MU18	0.237	1.33
glmer_pop	Dia	Flatt	F	MU	MU19	0.16	1.373
glmer_pop	Dia	Flatt	F	MU	MU2	-1.117	1.035
glmer_pop	Dia	Flatt	F	MU	MU20	0.237	1.33
glmer_pop	Dia	Flatt	F	MU	MU3	-0.926	0.989
glmer_pop	Dia	Flatt	F	MU	MU4	-2.217	0.66
glmer_pop	Dia	Flatt	F	MU	MU5	0.249	1.324
glmer_pop	Dia	Flatt	F	MU	MU6	0.173	1.366
glmer_pop	Dia	Flatt	F	MU	MU7	0.272	1.312
glmer_pop	Dia	Flatt	F	MU	MU8	0.2	1.351
glmer_pop	Dia	Flatt	F	MU	MU9	0.16	1.373
glmer_pop	Dia	Flatt	F	RE	RE10	-1.502	0.774
glmer_pop	Dia	Flatt	F	RE	RE11	-0.835	0.976
glmer_pop	Dia	Flatt	F	RE	RE12	-1.916	0.829
glmer_pop	Dia	Flatt	F	RE	RE13	0.108	1.406
glmer_pop	Dia	Flatt	F	RE	RE16	0.612	1.167
glmer_pop	Dia	Flatt	F	RE	RE17	0.403	1.25
glmer_pop	Dia	Flatt	F	RE	RE18	0.422	1.242
glmer_pop	Dia	Flatt	F	RE	RE2	0.384	1.259
glmer_pop	Dia	Flatt	F	RE	RE3	0.422	1.242
glmer_pop	Dia	Flatt	F	RE	RE4	-0.919	0.994
glmer_pop	Dia	Flatt	F	RE	RE5	0.422	1.242
glmer_pop	Dia	Flatt	F	RE	RE6	0.422	1.242
glmer_pop	Dia	Flatt	F	RE	RE7	0.363	1.268
glmer_pop	Dia	Flatt	F	RE	RE8	-1.065	1.029
glmer_pop	Dia	Flatt	F	UM	UM13	-1.447	1.127
glmer_pop	Dia	Flatt	F	UM	UM17	0.121	1.397
glmer_pop	Dia	Flatt	F	UM	UM18	0.152	1.378
glmer_pop	Dia	Flatt	F	UM	UM20	0.121	1.397
glmer_pop	Dia	Flatt	F	UM	UM21	-1.415	1.117
glmer_pop	Dia	Flatt	F	UM	UM23	0.162	1.372
glmer_pop	Dia	Flatt	F	UM	UM25	0.152	1.378
glmer_pop	Dia	Flatt	F	UM	UM26	0.31	1.292
glmer_pop	Dia	Flatt	F	UM	UM28	0.182	1.36
glmer_pop	Dia	Flatt	F	UM	UM29	0.11	1.404
glmer_pop	Dia	Flatt	F	UM	UM4	0.162	1.372
glmer_pop	Dia	Flatt	F	UM	UM5	0.172	1.366
glmer_pop	Dia	Flatt	F	UM	UM6	0.152	1.378
glmer_pop	Dia	Flatt	F	UM	UM7	0.172	1.366
glmer_pop	Dia	Flatt	F	UM	UM8	0.052	1.442
glmer_pop	Dia	Flatt	F	UM	UM9	-1.3	1.082
glmer_pop	Dia	Flatt	F	VA	VA1	0.37	1.266
glmer_pop	Dia	Flatt	F	VA	VA11	-0.794	0.972
glmer_pop	Dia	Flatt	F	VA	VA15	-3.225	0.566
glmer_pop	Dia	Flatt	F	VA	VA18	0.505	1.209
glmer_pop	Dia	Flatt	F	VA	VA22	0.551	1.19
glmer_pop	Dia	Flatt	F	VA	VA26	0.48	1.219
glmer_pop	Dia	Flatt	F	VA	VA30	0.951	1.061
glmer_pop	Dia	Flatt	F	VA	VA34	0.551	1.19
glmer_pop	Dia	Flatt	F	VA	VA35	0.528	1.199
glmer_pop	Dia	Flatt	F	VA	VA44	0.48	1.219
glmer_pop	Dia	Flatt	F	VA	VA46	-2.128	0.586
glmer_pop	Dia	Flatt	F	VA	VA47	0.551	1.19
glmer_pop	Dia	Flatt	F	VA	VA48	0.235	1.333
glmer_pop	Dia	Flatt	F	VA	VA55	0.455	1.229
glmer_pop	Dia	Flatt	F	VA	VA57	0.573	1.182
glmer_pop	Dia	Flatt	F	VA	VA6	0.428	1.241
glmer_pop	Dia	Flatt	F	VA	VA66	-0.523	0.919
glmer_pop	Dia	Flatt	F	VA	VA67	-1.426	0.775
glmer_pop	Dia	Flatt	F	VA	VA71	-1.747	0.652
glmer_pop	Dia	Flatt	F	VA	VA9	-0.741	0.961
glmer_pop	Dia	Flatt	F	YE	YE11	-2.907	0.562
glmer_pop	Dia	Flatt	F	YE	YE13	-1.044	1.025
glmer_pop	Dia	Flatt	F	YE	YE14	0.57	1.182
glmer_pop	Dia	Flatt	F	YE	YE15	0.471	1.221
glmer_pop	Dia	Flatt	F	YE	YE19	0.353	1.273
glmer_pop	Dia	Flatt	F	YE	YE20	0.283	1.307
glmer_pop	Dia	Flatt	F	YE	YE21	0.283	1.307
glmer_pop	Dia	Flatt	F	YE	YE22	0.283	1.307
glmer_pop	Dia	Flatt	F	YE	YE23	0.374	1.263
glmer_pop	Dia	Flatt	F	YE	YE24	-1.888	0.826
glmer_pop	Dia	Flatt	F	YE	YE26	0.353	1.273
glmer_pop	Dia	Flatt	F	YE	YE27	0.232	1.334
glmer_pop	Dia	Flatt	F	YE	YE33	0.331	1.284
glmer_pop	Dia	Flatt	F	YE	YE40	-0.774	0.963
glmer_pop	Dia	Flatt	F	YE	YE41	0.331	1.284
glmer_pop	Dia	Flatt	F	YE	YE48	0.283	1.307
glmer_pop	Dia	Flatt	F	YE	YE49	0.258	1.32
glmer_pop	Dia	Flatt	F	YE	YE51	0.415	1.245
glmer_pop	Dia	Flatt	F	YE	YE69	-0.896	0.99
glmer_pop	Dia	Flatt	F	YE	YE80	-0.896	0.99
glmer_pop	Dia	Schlotterer	F	AK	AK1	-0.671	0.495
glmer_pop	Dia	Schlotterer	F	AK	AK10	0.029	0.479
glmer_pop	Dia	Schlotterer	F	AK	AK11	-0.201	0.479
glmer_pop	Dia	Schlotterer	F	AK	AK12	-1.882	0.637
glmer_pop	Dia	Schlotterer	F	AK	AK13	-1.497	0.359
glmer_pop	Dia	Schlotterer	F	AK	AK14	-0.201	0.479
glmer_pop	Dia	Schlotterer	F	AK	AK15	0.98	0.399
glmer_pop	Dia	Schlotterer	F	AK	AK16	0.757	0.516
glmer_pop	Dia	Schlotterer	F	AK	AK17	0.261	0.485
glmer_pop	Dia	Schlotterer	F	AK	AK18	-1.882	0.637
glmer_pop	Dia	Schlotterer	F	AK	AK2	0.029	0.479
glmer_pop	Dia	Schlotterer	F	AK	AK20	1.732	0.645
glmer_pop	Dia	Schlotterer	F	AK	AK21	0.501	0.497
glmer_pop	Dia	Schlotterer	F	AK	AK3	1.355	0.585
glmer_pop	Dia	Schlotterer	F	AK	AK4	-1.686	0.658
glmer_pop	Dia	Schlotterer	F	AK	AK5	0.501	0.497
glmer_pop	Dia	Schlotterer	F	AK	AK6	1.038	0.544
glmer_pop	Dia	Schlotterer	F	AK	AK7	0.261	0.485
glmer_pop	Dia	Schlotterer	F	AK	AK8	-0.671	0.495
glmer_pop	Dia	Schlotterer	F	AK	AK9	1.187	0.348
glmer_pop	Dia	Schlotterer	F	GI	GI1	-1.579	0.456
glmer_pop	Dia	Schlotterer	F	GI	GI10	0.53	0.558
glmer_pop	Dia	Schlotterer	F	GI	GI11	-0.371	0.499
glmer_pop	Dia	Schlotterer	F	GI	GI12	0.237	0.526
glmer_pop	Dia	Schlotterer	F	GI	GI13	-0.027	0.503
glmer_pop	Dia	Schlotterer	F	GI	GI14	-0.027	0.503
glmer_pop	Dia	Schlotterer	F	GI	GI15	-0.39	0.294
glmer_pop	Dia	Schlotterer	F	GI	GI2	1.275	0.676
glmer_pop	Dia	Schlotterer	F	GI	GI3	1.275	0.676
glmer_pop	Dia	Schlotterer	F	GI	GI4	-1.203	0.49
glmer_pop	Dia	Schlotterer	F	GI	GI5	-2.357	0.612
glmer_pop	Dia	Schlotterer	F	GI	GI6	-0.737	0.479
glmer_pop	Dia	Schlotterer	F	GI	GI7	1.8	0.779
glmer_pop	Dia	Schlotterer	F	GI	GI8	-0.827	0.311
glmer_pop	Dia	Schlotterer	F	GI	GI9	1.8	0.779
glmer_pop	Dia	Schlotterer	F	KA	KA1	1.66	0.798
glmer_pop	Dia	Schlotterer	F	KA	KA10	0.049	0.53
glmer_pop	Dia	Schlotterer	F	KA	KA11	-2.532	0.604
glmer_pop	Dia	Schlotterer	F	KA	KA13	0.825	0.402
glmer_pop	Dia	Schlotterer	F	KA	KA14	-1.162	0.481
glmer_pop	Dia	Schlotterer	F	KA	KA15	-0.81	0.494
glmer_pop	Dia	Schlotterer	F	KA	KA16	1.113	0.688
glmer_pop	Dia	Schlotterer	F	KA	KA17	0.412	0.558
glmer_pop	Dia	Schlotterer	F	KA	KA18	-0.702	0.482
glmer_pop	Dia	Schlotterer	F	KA	KA2	1.368	0.493
glmer_pop	Dia	Schlotterer	F	KA	KA23	-0.702	0.482
glmer_pop	Dia	Schlotterer	F	KA	KA24	-0.467	0.491
glmer_pop	Dia	Schlotterer	F	KA	KA25	1.66	0.798
glmer_pop	Dia	Schlotterer	F	KA	KA28	1.615	0.805
glmer_pop	Dia	Schlotterer	F	KA	KA29	-1.397	0.489
glmer_pop	Dia	Schlotterer	F	KA	KA3	0.692	0.614
glmer_pop	Dia	Schlotterer	F	KA	KA5	-2.197	0.557
glmer_pop	Dia	Schlotterer	F	KA	KA6	-0.219	0.506
glmer_pop	Dia	Schlotterer	F	KA	KA7	0.049	0.53
glmer_pop	Dia	Schlotterer	F	KA	KA9	-0.219	0.506
glmer_pop	Dia	Schlotterer	F	MA	MA12	1.006	0.696
glmer_pop	Dia	Schlotterer	F	MA	MA16	-2.031	0.522
glmer_pop	Dia	Schlotterer	F	MA	MA18	-2.031	0.522
glmer_pop	Dia	Schlotterer	F	MA	MA19	0.894	0.71
glmer_pop	Dia	Schlotterer	F	MA	MA20	2.029	0.742
glmer_pop	Dia	Schlotterer	F	MA	MA21	-1.526	0.488
glmer_pop	Dia	Schlotterer	F	MA	MA23	-0.433	0.516
glmer_pop	Dia	Schlotterer	F	MA	MA26	0.576	0.62
glmer_pop	Dia	Schlotterer	F	MA	MA27	-0.234	0.382
glmer_pop	Dia	Schlotterer	F	MA	MA28	1.006	0.696
glmer_pop	Dia	Schlotterer	F	MA	MA3	-0.077	0.532
glmer_pop	Dia	Schlotterer	F	MA	MA30	-0.077	0.532
glmer_pop	Dia	Schlotterer	F	MA	MA31	-0.833	0.482
glmer_pop	Dia	Schlotterer	F	MA	MA32	0.59	0.408
glmer_pop	Dia	Schlotterer	F	MA	MA33	0.688	0.404
glmer_pop	Dia	Schlotterer	F	MA	MA5	1.006	0.696
glmer_pop	Dia	Schlotterer	F	MA	MA6	-1.77	0.501
glmer_pop	Dia	Schlotterer	F	MA	MA7	0.225	0.568
glmer_pop	Dia	Schlotterer	F	MA	MA9	-0.077	0.532
glmer_pop	Dia	Schlotterer	F	MU	MU1	-0.857	0.297
glmer_pop	Dia	Schlotterer	F	MU	MU10	0.219	0.649
glmer_pop	Dia	Schlotterer	F	MU	MU11	0.418	0.628
glmer_pop	Dia	Schlotterer	F	MU	MU12	1.447	0.828
glmer_pop	Dia	Schlotterer	F	MU	MU13	0.862	0.708
glmer_pop	Dia	Schlotterer	F	MU	MU14	0.418	0.628
glmer_pop	Dia	Schlotterer	F	MU	MU15	-1.945	0.499
glmer_pop	Dia	Schlotterer	F	MU	MU16	-1.241	0.479
glmer_pop	Dia	Schlotterer	F	MU	MU17	0.862	0.708
glmer_pop	Dia	Schlotterer	F	MU	MU18	-0.521	0.511
glmer_pop	Dia	Schlotterer	F	MU	MU19	0.862	0.708
glmer_pop	Dia	Schlotterer	F	MU	MU2	-0.521	0.511
glmer_pop	Dia	Schlotterer	F	MU	MU20	0.059	0.574
glmer_pop	Dia	Schlotterer	F	MU	MU3	-1.01	0.483
glmer_pop	Dia	Schlotterer	F	MU	MU4	-1.945	0.499
glmer_pop	Dia	Schlotterer	F	MU	MU5	0.862	0.708
