Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	Dia	Bergland	F	MA	MA33	0.856929752877578	0.164312560219387
lmer_pop	Dia	Bergland	F	MA	MA5	0.960929752877578	0.164312560219387
lmer_pop	Dia	Bergland	F	MA	MA6	0.947929752877578	0.164312560219387
lmer_pop	Dia	Bergland	F	MA	MA7	1.00192975287758	0.164312560219387
lmer_pop	Dia	Bergland	F	MA	MA9	0.910929752877578	0.164312560219387
lmer_pop	Dia	Bergland	F	MU	MU1	1.09226228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU10	1.02226228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU11	1.10426228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU12	1.05026228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU13	1.05026228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU14	0.864262280629651	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU15	0.957262280629651	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU16	1.03026228062965	0.135587957250132
lmer_pop	Dia	Bergland	F	MU	MU17	1.19726228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU19	0.970262280629651	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU2	1.19726228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU20	1.19926228062965	0.135587957250132
lmer_pop	Dia	Bergland	F	MU	MU3	0.907262280629651	0.135587957250132
lmer_pop	Dia	Bergland	F	MU	MU4	0.698262280629651	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU5	1.03626228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU6	0.948262280629651	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU8	1.06726228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	MU	MU9	1.02626228062965	0.163805049223959
lmer_pop	Dia	Bergland	F	RE	RE10	0.840023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE11	0.831023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE12	0.591023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE13	0.943023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE15	0.851023759460741	0.142364663311347
lmer_pop	Dia	Bergland	F	RE	RE16	0.950023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE17	0.693023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE18	0.909023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE2	0.899023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE3	0.992023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE4	1.09002375946074	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE5	0.967023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE6	0.786023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	RE	RE7	0.781023759460741	0.169457066420239
lmer_pop	Dia	Bergland	F	UM	UM13	1.00908930775044	0.138667413476354
lmer_pop	Dia	Bergland	F	UM	UM17	1.39008930775044	0.138667413476354
lmer_pop	Dia	Bergland	F	UM	UM18	1.14508930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM2	1.15308930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM20	1.07408930775044	0.138667413476354
