Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar
YE	2443.93056292862	8.3192678408781	11.389927106144	0.180568833519768	2427.62509758276	2460.23602827448
RE	2508.08731456876	35.4536723401276	11.389927106144	0.180568833519768	2438.59939366243	2577.5752354751
GI	2463.4214743251	14.290386912892	11.389927106144	0.180568833519768	2435.41283065069	2491.43011799952
MU	2429.8263403018	44.2347108434406	11.389927106144	0.180568833519768	2343.12790018212	2516.52478042149
MA	2489.79106844433	18.3959914229607	11.389927106144	0.180568833519768	2453.73558779542	2525.84654909324
UM	2486.89259718621	35.0772150552954	11.389927106144	0.180568833519768	2418.14251899987	2555.64267537256
KA	2436.836942423	25.7723408799353	11.389927106144	0.180568833519768	2386.32408250104	2487.34980234496
VA	2448.97646718643	27.7794008177819	11.389927106144	0.180568833519768	2394.52984207147	2503.42309230138
AK	2415.64420860204	29.161845513912	11.389927106144	0.180568833519768	2358.48804167206	2472.80037553203
