Models	Trait	Sex	Population	Line	Estimate	SE	LLEst	ULEst	Q	P	N_lab	N_lab_av
lmers	WA_R	M	VA	VA11	2490.6446150722	22.4136705291578	2446.71462807371	2534.5746020707	1233.19753743029	3.5416691048256e-160	3	1.94767441860465
lmers	WA_R	M	VA	VA15	2502.17330779875	29.049420524481	2445.237489799	2559.10912579849	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA18	2415.54390056884	14.3705320930373	2387.37817522781	2443.70962590987	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA22	2460.28137234237	22.5352523782288	2416.11308929852	2504.44965538622	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	VA	VA26	2516.35137234237	22.6820179602801	2471.89543404353	2560.80731064121	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	VA	VA30	2503.4841081227	40.8310697793058	2423.45668190502	2583.51153434039	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA34	2487.37823828738	28.963744875317	2430.61034147436	2544.14613510041	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA35	2482.85737234237	22.6820179602801	2438.40143404353	2527.31331064121	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	VA	VA44	2537.1573710147	14.2392663939604	2509.24892171626	2565.06582031313	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA46	2553.52577747015	38.1276512193275	2478.79695426517	2628.25460067514	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA47	2461.75537234237	22.6820179602801	2417.29943404353	2506.21131064121	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	VA	VA48	2548.72142081624	87.8945286960994	2376.45131013377	2720.99153149872	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA55	2447.32858342918	14.3196807240348	2419.26252493996	2475.3946419184	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA57	2508.60586877454	14.0907166712274	2480.98857158257	2536.2231659665	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA6	2445.76573737129	13.5769592766938	2419.15538616941	2472.37608857318	1233.19753743029	3.5416691048256e-160	3	1.94767441860465
lmers	WA_R	M	VA	VA66	2471.7400489911	14.0882467093865	2444.12759283539	2499.35250514681	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA67	2458.6599562271	24.6321013837794	2410.38192465135	2506.93798780285	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA71	2423.75397704475	14.4043299019863	2395.52200921543	2451.98594487408	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	VA	VA9	2439.39573208214	13.5891756811044	2412.76143716758	2466.03002699669	1233.19753743029	3.5416691048256e-160	3	1.94767441860465
lmers	WA_R	M	AK	AK1	2450.59012503736	13.5593470113699	2424.0142932412	2477.16595683353	1233.19753743029	3.5416691048256e-160	3	1.94767441860465
lmers	WA_R	M	AK	AK10	2373.49352503993	22.5463093842195	2329.30357066256	2417.6834794173	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK11	2430.20352503993	22.6844864576861	2385.74274857508	2474.66430150478	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK12	2496.96352503993	22.6844864576861	2452.50274857508	2541.42430150478	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK13	2518.69952503993	22.6844864576861	2474.23874857508	2563.16030150478	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK14	2509.80752503993	22.6844864576861	2465.34674857508	2554.26830150478	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK15	2441.89652503993	22.6844864576861	2397.43574857508	2486.35730150478	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK16	2437.0862691132	39.2261588782692	2360.20441045995	2513.96812776645	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK17	2448.29754974827	13.8837415712822	2421.0859162979	2475.50918319865	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK18	2426.20586590037	18.5583392729695	2389.83218931248	2462.57954248827	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK19	2361.094373341	17.7046784543533	2326.39384121261	2395.7949054694	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK2	2429.85495987211	13.5064060900252	2403.38289037509	2456.32702936913	1233.19753743029	3.5416691048256e-160	3	1.94767441860465
lmers	WA_R	M	AK	AK20	2396.08868890078	33.1858981983067	2331.04552363749	2461.13185416407	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK21	2460.07307235892	13.8837415712822	2432.86143890854	2487.28470580929	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK24	2523.646373341	18.385552158476	2487.61135327451	2559.6813934075	1233.19753743029	3.5416691048256e-160	1	1.94767441860465
lmers	WA_R	M	AK	AK3	2441.89186078457	24.6952606046201	2393.49003941068	2490.29368215845	1233.19753743029	3.5416691048256e-160	3	1.94767441860465
lmers	WA_R	M	AK	AK4	2404.10976109854	21.1475341053256	2362.66135589027	2445.55816630681	1233.19753743029	3.5416691048256e-160	3	1.94767441860465
lmers	WA_R	M	AK	AK5	2391.61911984083	13.6188555702107	2364.92665341256	2418.31158626909	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK6	2446.52358985468	63.1172837310591	2322.81598693981	2570.23119276955	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK7	2440.68971593599	20.9066396511062	2399.71345518206	2481.66597668992	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK8	2435.99363383343	30.4407962485294	2376.33076952559	2495.65649814127	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
lmers	WA_R	M	AK	AK9	2400.03228316012	14.0332651475196	2372.52758888548	2427.53697743476	1233.19753743029	3.5416691048256e-160	2	1.94767441860465
