Model	Trait	Sex	Population	Line	Coef_Abbott	Coef_Gibert	Coef_Schmidt	SE_Abbott	SE_Gibert	SE_Schmidt
lmer_pop	Pgm_T4	F	GI	GI15	0.358298476594084	0.447150723798062	0.579382153211075	0.0281537297417434	0.0342545712139015	0.0414483227635863
lmer_pop	Pgm_T4	F	GI	GI2	0.375298476594084	0.507150723798062	0.496382153211075	0.027379417422055	0.0342545712139015	0.0414483227635863
lmer_pop	Pgm_T4	F	GI	GI3	0.272298476594084	0.435150723798062	0.366382153211075	0.0281537297417434	0.0342545712139015	0.0470633983039307
lmer_pop	Pgm_T4	F	GI	GI4	0.347298476594084	0.421150723798062	NA	0.029742772203867	0.0342545712139015	NA
lmer_pop	Pgm_T4	F	GI	GI5	0.351298476594084	0.440150723798062	0.485382153211075	0.0281537297417434	0.0342545712139015	0.0414483227635863
lmer_pop	Pgm_T4	F	GI	GI6	0.354298476594084	0.515150723798062	NA	0.0281537297417434	0.0342545712139015	NA
lmer_pop	Pgm_T4	F	GI	GI7	0.412298476594084	0.498150723798062	0.511382153211075	0.0281537297417434	0.0342545712139015	0.0438059751622359
lmer_pop	Pgm_T4	F	GI	GI8	0.397298476594084	0.499150723798062	0.443382153211075	0.0281537297417434	0.0342545712139015	0.0414483227635863
lmer_pop	Pgm_T4	F	GI	GI9	0.347298476594084	0.507150723798062	0.492382153211075	0.0281537297417434	0.0342545712139015	0.0470633983039307
lmer_pop	Pgm_T4	F	KA	KA1	0.234102096216335	0.458889767906034	0.482729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA10	0.427102096216335	0.495889767906034	0.489729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA11	0.413102096216335	0.389889767906034	0.485729877480782	0.0266680985345541	0.0271048393253194	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA13	0.445102096216335	0.443889767906034	0.372729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA14	0.177102096216335	0.440889767906034	0.579729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA15	0.228102096216335	0.512889767906034	NA	0.0266680985345541	0.0332516513101437	NA
lmer_pop	Pgm_T4	F	KA	KA16	0.204102096216335	0.443889767906034	0.458729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA17	0.277102096216335	0.447889767906034	0.465729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA18	0.400102096216335	0.445889767906034	0.418729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA2	0.285102096216335	0.508889767906034	0.568729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA23	0.157102096216335	0.421889767906034	0.565729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA24	0.317102096216335	0.433889767906034	0.510729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA25	0.403102096216335	0.431889767906034	0.395729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA29	0.173102096216335	0.418889767906034	0.643729877480782	0.0258493226110219	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA3	0.233102096216335	0.429889767906034	0.472729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA5	0.253102096216335	0.526889767906034	0.578729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA6	0.251102096216335	0.536889767906034	0.625729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA7	0.519102096216335	0.478889767906034	0.680729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	KA	KA9	0.286102096216335	0.556889767906034	0.510729877480782	0.0266680985345541	0.0332516513101437	0.0386251646368662
lmer_pop	Pgm_T4	F	MA	MA12	0.48145745797201	NA	0.648535933154541	0.0269089781287045	NA	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA13	0.41745745797201	0.537757482173097	0.487535933154541	0.0260977605156285	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA18	0.53245745797201	0.495757482173098	0.433535933154541	0.0260977605156285	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA19	0.55745745797201	0.579757482173098	0.480535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA20	0.50945745797201	0.479757482173097	0.603535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA21	0.55945745797201	0.490757482173098	0.574535933154541	0.0260977605156285	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA23	0.51745745797201	0.472757482173097	0.512535933154541	0.0260977605156285	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA26	0.47445745797201	0.551757482173098	0.575535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA27	0.50645745797201	0.454757482173098	0.667535933154541	0.0260977605156285	0.0334422234839508	0.0508751175040067
lmer_pop	Pgm_T4	F	MA	MA28	0.44445745797201	0.510757482173097	0.413535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA30	0.44445745797201	0.487757482173098	0.605535933154541	0.0269089781287045	0.0273382938668548	0.039513005214062
lmer_pop	Pgm_T4	F	MA	MA31	0.45545745797201	0.557757482173098	0.460535933154541	0.0269089781287045	0.0379918716510586	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA32	0.40345745797201	0.440757482173098	0.665535933154541	0.0260977605156285	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA33	0.49645745797201	0.467757482173097	0.542535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA5	0.55145745797201	0.509757482173097	0.611535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA6	0.46645745797201	0.571757482173098	0.542535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA7	0.39045745797201	0.492757482173098	0.501535933154541	0.0260977605156285	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MA	MA9	0.38445745797201	0.473757482173097	0.478535933154541	0.0269089781287045	0.0334422234839508	0.0386817473887426
lmer_pop	Pgm_T4	F	MU	MU1	0.455682290032391	0.520299147406851	0.618041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU10	0.340682290032391	0.480299147406851	0.472041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU11	0.394682290032391	0.498299147406851	0.343041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU12	0.360682290032391	0.501299147406851	0.413041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU13	0.422682290032391	0.530299147406851	0.438041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU14	0.445682290032391	0.555299147406851	0.605041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU16	0.416682290032391	0.502299147406851	0.492041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU17	0.372682290032391	0.540299147406851	0.492041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU18	0.445682290032391	0.573299147406851	0.525041403597038	0.0255580872723883	0.0341616864812126	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU19	0.374682290032391	0.520299147406851	0.482041403597038	0.027151718638477	0.0271112674591334	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU2	0.467682290032391	0.554299147406851	0.549041403597038	0.027151718638477	0.033256891364658	0.0425989850676077
lmer_pop	Pgm_T4	F	MU	MU20	0.341682290032391	0.476299147406851	0.547041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU3	0.382682290032391	0.448299147406851	0.417041403597038	0.0263479757291337	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU5	0.341682290032391	0.467299147406851	0.440041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU6	0.398682290032391	0.507299147406851	0.556041403597038	0.0263479757291337	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU8	0.330682290032391	0.562299147406851	0.438041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	MU	MU9	0.380682290032391	0.457299147406851	0.546041403597038	0.027151718638477	0.033256891364658	0.0383363212735685
lmer_pop	Pgm_T4	F	RE	RE1	0.556239320428203	0.501988785178221	NA	0.0266651224463792	0.0340071960569857	NA
lmer_pop	Pgm_T4	F	RE	RE10	0.413239320428203	0.48998878517822	0.441741402071912	0.0274595840296315	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE11	0.465239320428203	0.45098878517822	0.722741402071912	0.0266651224463792	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE12	0.421239320428203	0.454988785178221	0.623741402071912	0.0274595840296315	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE13	0.368239320428203	0.37298878517822	0.464741402071912	0.0274595840296315	0.0340071960569857	0.0449089170080189
lmer_pop	Pgm_T4	F	RE	RE15	0.402239320428203	0.44598878517822	0.382741402071912	0.0274595840296315	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE16	0.406239320428203	0.42898878517822	0.504741402071912	0.0266651224463792	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE17	0.393239320428203	0.43798878517822	0.528741402071912	0.0274595840296315	0.0340071960569857	0.0432759844120632
lmer_pop	Pgm_T4	F	RE	RE18	0.398239320428203	0.400988785178221	0.484741402071912	0.0274595840296315	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE2	0.441239320428203	0.456988785178221	0.596741402071912	0.0266651224463792	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE3	0.386239320428203	0.43998878517822	0.357741402071912	0.029086573450312	0.0340071960569857	0.046570493092012
lmer_pop	Pgm_T4	F	RE	RE4	0.467239320428203	0.49298878517822	0.357741402071912	0.0274595840296315	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE5	0.423239320428203	0.48998878517822	0.407741402071912	0.0274595840296315	0.0340071960569857	0.0491101906617469
lmer_pop	Pgm_T4	F	RE	RE6	0.366239320428203	0.37698878517822	0.545741402071912	0.0274595840296315	0.0340071960569857	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE7	0.447239320428203	0.43198878517822	0.658741402071912	0.0274595840296315	0.0280265835174083	0.0408877833445778
lmer_pop	Pgm_T4	F	RE	RE8	0.400239320428203	0.43098878517822	NA	0.0274595840296315	0.0340071960569857	NA
lmer_pop	Pgm_T4	F	UM	UM13	0.403609437912708	0.487553468246304	0.553818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM17	0.444609437912708	0.581553468246304	0.564818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM18	0.320609437912708	0.479553468246304	0.555818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM2	0.371609437912708	0.434553468246304	0.477818576739561	0.026082535179769	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM20	0.304609437912708	0.489553468246304	0.556818576739561	0.0268942120428149	0.0335899843628673	0.0460088865834697
lmer_pop	Pgm_T4	F	UM	UM21	0.422609437912708	0.561553468246304	0.573818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM22	0.391609437912708	0.509553468246304	0.467818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM23	0.387609437912708	0.420553468246304	0.447818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM25	0.150609437912708	0.428553468246304	0.524818576739561	0.026082535179769	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM26	0.382609437912708	0.565553468246304	NA	0.0268942120428149	0.0335899843628673	NA
lmer_pop	Pgm_T4	F	UM	UM28	0.420609437912708	0.521553468246304	0.639818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM29	0.334609437912708	0.469553468246304	0.524818576739561	0.026082535179769	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM4	0.362609437912708	0.551553468246304	0.564818576739561	0.026082535179769	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM5	0.407609437912708	0.479553468246304	0.490818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM6	0.415609437912708	0.510553468246304	NA	0.0268942120428149	0.0335899843628673	NA
lmer_pop	Pgm_T4	F	UM	UM7	0.462609437912708	0.519553468246304	0.657818576739561	0.0268942120428149	0.0275188489856983	0.0402469582037025
lmer_pop	Pgm_T4	F	UM	UM8	0.414609437912708	0.573553468246304	NA	0.0268942120428149	0.0335899843628673	NA
lmer_pop	Pgm_T4	F	UM	UM9	0.435609437912708	0.496553468246304	0.675818576739561	0.0268942120428149	0.0335899843628673	0.0402469582037025
lmer_pop	Pgm_T4	F	VA	VA1	0.316416309008416	0.513245763222421	NA	0.0266440444637546	0.0334124292185453	NA
lmer_pop	Pgm_T4	F	VA	VA11	0.276416309008416	0.553245763222421	0.436643168544216	0.0266440444637546	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA18	0.263416309008416	0.496245763222421	0.356643168544216	0.0266440444637546	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA22	0.288416309008416	0.532245763222421	0.591643168544216	0.0266440444637546	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA26	0.219416309008416	0.577245763222421	0.372643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA30	0.253416309008416	0.376245763222421	0.378643168544216	0.0266440444637546	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA34	0.296416309008416	0.499245763222421	0.447643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA35	0.259416309008416	0.475245763222421	0.273643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA44	0.272416309008416	0.502245763222421	0.450643168544216	0.0266440444637546	0.0273018392472796	0.0418199938620717
lmer_pop	Pgm_T4	F	VA	VA46	0.217416309008416	0.572245763222421	0.460643168544216	0.0266440444637546	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA47	0.243416309008416	0.528245763222421	0.303643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA48	0.254416309008416	0.467245763222421	0.444643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA55	0.249416309008416	0.439245763222421	0.368643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA57	0.329416309008416	0.500245763222421	0.368643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA6	0.235416309008416	0.574245763222421	NA	0.0266440444637546	0.0334124292185453	NA
lmer_pop	Pgm_T4	F	VA	VA66	0.255416309008416	0.519245763222421	0.426643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA67	0.275416309008416	0.469245763222421	0.344643168544216	0.0258245059078878	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA71	0.304416309008416	0.540245763222421	0.405643168544216	0.0266440444637546	0.0334124292185453	0.0393435113662178
lmer_pop	Pgm_T4	F	VA	VA9	0.233416309008416	0.445245763222421	NA	0.0258245059078878	0.0334124292185453	NA
lmer_pop	Pgm_T4	F	YE	YE11	0.376149273402729	0.515130871734085	0.403622348138838	0.0264585170763479	0.0397601687568819	0.0426570826912893
lmer_pop	Pgm_T4	F	YE	YE13	0.368149273402729	0.484130871734085	0.516622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE14	0.412149273402729	0.470130871734085	0.402622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE15	0.397149273402729	0.477130871734085	0.528622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE19	0.395149273402729	0.557130871734085	0.386622348138838	0.0264585170763479	0.0333447300120383	0.0426570826912893
lmer_pop	Pgm_T4	F	YE	YE20	0.331149273402729	0.475130871734085	0.448622348138838	0.0264585170763479	0.0397601687568819	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE21	0.423149273402729	0.492130871734085	0.632622348138838	0.0264585170763479	0.0351549572546423	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE22	0.456149273402729	0.551130871734085	0.611622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE23	0.452149273402729	0.573130871734085	0.641622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE24	0.375149273402729	0.539130871734085	0.541622348138838	0.0256330475339822	0.0333447300120383	0.0409344195479977
lmer_pop	Pgm_T4	F	YE	YE26	0.340149273402729	0.534130871734085	0.590622348138838	0.0264585170763479	0.0342472045512583	0.0426570826912893
lmer_pop	Pgm_T4	F	YE	YE27	0.368149273402729	0.569130871734085	0.549622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE33	0.390149273402729	0.530130871734085	0.402622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE40	0.352149273402729	0.484130871734085	0.578622348138838	0.0264585170763479	0.0333447300120383	0.0409344195479977
lmer_pop	Pgm_T4	F	YE	YE41	0.398149273402729	0.501130871734085	0.357622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE48	0.443149273402729	0.560130871734085	0.563622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE49	0.375149273402729	0.482130871734085	0.496622348138838	0.0264585170763479	0.0272189459673906	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE51	0.385149273402729	0.528130871734085	0.417622348138838	0.0264585170763479	0.0333447300120383	0.0426570826912893
lmer_pop	Pgm_T4	F	YE	YE69	0.355149273402729	0.432130871734085	0.413622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T4	F	YE	YE80	0.427149273402729	0.548130871734085	0.567622348138838	0.0264585170763479	0.0333447300120383	0.0384008685283483
lmer_pop	Pgm_T5	F	AK	AK1	0.44181339199299	0.639761748585222	0.720237959910273	0.0239171135321585	0.0360981417825595	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK10	0.41381339199299	0.610761748585222	0.735237959910273	0.0239171135321585	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK11	0.41981339199299	0.609761748585222	0.598237959910273	0.0239171135321585	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK12	0.47881339199299	0.631761748585222	0.727237959910273	0.0256130497932238	0.0284266747994514	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK13	0.47281339199299	0.649761748585222	0.822237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK14	0.42381339199299	0.565761748585222	0.684237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK15	0.42081339199299	0.618761748585222	0.659237959910273	0.0199255694952531	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK16	0.48281339199299	0.577761748585222	0.735237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK17	0.38081339199299	0.490761748585222	0.577237959910273	0.0239171135321585	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK18	0.36581339199299	0.536761748585222	0.643237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK2	0.37381339199299	0.531761748585222	0.753237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK20	0.45681339199299	0.671761748585222	0.716237959910273	0.0239171135321585	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK21	0.48981339199299	0.674761748585222	1.11523795991027	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK3	0.49781339199299	0.630761748585222	0.753237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK4	0.43581339199299	0.665761748585222	0.848237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK5	0.45181339199299	0.507761748585222	0.557237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK6	0.38881339199299	0.601761748585222	0.960237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK7	0.38081339199299	0.506761748585222	0.696237959910273	0.0247594087108348	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK8	0.35281339199299	0.600761748585222	0.671237959910273	0.0239171135321585	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	AK	AK9	0.44581339199299	0.692761748585222	0.811237959910273	0.0239171135321585	0.0352147105646741	0.0791220529976723
lmer_pop	Pgm_T5	F	GI	GI1	0.377806312787197	0.516201140680696	0.467727218245435	0.0262563595669777	0.0364949346235151	0.0882684015552262
lmer_pop	Pgm_T5	F	GI	GI10	0.415806312787197	0.594201140680696	0.259727218245435	0.0254636293114399	0.0299980041531873	0.0882684015552262
lmer_pop	Pgm_T5	F	GI	GI11	0.409806312787197	0.617201140680696	0.475727218245435	0.0262563595669777	0.0364949346235151	0.0882684015552262
lmer_pop	Pgm_T5	F	GI	GI12	0.394806312787197	0.512201140680696	0.739727218245435	0.027062823535441	0.0364949346235151	0.0882684015552262
lmer_pop	Pgm_T5	F	GI	GI14	0.341806312787197	0.534201140680696	0.494727218245435	0.0262563595669777	0.0364949346235151	0.0882684015552262
lmer_pop	Pgm_T5	F	GI	GI15	0.432806312787197	0.553201140680696	1.18672721824543	0.0262563595669777	0.0364949346235151	0.0882684015552262
