Trait	Population	Line	Sex	Value	SE	LLM	ULM	N_lab
Pgm_T4	YE	YE11	F	0.428771702230925	0.0426310100266352	0.345216457954155	0.512326946507696	3
Pgm_T4	YE	YE13	F	0.453210918364514	0.0460267216416866	0.363000201620358	0.54342163510867	3
Pgm_T4	YE	YE14	F	0.427710902640037	0.0199628612838478	0.388584413495327	0.466837391784748	3
Pgm_T4	YE	YE15	F	0.463826561677582	0.0387740825095473	0.387830756425285	0.539822366929879	3
Pgm_T4	YE	YE19	F	0.446928243810754	0.0555924511262848	0.337969041790933	0.555887445830575	3
Pgm_T4	YE	YE20	F	0.414280364500426	0.0459365294561949	0.32424642119152	0.504314307809331	3
Pgm_T4	YE	YE21	F	0.513671236797062	0.0614199780567245	0.393290291874642	0.634052181719483	3
Pgm_T4	YE	YE22	F	0.536397985409555	0.0457070543321923	0.446813805079043	0.625982165740067	3
Pgm_T4	YE	YE23	F	0.552991694988422	0.0558473024255408	0.443532993600645	0.662450396376198	3
Pgm_T4	YE	YE24	F	0.482410121316069	0.0564498315918777	0.371770484462637	0.5930497581695	3
Pgm_T4	YE	YE26	F	0.485711865976802	0.0765465337667744	0.335683416652546	0.635740315301059	3
Pgm_T4	YE	YE27	F	0.493717086285293	0.0650545761158986	0.366212460068612	0.621221712501974	3
Pgm_T4	YE	YE33	F	0.440460168851992	0.0449305089206481	0.352397989560467	0.528522348143518	3
Pgm_T4	YE	YE40	F	0.468831662086901	0.0658187616744503	0.339829259697953	0.597834064475849	3
Pgm_T4	YE	YE41	F	0.419693608526247	0.0416855328116565	0.337991465539038	0.501395751513457	3
Pgm_T4	YE	YE48	F	0.519087075122156	0.0410568073813721	0.438617211334469	0.599556938909844	3
Pgm_T4	YE	YE49	F	0.44877311487711	0.0390227880721621	0.372289855679333	0.525256374074887	3
Pgm_T4	YE	YE51	F	0.443093547187956	0.0445653862326003	0.355746995214942	0.53044009916097	3
Pgm_T4	YE	YE69	F	0.395954087107712	0.025598307474598	0.345782326392317	0.446125847823106	3
Pgm_T4	YE	YE80	F	0.511234943805342	0.0451025356287308	0.422835598361595	0.599634289249089	3
Pgm_T4	RE	RE1	F	0.533219640209172	0.0268127636729116	0.480667589084281	0.585771691334063	2
Pgm_T4	RE	RE10	F	0.44559553774076	0.0245555949105744	0.397467456097079	0.493723619384441	3
Pgm_T4	RE	RE11	F	0.544487595958294	0.0873077302104536	0.373367589173866	0.715607602742723	3
Pgm_T4	RE	RE12	F	0.497227001581406	0.0615759177442317	0.376540420487711	0.617913582675101	3
Pgm_T4	RE	RE13	F	0.392824106245129	0.0262272849765112	0.341419572278898	0.444228640211359	3
Pgm_T4	RE	RE15	F	0.411621295712462	0.0189352885077315	0.374508812200433	0.448733779224491	3
Pgm_T4	RE	RE16	F	0.440085700580322	0.0276140515837941	0.385963154008854	0.49420824715179	3
Pgm_T4	RE	RE17	F	0.447648566099596	0.038318432346996	0.372545818755449	0.522751313443743	3
Pgm_T4	RE	RE18	F	0.421342488639899	0.0247910652178326	0.372752893674563	0.469932083605234	3
Pgm_T4	RE	RE2	F	0.494710070511887	0.0478293763752919	0.400966215413304	0.58845392561047	3
Pgm_T4	RE	RE3	F	0.399251018526685	0.0219487068963752	0.356232343502564	0.442269693550806	3
Pgm_T4	RE	RE4	F	0.442991046335299	0.0390169496055908	0.366519230321727	0.519462862348872	3
Pgm_T4	RE	RE5	F	0.443267386128378	0.0249678351552157	0.394331328452222	0.492203443804534	3
Pgm_T4	RE	RE6	F	0.426765526847611	0.0567588197576588	0.3155202843176	0.538010769377623	3
Pgm_T4	RE	RE7	F	0.509873539667942	0.0717434032228748	0.369259053222772	0.650488026113111	3
Pgm_T4	RE	RE8	F	0.412375285093868	0.0213643260157605	0.370501975549005	0.45424859463873	2
Pgm_T4	GI	GI1	F	0.401010035401716	0.043778016308506	0.315206700122437	0.486813370680995	3
Pgm_T4	GI	GI10	F	0.481021498951196	0.033000871700078	0.416340978960616	0.545702018941776	3
Pgm_T4	GI	GI11	F	0.435414883857173	0.0590152936071154	0.31974703385017	0.551082733864176	3
Pgm_T4	GI	GI12	F	0.431315086071383	0.0414344699773227	0.350105017197324	0.512525154945442	3
Pgm_T4	GI	GI13	F	0.495060493523444	0.0356831483692028	0.425122807864808	0.564998179182081	2
Pgm_T4	GI	GI14	F	0.407841397118041	0.0533400877850432	0.303296746127152	0.51238604810893	3
Pgm_T4	GI	GI15	F	0.458804360776265	0.0637741991274412	0.333809227343595	0.583799494208936	3
Pgm_T4	GI	GI2	F	0.456340829502182	0.0440556286070278	0.369993384116135	0.542688274888229	3
Pgm_T4	GI	GI3	F	0.355966088261195	0.0497970115114426	0.258365739161041	0.453566437361349	3
Pgm_T4	GI	GI4	F	0.382269729751307	0.0368743418356661	0.309997347799783	0.454542111702832	2
Pgm_T4	GI	GI5	F	0.421394303009621	0.039961853955083	0.343070508502209	0.499718097517033	3
Pgm_T4	GI	GI6	F	0.433541081913626	0.0804174150424989	0.275925844700518	0.591156319126733	2
Pgm_T4	GI	GI7	F	0.468669913088656	0.0328092785142944	0.404364908841895	0.532974917335416	3
Pgm_T4	GI	GI8	F	0.444368541064958	0.0315939490232856	0.382445538849924	0.506291543279992	3
Pgm_T4	GI	GI9	F	0.445615191509387	0.0530434841546361	0.341651872951779	0.549578510066995	3
Pgm_T4	MU	MU1	F	0.528345618466101	0.0468466177892678	0.436527934801622	0.620163302130579	3
Pgm_T4	MU	MU10	F	0.428484178470572	0.0465488598871847	0.337250089570289	0.519718267370855	3
Pgm_T4	MU	MU11	F	0.412941228991232	0.0446391250402502	0.325450151610962	0.500432306371503	3
Pgm_T4	MU	MU12	F	0.423676238381422	0.0421228880418137	0.341116894894654	0.50623558186819	3
Pgm_T4	MU	MU13	F	0.462881203502395	0.0341189014206879	0.396009385525774	0.529753021479016	3
Pgm_T4	MU	MU14	F	0.532468525872249	0.0476768492111176	0.439023618522111	0.625913433222386	3
Pgm_T4	MU	MU15	F	0.485456555599288	0.032509689709469	0.421738734620156	0.549174376578419	2
Pgm_T4	MU	MU16	F	0.466493963128638	0.0290248185347922	0.409606364142635	0.523381562114641	3
Pgm_T4	MU	MU17	F	0.466424556717313	0.0511376743968783	0.366196556646296	0.56665255678833	3
Pgm_T4	MU	MU18	F	0.511666888592611	0.038946010481709	0.435334110706942	0.587999666478281	3
Pgm_T4	MU	MU19	F	0.458130701616277	0.045059467464072	0.369815768224141	0.546445635008412	3
Pgm_T4	MU	MU2	F	0.518956787828164	0.0304810944293348	0.459214940537304	0.578698635119025	3
Pgm_T4	MU	MU20	F	0.45272570737578	0.0606345833374932	0.333884107816701	0.571567306934859	3
Pgm_T4	MU	MU3	F	0.411799478105465	0.0212827518016419	0.370086051082342	0.453512905128588	3
Pgm_T4	MU	MU4	F	0.500147534321801	0.0251214628311175	0.450910371933849	0.549384696709753	2
Pgm_T4	MU	MU5	F	0.413707997988321	0.0397939012873586	0.335713384660756	0.491702611315886	3
Pgm_T4	MU	MU6	F	0.48424842564654	0.0472036933966284	0.391730886651878	0.576765964641203	3
Pgm_T4	MU	MU7	F	0.522914503456593	0.0330150172894797	0.458206258620245	0.58762274829294	2
Pgm_T4	MU	MU8	F	0.442687453848038	0.0677559701239085	0.309888192667605	0.57548671502847	3
Pgm_T4	MU	MU9	F	0.458384963355658	0.047658606618771	0.364975810829505	0.551794115881812	3
Pgm_T4	MA	MA12	F	0.562685851882569	0.0835072704548129	0.39901460934389	0.726357094421248	2
Pgm_T4	MA	MA13	F	0.478229543670367	0.0367096457455186	0.406279960123926	0.550179127216807	3
Pgm_T4	MA	MA16	F	0.458757482173098	0.0334422234839508	0.393211928581614	0.524303035764581	1
Pgm_T4	MA	MA18	F	0.492774562189763	0.0281574191065983	0.437587034843231	0.547962089536296	3
Pgm_T4	MA	MA19	F	0.543305432493191	0.0269150748416975	0.490552855162264	0.596058009824118	3
Pgm_T4	MA	MA20	F	0.527854894385016	0.0350074690097433	0.459241515936017	0.596468272834015	3
Pgm_T4	MA	MA21	F	0.541548835401983	0.0245480297532211	0.493435581194252	0.589662089609714	3
Pgm_T4	MA	MA23	F	0.503184328295682	0.0181647067988655	0.467582157180176	0.538786499411189	3
Pgm_T4	MA	MA26	F	0.529518649451647	0.0317459183080784	0.467297792911663	0.591739505991632	3
Pgm_T4	MA	MA27	F	0.537281490803389	0.0607882145747814	0.418138779552325	0.656424202054454	3
Pgm_T4	MA	MA28	F	0.45744380887044	0.0269010591085341	0.404718701871731	0.51016891586915	3
Pgm_T4	MA	MA3	F	0.566561328949183	0.161388163866671	0.250246340239459	0.882876317658907	2
Pgm_T4	MA	MA30	F	0.50876264456077	0.04635600214245	0.417906549894307	0.599618739227234	3
Pgm_T4	MA	MA31	F	0.488438333967897	0.0323065751078296	0.425118610292712	0.551758057643081	3
Pgm_T4	MA	MA32	F	0.501488441549893	0.0811936402711422	0.342351830844753	0.660625052255032	3
Pgm_T4	MA	MA33	F	0.498201934907257	0.018433689542655	0.462072567301461	0.534331302513054	3
Pgm_T4	MA	MA5	F	0.554522643461107	0.0264904168838964	0.502602380433218	0.606442906488996	3
Pgm_T4	MA	MA6	F	0.523764448318808	0.0333877498263664	0.458325661134296	0.589203235503319	3
Pgm_T4	MA	MA7	F	0.457778424156414	0.0372403066613602	0.384788764326921	0.530768083985907	3
Pgm_T4	MA	MA9	F	0.441566827001483	0.0323151270689588	0.378230341790489	0.504903312212478	3
Pgm_T4	UM	UM13	F	0.477758808257051	0.0436184378671453	0.392268240975548	0.563249375538553	3
Pgm_T4	UM	UM17	F	0.527396063018376	0.044827568628174	0.439535642992657	0.615256483044094	3
Pgm_T4	UM	UM18	F	0.449606395471298	0.0696980389317845	0.31300074937193	0.586212041570666	3
Pgm_T4	UM	UM2	F	0.422385331617623	0.0313397126938053	0.360960623451932	0.483810039783314	3
Pgm_T4	UM	UM20	F	0.447179602160779	0.0759144284592616	0.298390056473684	0.595969147847874	3
Pgm_T4	UM	UM21	F	0.516328944541598	0.0497352954809237	0.41884955663853	0.613808332444666	3
Pgm_T4	UM	UM22	F	0.453505354595177	0.0366445475793788	0.38168336110983	0.525327348080524	3
Pgm_T4	UM	UM23	F	0.410604523770471	0.0186138505938479	0.37412204699292	0.447087000548022	3
Pgm_T4	UM	UM25	F	0.366462037195932	0.112585245792174	0.145799010252681	0.587125064139182	3
Pgm_T4	UM	UM26	F	0.47297458884525	0.091465318073256	0.293705859587168	0.652243318103332	2
Pgm_T4	UM	UM28	F	0.52459256734004	0.0631452374971101	0.400830176050476	0.648354958629604	3
Pgm_T4	UM	UM29	F	0.439961659449814	0.0571627839376698	0.327924661675937	0.551998657223692	3
