"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Gonzalez","S","F","MU","MU6",3,"Gonzalez_1_MU6_F_1; Gonzalez_2_MU6_F_2; Gonzalez_3_MU6_F_3",32,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU7",3,"Gonzalez_1_MU7_F_1; Gonzalez_2_MU7_F_2; Gonzalez_3_MU7_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU8",3,"Gonzalez_1_MU8_F_1; Gonzalez_2_MU8_F_2; Gonzalez_3_MU8_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU9",3,"Gonzalez_1_MU9_F_1; Gonzalez_2_MU9_F_2; Gonzalez_4_MU9_F_3",34,3,"1; 2; 4"
"Gonzalez","S","F","RE","RE1",3,"Gonzalez_5_RE1_F_1; Gonzalez_6_RE1_F_2; Gonzalez_7_RE1_F_3",31,3,"5; 6; 7"
"Gonzalez","S","F","RE","RE10",3,"Gonzalez_1_RE10_F_1; Gonzalez_2_RE10_F_2; Gonzalez_3_RE10_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE11",3,"Gonzalez_1_RE11_F_1; Gonzalez_2_RE11_F_2; Gonzalez_3_RE11_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE12",3,"Gonzalez_1_RE12_F_1; Gonzalez_3_RE12_F_2; Gonzalez_4_RE12_F_3",32,3,"1; 3; 4"
"Gonzalez","S","F","RE","RE13",3,"Gonzalez_1_RE13_F_1; Gonzalez_2_RE13_F_2; Gonzalez_3_RE13_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE15",3,"Gonzalez_5_RE15_F_1; Gonzalez_6_RE15_F_2; Gonzalez_7_RE15_F_3",36,3,"5; 6; 7"
"Gonzalez","S","F","RE","RE16",3,"Gonzalez_5_RE16_F_1; Gonzalez_6_RE16_F_2; Gonzalez_7_RE16_F_3",36,3,"5; 6; 7"
"Gonzalez","S","F","RE","RE17",3,"Gonzalez_5_RE17_F_1; Gonzalez_6_RE17_F_2; Gonzalez_7_RE17_F_3",36,3,"5; 6; 7"
"Gonzalez","S","F","RE","RE18",3,"Gonzalez_1_RE18_F_1; Gonzalez_2_RE18_F_2; Gonzalez_3_RE18_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE2",3,"Gonzalez_1_RE2_F_1; Gonzalez_2_RE2_F_2; Gonzalez_3_RE2_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE3",3,"Gonzalez_1_RE3_F_1; Gonzalez_2_RE3_F_2; Gonzalez_3_RE3_F_3",32,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE5",3,"Gonzalez_1_RE5_F_1; Gonzalez_2_RE5_F_2; Gonzalez_3_RE5_F_3",31,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE6",3,"Gonzalez_1_RE6_F_1; Gonzalez_2_RE6_F_2; Gonzalez_3_RE6_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM13",7,"Gonzalez_1_UM13_F_1; Gonzalez_2_UM13_F_2; Gonzalez_3_UM13_F_3; Gonzalez_4_UM13_F_4; Gonzalez_5_UM13_F_5; Gonzalez_6_UM13_F_6; Gonzalez_7_UM13_F_7",81,7,"1; 2; 3; 4; 5; 6; 7"
"Gonzalez","S","F","UM","UM18",3,"Gonzalez_1_UM18_F_1; Gonzalez_2_UM18_F_2; Gonzalez_3_UM18_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM20",3,"Gonzalez_1_UM20_F_1; Gonzalez_2_UM20_F_2; Gonzalez_3_UM20_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM21",3,"Gonzalez_1_UM21_F_1; Gonzalez_2_UM21_F_2; Gonzalez_3_UM21_F_3",32,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM22",3,"Gonzalez_5_UM22_F_1; Gonzalez_6_UM22_F_2; Gonzalez_7_UM22_F_3",31,3,"5; 6; 7"
"Gonzalez","S","F","UM","UM26",3,"Gonzalez_1_UM26_F_1; Gonzalez_2_UM26_F_2; Gonzalez_3_UM26_F_3",32,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM29",4,"Gonzalez_1_UM29_F_1; Gonzalez_2_UM29_F_2; Gonzalez_3_UM29_F_3; Gonzalez_4_UM29_F_3",32,4,"1; 2; 3; 4"
"Gonzalez","S","F","UM","UM4",3,"Gonzalez_1_UM4_F_1; Gonzalez_2_UM4_F_2; Gonzalez_3_UM4_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM5",3,"Gonzalez_1_UM5_F_1; Gonzalez_2_UM5_F_2; Gonzalez_4_UM5_F_3",44,3,"1; 2; 4"
