"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Kozeretska","NS","F","UM","UM5",2,"Kozeretska_1_UM5_1; Kozeretska_2_UM5_1",40,2,"1; 2"
"Kozeretska","NS","F","UM","UM7",2,"Kozeretska_1_UM7_1; Kozeretska_2_UM7_1",40,2,"1; 2"
"Kozeretska","NS","F","UM","UM9",2,"Kozeretska_1_UM9_1; Kozeretska_2_UM9_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA1",2,"Kozeretska_1_VA1_1; Kozeretska_2_VA1_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA11",2,"Kozeretska_1_VA11_1; Kozeretska_2_VA11_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA15",2,"Kozeretska_1_VA15_1; Kozeretska_2_VA15_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA18",2,"Kozeretska_1_VA18_1; Kozeretska_2_VA18_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA22",2,"Kozeretska_1_VA22_1; Kozeretska_2_VA22_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA26",2,"Kozeretska_1_VA26_1; Kozeretska_2_VA26_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA30",1,"Kozeretska_1_VA30_1",20,1,"1"
"Kozeretska","NS","F","VA","VA34",2,"Kozeretska_1_VA34_1; Kozeretska_2_VA34_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA35",2,"Kozeretska_1_VA35_1; Kozeretska_2_VA35_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA44",2,"Kozeretska_1_VA44_1; Kozeretska_2_VA44_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA46",2,"Kozeretska_1_VA46_1; Kozeretska_2_VA46_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA48",2,"Kozeretska_1_VA48_1; Kozeretska_2_VA48_1",40,2,"1; 2"
