"Lab","Diet","Sex","Population_count","Population_ids","Line_count","Line_ids","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Gibert","NS","F",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",169,"AK1; AK10; AK11; AK12; AK13; AK14; AK15; AK16; AK17; AK18; AK2; AK20; AK21; AK3; AK4; AK5; AK6; AK7; AK8; AK9; GI1; GI10; GI11; GI12; GI13; GI14; GI15; GI2; GI3; GI4; GI5; GI6; GI7; GI8; GI9; KA1; KA10; KA11; KA13; KA14; KA15; KA16; KA17; KA18; KA2; KA23; KA24; KA25; KA28; KA29; KA3; KA5; KA6; KA7; KA9; MA12; MA13; MA16; MA18; MA19; MA20; MA21; MA23; MA26; MA27; MA28; MA3; MA30; MA31; MA32; MA33; MA5; MA6; MA7; MA9; MU1; MU10; MU11; MU12; MU13; MU14; MU15; MU16; MU17; MU18; MU19; MU2; MU20; MU3; MU4; MU5; MU6; MU7; MU8; MU9; RE1; RE10; RE11; RE12; RE13; RE15; RE16; RE17; RE18; RE2; RE3; RE4; RE5; RE6; RE7; RE8; UM13; UM17; UM18; UM2; UM20; UM21; UM22; UM23; UM25; UM26; UM28; UM29; UM4; UM5; UM6; UM7; UM8; UM9; VA1; VA11; VA15; VA18; VA22; VA26; VA30; VA34; VA35; VA44; VA46; VA47; VA48; VA55; VA57; VA6; VA66; VA67; VA71; VA9; YE11; YE13; YE14; YE15; YE19; YE20; YE21; YE22; YE23; YE24; YE26; YE27; YE33; YE40; YE41; YE48; YE49; YE51; YE69; YE80",531,"Gibert_1_AK1_1; Gibert_1_AK1_2; Gibert_1_AK1_3; Gibert_1_AK10_1; Gibert_1_AK10_2; Gibert_1_AK10_3; Gibert_1_AK12_1; Gibert_1_AK12_2; Gibert_1_AK12_3; Gibert_1_AK17_1; Gibert_1_AK17_2; Gibert_1_AK17_3; Gibert_1_AK18_1; Gibert_1_AK18_2; Gibert_1_AK18_3; Gibert_1_AK2_1; Gibert_1_AK2_2; Gibert_1_AK2_3; Gibert_1_AK20_1; Gibert_1_AK20_2; Gibert_1_AK20_3; Gibert_1_AK21_1; Gibert_1_AK21_2; Gibert_1_AK21_3; Gibert_1_AK3_1; Gibert_1_AK3_2; Gibert_1_AK3_3; Gibert_1_AK7_1; Gibert_1_AK7_2; Gibert_1_AK7_3; Gibert_1_GI1_1; Gibert_1_GI1_2; Gibert_1_GI1_3; Gibert_1_GI10_1; Gibert_1_GI10_2; Gibert_1_GI10_3; Gibert_1_GI11_1; Gibert_1_GI11_2; Gibert_1_GI11_3; Gibert_1_GI12_1; Gibert_1_GI12_2; Gibert_1_GI12_3; Gibert_1_GI14_1; Gibert_1_GI14_2; Gibert_1_GI14_3; Gibert_1_GI15_1; Gibert_1_GI15_2; Gibert_1_GI15_3; Gibert_1_GI4_1; Gibert_1_GI4_2; Gibert_1_GI4_3; Gibert_1_GI5_1; Gibert_1_GI5_2; Gibert_1_GI5_3; Gibert_1_GI7_1; Gibert_1_GI7_2; Gibert_1_GI7_3; Gibert_1_GI9_1; Gibert_1_GI9_2; Gibert_1_GI9_3; Gibert_1_KA10_1; Gibert_1_KA10_2; Gibert_1_KA10_3; Gibert_1_KA11_1; Gibert_1_KA11_2; Gibert_1_KA11_3; Gibert_1_KA13_1; Gibert_1_KA13_2; Gibert_1_KA13_3; Gibert_1_KA15_1; Gibert_1_KA15_2; Gibert_1_KA15_3; Gibert_1_KA16_1; Gibert_1_KA16_2; Gibert_1_KA16_3; Gibert_1_KA17_1; Gibert_1_KA17_2; Gibert_1_KA17_3; Gibert_1_KA23_1; Gibert_1_KA23_2; Gibert_1_KA23_3; Gibert_1_KA24_1; Gibert_1_KA24_2; Gibert_1_KA24_3; Gibert_1_KA3_1; Gibert_1_KA3_2; Gibert_1_KA3_3; Gibert_1_KA7_1; Gibert_1_KA7_2; Gibert_1_KA7_3; Gibert_1_MA16_1; Gibert_1_MA16_2; Gibert_1_MA16_3; Gibert_1_MA18_1; Gibert_1_MA18_2; Gibert_1_MA18_3; Gibert_1_MA20_1; Gibert_1_MA20_2; Gibert_1_MA20_3; Gibert_1_MA27_1; Gibert_1_MA27_2; Gibert_1_MA27_3; Gibert_1_MA3_1; Gibert_1_MA3_2; Gibert_1_MA3_3; Gibert_1_MA30_1; Gibert_1_MA30_2; Gibert_1_MA30_3; Gibert_1_MA32_1; Gibert_1_MA32_2; Gibert_1_MA32_3; Gibert_1_MA33_1; Gibert_1_MA33_2; Gibert_1_MA33_3; Gibert_1_MA9_1; Gibert_1_MA9_2; Gibert_1_MA9_3; Gibert_1_MU1_1; Gibert_1_MU1_2; Gibert_1_MU1_3; Gibert_1_MU11_1; Gibert_1_MU11_2; Gibert_1_MU11_3; Gibert_1_MU15_1; Gibert_1_MU15_2; Gibert_1_MU15_3; Gibert_1_MU16_1; Gibert_1_MU16_2; Gibert_1_MU16_3; Gibert_1_MU19_1; Gibert_1_MU19_2; Gibert_1_MU19_3; Gibert_1_MU20_1; Gibert_1_MU20_2; Gibert_1_MU20_3; Gibert_1_MU4_1; Gibert_1_MU4_2; Gibert_1_MU4_3; Gibert_1_MU5_1; Gibert_1_MU5_2; Gibert_1_MU5_3; Gibert_1_MU8_1; Gibert_1_MU8_2; Gibert_1_MU8_3; Gibert_1_MU9_1; Gibert_1_MU9_2; Gibert_1_MU9_3; Gibert_1_RE10_1; Gibert_1_RE10_2; Gibert_1_RE10_3; Gibert_1_RE11_1; Gibert_1_RE11_2; Gibert_1_RE11_3; Gibert_1_RE12_1; Gibert_1_RE12_2; Gibert_1_RE12_3; Gibert_1_RE13_1; Gibert_1_RE13_2; Gibert_1_RE13_3; Gibert_1_RE15_1; Gibert_1_RE15_2; Gibert_1_RE15_3; Gibert_1_RE18_1; Gibert_1_RE18_2; Gibert_1_RE18_3; Gibert_1_RE3_1; Gibert_1_RE3_2; Gibert_1_RE3_3; Gibert_1_RE6_1; Gibert_1_RE6_2; Gibert_1_RE6_3; Gibert_1_RE7_1; Gibert_1_RE7_2; Gibert_1_RE7_3; Gibert_1_RE8_1; Gibert_1_RE8_2; Gibert_1_RE8_3; Gibert_1_UM17_1; Gibert_1_UM17_2; Gibert_1_UM17_3; Gibert_1_UM18_1; Gibert_1_UM18_2; Gibert_1_UM18_3; Gibert_1_UM2_1; Gibert_1_UM2_2; Gibert_1_UM2_3; Gibert_1_UM20_1; Gibert_1_UM20_2; Gibert_1_UM20_3; Gibert_1_UM23_1; Gibert_1_UM23_2; Gibert_1_UM23_3; Gibert_1_UM25_1; Gibert_1_UM25_2; Gibert_1_UM25_3; Gibert_1_UM29_1; Gibert_1_UM29_2; Gibert_1_UM29_3; Gibert_1_UM7_1; Gibert_1_UM7_2; Gibert_1_UM7_3; Gibert_1_UM9_1; Gibert_1_UM9_2; Gibert_1_UM9_3; Gibert_1_VA1_1; Gibert_1_VA1_2; Gibert_1_VA1_3; Gibert_1_VA15_1; Gibert_1_VA15_2; Gibert_1_VA15_3; Gibert_1_VA30_1; Gibert_1_VA30_2; Gibert_1_VA30_3; Gibert_1_VA35_1; Gibert_1_VA35_2; Gibert_1_VA35_3; Gibert_1_VA44_1; Gibert_1_VA44_2; Gibert_1_VA44_3; Gibert_1_VA47_1; Gibert_1_VA47_2; Gibert_1_VA47_3; Gibert_1_VA48_1; Gibert_1_VA48_2; Gibert_1_VA48_3; Gibert_1_VA57_1; Gibert_1_VA57_2; Gibert_1_VA57_3; Gibert_1_VA67_1; Gibert_1_VA67_2; Gibert_1_VA67_3; Gibert_1_VA9_1; Gibert_1_VA9_2; Gibert_1_VA9_3; Gibert_1_YE11_1; Gibert_1_YE11_3; Gibert_1_YE14_1; Gibert_1_YE14_2; Gibert_1_YE14_3; Gibert_1_YE21_1; Gibert_1_YE21_2; Gibert_1_YE21_3; Gibert_1_YE23_1; Gibert_1_YE23_2; Gibert_1_YE23_3; Gibert_1_YE26_1; Gibert_1_YE26_2; Gibert_1_YE26_3; Gibert_1_YE27_1; Gibert_1_YE27_2; Gibert_1_YE27_3; Gibert_1_YE33_1; Gibert_1_YE33_2; Gibert_1_YE33_3; Gibert_1_YE48_1; Gibert_1_YE48_2; Gibert_1_YE48_3; Gibert_1_YE49_1; Gibert_1_YE49_2; Gibert_1_YE49_3; Gibert_1_YE80_1; Gibert_1_YE80_2; Gibert_1_YE80_3; Gibert_2_AK11_1; Gibert_2_AK11_2; Gibert_2_AK11_3; Gibert_2_AK12_1; Gibert_2_AK12_2; Gibert_2_AK12_3; Gibert_2_AK13_1; Gibert_2_AK13_2; Gibert_2_AK13_3; Gibert_2_AK14_1; Gibert_2_AK14_2; Gibert_2_AK14_3; Gibert_2_AK16_1; Gibert_2_AK16_2; Gibert_2_AK16_3; Gibert_2_AK5_1; Gibert_2_AK5_2; Gibert_2_AK5_3; Gibert_2_AK6_1; Gibert_2_AK6_2; Gibert_2_AK6_3; Gibert_2_AK8_1; Gibert_2_AK8_2; Gibert_2_AK8_3; Gibert_2_AK9_1; Gibert_2_AK9_2; Gibert_2_AK9_3; Gibert_2_GI10_1; Gibert_2_GI10_2; Gibert_2_GI10_3; Gibert_2_GI13_1; Gibert_2_GI13_2; Gibert_2_GI13_3; Gibert_2_GI2_1; Gibert_2_GI2_2; Gibert_2_GI2_3; Gibert_2_GI3_1; Gibert_2_GI3_2; Gibert_2_GI3_3; Gibert_2_GI6_1; Gibert_2_GI6_2; Gibert_2_GI6_3; Gibert_2_GI8_1; Gibert_2_GI8_2; Gibert_2_GI8_3; Gibert_2_KA1_1; Gibert_2_KA1_2; Gibert_2_KA11_1; Gibert_2_KA11_2; Gibert_2_KA11_3; Gibert_2_KA14_1; Gibert_2_KA14_2; Gibert_2_KA14_3; Gibert_2_KA18_1; Gibert_2_KA18_2; Gibert_2_KA18_3; Gibert_2_KA2_1; Gibert_2_KA2_2; Gibert_2_KA2_3; Gibert_2_KA25_1; Gibert_2_KA25_2; Gibert_2_KA25_3; Gibert_2_KA28_1; Gibert_2_KA28_2; Gibert_2_KA28_3; Gibert_2_KA29_1; Gibert_2_KA29_2; Gibert_2_KA29_3; Gibert_2_KA5_1; Gibert_2_KA5_2; Gibert_2_KA5_3; Gibert_2_KA6_1; Gibert_2_KA6_2; Gibert_2_KA6_3; Gibert_2_KA9_1; Gibert_2_KA9_2; Gibert_2_KA9_3; Gibert_2_MA12_1; Gibert_2_MA12_2; Gibert_2_MA12_3; Gibert_2_MA13_1; Gibert_2_MA13_2; Gibert_2_MA13_3; Gibert_2_MA19_1; Gibert_2_MA19_2; Gibert_2_MA19_3; Gibert_2_MA21_1; Gibert_2_MA21_2; Gibert_2_MA21_3; Gibert_2_MA23_1; Gibert_2_MA23_2; Gibert_2_MA23_3; Gibert_2_MA26_1; Gibert_2_MA26_2; Gibert_2_MA26_3; Gibert_2_MA28_1; Gibert_2_MA28_2; Gibert_2_MA28_3; Gibert_2_MA30_1; Gibert_2_MA30_2; Gibert_2_MA30_3; Gibert_2_MA31_1; Gibert_2_MA31_2; Gibert_2_MA31_3; Gibert_2_MA5_1; Gibert_2_MA5_2; Gibert_2_MA5_3; Gibert_2_MA6_1; Gibert_2_MA6_2; Gibert_2_MA6_3; Gibert_2_MA7_1; Gibert_2_MA7_2; Gibert_2_MA7_3; Gibert_2_MU10_1; Gibert_2_MU10_2; Gibert_2_MU10_3; Gibert_2_MU12_1; Gibert_2_MU12_2; Gibert_2_MU12_3; Gibert_2_MU13_1; Gibert_2_MU13_2; Gibert_2_MU13_3; Gibert_2_MU14_1; Gibert_2_MU14_2; Gibert_2_MU14_3; Gibert_2_MU17_1; Gibert_2_MU17_2; Gibert_2_MU17_3; Gibert_2_MU18_1; Gibert_2_MU18_2; Gibert_2_MU18_3; Gibert_2_MU19_1; Gibert_2_MU19_2; Gibert_2_MU19_3; Gibert_2_MU2_1; Gibert_2_MU2_2; Gibert_2_MU2_3; Gibert_2_MU3_1; Gibert_2_MU3_2; Gibert_2_MU3_3; Gibert_2_MU6_1; Gibert_2_MU6_2; Gibert_2_MU6_3; Gibert_2_MU7_1; Gibert_2_MU7_2; Gibert_2_MU7_3; Gibert_2_RE1_1; Gibert_2_RE1_2; Gibert_2_RE1_3; Gibert_2_RE16_1; Gibert_2_RE16_2; Gibert_2_RE16_3; Gibert_2_RE17_1; Gibert_2_RE17_2; Gibert_2_RE17_3; Gibert_2_RE2_1; Gibert_2_RE2_2; Gibert_2_RE2_3; Gibert_2_RE4_1; Gibert_2_RE4_2; Gibert_2_RE4_3; Gibert_2_RE5_1; Gibert_2_RE5_2; Gibert_2_RE5_3; Gibert_2_RE7_1; Gibert_2_RE7_2; Gibert_2_RE7_3; Gibert_2_UM13_1; Gibert_2_UM13_2; Gibert_2_UM13_3; Gibert_2_UM21_1; Gibert_2_UM21_2; Gibert_2_UM21_3; Gibert_2_UM22_1; Gibert_2_UM22_2; Gibert_2_UM22_3; Gibert_2_UM26_1; Gibert_2_UM26_2; Gibert_2_UM26_3; Gibert_2_UM28_1; Gibert_2_UM28_2; Gibert_2_UM28_3; Gibert_2_UM4_1; Gibert_2_UM4_2; Gibert_2_UM4_3; Gibert_2_UM5_1; Gibert_2_UM5_2; Gibert_2_UM5_3; Gibert_2_UM6_1; Gibert_2_UM6_2; Gibert_2_UM6_3; Gibert_2_UM7_1; Gibert_2_UM7_2; Gibert_2_UM7_3; Gibert_2_UM8_1; Gibert_2_UM8_2; Gibert_2_UM8_3; Gibert_2_VA11_1; Gibert_2_VA11_2; Gibert_2_VA18_1; Gibert_2_VA18_2; Gibert_2_VA18_3; Gibert_2_VA22_1; Gibert_2_VA22_2; Gibert_2_VA22_3; Gibert_2_VA26_1; Gibert_2_VA26_2; Gibert_2_VA26_3; Gibert_2_VA34_1; Gibert_2_VA34_2; Gibert_2_VA34_3; Gibert_2_VA44_1; Gibert_2_VA44_2; Gibert_2_VA44_3; Gibert_2_VA46_1; Gibert_2_VA46_2; Gibert_2_VA46_3; Gibert_2_VA55_1; Gibert_2_VA55_2; Gibert_2_VA55_3; Gibert_2_VA6_1; Gibert_2_VA6_2; Gibert_2_VA6_3; Gibert_2_VA66_1; Gibert_2_VA66_2; Gibert_2_VA66_3; Gibert_2_VA71_1; Gibert_2_VA71_2; Gibert_2_VA71_3; Gibert_2_YE13_1; Gibert_2_YE13_2; Gibert_2_YE13_3; Gibert_2_YE15_1; Gibert_2_YE15_2; Gibert_2_YE15_3; Gibert_2_YE19_1; Gibert_2_YE19_2; Gibert_2_YE19_3; Gibert_2_YE20_1; Gibert_2_YE20_2; Gibert_2_YE20_3; Gibert_2_YE22_1; Gibert_2_YE22_2; Gibert_2_YE22_3; Gibert_2_YE24_1; Gibert_2_YE24_2; Gibert_2_YE24_3; Gibert_2_YE40_1; Gibert_2_YE40_2; Gibert_2_YE40_3; Gibert_2_YE41_1; Gibert_2_YE41_2; Gibert_2_YE41_3; Gibert_2_YE49_1; Gibert_2_YE49_2; Gibert_2_YE49_3; Gibert_2_YE51_1; Gibert_2_YE51_2; Gibert_2_YE51_3; Gibert_2_YE69_1; Gibert_2_YE69_2; Gibert_2_YE69_3; Gibert_3_AK15_1; Gibert_3_AK15_2; Gibert_3_AK15_3; Gibert_3_AK4_1; Gibert_3_AK4_2; Gibert_3_AK4_3",6817,3,"1; 2; 3"
