"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Gibert","NS","F","KA","KA18",3,"Gibert_2_KA18_1; Gibert_2_KA18_2; Gibert_2_KA18_3",40,1,"2"
"Gibert","NS","F","KA","KA2",3,"Gibert_2_KA2_1; Gibert_2_KA2_2; Gibert_2_KA2_3",41,1,"2"
"Gibert","NS","F","KA","KA23",3,"Gibert_1_KA23_1; Gibert_1_KA23_2; Gibert_1_KA23_3",44,1,"1"
"Gibert","NS","F","KA","KA24",3,"Gibert_1_KA24_1; Gibert_1_KA24_2; Gibert_1_KA24_3",47,1,"1"
"Gibert","NS","F","KA","KA25",3,"Gibert_2_KA25_1; Gibert_2_KA25_2; Gibert_2_KA25_3",41,1,"2"
"Gibert","NS","F","KA","KA28",3,"Gibert_2_KA28_1; Gibert_2_KA28_2; Gibert_2_KA28_3",45,1,"2"
"Gibert","NS","F","KA","KA29",3,"Gibert_2_KA29_1; Gibert_2_KA29_2; Gibert_2_KA29_3",45,1,"2"
"Gibert","NS","F","KA","KA3",3,"Gibert_1_KA3_1; Gibert_1_KA3_2; Gibert_1_KA3_3",38,1,"1"
"Gibert","NS","F","KA","KA5",3,"Gibert_2_KA5_1; Gibert_2_KA5_2; Gibert_2_KA5_3",34,1,"2"
"Gibert","NS","F","KA","KA6",3,"Gibert_2_KA6_1; Gibert_2_KA6_2; Gibert_2_KA6_3",38,1,"2"
"Gibert","NS","F","KA","KA7",3,"Gibert_1_KA7_1; Gibert_1_KA7_2; Gibert_1_KA7_3",46,1,"1"
"Gibert","NS","F","KA","KA9",3,"Gibert_2_KA9_1; Gibert_2_KA9_2; Gibert_2_KA9_3",35,1,"2"
"Gibert","NS","F","MA","MA12",3,"Gibert_2_MA12_1; Gibert_2_MA12_2; Gibert_2_MA12_3",52,1,"2"
"Gibert","NS","F","MA","MA13",3,"Gibert_2_MA13_1; Gibert_2_MA13_2; Gibert_2_MA13_3",45,1,"2"
"Gibert","NS","F","MA","MA16",3,"Gibert_1_MA16_1; Gibert_1_MA16_2; Gibert_1_MA16_3",35,1,"1"
"Gibert","NS","F","MA","MA18",3,"Gibert_1_MA18_1; Gibert_1_MA18_2; Gibert_1_MA18_3",36,1,"1"
"Gibert","NS","F","MA","MA19",3,"Gibert_2_MA19_1; Gibert_2_MA19_2; Gibert_2_MA19_3",45,1,"2"
"Gibert","NS","F","MA","MA20",3,"Gibert_1_MA20_1; Gibert_1_MA20_2; Gibert_1_MA20_3",32,1,"1"
"Gibert","NS","F","MA","MA21",3,"Gibert_2_MA21_1; Gibert_2_MA21_2; Gibert_2_MA21_3",47,1,"2"
"Gibert","NS","F","MA","MA23",3,"Gibert_2_MA23_1; Gibert_2_MA23_2; Gibert_2_MA23_3",35,1,"2"
"Gibert","NS","F","MA","MA26",3,"Gibert_2_MA26_1; Gibert_2_MA26_2; Gibert_2_MA26_3",38,1,"2"
"Gibert","NS","F","MA","MA27",3,"Gibert_1_MA27_1; Gibert_1_MA27_2; Gibert_1_MA27_3",34,1,"1"
"Gibert","NS","F","MA","MA28",3,"Gibert_2_MA28_1; Gibert_2_MA28_2; Gibert_2_MA28_3",45,1,"2"
"Gibert","NS","F","MA","MA3",3,"Gibert_1_MA3_1; Gibert_1_MA3_2; Gibert_1_MA3_3",47,1,"1"
"Gibert","NS","F","MA","MA30",6,"Gibert_1_MA30_1; Gibert_1_MA30_2; Gibert_1_MA30_3; Gibert_2_MA30_1; Gibert_2_MA30_2; Gibert_2_MA30_3",80,2,"1; 2"
"Gibert","NS","F","MA","MA31",3,"Gibert_2_MA31_1; Gibert_2_MA31_2; Gibert_2_MA31_3",15,1,"2"
"Gibert","NS","F","MA","MA32",3,"Gibert_1_MA32_1; Gibert_1_MA32_2; Gibert_1_MA32_3",31,1,"1"
"Gibert","NS","F","MA","MA33",3,"Gibert_1_MA33_1; Gibert_1_MA33_2; Gibert_1_MA33_3",49,1,"1"
"Gibert","NS","F","MA","MA5",3,"Gibert_2_MA5_1; Gibert_2_MA5_2; Gibert_2_MA5_3",29,1,"2"
"Gibert","NS","F","MA","MA6",3,"Gibert_2_MA6_1; Gibert_2_MA6_2; Gibert_2_MA6_3",46,1,"2"
"Gibert","NS","F","MA","MA7",3,"Gibert_2_MA7_1; Gibert_2_MA7_2; Gibert_2_MA7_3",47,1,"2"
"Gibert","NS","F","MA","MA9",3,"Gibert_1_MA9_1; Gibert_1_MA9_2; Gibert_1_MA9_3",35,1,"1"
"Gibert","NS","F","MU","MU1",3,"Gibert_1_MU1_1; Gibert_1_MU1_2; Gibert_1_MU1_3",45,1,"1"
"Gibert","NS","F","MU","MU10",3,"Gibert_2_MU10_1; Gibert_2_MU10_2; Gibert_2_MU10_3",53,1,"2"
"Gibert","NS","F","MU","MU11",3,"Gibert_1_MU11_1; Gibert_1_MU11_2; Gibert_1_MU11_3",34,1,"1"
"Gibert","NS","F","MU","MU12",3,"Gibert_2_MU12_1; Gibert_2_MU12_2; Gibert_2_MU12_3",59,1,"2"
"Gibert","NS","F","MU","MU13",3,"Gibert_2_MU13_1; Gibert_2_MU13_2; Gibert_2_MU13_3",32,1,"2"
"Gibert","NS","F","MU","MU14",3,"Gibert_2_MU14_1; Gibert_2_MU14_2; Gibert_2_MU14_3",43,1,"2"
"Gibert","NS","F","MU","MU15",3,"Gibert_1_MU15_1; Gibert_1_MU15_2; Gibert_1_MU15_3",48,1,"1"
"Gibert","NS","F","MU","MU16",3,"Gibert_1_MU16_1; Gibert_1_MU16_2; Gibert_1_MU16_3",35,1,"1"
"Gibert","NS","F","MU","MU17",3,"Gibert_2_MU17_1; Gibert_2_MU17_2; Gibert_2_MU17_3",44,1,"2"
"Gibert","NS","F","MU","MU18",3,"Gibert_2_MU18_1; Gibert_2_MU18_2; Gibert_2_MU18_3",47,1,"2"
"Gibert","NS","F","MU","MU19",6,"Gibert_1_MU19_1; Gibert_1_MU19_2; Gibert_1_MU19_3; Gibert_2_MU19_1; Gibert_2_MU19_2; Gibert_2_MU19_3",78,2,"1; 2"
"Gibert","NS","F","MU","MU2",3,"Gibert_2_MU2_1; Gibert_2_MU2_2; Gibert_2_MU2_3",50,1,"2"
"Gibert","NS","F","MU","MU20",3,"Gibert_1_MU20_1; Gibert_1_MU20_2; Gibert_1_MU20_3",45,1,"1"
"Gibert","NS","F","MU","MU3",3,"Gibert_2_MU3_1; Gibert_2_MU3_2; Gibert_2_MU3_3",33,1,"2"
"Gibert","NS","F","MU","MU4",3,"Gibert_1_MU4_1; Gibert_1_MU4_2; Gibert_1_MU4_3",44,1,"1"
"Gibert","NS","F","MU","MU5",3,"Gibert_1_MU5_1; Gibert_1_MU5_2; Gibert_1_MU5_3",43,1,"1"
"Gibert","NS","F","MU","MU6",3,"Gibert_2_MU6_1; Gibert_2_MU6_2; Gibert_2_MU6_3",35,1,"2"
"Gibert","NS","F","MU","MU7",3,"Gibert_2_MU7_1; Gibert_2_MU7_2; Gibert_2_MU7_3",41,1,"2"
"Gibert","NS","F","MU","MU8",3,"Gibert_1_MU8_1; Gibert_1_MU8_2; Gibert_1_MU8_3",31,1,"1"
"Gibert","NS","F","MU","MU9",3,"Gibert_1_MU9_1; Gibert_1_MU9_2; Gibert_1_MU9_3",36,1,"1"
"Gibert","NS","F","RE","RE1",3,"Gibert_2_RE1_1; Gibert_2_RE1_2; Gibert_2_RE1_3",37,1,"2"
"Gibert","NS","F","RE","RE10",3,"Gibert_1_RE10_1; Gibert_1_RE10_2; Gibert_1_RE10_3",34,1,"1"
"Gibert","NS","F","RE","RE11",3,"Gibert_1_RE11_1; Gibert_1_RE11_2; Gibert_1_RE11_3",27,1,"1"
"Gibert","NS","F","RE","RE12",3,"Gibert_1_RE12_1; Gibert_1_RE12_2; Gibert_1_RE12_3",10,1,"1"
"Gibert","NS","F","RE","RE13",3,"Gibert_1_RE13_1; Gibert_1_RE13_2; Gibert_1_RE13_3",15,1,"1"
"Gibert","NS","F","RE","RE15",3,"Gibert_1_RE15_1; Gibert_1_RE15_2; Gibert_1_RE15_3",38,1,"1"
"Gibert","NS","F","RE","RE16",3,"Gibert_2_RE16_1; Gibert_2_RE16_2; Gibert_2_RE16_3",45,1,"2"
"Gibert","NS","F","RE","RE17",3,"Gibert_2_RE17_1; Gibert_2_RE17_2; Gibert_2_RE17_3",47,1,"2"
"Gibert","NS","F","RE","RE18",3,"Gibert_1_RE18_1; Gibert_1_RE18_2; Gibert_1_RE18_3",41,1,"1"
"Gibert","NS","F","RE","RE2",3,"Gibert_2_RE2_1; Gibert_2_RE2_2; Gibert_2_RE2_3",42,1,"2"
"Gibert","NS","F","RE","RE3",3,"Gibert_1_RE3_1; Gibert_1_RE3_2; Gibert_1_RE3_3",23,1,"1"
"Gibert","NS","F","RE","RE4",3,"Gibert_2_RE4_1; Gibert_2_RE4_2; Gibert_2_RE4_3",34,1,"2"
"Gibert","NS","F","RE","RE5",3,"Gibert_2_RE5_1; Gibert_2_RE5_2; Gibert_2_RE5_3",44,1,"2"
"Gibert","NS","F","RE","RE6",3,"Gibert_1_RE6_1; Gibert_1_RE6_2; Gibert_1_RE6_3",28,1,"1"
"Gibert","NS","F","RE","RE7",6,"Gibert_1_RE7_1; Gibert_1_RE7_2; Gibert_1_RE7_3; Gibert_2_RE7_1; Gibert_2_RE7_2; Gibert_2_RE7_3",63,2,"1; 2"
"Gibert","NS","F","RE","RE8",3,"Gibert_1_RE8_1; Gibert_1_RE8_2; Gibert_1_RE8_3",23,1,"1"
"Gibert","NS","F","UM","UM13",3,"Gibert_2_UM13_1; Gibert_2_UM13_2; Gibert_2_UM13_3",38,1,"2"
"Gibert","NS","F","UM","UM17",3,"Gibert_1_UM17_1; Gibert_1_UM17_2; Gibert_1_UM17_3",52,1,"1"
"Gibert","NS","F","UM","UM18",3,"Gibert_1_UM18_1; Gibert_1_UM18_2; Gibert_1_UM18_3",35,1,"1"
"Gibert","NS","F","UM","UM2",3,"Gibert_1_UM2_1; Gibert_1_UM2_2; Gibert_1_UM2_3",58,1,"1"
"Gibert","NS","F","UM","UM20",3,"Gibert_1_UM20_1; Gibert_1_UM20_2; Gibert_1_UM20_3",36,1,"1"
"Gibert","NS","F","UM","UM21",3,"Gibert_2_UM21_1; Gibert_2_UM21_2; Gibert_2_UM21_3",41,1,"2"
"Gibert","NS","F","UM","UM22",3,"Gibert_2_UM22_1; Gibert_2_UM22_2; Gibert_2_UM22_3",32,1,"2"
"Gibert","NS","F","UM","UM23",3,"Gibert_1_UM23_1; Gibert_1_UM23_2; Gibert_1_UM23_3",23,1,"1"
"Gibert","NS","F","UM","UM25",3,"Gibert_1_UM25_1; Gibert_1_UM25_2; Gibert_1_UM25_3",53,1,"1"
"Gibert","NS","F","UM","UM26",3,"Gibert_2_UM26_1; Gibert_2_UM26_2; Gibert_2_UM26_3",46,1,"2"
"Gibert","NS","F","UM","UM28",3,"Gibert_2_UM28_1; Gibert_2_UM28_2; Gibert_2_UM28_3",46,1,"2"
"Gibert","NS","F","UM","UM29",3,"Gibert_1_UM29_1; Gibert_1_UM29_2; Gibert_1_UM29_3",40,1,"1"
"Gibert","NS","F","UM","UM4",3,"Gibert_2_UM4_1; Gibert_2_UM4_2; Gibert_2_UM4_3",41,1,"2"
"Gibert","NS","F","UM","UM5",3,"Gibert_2_UM5_1; Gibert_2_UM5_2; Gibert_2_UM5_3",40,1,"2"
"Gibert","NS","F","UM","UM6",3,"Gibert_2_UM6_1; Gibert_2_UM6_2; Gibert_2_UM6_3",47,1,"2"
"Gibert","NS","F","UM","UM7",6,"Gibert_1_UM7_1; Gibert_1_UM7_2; Gibert_1_UM7_3; Gibert_2_UM7_1; Gibert_2_UM7_2; Gibert_2_UM7_3",89,2,"1; 2"
"Gibert","NS","F","UM","UM8",3,"Gibert_2_UM8_1; Gibert_2_UM8_2; Gibert_2_UM8_3",45,1,"2"
"Gibert","NS","F","UM","UM9",3,"Gibert_1_UM9_1; Gibert_1_UM9_2; Gibert_1_UM9_3",56,1,"1"
"Gibert","NS","F","VA","VA1",3,"Gibert_1_VA1_1; Gibert_1_VA1_2; Gibert_1_VA1_3",36,1,"1"
"Gibert","NS","F","VA","VA11",2,"Gibert_2_VA11_1; Gibert_2_VA11_2",30,1,"2"
"Gibert","NS","F","VA","VA15",3,"Gibert_1_VA15_1; Gibert_1_VA15_2; Gibert_1_VA15_3",36,1,"1"
"Gibert","NS","F","VA","VA18",3,"Gibert_2_VA18_1; Gibert_2_VA18_2; Gibert_2_VA18_3",55,1,"2"
"Gibert","NS","F","VA","VA22",3,"Gibert_2_VA22_1; Gibert_2_VA22_2; Gibert_2_VA22_3",42,1,"2"
"Gibert","NS","F","VA","VA26",3,"Gibert_2_VA26_1; Gibert_2_VA26_2; Gibert_2_VA26_3",39,1,"2"
"Gibert","NS","F","VA","VA30",3,"Gibert_1_VA30_1; Gibert_1_VA30_2; Gibert_1_VA30_3",36,1,"1"
"Gibert","NS","F","VA","VA34",3,"Gibert_2_VA34_1; Gibert_2_VA34_2; Gibert_2_VA34_3",41,1,"2"
"Gibert","NS","F","VA","VA35",3,"Gibert_1_VA35_1; Gibert_1_VA35_2; Gibert_1_VA35_3",34,1,"1"
"Gibert","NS","F","VA","VA44",6,"Gibert_1_VA44_1; Gibert_1_VA44_2; Gibert_1_VA44_3; Gibert_2_VA44_1; Gibert_2_VA44_2; Gibert_2_VA44_3",66,2,"1; 2"
"Gibert","NS","F","VA","VA46",3,"Gibert_2_VA46_1; Gibert_2_VA46_2; Gibert_2_VA46_3",33,1,"2"
"Gibert","NS","F","VA","VA47",3,"Gibert_1_VA47_1; Gibert_1_VA47_2; Gibert_1_VA47_3",38,1,"1"
"Gibert","NS","F","VA","VA48",3,"Gibert_1_VA48_1; Gibert_1_VA48_2; Gibert_1_VA48_3",43,1,"1"
"Gibert","NS","F","VA","VA55",3,"Gibert_2_VA55_1; Gibert_2_VA55_2; Gibert_2_VA55_3",41,1,"2"
"Gibert","NS","F","VA","VA57",3,"Gibert_1_VA57_1; Gibert_1_VA57_2; Gibert_1_VA57_3",35,1,"1"
"Gibert","NS","F","VA","VA6",3,"Gibert_2_VA6_1; Gibert_2_VA6_2; Gibert_2_VA6_3",19,1,"2"
"Gibert","NS","F","VA","VA66",3,"Gibert_2_VA66_1; Gibert_2_VA66_2; Gibert_2_VA66_3",39,1,"2"
"Gibert","NS","F","VA","VA67",3,"Gibert_1_VA67_1; Gibert_1_VA67_2; Gibert_1_VA67_3",20,1,"1"
"Gibert","NS","F","VA","VA71",3,"Gibert_2_VA71_1; Gibert_2_VA71_2; Gibert_2_VA71_3",45,1,"2"
"Gibert","NS","F","VA","VA9",3,"Gibert_1_VA9_1; Gibert_1_VA9_2; Gibert_1_VA9_3",37,1,"1"
"Gibert","NS","F","YE","YE11",2,"Gibert_1_YE11_1; Gibert_1_YE11_3",7,1,"1"
"Gibert","NS","F","YE","YE13",3,"Gibert_2_YE13_1; Gibert_2_YE13_2; Gibert_2_YE13_3",33,1,"2"
"Gibert","NS","F","YE","YE14",3,"Gibert_1_YE14_1; Gibert_1_YE14_2; Gibert_1_YE14_3",27,1,"1"
"Gibert","NS","F","YE","YE15",3,"Gibert_2_YE15_1; Gibert_2_YE15_2; Gibert_2_YE15_3",35,1,"2"
"Gibert","NS","F","YE","YE19",3,"Gibert_2_YE19_1; Gibert_2_YE19_2; Gibert_2_YE19_3",37,1,"2"
"Gibert","NS","F","YE","YE20",3,"Gibert_2_YE20_1; Gibert_2_YE20_2; Gibert_2_YE20_3",18,1,"2"
"Gibert","NS","F","YE","YE21",3,"Gibert_1_YE21_1; Gibert_1_YE21_2; Gibert_1_YE21_3",10,1,"1"
"Gibert","NS","F","YE","YE22",3,"Gibert_2_YE22_1; Gibert_2_YE22_2; Gibert_2_YE22_3",33,1,"2"
"Gibert","NS","F","YE","YE23",3,"Gibert_1_YE23_1; Gibert_1_YE23_2; Gibert_1_YE23_3",41,1,"1"
"Gibert","NS","F","YE","YE24",3,"Gibert_2_YE24_1; Gibert_2_YE24_2; Gibert_2_YE24_3",21,1,"2"
"Gibert","NS","F","YE","YE26",3,"Gibert_1_YE26_1; Gibert_1_YE26_2; Gibert_1_YE26_3",16,1,"1"
"Gibert","NS","F","YE","YE27",3,"Gibert_1_YE27_1; Gibert_1_YE27_2; Gibert_1_YE27_3",28,1,"1"
"Gibert","NS","F","YE","YE33",3,"Gibert_1_YE33_1; Gibert_1_YE33_2; Gibert_1_YE33_3",25,1,"1"
"Gibert","NS","F","YE","YE40",3,"Gibert_2_YE40_1; Gibert_2_YE40_2; Gibert_2_YE40_3",48,1,"2"
"Gibert","NS","F","YE","YE41",3,"Gibert_2_YE41_1; Gibert_2_YE41_2; Gibert_2_YE41_3",24,1,"2"
"Gibert","NS","F","YE","YE48",3,"Gibert_1_YE48_1; Gibert_1_YE48_2; Gibert_1_YE48_3",33,1,"1"
"Gibert","NS","F","YE","YE49",6,"Gibert_1_YE49_1; Gibert_1_YE49_2; Gibert_1_YE49_3; Gibert_2_YE49_1; Gibert_2_YE49_2; Gibert_2_YE49_3",59,2,"1; 2"
"Gibert","NS","F","YE","YE51",3,"Gibert_2_YE51_1; Gibert_2_YE51_2; Gibert_2_YE51_3",25,1,"2"
"Gibert","NS","F","YE","YE69",3,"Gibert_2_YE69_1; Gibert_2_YE69_2; Gibert_2_YE69_3",39,1,"2"
"Gibert","NS","F","YE","YE80",3,"Gibert_1_YE80_1; Gibert_1_YE80_2; Gibert_1_YE80_3",31,1,"1"
"Gibert","NS","M","AK","AK1",3,"Gibert_1_AK1_1; Gibert_1_AK1_2; Gibert_1_AK1_3",38,1,"1"
"Gibert","NS","M","AK","AK10",3,"Gibert_1_AK10_1; Gibert_1_AK10_2; Gibert_1_AK10_3",40,1,"1"
"Gibert","NS","M","AK","AK11",3,"Gibert_2_AK11_1; Gibert_2_AK11_2; Gibert_2_AK11_3",41,1,"2"
"Gibert","NS","M","AK","AK12",6,"Gibert_1_AK12_1; Gibert_1_AK12_2; Gibert_1_AK12_3; Gibert_2_AK12_1; Gibert_2_AK12_2; Gibert_2_AK12_3",85,2,"1; 2"
"Gibert","NS","M","AK","AK13",3,"Gibert_2_AK13_1; Gibert_2_AK13_2; Gibert_2_AK13_3",45,1,"2"
"Gibert","NS","M","AK","AK14",3,"Gibert_2_AK14_1; Gibert_2_AK14_2; Gibert_2_AK14_3",57,1,"2"
"Gibert","NS","M","AK","AK15",3,"Gibert_3_AK15_1; Gibert_3_AK15_2; Gibert_3_AK15_3",57,1,"3"
"Gibert","NS","M","AK","AK16",3,"Gibert_2_AK16_1; Gibert_2_AK16_2; Gibert_2_AK16_3",48,1,"2"
"Gibert","NS","M","AK","AK17",3,"Gibert_1_AK17_1; Gibert_1_AK17_2; Gibert_1_AK17_3",38,1,"1"
"Gibert","NS","M","AK","AK18",3,"Gibert_1_AK18_1; Gibert_1_AK18_2; Gibert_1_AK18_3",27,1,"1"
"Gibert","NS","M","AK","AK2",3,"Gibert_1_AK2_1; Gibert_1_AK2_2; Gibert_1_AK2_3",42,1,"1"
"Gibert","NS","M","AK","AK20",3,"Gibert_1_AK20_1; Gibert_1_AK20_2; Gibert_1_AK20_3",48,1,"1"
"Gibert","NS","M","AK","AK21",3,"Gibert_1_AK21_1; Gibert_1_AK21_2; Gibert_1_AK21_3",45,1,"1"
"Gibert","NS","M","AK","AK3",3,"Gibert_1_AK3_1; Gibert_1_AK3_2; Gibert_1_AK3_3",31,1,"1"
"Gibert","NS","M","AK","AK4",3,"Gibert_3_AK4_1; Gibert_3_AK4_2; Gibert_3_AK4_3",49,1,"3"
"Gibert","NS","M","AK","AK5",3,"Gibert_2_AK5_1; Gibert_2_AK5_2; Gibert_2_AK5_3",35,1,"2"
"Gibert","NS","M","AK","AK6",3,"Gibert_2_AK6_1; Gibert_2_AK6_2; Gibert_2_AK6_3",40,1,"2"
"Gibert","NS","M","AK","AK7",3,"Gibert_1_AK7_1; Gibert_1_AK7_2; Gibert_1_AK7_3",33,1,"1"
"Gibert","NS","M","AK","AK8",3,"Gibert_2_AK8_1; Gibert_2_AK8_2; Gibert_2_AK8_3",53,1,"2"
"Gibert","NS","M","AK","AK9",3,"Gibert_2_AK9_1; Gibert_2_AK9_2; Gibert_2_AK9_3",43,1,"2"
"Gibert","NS","M","GI","GI1",3,"Gibert_1_GI1_1; Gibert_1_GI1_2; Gibert_1_GI1_3",42,1,"1"
"Gibert","NS","M","GI","GI10",6,"Gibert_1_GI10_1; Gibert_1_GI10_2; Gibert_1_GI10_3; Gibert_2_GI10_1; Gibert_2_GI10_2; Gibert_2_GI10_3",80,2,"1; 2"
"Gibert","NS","M","GI","GI11",3,"Gibert_1_GI11_1; Gibert_1_GI11_2; Gibert_1_GI11_3",32,1,"1"
"Gibert","NS","M","GI","GI12",3,"Gibert_1_GI12_1; Gibert_1_GI12_2; Gibert_1_GI12_3",25,1,"1"
"Gibert","NS","M","GI","GI13",3,"Gibert_2_GI13_1; Gibert_2_GI13_2; Gibert_2_GI13_3",35,1,"2"
"Gibert","NS","M","GI","GI14",3,"Gibert_1_GI14_1; Gibert_1_GI14_2; Gibert_1_GI14_3",24,1,"1"
"Gibert","NS","M","GI","GI15",3,"Gibert_1_GI15_1; Gibert_1_GI15_2; Gibert_1_GI15_3",31,1,"1"
"Gibert","NS","M","GI","GI2",3,"Gibert_2_GI2_1; Gibert_2_GI2_2; Gibert_2_GI2_3",46,1,"2"
"Gibert","NS","M","GI","GI3",3,"Gibert_2_GI3_1; Gibert_2_GI3_2; Gibert_2_GI3_3",42,1,"2"
