"Lab","Diet","Sex","Batch","Population_count","Population_ids","Line_count","Line_ids","Replicate_count","Replicate_ids","Observation_count"
"Bergland","S","F","1",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",64,"AK10; AK18; AK21; AK4; AK6; GI12; GI3; GI5; GI7; GI8; KA1; KA10; KA14; KA15; KA17; KA24; KA28; KA29; MA19; MA21; MA31; MA32; MA6; MA7; MA9; MU1; MU10; MU14; MU15; MU16; MU17; MU2; MU20; MU3; MU4; MU5; MU8; RE10; RE12; RE13; RE15; RE2; RE7; UM13; UM17; UM18; UM20; UM4; UM5; VA1; VA15; VA18; VA26; VA30; VA48; VA55; YE23; YE26; YE40; YE48; YE49; YE51; YE69; YE80",1,"",64
"Bergland","S","F","2",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",65,"AK12; AK20; AK5; AK7; AK8; GI1; GI14; GI2; GI5; GI6; KA1; KA10; KA11; KA2; KA23; KA24; KA25; KA3; KA5; KA7; KA9; MA12; MA20; MA23; MA26; MA28; MA30; MA32; MU12; MU13; MU16; MU20; MU3; MU9; RE15; RE17; RE5; RE6; UM13; UM17; UM2; UM20; UM22; UM25; UM29; VA1; VA11; VA34; VA35; VA44; VA55; VA57; VA6; VA67; VA71; YE11; YE14; YE19; YE20; YE22; YE24; YE27; YE33; YE48; YE51",1,"",65
"Bergland","S","F","3",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",60,"AK1; AK11; AK14; AK15; AK16; AK17; AK2; AK9; GI10; GI11; GI13; GI15; GI4; GI5; GI9; KA1; KA10; KA13; KA16; KA18; KA24; KA6; MA13; MA18; MA27; MA3; MA32; MA33; MA5; MU11; MU16; MU19; MU20; MU3; MU6; RE11; RE15; RE16; RE18; RE3; RE4; UM13; UM17; UM20; UM21; UM23; UM28; UM7; UM9; VA1; VA22; VA46; VA47; VA66; YE13; YE15; YE21; YE41; YE48; YE51",1,"",60
"Flatt","S","F","1",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",163,"AK1; AK10; AK11; AK12; AK13; AK14; AK15; AK16; AK17; AK18; AK2; AK20; AK21; AK3; AK4; AK5; AK6; AK7; AK8; AK9; GI1; GI10; GI11; GI12; GI13; GI15; GI2; GI3; GI4; GI5; GI6; GI7; GI8; GI9; KA1; KA10; KA11; KA13; KA14; KA15; KA16; KA17; KA18; KA2; KA23; KA24; KA25; KA28; KA29; KA3; KA5; KA6; KA7; KA9; MA12; MA13; MA16; MA18; MA19; MA20; MA21; MA23; MA26; MA27; MA28; MA30; MA31; MA32; MA33; MA5; MA6; MA7; MA9; MU1; MU10; MU11; MU12; MU13; MU14; MU15; MU16; MU17; MU18; MU19; MU2; MU20; MU3; MU4; MU5; MU6; MU7; MU8; MU9; RE10; RE11; RE12; RE13; RE16; RE17; RE18; RE2; RE3; RE4; RE5; RE6; RE7; RE8; UM13; UM17; UM18; UM20; UM21; UM23; UM25; UM26; UM28; UM29; UM4; UM5; UM6; UM7; UM8; UM9; VA1; VA11; VA15; VA18; VA22; VA26; VA30; VA34; VA35; VA44; VA46; VA47; VA48; VA55; VA57; VA6; VA66; VA67; VA71; VA9; YE11; YE13; YE14; YE15; YE19; YE20; YE21; YE22; YE23; YE24; YE26; YE27; YE33; YE40; YE41; YE48; YE49; YE51; YE69; YE80",1,"",163
"Schlotterer","NS","F","1",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",56,"AK12; AK13; AK16; AK17; AK2; AK21; AK4; AK8; AK9; GI11; GI12; GI15; GI3; GI4; GI5; GI8; GI9; KA11; KA13; KA14; KA15; KA16; KA2; KA29; KA3; KA6; MA12; MA16; MA19; MA21; MA26; MA32; MA33; MU1; MU14; MU16; MU20; MU6; MU7; RE11; RE13; RE5; RE6; UM28; UM4; UM5; VA18; VA26; VA44; VA48; VA9; YE14; YE19; YE27; YE48; YE80",1,"",56
"Schlotterer","NS","F","2",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",63,"AK1; AK13; AK14; AK15; AK18; AK20; AK6; AK7; AK9; GI15; GI2; GI8; KA10; KA13; KA17; KA2; KA28; KA5; KA9; MA20; MA23; MA27; MA28; MA31; MA32; MA33; MA6; MA7; MU1; MU10; MU12; MU15; MU17; MU4; MU5; MU6; RE10; RE16; RE2; RE4; UM13; UM18; UM2; UM20; UM21; UM22; UM23; UM4; UM7; UM9; VA26; VA30; VA46; VA47; VA57; VA6; YE14; YE19; YE24; YE27; YE49; YE69; YE80",1,"",63
"Schlotterer","NS","F","3",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",76,"AK10; AK11; AK13; AK15; AK3; AK5; AK9; GI1; GI10; GI13; GI14; GI15; GI6; GI7; GI8; KA1; KA13; KA18; KA2; KA23; KA24; KA25; KA7; MA18; MA20; MA27; MA3; MA30; MA32; MA33; MA5; MA9; MU1; MU11; MU13; MU18; MU19; MU2; MU3; MU6; MU8; MU9; RE12; RE15; RE17; RE18; RE3; RE4; RE7; RE8; UM17; UM26; UM29; UM4; VA1; VA11; VA22; VA26; VA34; VA67; VA71; YE11; YE13; YE14; YE15; YE19; YE20; YE21; YE22; YE23; YE26; YE27; YE33; YE40; YE41; YE80",1,"",76
