"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Gonzalez","S","F","GI","GI9",3,"Gonzalez_1_GI9_F_1; Gonzalez_3_GI9_F_2; Gonzalez_4_GI9_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","KA","KA1",5,"Gonzalez_1_KA1_F_1; Gonzalez_3_KA1_F_2; Gonzalez_6_KA1_F_3; Gonzalez_7_KA1_F_4; Gonzalez_8_KA1_F_5",5,5,"1; 3; 6; 7; 8"
"Gonzalez","S","F","KA","KA10",3,"Gonzalez_1_KA10_F_1; Gonzalez_2_KA10_F_2; Gonzalez_3_KA10_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","KA","KA11",3,"Gonzalez_5_KA11_F_1; Gonzalez_6_KA11_F_2; Gonzalez_7_KA11_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","KA","KA13",5,"Gonzalez_2_KA13_F_1; Gonzalez_3_KA13_F_2; Gonzalez_5_KA13_F_3; Gonzalez_6_KA13_F_4; Gonzalez_7_KA13_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","KA","KA14",3,"Gonzalez_2_KA14_F_1; Gonzalez_3_KA14_F_2; Gonzalez_4_KA14_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","KA","KA15",3,"Gonzalez_2_KA15_F_1; Gonzalez_3_KA15_F_2; Gonzalez_4_KA15_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","KA","KA16",3,"Gonzalez_2_KA16_F_1; Gonzalez_3_KA16_F_2; Gonzalez_4_KA16_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","KA","KA17",5,"Gonzalez_2_KA17_F_1; Gonzalez_3_KA17_F_2; Gonzalez_5_KA17_F_3; Gonzalez_6_KA17_F_4; Gonzalez_7_KA17_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","KA","KA18",3,"Gonzalez_2_KA18_F_1; Gonzalez_3_KA18_F_2; Gonzalez_4_KA18_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","KA","KA2",3,"Gonzalez_1_KA2_F_1; Gonzalez_2_KA2_F_2; Gonzalez_3_KA2_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","KA","KA3",5,"Gonzalez_1_KA3_F_1; Gonzalez_3_KA3_F_2; Gonzalez_5_KA3_F_3; Gonzalez_6_KA3_F_4; Gonzalez_7_KA3_F_5",5,5,"1; 3; 5; 6; 7"
"Gonzalez","S","F","KA","KA5",3,"Gonzalez_1_KA5_F_1; Gonzalez_3_KA5_F_2; Gonzalez_4_KA5_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","KA","KA6",3,"Gonzalez_5_KA6_F_1; Gonzalez_6_KA6_F_2; Gonzalez_7_KA6_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","KA","KA7",5,"Gonzalez_1_KA7_F_1; Gonzalez_3_KA7_F_2; Gonzalez_5_KA7_F_3; Gonzalez_6_KA7_F_4; Gonzalez_7_KA7_F_5",5,5,"1; 3; 5; 6; 7"
"Gonzalez","S","F","KA","KA9",3,"Gonzalez_1_KA9_F_1; Gonzalez_3_KA9_F_2; Gonzalez_4_KA9_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MA","MA12",3,"Gonzalez_5_MA12_F_1; Gonzalez_6_MA12_F_2; Gonzalez_7_MA12_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","MA","MA13",3,"Gonzalez_1_MA13_F_1; Gonzalez_2_MA13_F_2; Gonzalez_3_MA13_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MA","MA16",3,"Gonzalez_1_MA16_F_1; Gonzalez_2_MA16_F_2; Gonzalez_3_MA16_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MA","MA18",3,"Gonzalez_1_MA18_F_1; Gonzalez_2_MA18_F_2; Gonzalez_4_MA18_F_3",3,3,"1; 2; 4"
"Gonzalez","S","F","MA","MA19",4,"Gonzalez_1_MA19_F_1; Gonzalez_5_MA19_F_2; Gonzalez_6_MA19_F_3; Gonzalez_7_MA19_F_4",4,4,"1; 5; 6; 7"
"Gonzalez","S","F","MA","MA20",3,"Gonzalez_7_MA20_F_1; Gonzalez_8_MA20_F_2; Gonzalez_9_MA20_F_3",3,3,"7; 8; 9"
"Gonzalez","S","F","MA","MA21",3,"Gonzalez_1_MA21_F_1; Gonzalez_3_MA21_F_2; Gonzalez_4_MA21_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MA","MA23",3,"Gonzalez_5_MA23_F_1; Gonzalez_6_MA23_F_2; Gonzalez_7_MA23_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","MA","MA26",3,"Gonzalez_5_MA26_F_1; Gonzalez_6_MA26_F_2; Gonzalez_7_MA26_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","MA","MA27",5,"Gonzalez_2_MA27_F_1; Gonzalez_3_MA27_F_2; Gonzalez_5_MA27_F_3; Gonzalez_6_MA27_F_4; Gonzalez_7_MA27_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","MA","MA28",3,"Gonzalez_1_MA28_F_1; Gonzalez_2_MA28_F_2; Gonzalez_3_MA28_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MA","MA3",3,"Gonzalez_2_MA3_F_1; Gonzalez_3_MA3_F_2; Gonzalez_4_MA3_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","MA","MA30",3,"Gonzalez_1_MA30_F_1; Gonzalez_3_MA30_F_2; Gonzalez_4_MA30_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MA","MA31",3,"Gonzalez_5_MA31_F_1; Gonzalez_6_MA31_F_2; Gonzalez_7_MA31_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","MA","MA32",3,"Gonzalez_5_MA32_F_1; Gonzalez_6_MA32_F_2; Gonzalez_7_MA32_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","MA","MA33",3,"Gonzalez_1_MA33_F_1; Gonzalez_2_MA33_F_2; Gonzalez_3_MA33_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MA","MA5",3,"Gonzalez_1_MA5_F_1; Gonzalez_3_MA5_F_2; Gonzalez_4_MA5_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MA","MA6",3,"Gonzalez_1_MA6_F_1; Gonzalez_3_MA6_F_2; Gonzalez_4_MA6_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MA","MA7",3,"Gonzalez_1_MA7_F_1; Gonzalez_2_MA7_F_2; Gonzalez_3_MA7_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MA","MA9",3,"Gonzalez_2_MA9_F_1; Gonzalez_3_MA9_F_2; Gonzalez_4_MA9_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","MU","MU1",3,"Gonzalez_1_MU1_F_1; Gonzalez_2_MU1_F_2; Gonzalez_4_MU1_F_3",3,3,"1; 2; 4"
"Gonzalez","S","F","MU","MU10",3,"Gonzalez_2_MU10_F_1; Gonzalez_3_MU10_F_2; Gonzalez_4_MU10_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","MU","MU11",3,"Gonzalez_1_MU11_F_1; Gonzalez_2_MU11_F_2; Gonzalez_3_MU11_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU12",3,"Gonzalez_1_MU12_F_1; Gonzalez_2_MU12_F_2; Gonzalez_3_MU12_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU13",2,"Gonzalez_1_MU13_F_1; Gonzalez_3_MU13_F_2",2,2,"1; 3"
"Gonzalez","S","F","MU","MU14",3,"Gonzalez_1_MU14_F_1; Gonzalez_2_MU14_F_2; Gonzalez_3_MU14_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU15",3,"Gonzalez_1_MU15_F_1; Gonzalez_3_MU15_F_2; Gonzalez_4_MU15_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MU","MU16",4,"Gonzalez_3_MU16_F_1; Gonzalez_6_MU16_F_2; Gonzalez_7_MU16_F_3; Gonzalez_9_MU16_F_4",4,4,"3; 6; 7; 9"
"Gonzalez","S","F","MU","MU17",4,"Gonzalez_3_MU17_F_1; Gonzalez_5_MU17_F_2; Gonzalez_6_MU17_F_3; Gonzalez_7_MU17_F_4",4,4,"3; 5; 6; 7"
"Gonzalez","S","F","MU","MU18",3,"Gonzalez_2_MU18_F_1; Gonzalez_3_MU18_F_2; Gonzalez_4_MU18_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","MU","MU19",3,"Gonzalez_1_MU19_F_1; Gonzalez_2_MU19_F_2; Gonzalez_3_MU19_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU2",3,"Gonzalez_5_MU2_F_1; Gonzalez_6_MU2_F_2; Gonzalez_7_MU2_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","MU","MU20",5,"Gonzalez_2_MU20_F_1; Gonzalez_3_MU20_F_2; Gonzalez_5_MU20_F_3; Gonzalez_6_MU20_F_4; Gonzalez_7_MU20_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","MU","MU3",2,"Gonzalez_2_MU3_F_1; Gonzalez_3_MU3_F_2",2,2,"2; 3"
"Gonzalez","S","F","MU","MU4",3,"Gonzalez_5_MU4_F_1; Gonzalez_6_MU4_F_2; Gonzalez_7_MU4_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","MU","MU5",3,"Gonzalez_1_MU5_F_1; Gonzalez_3_MU5_F_2; Gonzalez_4_MU5_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MU","MU6",3,"Gonzalez_1_MU6_F_1; Gonzalez_3_MU6_F_2; Gonzalez_4_MU6_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","MU","MU7",3,"Gonzalez_1_MU7_F_1; Gonzalez_2_MU7_F_2; Gonzalez_3_MU7_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","MU","MU8",3,"Gonzalez_2_MU8_F_1; Gonzalez_3_MU8_F_2; Gonzalez_4_MU8_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","MU","MU9",4,"Gonzalez_3_MU9_F_1; Gonzalez_5_MU9_F_2; Gonzalez_6_MU9_F_3; Gonzalez_8_MU9_F_4",4,4,"3; 5; 6; 8"
"Gonzalez","S","F","RE","RE1",4,"Gonzalez_6_RE1_F_1; Gonzalez_7_RE1_F_2; Gonzalez_8_RE1_F_3; Gonzalez_9_RE1_F_4",4,4,"6; 7; 8; 9"
"Gonzalez","S","F","RE","RE10",5,"Gonzalez_2_RE10_F_1; Gonzalez_3_RE10_F_2; Gonzalez_5_RE10_F_3; Gonzalez_6_RE10_F_4; Gonzalez_7_RE10_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","RE","RE11",3,"Gonzalez_2_RE11_F_1; Gonzalez_3_RE11_F_2; Gonzalez_4_RE11_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","RE","RE12",3,"Gonzalez_1_RE12_F_1; Gonzalez_3_RE12_F_2; Gonzalez_4_RE12_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","RE","RE13",3,"Gonzalez_2_RE13_F_1; Gonzalez_3_RE13_F_2; Gonzalez_4_RE13_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","RE","RE15",3,"Gonzalez_5_RE15_F_1; Gonzalez_6_RE15_F_2; Gonzalez_7_RE15_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","RE","RE16",3,"Gonzalez_5_RE16_F_1; Gonzalez_6_RE16_F_2; Gonzalez_7_RE16_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","RE","RE17",3,"Gonzalez_5_RE17_F_1; Gonzalez_6_RE17_F_2; Gonzalez_7_RE17_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","RE","RE18",3,"Gonzalez_2_RE18_F_1; Gonzalez_3_RE18_F_2; Gonzalez_4_RE18_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","RE","RE2",3,"Gonzalez_2_RE2_F_1; Gonzalez_3_RE2_F_2; Gonzalez_4_RE2_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","RE","RE3",3,"Gonzalez_2_RE3_F_1; Gonzalez_3_RE3_F_2; Gonzalez_4_RE3_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","RE","RE4",3,"Gonzalez_6_RE4_F_1; Gonzalez_7_RE4_F_2; Gonzalez_8_RE4_F_3",3,3,"6; 7; 8"
"Gonzalez","S","F","RE","RE5",5,"Gonzalez_1_RE5_F_1; Gonzalez_3_RE5_F_2; Gonzalez_5_RE5_F_3; Gonzalez_6_RE5_F_4; Gonzalez_7_RE5_F_5",5,5,"1; 3; 5; 6; 7"
"Gonzalez","S","F","RE","RE6",3,"Gonzalez_1_RE6_F_1; Gonzalez_2_RE6_F_2; Gonzalez_3_RE6_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","RE","RE7",5,"Gonzalez_2_RE7_F_1; Gonzalez_3_RE7_F_2; Gonzalez_5_RE7_F_3; Gonzalez_6_RE7_F_4; Gonzalez_7_RE7_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","RE","RE8",4,"Gonzalez_6_RE8_F_1; Gonzalez_7_RE8_F_2; Gonzalez_8_RE8_F_3; Gonzalez_9_RE8_F_4",4,4,"6; 7; 8; 9"
"Gonzalez","S","F","UM","UM13",8,"Gonzalez_1_UM13_F_1; Gonzalez_2_UM13_F_2; Gonzalez_3_UM13_F_3; Gonzalez_5_UM13_F_4; Gonzalez_6_UM13_F_5; Gonzalez_7_UM13_F_6; Gonzalez_8_UM13_F_7; Gonzalez_9_UM13_F_8",8,8,"1; 2; 3; 5; 6; 7; 8; 9"
"Gonzalez","S","F","UM","UM17",3,"Gonzalez_5_UM17_F_1; Gonzalez_6_UM17_F_2; Gonzalez_7_UM17_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","UM","UM18",3,"Gonzalez_2_UM18_F_1; Gonzalez_3_UM18_F_2; Gonzalez_4_UM18_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","UM","UM2",2,"Gonzalez_5_UM2_F_1; Gonzalez_6_UM2_F_2",2,2,"5; 6"
"Gonzalez","S","F","UM","UM20",3,"Gonzalez_1_UM20_F_1; Gonzalez_2_UM20_F_2; Gonzalez_3_UM20_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM21",3,"Gonzalez_1_UM21_F_1; Gonzalez_2_UM21_F_2; Gonzalez_3_UM21_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM22",3,"Gonzalez_5_UM22_F_1; Gonzalez_6_UM22_F_2; Gonzalez_7_UM22_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","UM","UM23",3,"Gonzalez_1_UM23_F_1; Gonzalez_2_UM23_F_2; Gonzalez_3_UM23_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM26",3,"Gonzalez_2_UM26_F_1; Gonzalez_3_UM26_F_2; Gonzalez_4_UM26_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","UM","UM29",5,"Gonzalez_1_UM29_F_1; Gonzalez_2_UM29_F_2; Gonzalez_5_UM29_F_3; Gonzalez_6_UM29_F_4; Gonzalez_7_UM29_F_5",5,5,"1; 2; 5; 6; 7"
"Gonzalez","S","F","UM","UM4",3,"Gonzalez_1_UM4_F_1; Gonzalez_2_UM4_F_2; Gonzalez_3_UM4_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM5",3,"Gonzalez_1_UM5_F_1; Gonzalez_2_UM5_F_2; Gonzalez_4_UM5_F_3",3,3,"1; 2; 4"
"Gonzalez","S","F","UM","UM7",3,"Gonzalez_1_UM7_F_1; Gonzalez_3_UM7_F_2; Gonzalez_4_UM7_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","UM","UM9",3,"Gonzalez_2_UM9_F_1; Gonzalez_3_UM9_F_2; Gonzalez_4_UM9_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA1",3,"Gonzalez_1_VA1_F_1; Gonzalez_2_VA1_F_2; Gonzalez_3_VA1_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA11",3,"Gonzalez_2_VA11_F_1; Gonzalez_3_VA11_F_2; Gonzalez_4_VA11_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA15",3,"Gonzalez_2_VA15_F_1; Gonzalez_3_VA15_F_2; Gonzalez_4_VA15_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA18",3,"Gonzalez_1_VA18_F_1; Gonzalez_2_VA18_F_2; Gonzalez_3_VA18_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA22",5,"Gonzalez_2_VA22_F_1; Gonzalez_3_VA22_F_2; Gonzalez_5_VA22_F_3; Gonzalez_6_VA22_F_4; Gonzalez_7_VA22_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","VA","VA26",3,"Gonzalez_2_VA26_F_1; Gonzalez_3_VA26_F_2; Gonzalez_4_VA26_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA30",3,"Gonzalez_1_VA30_F_1; Gonzalez_3_VA30_F_2; Gonzalez_4_VA30_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","VA","VA34",3,"Gonzalez_2_VA34_F_1; Gonzalez_3_VA34_F_2; Gonzalez_4_VA34_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA35",3,"Gonzalez_2_VA35_F_1; Gonzalez_3_VA35_F_2; Gonzalez_4_VA35_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA44",3,"Gonzalez_1_VA44_F_1; Gonzalez_2_VA44_F_2; Gonzalez_3_VA44_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA46",3,"Gonzalez_1_VA46_F_1; Gonzalez_2_VA46_F_2; Gonzalez_3_VA46_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA47",3,"Gonzalez_5_VA47_F_1; Gonzalez_6_VA47_F_2; Gonzalez_7_VA47_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","VA","VA48",3,"Gonzalez_1_VA48_F_1; Gonzalez_3_VA48_F_2; Gonzalez_4_VA48_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","VA","VA55",3,"Gonzalez_2_VA55_F_1; Gonzalez_3_VA55_F_2; Gonzalez_4_VA55_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA57",3,"Gonzalez_1_VA57_F_1; Gonzalez_2_VA57_F_2; Gonzalez_3_VA57_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA6",3,"Gonzalez_1_VA6_F_1; Gonzalez_3_VA6_F_2; Gonzalez_4_VA6_F_3",3,3,"1; 3; 4"
"Gonzalez","S","F","VA","VA66",8,"Gonzalez_2_VA66_F_1; Gonzalez_3_VA66_F_2; Gonzalez_4_VA66_F_3; Gonzalez_5_VA66_F_4; Gonzalez_6_VA66_F_5; Gonzalez_7_VA66_F_6; Gonzalez_8_VA66_F_7; Gonzalez_9_VA66_F_8",8,8,"2; 3; 4; 5; 6; 7; 8; 9"
"Gonzalez","S","F","VA","VA67",5,"Gonzalez_1_VA67_F_1; Gonzalez_3_VA67_F_2; Gonzalez_5_VA67_F_3; Gonzalez_6_VA67_F_4; Gonzalez_7_VA67_F_5",5,5,"1; 3; 5; 6; 7"
"Gonzalez","S","F","VA","VA71",3,"Gonzalez_2_VA71_F_1; Gonzalez_3_VA71_F_2; Gonzalez_4_VA71_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA9",3,"Gonzalez_1_VA9_F_1; Gonzalez_2_VA9_F_2; Gonzalez_3_VA9_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE11",3,"Gonzalez_7_YE11_F_1; Gonzalez_8_YE11_F_2; Gonzalez_9_YE11_F_3",3,3,"7; 8; 9"
"Gonzalez","S","F","YE","YE13",3,"Gonzalez_1_YE13_F_1; Gonzalez_2_YE13_F_2; Gonzalez_3_YE13_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE14",3,"Gonzalez_5_YE14_F_1; Gonzalez_6_YE14_F_2; Gonzalez_7_YE14_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","YE","YE15",5,"Gonzalez_1_YE15_F_1; Gonzalez_3_YE15_F_2; Gonzalez_5_YE15_F_3; Gonzalez_6_YE15_F_4; Gonzalez_7_YE15_F_5",5,5,"1; 3; 5; 6; 7"
"Gonzalez","S","F","YE","YE19",3,"Gonzalez_2_YE19_F_1; Gonzalez_3_YE19_F_2; Gonzalez_4_YE19_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","YE","YE20",4,"Gonzalez_2_YE20_F_1; Gonzalez_5_YE20_F_2; Gonzalez_6_YE20_F_3; Gonzalez_7_YE20_F_4",4,4,"2; 5; 6; 7"
"Gonzalez","S","F","YE","YE21",5,"Gonzalez_2_YE21_F_1; Gonzalez_3_YE21_F_2; Gonzalez_5_YE21_F_3; Gonzalez_6_YE21_F_4; Gonzalez_7_YE21_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","YE","YE22",3,"Gonzalez_5_YE22_F_1; Gonzalez_7_YE22_F_2; Gonzalez_8_YE22_F_3",3,3,"5; 7; 8"
"Gonzalez","S","F","YE","YE23",5,"Gonzalez_2_YE23_F_1; Gonzalez_3_YE23_F_2; Gonzalez_5_YE23_F_3; Gonzalez_6_YE23_F_4; Gonzalez_7_YE23_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","YE","YE24",3,"Gonzalez_2_YE24_F_1; Gonzalez_3_YE24_F_2; Gonzalez_4_YE24_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","YE","YE26",3,"Gonzalez_1_YE26_F_1; Gonzalez_2_YE26_F_2; Gonzalez_3_YE26_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE27",5,"Gonzalez_2_YE27_F_1; Gonzalez_3_YE27_F_2; Gonzalez_5_YE27_F_3; Gonzalez_6_YE27_F_4; Gonzalez_7_YE27_F_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","F","YE","YE33",3,"Gonzalez_5_YE33_F_1; Gonzalez_6_YE33_F_2; Gonzalez_7_YE33_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","YE","YE40",3,"Gonzalez_2_YE40_F_1; Gonzalez_3_YE40_F_2; Gonzalez_4_YE40_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","YE","YE41",4,"Gonzalez_3_YE41_F_1; Gonzalez_5_YE41_F_2; Gonzalez_6_YE41_F_3; Gonzalez_7_YE41_F_4",4,4,"3; 5; 6; 7"
"Gonzalez","S","F","YE","YE48",3,"Gonzalez_1_YE48_F_1; Gonzalez_2_YE48_F_2; Gonzalez_3_YE48_F_3",3,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE49",3,"Gonzalez_2_YE49_F_1; Gonzalez_3_YE49_F_2; Gonzalez_4_YE49_F_3",3,3,"2; 3; 4"
"Gonzalez","S","F","YE","YE51",4,"Gonzalez_2_YE51_F_1; Gonzalez_5_YE51_F_2; Gonzalez_6_YE51_F_3; Gonzalez_7_YE51_F_4",4,4,"2; 5; 6; 7"
"Gonzalez","S","F","YE","YE69",3,"Gonzalez_5_YE69_F_1; Gonzalez_6_YE69_F_2; Gonzalez_7_YE69_F_3",3,3,"5; 6; 7"
"Gonzalez","S","F","YE","YE80",3,"Gonzalez_1_YE80_F_1; Gonzalez_3_YE80_F_2; Gonzalez_4_YE80_F_3",3,3,"1; 3; 4"
"Gonzalez","S","M","AK","AK1",3,"Gonzalez_1_AK1_M_1; Gonzalez_2_AK1_M_2; Gonzalez_3_AK1_M_3",3,3,"1; 2; 3"
"Gonzalez","S","M","AK","AK10",3,"Gonzalez_1_AK10_M_1; Gonzalez_3_AK10_M_2; Gonzalez_4_AK10_M_3",3,3,"1; 3; 4"
"Gonzalez","S","M","AK","AK11",3,"Gonzalez_1_AK11_M_1; Gonzalez_2_AK11_M_2; Gonzalez_3_AK11_M_3",3,3,"1; 2; 3"
"Gonzalez","S","M","AK","AK12",5,"Gonzalez_1_AK12_M_1; Gonzalez_2_AK12_M_2; Gonzalez_5_AK12_M_3; Gonzalez_6_AK12_M_4; Gonzalez_7_AK12_M_5",5,5,"1; 2; 5; 6; 7"
"Gonzalez","S","M","AK","AK13",4,"Gonzalez_2_AK13_M_1; Gonzalez_5_AK13_M_2; Gonzalez_6_AK13_M_3; Gonzalez_7_AK13_M_4",4,4,"2; 5; 6; 7"
"Gonzalez","S","M","AK","AK14",5,"Gonzalez_1_AK14_M_1; Gonzalez_2_AK14_M_2; Gonzalez_5_AK14_M_3; Gonzalez_6_AK14_M_4; Gonzalez_7_AK14_M_5",5,5,"1; 2; 5; 6; 7"
"Gonzalez","S","M","AK","AK15",3,"Gonzalez_1_AK15_M_1; Gonzalez_3_AK15_M_2; Gonzalez_4_AK15_M_3",3,3,"1; 3; 4"
"Gonzalez","S","M","AK","AK16",3,"Gonzalez_2_AK16_M_1; Gonzalez_3_AK16_M_2; Gonzalez_4_AK16_M_3",3,3,"2; 3; 4"
"Gonzalez","S","M","AK","AK17",8,"Gonzalez_1_AK17_M_1; Gonzalez_2_AK17_M_2; Gonzalez_3_AK17_M_3; Gonzalez_5_AK17_M_4; Gonzalez_6_AK17_M_5; Gonzalez_7_AK17_M_6; Gonzalez_8_AK17_M_7; Gonzalez_9_AK17_M_8",8,8,"1; 2; 3; 5; 6; 7; 8; 9"
"Gonzalez","S","M","AK","AK18",3,"Gonzalez_1_AK18_M_1; Gonzalez_3_AK18_M_2; Gonzalez_4_AK18_M_3",3,3,"1; 3; 4"
"Gonzalez","S","M","AK","AK2",3,"Gonzalez_2_AK2_M_1; Gonzalez_3_AK2_M_2; Gonzalez_4_AK2_M_3",3,3,"2; 3; 4"
"Gonzalez","S","M","AK","AK20",3,"Gonzalez_2_AK20_M_1; Gonzalez_3_AK20_M_2; Gonzalez_4_AK20_M_3",3,3,"2; 3; 4"
"Gonzalez","S","M","AK","AK21",3,"Gonzalez_1_AK21_M_1; Gonzalez_2_AK21_M_2; Gonzalez_3_AK21_M_3",3,3,"1; 2; 3"
"Gonzalez","S","M","AK","AK3",4,"Gonzalez_1_AK3_M_1; Gonzalez_5_AK3_M_2; Gonzalez_6_AK3_M_3; Gonzalez_8_AK3_M_4",4,4,"1; 5; 6; 8"
"Gonzalez","S","M","AK","AK4",3,"Gonzalez_1_AK4_M_1; Gonzalez_2_AK4_M_2; Gonzalez_3_AK4_M_3",3,3,"1; 2; 3"
"Gonzalez","S","M","AK","AK5",3,"Gonzalez_2_AK5_M_1; Gonzalez_3_AK5_M_2; Gonzalez_4_AK5_M_3",3,3,"2; 3; 4"
"Gonzalez","S","M","AK","AK6",3,"Gonzalez_1_AK6_M_1; Gonzalez_3_AK6_M_2; Gonzalez_4_AK6_M_3",3,3,"1; 3; 4"
"Gonzalez","S","M","AK","AK7",5,"Gonzalez_2_AK7_M_1; Gonzalez_3_AK7_M_2; Gonzalez_5_AK7_M_3; Gonzalez_6_AK7_M_4; Gonzalez_7_AK7_M_5",5,5,"2; 3; 5; 6; 7"
"Gonzalez","S","M","AK","AK8",3,"Gonzalez_1_AK8_M_1; Gonzalez_2_AK8_M_2; Gonzalez_3_AK8_M_3",3,3,"1; 2; 3"
