"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Mensch","S","F","VA","VA18",1,"Mensch_2_VA18_F_1",6,1,"2"
"Mensch","S","F","VA","VA22",1,"Mensch_5_VA22_F_1",6,1,"5"
"Mensch","S","F","VA","VA26",1,"Mensch_9_VA26_F_1",6,1,"9"
"Mensch","S","F","VA","VA30",1,"Mensch_7_VA30_F_1",6,1,"7"
"Mensch","S","F","VA","VA34",1,"Mensch_8_VA34_F_1",6,1,"8"
"Mensch","S","F","VA","VA35",1,"Mensch_6_VA35_F_1",6,1,"6"
"Mensch","S","F","VA","VA44",1,"Mensch_4_VA44_F_1",6,1,"4"
"Mensch","S","F","VA","VA46",1,"Mensch_1_VA46_F_1",6,1,"1"
"Mensch","S","F","VA","VA47",1,"Mensch_8_VA47_F_1",6,1,"8"
"Mensch","S","F","VA","VA48",1,"Mensch_6_VA48_F_1",6,1,"6"
"Mensch","S","F","VA","VA55",1,"Mensch_8_VA55_F_1",6,1,"8"
"Mensch","S","F","VA","VA57",1,"Mensch_10_VA57_F_1",6,1,"10"
"Mensch","S","F","VA","VA6",1,"Mensch_5_VA6_F_1",6,1,"5"
"Mensch","S","F","VA","VA66",1,"Mensch_3_VA66_F_1",6,1,"3"
"Mensch","S","F","VA","VA67",1,"Mensch_3_VA67_F_1",6,1,"3"
"Mensch","S","F","VA","VA71",1,"Mensch_8_VA71_F_1",6,1,"8"
"Mensch","S","F","VA","VA9",1,"Mensch_7_VA9_F_1",6,1,"7"
"Mensch","S","F","YE","YE11",1,"Mensch_5_YE11_F_1",6,1,"5"
"Mensch","S","F","YE","YE13",1,"Mensch_4_YE13_F_1",6,1,"4"
"Mensch","S","F","YE","YE14",1,"Mensch_8_YE14_F_1",6,1,"8"
"Mensch","S","F","YE","YE15",1,"Mensch_7_YE15_F_1",6,1,"7"
"Mensch","S","F","YE","YE19",1,"Mensch_1_YE19_F_1",6,1,"1"
"Mensch","S","F","YE","YE20",1,"Mensch_10_YE20_F_1",6,1,"10"
"Mensch","S","F","YE","YE21",2,"Mensch_2_YE21_F_1; Mensch_8_YE21_F_1",6,2,"2; 8"
"Mensch","S","F","YE","YE22",1,"Mensch_1_YE22_F_1",6,1,"1"
"Mensch","S","F","YE","YE23",1,"Mensch_7_YE23_F_1",6,1,"7"
"Mensch","S","F","YE","YE24",1,"Mensch_10_YE24_F_1",6,1,"10"
"Mensch","S","F","YE","YE26",1,"Mensch_7_YE26_F_1",6,1,"7"
"Mensch","S","F","YE","YE27",1,"Mensch_6_YE27_F_1",6,1,"6"
"Mensch","S","F","YE","YE33",1,"Mensch_8_YE33_F_1",6,1,"8"
"Mensch","S","F","YE","YE40",1,"Mensch_7_YE40_F_1",6,1,"7"
"Mensch","S","F","YE","YE48",1,"Mensch_1_YE48_F_1",6,1,"1"
"Mensch","S","F","YE","YE49",1,"Mensch_6_YE49_F_1",6,1,"6"
"Mensch","S","F","YE","YE51",1,"Mensch_9_YE51_F_1",6,1,"9"
"Mensch","S","F","YE","YE69",1,"Mensch_8_YE69_F_1",12,1,"8"
"Mensch","S","F","YE","YE80",1,"Mensch_7_YE80_F_1",6,1,"7"
"Mensch","S","M","AK","AK1",1,"Mensch_1_AK1_M_1",6,1,"1"
"Mensch","S","M","AK","AK10",1,"Mensch_3_AK10_M_1",6,1,"3"
"Mensch","S","M","AK","AK11",1,"Mensch_8_AK11_M_1",6,1,"8"
"Mensch","S","M","AK","AK12",1,"Mensch_8_AK12_M_1",6,1,"8"
"Mensch","S","M","AK","AK13",1,"Mensch_5_AK13_M_1",6,1,"5"
"Mensch","S","M","AK","AK14",1,"Mensch_6_AK14_M_1",6,1,"6"
"Mensch","S","M","AK","AK15",1,"Mensch_5_AK15_M_1",6,1,"5"
"Mensch","S","M","AK","AK16",1,"Mensch_10_AK16_M_1",6,1,"10"
"Mensch","S","M","AK","AK17",1,"Mensch_7_AK17_M_1",6,1,"7"
"Mensch","S","M","AK","AK18",1,"Mensch_8_AK18_M_1",6,1,"8"
"Mensch","S","M","AK","AK2",1,"Mensch_1_AK2_M_1",6,1,"1"
"Mensch","S","M","AK","AK20",1,"Mensch_9_AK20_M_1",6,1,"9"
"Mensch","S","M","AK","AK21",1,"Mensch_3_AK21_M_1",6,1,"3"
"Mensch","S","M","AK","AK3",1,"Mensch_4_AK3_M_1",6,1,"4"
"Mensch","S","M","AK","AK4",1,"Mensch_2_AK4_M_1",6,1,"2"
"Mensch","S","M","AK","AK5",1,"Mensch_4_AK5_M_1",6,1,"4"
"Mensch","S","M","AK","AK6",1,"Mensch_6_AK6_M_1",6,1,"6"
"Mensch","S","M","AK","AK7",2,"Mensch_10_AK7_M_1; Mensch_7_AK7_M_1",6,2,"7; 10"
"Mensch","S","M","AK","AK8",1,"Mensch_10_AK8_M_1",6,1,"10"
"Mensch","S","M","AK","AK9",1,"Mensch_2_AK9_M_1",6,1,"2"
"Mensch","S","M","GI","GI1",1,"Mensch_7_GI1_M_1",6,1,"7"
"Mensch","S","M","GI","GI10",1,"Mensch_10_GI10_M_1",6,1,"10"
"Mensch","S","M","GI","GI11",1,"Mensch_8_GI11_M_1",6,1,"8"
"Mensch","S","M","GI","GI12",1,"Mensch_7_GI12_M_1",6,1,"7"
"Mensch","S","M","GI","GI13",1,"Mensch_8_GI13_M_1",6,1,"8"
"Mensch","S","M","GI","GI14",1,"Mensch_8_GI14_M_1",6,1,"8"
"Mensch","S","M","GI","GI15",1,"Mensch_2_GI15_M_1",6,1,"2"
"Mensch","S","M","GI","GI2",1,"Mensch_5_GI2_M_1",6,1,"5"
"Mensch","S","M","GI","GI3",1,"Mensch_4_GI3_M_1",6,1,"4"
"Mensch","S","M","GI","GI5",1,"Mensch_6_GI5_M_1",6,1,"6"
"Mensch","S","M","GI","GI6",1,"Mensch_6_GI6_M_1",6,1,"6"
"Mensch","S","M","GI","GI7",1,"Mensch_7_GI7_M_1",6,1,"7"
"Mensch","S","M","GI","GI8",1,"Mensch_2_GI8_M_1",6,1,"2"
"Mensch","S","M","GI","GI9",1,"Mensch_3_GI9_M_1",6,1,"3"
"Mensch","S","M","KA","KA1",1,"Mensch_3_KA1_M_1",6,1,"3"
"Mensch","S","M","KA","KA10",1,"Mensch_1_KA10_M_1",6,1,"1"
"Mensch","S","M","KA","KA11",1,"Mensch_10_KA11_M_1",6,1,"10"
"Mensch","S","M","KA","KA13",1,"Mensch_6_KA13_M_1",6,1,"6"
"Mensch","S","M","KA","KA14",1,"Mensch_9_KA14_M_1",6,1,"9"
"Mensch","S","M","KA","KA15",1,"Mensch_3_KA15_M_1",6,1,"3"
"Mensch","S","M","KA","KA16",1,"Mensch_10_KA16_M_1",6,1,"10"
"Mensch","S","M","KA","KA17",1,"Mensch_7_KA17_M_1",6,1,"7"
"Mensch","S","M","KA","KA18",1,"Mensch_8_KA18_M_1",6,1,"8"
"Mensch","S","M","KA","KA2",1,"Mensch_10_KA2_M_1",6,1,"10"
"Mensch","S","M","KA","KA23",1,"Mensch_1_KA23_M_1",6,1,"1"
"Mensch","S","M","KA","KA24",2,"Mensch_10_KA24_M_1; Mensch_2_KA24_M_1",6,2,"2; 10"
"Mensch","S","M","KA","KA25",1,"Mensch_6_KA25_M_1",6,1,"6"
"Mensch","S","M","KA","KA28",1,"Mensch_9_KA28_M_1",6,1,"9"
"Mensch","S","M","KA","KA29",1,"Mensch_5_KA29_M_1",6,1,"5"
"Mensch","S","M","KA","KA3",1,"Mensch_2_KA3_M_1",6,1,"2"
"Mensch","S","M","KA","KA5",1,"Mensch_10_KA5_M_1",6,1,"10"
"Mensch","S","M","KA","KA6",1,"Mensch_4_KA6_M_1",6,1,"4"
"Mensch","S","M","KA","KA7",1,"Mensch_5_KA7_M_1",6,1,"5"
"Mensch","S","M","KA","KA9",1,"Mensch_7_KA9_M_1",6,1,"7"
"Mensch","S","M","MA","MA12",1,"Mensch_7_MA12_M_1",6,1,"7"
"Mensch","S","M","MA","MA13",1,"Mensch_9_MA13_M_1",6,1,"9"
"Mensch","S","M","MA","MA16",1,"Mensch_5_MA16_M_1",6,1,"5"
"Mensch","S","M","MA","MA18",1,"Mensch_11_MA18_M_1",6,1,"11"
"Mensch","S","M","MA","MA19",1,"Mensch_6_MA19_M_1",6,1,"6"
"Mensch","S","M","MA","MA20",1,"Mensch_9_MA20_M_1",6,1,"9"
"Mensch","S","M","MA","MA21",1,"Mensch_5_MA21_M_1",6,1,"5"
