"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Bergland","S","F","KA","KA10",1,"",3,3,"1; 2; 3"
"Bergland","S","F","KA","KA11",1,"",1,1,"2"
"Bergland","S","F","KA","KA13",1,"",1,1,"3"
"Bergland","S","F","KA","KA14",1,"",1,1,"1"
"Bergland","S","F","KA","KA15",1,"",1,1,"1"
"Bergland","S","F","KA","KA16",1,"",1,1,"3"
"Bergland","S","F","KA","KA17",1,"",1,1,"1"
"Bergland","S","F","KA","KA18",1,"",1,1,"3"
"Bergland","S","F","KA","KA2",1,"",1,1,"2"
"Bergland","S","F","KA","KA23",1,"",1,1,"2"
"Bergland","S","F","KA","KA24",1,"",3,3,"1; 2; 3"
"Bergland","S","F","KA","KA25",1,"",1,1,"2"
"Bergland","S","F","KA","KA28",1,"",1,1,"1"
"Bergland","S","F","KA","KA29",1,"",1,1,"1"
"Bergland","S","F","KA","KA3",1,"",1,1,"2"
"Bergland","S","F","KA","KA5",1,"",1,1,"2"
"Bergland","S","F","KA","KA6",1,"",1,1,"3"
"Bergland","S","F","KA","KA7",1,"",1,1,"2"
"Bergland","S","F","KA","KA9",1,"",1,1,"2"
"Bergland","S","F","MA","MA12",1,"",1,1,"2"
"Bergland","S","F","MA","MA13",1,"",1,1,"3"
"Bergland","S","F","MA","MA18",1,"",1,1,"3"
"Bergland","S","F","MA","MA19",1,"",1,1,"1"
"Bergland","S","F","MA","MA20",1,"",1,1,"2"
"Bergland","S","F","MA","MA21",1,"",1,1,"1"
"Bergland","S","F","MA","MA23",1,"",1,1,"2"
"Bergland","S","F","MA","MA26",1,"",1,1,"2"
"Bergland","S","F","MA","MA27",1,"",1,1,"3"
"Bergland","S","F","MA","MA28",1,"",1,1,"2"
"Bergland","S","F","MA","MA3",1,"",1,1,"3"
"Bergland","S","F","MA","MA30",1,"",1,1,"2"
"Bergland","S","F","MA","MA31",1,"",1,1,"1"
"Bergland","S","F","MA","MA32",1,"",3,3,"1; 2; 3"
"Bergland","S","F","MA","MA33",1,"",1,1,"3"
"Bergland","S","F","MA","MA5",1,"",1,1,"3"
"Bergland","S","F","MA","MA6",1,"",1,1,"1"
"Bergland","S","F","MA","MA7",1,"",1,1,"1"
"Bergland","S","F","MA","MA9",1,"",1,1,"1"
"Bergland","S","F","MU","MU1",1,"",1,1,"1"
"Bergland","S","F","MU","MU10",1,"",1,1,"1"
"Bergland","S","F","MU","MU11",1,"",1,1,"3"
"Bergland","S","F","MU","MU12",1,"",1,1,"2"
"Bergland","S","F","MU","MU13",1,"",1,1,"2"
"Bergland","S","F","MU","MU14",1,"",1,1,"1"
"Bergland","S","F","MU","MU15",1,"",1,1,"1"
"Bergland","S","F","MU","MU16",1,"",3,3,"1; 2; 3"
"Bergland","S","F","MU","MU17",1,"",1,1,"1"
"Bergland","S","F","MU","MU19",1,"",1,1,"3"
"Bergland","S","F","MU","MU2",1,"",1,1,"1"
"Bergland","S","F","MU","MU20",1,"",3,3,"1; 2; 3"
"Bergland","S","F","MU","MU3",1,"",3,3,"1; 2; 3"
"Bergland","S","F","MU","MU4",1,"",1,1,"1"
"Bergland","S","F","MU","MU5",1,"",1,1,"1"
"Bergland","S","F","MU","MU6",1,"",1,1,"3"
"Bergland","S","F","MU","MU8",1,"",1,1,"1"
"Bergland","S","F","MU","MU9",1,"",1,1,"2"
"Bergland","S","F","RE","RE10",1,"",1,1,"1"
"Bergland","S","F","RE","RE11",1,"",1,1,"3"
"Bergland","S","F","RE","RE12",1,"",1,1,"1"
"Bergland","S","F","RE","RE13",1,"",1,1,"1"
"Bergland","S","F","RE","RE15",1,"",3,3,"1; 2; 3"
"Bergland","S","F","RE","RE16",1,"",1,1,"3"
"Bergland","S","F","RE","RE17",1,"",1,1,"2"
"Bergland","S","F","RE","RE18",1,"",1,1,"3"
"Bergland","S","F","RE","RE2",1,"",1,1,"1"
"Bergland","S","F","RE","RE3",1,"",1,1,"3"
"Bergland","S","F","RE","RE4",1,"",1,1,"3"
"Bergland","S","F","RE","RE5",1,"",1,1,"2"
"Bergland","S","F","RE","RE6",1,"",1,1,"2"
"Bergland","S","F","RE","RE7",1,"",1,1,"1"
"Bergland","S","F","UM","UM13",1,"",3,3,"1; 2; 3"
"Bergland","S","F","UM","UM17",1,"",3,3,"1; 2; 3"
"Bergland","S","F","UM","UM18",1,"",1,1,"1"
"Bergland","S","F","UM","UM2",1,"",1,1,"2"
"Bergland","S","F","UM","UM20",1,"",3,3,"1; 2; 3"
"Bergland","S","F","UM","UM21",1,"",1,1,"3"
"Bergland","S","F","UM","UM22",1,"",1,1,"2"
"Bergland","S","F","UM","UM23",1,"",1,1,"3"
"Bergland","S","F","UM","UM25",1,"",1,1,"2"
"Bergland","S","F","UM","UM28",1,"",1,1,"3"
"Bergland","S","F","UM","UM29",1,"",1,1,"2"
"Bergland","S","F","UM","UM4",1,"",1,1,"1"
