"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Gibert","NS","F","GI","GI13","Gibert_2_GI13_3",18,1,"2"
"Gibert","NS","F","GI","GI14","Gibert_1_GI14_1",12,1,"1"
"Gibert","NS","F","GI","GI14","Gibert_1_GI14_2",6,1,"1"
"Gibert","NS","F","GI","GI14","Gibert_1_GI14_3",7,1,"1"
"Gibert","NS","F","GI","GI15","Gibert_1_GI15_1",5,1,"1"
"Gibert","NS","F","GI","GI15","Gibert_1_GI15_2",11,1,"1"
"Gibert","NS","F","GI","GI15","Gibert_1_GI15_3",10,1,"1"
"Gibert","NS","F","GI","GI2","Gibert_2_GI2_1",12,1,"2"
"Gibert","NS","F","GI","GI2","Gibert_2_GI2_2",12,1,"2"
"Gibert","NS","F","GI","GI2","Gibert_2_GI2_3",10,1,"2"
"Gibert","NS","F","GI","GI3","Gibert_2_GI3_1",15,1,"2"
"Gibert","NS","F","GI","GI3","Gibert_2_GI3_2",16,1,"2"
"Gibert","NS","F","GI","GI3","Gibert_2_GI3_3",19,1,"2"
"Gibert","NS","F","GI","GI4","Gibert_1_GI4_1",4,1,"1"
"Gibert","NS","F","GI","GI4","Gibert_1_GI4_2",11,1,"1"
"Gibert","NS","F","GI","GI4","Gibert_1_GI4_3",6,1,"1"
"Gibert","NS","F","GI","GI5","Gibert_1_GI5_1",11,1,"1"
"Gibert","NS","F","GI","GI5","Gibert_1_GI5_2",9,1,"1"
"Gibert","NS","F","GI","GI5","Gibert_1_GI5_3",10,1,"1"
"Gibert","NS","F","GI","GI6","Gibert_2_GI6_1",10,1,"2"
"Gibert","NS","F","GI","GI6","Gibert_2_GI6_2",13,1,"2"
"Gibert","NS","F","GI","GI6","Gibert_2_GI6_3",11,1,"2"
"Gibert","NS","F","GI","GI7","Gibert_1_GI7_1",9,1,"1"
"Gibert","NS","F","GI","GI7","Gibert_1_GI7_2",14,1,"1"
"Gibert","NS","F","GI","GI7","Gibert_1_GI7_3",12,1,"1"
"Gibert","NS","F","GI","GI8","Gibert_2_GI8_1",12,1,"2"
"Gibert","NS","F","GI","GI8","Gibert_2_GI8_2",18,1,"2"
"Gibert","NS","F","GI","GI8","Gibert_2_GI8_3",14,1,"2"
"Gibert","NS","F","GI","GI9","Gibert_1_GI9_1",13,1,"1"
"Gibert","NS","F","GI","GI9","Gibert_1_GI9_2",12,1,"1"
"Gibert","NS","F","GI","GI9","Gibert_1_GI9_3",15,1,"1"
"Gibert","NS","F","KA","KA1","Gibert_2_KA1_1",18,1,"2"
"Gibert","NS","F","KA","KA1","Gibert_2_KA1_2",15,1,"2"
"Gibert","NS","F","KA","KA10","Gibert_1_KA10_1",5,1,"1"
"Gibert","NS","F","KA","KA10","Gibert_1_KA10_2",13,1,"1"
"Gibert","NS","F","KA","KA10","Gibert_1_KA10_3",15,1,"1"
"Gibert","NS","F","KA","KA11","Gibert_1_KA11_1",13,1,"1"
"Gibert","NS","F","KA","KA11","Gibert_1_KA11_2",19,1,"1"
"Gibert","NS","F","KA","KA11","Gibert_1_KA11_3",13,1,"1"
"Gibert","NS","F","KA","KA11","Gibert_2_KA11_1",11,1,"2"
"Gibert","NS","F","KA","KA11","Gibert_2_KA11_2",13,1,"2"
"Gibert","NS","F","KA","KA11","Gibert_2_KA11_3",17,1,"2"
"Gibert","NS","F","KA","KA13","Gibert_1_KA13_1",9,1,"1"
"Gibert","NS","F","KA","KA13","Gibert_1_KA13_2",16,1,"1"
"Gibert","NS","F","KA","KA13","Gibert_1_KA13_3",11,1,"1"
"Gibert","NS","F","KA","KA14","Gibert_2_KA14_1",17,1,"2"
"Gibert","NS","F","KA","KA14","Gibert_2_KA14_2",18,1,"2"
"Gibert","NS","F","KA","KA14","Gibert_2_KA14_3",14,1,"2"
"Gibert","NS","F","KA","KA15","Gibert_1_KA15_1",18,1,"1"
"Gibert","NS","F","KA","KA15","Gibert_1_KA15_2",15,1,"1"
"Gibert","NS","F","KA","KA15","Gibert_1_KA15_3",17,1,"1"
"Gibert","NS","F","KA","KA16","Gibert_1_KA16_1",12,1,"1"
"Gibert","NS","F","KA","KA16","Gibert_1_KA16_2",15,1,"1"
"Gibert","NS","F","KA","KA16","Gibert_1_KA16_3",12,1,"1"
"Gibert","NS","F","KA","KA17","Gibert_1_KA17_1",22,1,"1"
"Gibert","NS","F","KA","KA17","Gibert_1_KA17_2",17,1,"1"
"Gibert","NS","F","KA","KA17","Gibert_1_KA17_3",10,1,"1"
"Gibert","NS","F","KA","KA18","Gibert_2_KA18_1",13,1,"2"
"Gibert","NS","F","KA","KA18","Gibert_2_KA18_2",15,1,"2"
"Gibert","NS","F","KA","KA18","Gibert_2_KA18_3",12,1,"2"
"Gibert","NS","F","KA","KA2","Gibert_2_KA2_1",12,1,"2"
"Gibert","NS","F","KA","KA2","Gibert_2_KA2_2",16,1,"2"
"Gibert","NS","F","KA","KA2","Gibert_2_KA2_3",13,1,"2"
"Gibert","NS","F","KA","KA23","Gibert_1_KA23_1",15,1,"1"
"Gibert","NS","F","KA","KA23","Gibert_1_KA23_2",12,1,"1"
"Gibert","NS","F","KA","KA23","Gibert_1_KA23_3",17,1,"1"
"Gibert","NS","F","KA","KA24","Gibert_1_KA24_1",14,1,"1"
"Gibert","NS","F","KA","KA24","Gibert_1_KA24_2",15,1,"1"
"Gibert","NS","F","KA","KA24","Gibert_1_KA24_3",18,1,"1"
"Gibert","NS","F","KA","KA25","Gibert_2_KA25_1",19,1,"2"
"Gibert","NS","F","KA","KA25","Gibert_2_KA25_2",13,1,"2"
"Gibert","NS","F","KA","KA25","Gibert_2_KA25_3",9,1,"2"
"Gibert","NS","F","KA","KA28","Gibert_2_KA28_1",14,1,"2"
"Gibert","NS","F","KA","KA28","Gibert_2_KA28_2",18,1,"2"
"Gibert","NS","F","KA","KA28","Gibert_2_KA28_3",13,1,"2"
"Gibert","NS","F","KA","KA29","Gibert_2_KA29_1",16,1,"2"
"Gibert","NS","F","KA","KA29","Gibert_2_KA29_2",17,1,"2"
"Gibert","NS","F","KA","KA29","Gibert_2_KA29_3",12,1,"2"
"Gibert","NS","F","KA","KA3","Gibert_1_KA3_1",11,1,"1"
"Gibert","NS","F","KA","KA3","Gibert_1_KA3_2",13,1,"1"
"Gibert","NS","F","KA","KA3","Gibert_1_KA3_3",14,1,"1"
"Gibert","NS","F","KA","KA5","Gibert_2_KA5_1",9,1,"2"
"Gibert","NS","F","KA","KA5","Gibert_2_KA5_2",10,1,"2"
"Gibert","NS","F","KA","KA5","Gibert_2_KA5_3",15,1,"2"
"Gibert","NS","F","KA","KA6","Gibert_2_KA6_1",11,1,"2"
"Gibert","NS","F","KA","KA6","Gibert_2_KA6_2",15,1,"2"
"Gibert","NS","F","KA","KA6","Gibert_2_KA6_3",12,1,"2"
"Gibert","NS","F","KA","KA7","Gibert_1_KA7_1",13,1,"1"
"Gibert","NS","F","KA","KA7","Gibert_1_KA7_2",21,1,"1"
"Gibert","NS","F","KA","KA7","Gibert_1_KA7_3",12,1,"1"
"Gibert","NS","F","KA","KA9","Gibert_2_KA9_1",13,1,"2"
"Gibert","NS","F","KA","KA9","Gibert_2_KA9_2",14,1,"2"
"Gibert","NS","F","KA","KA9","Gibert_2_KA9_3",8,1,"2"
"Gibert","NS","F","MA","MA12","Gibert_2_MA12_1",22,1,"2"
"Gibert","NS","F","MA","MA12","Gibert_2_MA12_2",14,1,"2"
"Gibert","NS","F","MA","MA12","Gibert_2_MA12_3",16,1,"2"
"Gibert","NS","F","MA","MA13","Gibert_2_MA13_1",13,1,"2"
"Gibert","NS","F","MA","MA13","Gibert_2_MA13_2",17,1,"2"
"Gibert","NS","F","MA","MA13","Gibert_2_MA13_3",15,1,"2"
"Gibert","NS","F","MA","MA16","Gibert_1_MA16_1",13,1,"1"
"Gibert","NS","F","MA","MA16","Gibert_1_MA16_2",11,1,"1"
"Gibert","NS","F","MA","MA16","Gibert_1_MA16_3",11,1,"1"
"Gibert","NS","F","MA","MA18","Gibert_1_MA18_1",8,1,"1"
"Gibert","NS","F","MA","MA18","Gibert_1_MA18_2",13,1,"1"
"Gibert","NS","F","MA","MA18","Gibert_1_MA18_3",15,1,"1"
"Gibert","NS","F","MA","MA19","Gibert_2_MA19_1",12,1,"2"
"Gibert","NS","F","MA","MA19","Gibert_2_MA19_2",18,1,"2"
"Gibert","NS","F","MA","MA19","Gibert_2_MA19_3",15,1,"2"
"Gibert","NS","F","MA","MA20","Gibert_1_MA20_1",14,1,"1"
"Gibert","NS","F","MA","MA20","Gibert_1_MA20_2",9,1,"1"
"Gibert","NS","F","MA","MA20","Gibert_1_MA20_3",9,1,"1"
"Gibert","NS","F","MA","MA21","Gibert_2_MA21_1",15,1,"2"
"Gibert","NS","F","MA","MA21","Gibert_2_MA21_2",14,1,"2"
"Gibert","NS","F","MA","MA21","Gibert_2_MA21_3",18,1,"2"
"Gibert","NS","F","MA","MA23","Gibert_2_MA23_1",9,1,"2"
"Gibert","NS","F","MA","MA23","Gibert_2_MA23_2",11,1,"2"
"Gibert","NS","F","MA","MA23","Gibert_2_MA23_3",15,1,"2"
"Gibert","NS","F","MA","MA26","Gibert_2_MA26_1",15,1,"2"
"Gibert","NS","F","MA","MA26","Gibert_2_MA26_2",14,1,"2"
"Gibert","NS","F","MA","MA26","Gibert_2_MA26_3",9,1,"2"
"Gibert","NS","F","MA","MA27","Gibert_1_MA27_1",13,1,"1"
"Gibert","NS","F","MA","MA27","Gibert_1_MA27_2",17,1,"1"
"Gibert","NS","F","MA","MA27","Gibert_1_MA27_3",4,1,"1"
"Gibert","NS","F","MA","MA28","Gibert_2_MA28_1",12,1,"2"
"Gibert","NS","F","MA","MA28","Gibert_2_MA28_2",11,1,"2"
"Gibert","NS","F","MA","MA28","Gibert_2_MA28_3",22,1,"2"
"Gibert","NS","F","MA","MA3","Gibert_1_MA3_1",15,1,"1"
"Gibert","NS","F","MA","MA3","Gibert_1_MA3_2",15,1,"1"
"Gibert","NS","F","MA","MA3","Gibert_1_MA3_3",17,1,"1"
"Gibert","NS","F","MA","MA30","Gibert_1_MA30_1",15,1,"1"
"Gibert","NS","F","MA","MA30","Gibert_1_MA30_2",10,1,"1"
"Gibert","NS","F","MA","MA30","Gibert_1_MA30_3",6,1,"1"
"Gibert","NS","F","MA","MA30","Gibert_2_MA30_1",21,1,"2"
"Gibert","NS","F","MA","MA30","Gibert_2_MA30_2",14,1,"2"
"Gibert","NS","F","MA","MA30","Gibert_2_MA30_3",14,1,"2"
"Gibert","NS","F","MA","MA31","Gibert_2_MA31_1",3,1,"2"
"Gibert","NS","F","MA","MA31","Gibert_2_MA31_2",4,1,"2"
"Gibert","NS","F","MA","MA31","Gibert_2_MA31_3",8,1,"2"
"Gibert","NS","F","MA","MA32","Gibert_1_MA32_1",9,1,"1"
"Gibert","NS","F","MA","MA32","Gibert_1_MA32_2",9,1,"1"
"Gibert","NS","F","MA","MA32","Gibert_1_MA32_3",13,1,"1"
"Gibert","NS","F","MA","MA33","Gibert_1_MA33_1",14,1,"1"
"Gibert","NS","F","MA","MA33","Gibert_1_MA33_2",13,1,"1"
"Gibert","NS","F","MA","MA33","Gibert_1_MA33_3",22,1,"1"
"Gibert","NS","F","MA","MA5","Gibert_2_MA5_1",13,1,"2"
"Gibert","NS","F","MA","MA5","Gibert_2_MA5_2",10,1,"2"
"Gibert","NS","F","MA","MA5","Gibert_2_MA5_3",6,1,"2"
"Gibert","NS","F","MA","MA6","Gibert_2_MA6_1",15,1,"2"
"Gibert","NS","F","MA","MA6","Gibert_2_MA6_2",17,1,"2"
"Gibert","NS","F","MA","MA6","Gibert_2_MA6_3",14,1,"2"
"Gibert","NS","F","MA","MA7","Gibert_2_MA7_1",15,1,"2"
"Gibert","NS","F","MA","MA7","Gibert_2_MA7_2",16,1,"2"
"Gibert","NS","F","MA","MA7","Gibert_2_MA7_3",16,1,"2"
