"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Mensch","S","F","MU","MU12","Mensch_6_MU12_F_1",6,1,"6"
"Mensch","S","F","MU","MU13","Mensch_10_MU13_F_1",6,1,"10"
"Mensch","S","F","MU","MU14","Mensch_7_MU14_F_1",6,1,"7"
"Mensch","S","F","MU","MU15","Mensch_3_MU15_F_1",6,1,"3"
"Mensch","S","F","MU","MU16","Mensch_9_MU16_F_1",6,1,"9"
"Mensch","S","F","MU","MU17","Mensch_8_MU17_F_1",6,1,"8"
"Mensch","S","F","MU","MU18","Mensch_10_MU18_F_1",6,1,"10"
"Mensch","S","F","MU","MU19","Mensch_10_MU19_F_1",6,1,"10"
"Mensch","S","F","MU","MU2","Mensch_2_MU2_F_1",6,1,"2"
"Mensch","S","F","MU","MU20","Mensch_5_MU20_F_1",6,1,"5"
"Mensch","S","F","MU","MU3","Mensch_3_MU3_F_1",6,1,"3"
"Mensch","S","F","MU","MU4","Mensch_8_MU4_F_1",6,1,"8"
"Mensch","S","F","MU","MU5","Mensch_9_MU5_F_1",6,1,"9"
"Mensch","S","F","MU","MU6","Mensch_8_MU6_F_1",6,1,"8"
"Mensch","S","F","MU","MU7","Mensch_5_MU7_F_1",6,1,"5"
"Mensch","S","F","MU","MU8","Mensch_7_MU8_F_1",6,1,"7"
"Mensch","S","F","MU","MU9","Mensch_7_MU9_F_1",6,1,"7"
"Mensch","S","F","RE","RE1","Mensch_2_RE1_F_1",6,1,"2"
"Mensch","S","F","RE","RE10","Mensch_5_RE10_F_1",6,1,"5"
"Mensch","S","F","RE","RE11","Mensch_10_RE11_F_1",6,1,"10"
"Mensch","S","F","RE","RE12","Mensch_5_RE12_F_1",6,1,"5"
"Mensch","S","F","RE","RE13","Mensch_9_RE13_F_1",6,1,"9"
"Mensch","S","F","RE","RE15","Mensch_6_RE15_F_1",6,1,"6"
"Mensch","S","F","RE","RE16","Mensch_7_RE16_F_1",6,1,"7"
"Mensch","S","F","RE","RE17","Mensch_10_RE17_F_1",6,1,"10"
"Mensch","S","F","RE","RE18","Mensch_8_RE18_F_1",6,1,"8"
"Mensch","S","F","RE","RE2","Mensch_7_RE2_F_1",6,1,"7"
"Mensch","S","F","RE","RE3","Mensch_2_RE3_F_1",6,1,"2"
"Mensch","S","F","RE","RE4","Mensch_9_RE4_F_1",6,1,"9"
"Mensch","S","F","RE","RE5","Mensch_3_RE5_F_1",6,1,"3"
"Mensch","S","F","RE","RE6","Mensch_10_RE6_F_1",2,1,"10"
"Mensch","S","F","RE","RE6","Mensch_8_RE6_F_1",4,1,"8"
"Mensch","S","F","RE","RE7","Mensch_3_RE7_F_1",6,1,"3"
"Mensch","S","F","RE","RE8","Mensch_7_RE8_F_1",6,1,"7"
"Mensch","S","F","UM","UM13","Mensch_6_UM13_F_1",6,1,"6"
"Mensch","S","F","UM","UM17","Mensch_3_UM17_F_1",6,1,"3"
"Mensch","S","F","UM","UM18","Mensch_7_UM18_F_1",6,1,"7"
"Mensch","S","F","UM","UM2","Mensch_4_UM2_F_1",6,1,"4"
"Mensch","S","F","UM","UM20","Mensch_7_UM20_F_1",6,1,"7"
"Mensch","S","F","UM","UM21","Mensch_9_UM21_F_1",6,1,"9"
"Mensch","S","F","UM","UM23","Mensch_4_UM23_F_1",6,1,"4"
