"Lab","Diet","Sex","Batch","Population_count","Population_ids","Line_count","Line_ids","Replicate_count","Replicate_ids","Observation_count"
"Vieira","S","M","17",2,"KA; UM",8,"KA1; KA2; KA3; KA5; UM25; UM29; UM4; UM8",24,"Vieira_17_KA1_M_1; Vieira_17_KA1_M_2; Vieira_17_KA1_M_3; Vieira_17_KA2_M_1; Vieira_17_KA2_M_2; Vieira_17_KA2_M_3; Vieira_17_KA3_M_1; Vieira_17_KA3_M_2; Vieira_17_KA3_M_3; Vieira_17_KA5_M_1; Vieira_17_KA5_M_2; Vieira_17_KA5_M_3; Vieira_17_UM25_M_1; Vieira_17_UM25_M_2; Vieira_17_UM25_M_3; Vieira_17_UM29_M_1; Vieira_17_UM29_M_2; Vieira_17_UM29_M_3; Vieira_17_UM4_M_1; Vieira_17_UM4_M_2; Vieira_17_UM4_M_3; Vieira_17_UM8_M_1; Vieira_17_UM8_M_2; Vieira_17_UM8_M_3",24
"Vieira","S","M","18",1,"UM",3,"UM22; UM26; UM28",9,"Vieira_18_UM22_M_1; Vieira_18_UM22_M_2; Vieira_18_UM22_M_3; Vieira_18_UM26_M_1; Vieira_18_UM26_M_2; Vieira_18_UM26_M_3; Vieira_18_UM28_M_1; Vieira_18_UM28_M_2; Vieira_18_UM28_M_3",9
"Vieira","S","M","19",1,"KA",3,"KA11; KA13; KA14",9,"Vieira_19_KA11_M_1; Vieira_19_KA11_M_2; Vieira_19_KA11_M_3; Vieira_19_KA13_M_1; Vieira_19_KA13_M_2; Vieira_19_KA13_M_3; Vieira_19_KA14_M_1; Vieira_19_KA14_M_2; Vieira_19_KA14_M_3",9
"Vieira","S","M","20",1,"KA",2,"KA15; KA16",6,"Vieira_20_KA15_M_1; Vieira_20_KA15_M_2; Vieira_20_KA15_M_3; Vieira_20_KA16_M_1; Vieira_20_KA16_M_2; Vieira_20_KA16_M_3",6
"Vieira","S","M","21",1,"KA",6,"KA17; KA18; KA23; KA24; KA25; KA28",18,"Vieira_21_KA17_M_1; Vieira_21_KA17_M_2; Vieira_21_KA17_M_3; Vieira_21_KA18_M_1; Vieira_21_KA18_M_2; Vieira_21_KA18_M_3; Vieira_21_KA23_M_1; Vieira_21_KA23_M_2; Vieira_21_KA23_M_3; Vieira_21_KA24_M_1; Vieira_21_KA24_M_2; Vieira_21_KA24_M_3; Vieira_21_KA25_M_1; Vieira_21_KA25_M_2; Vieira_21_KA25_M_3; Vieira_21_KA28_M_1; Vieira_21_KA28_M_2; Vieira_21_KA28_M_3",18
"Vieira","S","M","22",2,"KA; MA",4,"KA29; MA3; MA5; MA6",12,"Vieira_22_KA29_M_1; Vieira_22_KA29_M_2; Vieira_22_KA29_M_3; Vieira_22_MA3_M_1; Vieira_22_MA3_M_2; Vieira_22_MA3_M_3; Vieira_22_MA5_M_1; Vieira_22_MA5_M_2; Vieira_22_MA5_M_3; Vieira_22_MA6_M_1; Vieira_22_MA6_M_2; Vieira_22_MA6_M_3",12
"Vieira","S","M","23",1,"MA",2,"MA7; MA9",6,"Vieira_23_MA7_M_1; Vieira_23_MA7_M_2; Vieira_23_MA7_M_3; Vieira_23_MA9_M_1; Vieira_23_MA9_M_2; Vieira_23_MA9_M_3",6
"Vieira","S","M","24",1,"MA",5,"MA12; MA13; MA16; MA18; MA19",15,"Vieira_24_MA12_M_1; Vieira_24_MA12_M_2; Vieira_24_MA12_M_3; Vieira_24_MA13_M_1; Vieira_24_MA13_M_2; Vieira_24_MA13_M_3; Vieira_24_MA16_M_1; Vieira_24_MA16_M_2; Vieira_24_MA16_M_3; Vieira_24_MA18_M_1; Vieira_24_MA18_M_2; Vieira_24_MA18_M_3; Vieira_24_MA19_M_1; Vieira_24_MA19_M_2; Vieira_24_MA19_M_3",15
"Vieira","S","M","25",1,"MA",6,"MA20; MA21; MA23; MA26; MA27; MA28",18,"Vieira_25_MA20_M_1; Vieira_25_MA20_M_2; Vieira_25_MA20_M_3; Vieira_25_MA21_M_1; Vieira_25_MA21_M_2; Vieira_25_MA21_M_3; Vieira_25_MA23_M_1; Vieira_25_MA23_M_2; Vieira_25_MA23_M_3; Vieira_25_MA26_M_1; Vieira_25_MA26_M_2; Vieira_25_MA26_M_3; Vieira_25_MA27_M_1; Vieira_25_MA27_M_2; Vieira_25_MA27_M_3; Vieira_25_MA28_M_1; Vieira_25_MA28_M_2; Vieira_25_MA28_M_3",18
"Vieira","S","M","26",2,"MA; YE",5,"MA30; MA31; MA32; MA33; YE11",15,"Vieira_26_MA30_M_1; Vieira_26_MA30_M_2; Vieira_26_MA30_M_3; Vieira_26_MA31_M_1; Vieira_26_MA31_M_2; Vieira_26_MA31_M_3; Vieira_26_MA32_M_1; Vieira_26_MA32_M_2; Vieira_26_MA32_M_3; Vieira_26_MA33_M_1; Vieira_26_MA33_M_2; Vieira_26_MA33_M_3; Vieira_26_YE11_M_1; Vieira_26_YE11_M_2; Vieira_26_YE11_M_3",15
"Vieira","S","M","27",1,"YE",7,"YE13; YE14; YE15; YE19; YE20; YE21; YE22",21,"Vieira_27_YE13_M_1; Vieira_27_YE14_M_1; Vieira_27_YE15_M_1; Vieira_27_YE13_M_2; Vieira_27_YE13_M_3; Vieira_27_YE14_M_2; Vieira_27_YE14_M_3; Vieira_27_YE15_M_2; Vieira_27_YE15_M_3; Vieira_27_YE19_M_1; Vieira_27_YE19_M_2; Vieira_27_YE19_M_3; Vieira_27_YE20_M_1; Vieira_27_YE20_M_2; Vieira_27_YE20_M_3; Vieira_27_YE21_M_1; Vieira_27_YE21_M_2; Vieira_27_YE21_M_3; Vieira_27_YE22_M_1; Vieira_27_YE22_M_2; Vieira_27_YE22_M_3",21
"Vieira","S","M","28",2,"VA; YE",10,"VA11; VA22; VA44; VA46; VA6; VA9; YE23; YE24; YE26; YE27",30,"Vieira_28_VA11_M_1; Vieira_28_VA11_M_2; Vieira_28_VA11_M_3; Vieira_28_VA22_M_1; Vieira_28_VA22_M_2; Vieira_28_VA22_M_3; Vieira_28_VA44_M_1; Vieira_28_VA44_M_2; Vieira_28_VA44_M_3; Vieira_28_VA46_M_1; Vieira_28_VA46_M_2; Vieira_28_VA46_M_3; Vieira_28_VA6_M_1; Vieira_28_VA6_M_2; Vieira_28_VA6_M_3; Vieira_28_VA9_M_1; Vieira_28_VA9_M_2; Vieira_28_VA9_M_3; Vieira_28_YE23_M_1; Vieira_28_YE23_M_2; Vieira_28_YE23_M_3; Vieira_28_YE24_M_1; Vieira_28_YE24_M_2; Vieira_28_YE24_M_3; Vieira_28_YE26_M_1; Vieira_28_YE26_M_2; Vieira_28_YE26_M_3; Vieira_28_YE27_M_1; Vieira_28_YE27_M_2; Vieira_28_YE27_M_3",30
"Vieira","S","M","29",1,"VA",5,"VA35; VA47; VA55; VA57; VA66",15,"Vieira_29_VA35_M_1; Vieira_29_VA35_M_2; Vieira_29_VA35_M_3; Vieira_29_VA47_M_1; Vieira_29_VA47_M_2; Vieira_29_VA47_M_3; Vieira_29_VA55_M_1; Vieira_29_VA55_M_2; Vieira_29_VA55_M_3; Vieira_29_VA57_M_1; Vieira_29_VA57_M_2; Vieira_29_VA57_M_3; Vieira_29_VA66_M_1; Vieira_29_VA66_M_2; Vieira_29_VA66_M_3",15
"Vieira","S","M","30",1,"VA",3,"VA48; VA67; VA71",9,"Vieira_30_VA48_M_1; Vieira_30_VA48_M_2; Vieira_30_VA48_M_3; Vieira_30_VA67_M_1; Vieira_30_VA67_M_2; Vieira_30_VA67_M_3; Vieira_30_VA71_M_1; Vieira_30_VA71_M_2; Vieira_30_VA71_M_3",9
"Vieira","S","M","31",1,"YE",6,"YE41; YE48; YE49; YE51; YE69; YE80",18,"Vieira_31_YE41_M_1; Vieira_31_YE41_M_2; Vieira_31_YE41_M_3; Vieira_31_YE48_M_1; Vieira_31_YE48_M_2; Vieira_31_YE48_M_3; Vieira_31_YE49_M_1; Vieira_31_YE49_M_2; Vieira_31_YE49_M_3; Vieira_31_YE51_M_1; Vieira_31_YE51_M_2; Vieira_31_YE51_M_3; Vieira_31_YE69_M_1; Vieira_31_YE69_M_2; Vieira_31_YE69_M_3; Vieira_31_YE80_M_1; Vieira_31_YE80_M_2; Vieira_31_YE80_M_3",18
"Vieira","S","M","32",2,"VA; YE",8,"VA1; VA15; VA18; VA26; VA30; VA34; YE33; YE40",24,"Vieira_32_VA1_M_1; Vieira_32_VA1_M_2; Vieira_32_VA1_M_3; Vieira_32_VA15_M_1; Vieira_32_VA15_M_2; Vieira_32_VA15_M_3; Vieira_32_VA18_M_1; Vieira_32_VA18_M_2; Vieira_32_VA18_M_3; Vieira_32_VA26_M_1; Vieira_32_VA26_M_2; Vieira_32_VA26_M_3; Vieira_32_VA30_M_1; Vieira_32_VA30_M_2; Vieira_32_VA30_M_3; Vieira_32_VA34_M_1; Vieira_32_VA34_M_2; Vieira_32_VA34_M_3; Vieira_32_YE33_M_1; Vieira_32_YE33_M_2; Vieira_32_YE33_M_3; Vieira_32_YE40_M_1; Vieira_32_YE40_M_2; Vieira_32_YE40_M_3",24
"Gonzalez","S","F","1",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",75,"AK1; AK10; AK11; AK12; AK14; AK15; AK17; AK18; AK21; AK3; AK4; AK6; AK8; GI1; GI13; GI15; GI2; GI4; GI6; GI8; GI9; KA1; KA10; KA2; KA3; KA5; KA7; KA9; MA13; MA16; MA18; MA19; MA21; MA28; MA30; MA33; MA5; MA6; MA7; MU1; MU11; MU12; MU13; MU14; MU15; MU19; MU5; MU6; MU7; RE12; RE5; RE6; UM13; UM20; UM21; UM23; UM29; UM4; UM5; UM7; VA1; VA18; VA30; VA44; VA46; VA48; VA57; VA6; VA67; VA9; YE13; YE15; YE26; YE48; YE80",75,"Gonzalez_1_AK1_F_1; Gonzalez_1_AK10_F_1; Gonzalez_1_AK11_F_1; Gonzalez_1_AK12_F_1; Gonzalez_1_AK14_F_1; Gonzalez_1_AK15_F_1; Gonzalez_1_AK17_F_1; Gonzalez_1_AK18_F_1; Gonzalez_1_AK21_F_1; Gonzalez_1_AK3_F_1; Gonzalez_1_AK4_F_1; Gonzalez_1_AK6_F_1; Gonzalez_1_AK8_F_1; Gonzalez_1_GI1_F_1; Gonzalez_1_GI13_F_1; Gonzalez_1_GI15_F_1; Gonzalez_1_GI2_F_1; Gonzalez_1_GI4_F_1; Gonzalez_1_GI6_F_1; Gonzalez_1_GI8_F_1; Gonzalez_1_GI9_F_1; Gonzalez_1_KA1_F_1; Gonzalez_1_KA10_F_1; Gonzalez_1_KA2_F_1; Gonzalez_1_KA3_F_1; Gonzalez_1_KA5_F_1; Gonzalez_1_KA7_F_1; Gonzalez_1_KA9_F_1; Gonzalez_1_MA13_F_1; Gonzalez_1_MA16_F_1; Gonzalez_1_MA18_F_1; Gonzalez_1_MA19_F_1; Gonzalez_1_MA21_F_1; Gonzalez_1_MA28_F_1; Gonzalez_1_MA30_F_1; Gonzalez_1_MA33_F_1; Gonzalez_1_MA5_F_1; Gonzalez_1_MA6_F_1; Gonzalez_1_MA7_F_1; Gonzalez_1_MU1_F_1; Gonzalez_1_MU11_F_1; Gonzalez_1_MU12_F_1; Gonzalez_1_MU13_F_1; Gonzalez_1_MU14_F_1; Gonzalez_1_MU15_F_1; Gonzalez_1_MU19_F_1; Gonzalez_1_MU5_F_1; Gonzalez_1_MU6_F_1; Gonzalez_1_MU7_F_1; Gonzalez_1_RE12_F_1; Gonzalez_1_RE5_F_1; Gonzalez_1_RE6_F_1; Gonzalez_1_UM13_F_1; Gonzalez_1_UM20_F_1; Gonzalez_1_UM21_F_1; Gonzalez_1_UM23_F_1; Gonzalez_1_UM29_F_1; Gonzalez_1_UM4_F_1; Gonzalez_1_UM5_F_1; Gonzalez_1_UM7_F_1; Gonzalez_1_VA1_F_1; Gonzalez_1_VA18_F_1; Gonzalez_1_VA30_F_1; Gonzalez_1_VA44_F_1; Gonzalez_1_VA46_F_1; Gonzalez_1_VA48_F_1; Gonzalez_1_VA57_F_1; Gonzalez_1_VA6_F_1; Gonzalez_1_VA67_F_1; Gonzalez_1_VA9_F_1; Gonzalez_1_YE13_F_1; Gonzalez_1_YE15_F_1; Gonzalez_1_YE26_F_1; Gonzalez_1_YE48_F_1; Gonzalez_1_YE80_F_1",75
"Gonzalez","S","F","2",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",95,"AK1; AK11; AK12; AK13; AK14; AK16; AK17; AK2; AK20; AK21; AK4; AK5; AK7; AK8; AK9; GI12; GI13; GI3; GI4; GI6; GI7; GI8; KA10; KA13; KA14; KA15; KA16; KA17; KA18; KA2; MA13; MA16; MA18; MA27; MA28; MA3; MA33; MA7; MA9; MU1; MU10; MU11; MU12; MU14; MU18; MU19; MU20; MU3; MU7; MU8; RE10; RE11; RE13; RE18; RE2; RE3; RE6; RE7; UM13; UM18; UM20; UM21; UM23; UM26; UM29; UM4; UM5; UM9; VA1; VA11; VA15; VA18; VA22; VA26; VA34; VA35; VA44; VA46; VA55; VA57; VA66; VA71; VA9; YE13; YE19; YE20; YE21; YE23; YE24; YE26; YE27; YE40; YE48; YE49; YE51",95,"Gonzalez_2_AK1_F_2; Gonzalez_2_AK11_F_2; Gonzalez_2_AK12_F_2; Gonzalez_2_AK13_F_1; Gonzalez_2_AK14_F_2; Gonzalez_2_AK16_F_1; Gonzalez_2_AK17_F_2; Gonzalez_2_AK2_F_1; Gonzalez_2_AK20_F_1; Gonzalez_2_AK21_F_2; Gonzalez_2_AK4_F_2; Gonzalez_2_AK5_F_1; Gonzalez_2_AK7_F_1; Gonzalez_2_AK8_F_2; Gonzalez_2_AK9_F_1; Gonzalez_2_GI12_F_1; Gonzalez_2_GI13_F_2; Gonzalez_2_GI3_F_1; Gonzalez_2_GI4_F_2; Gonzalez_2_GI6_F_2; Gonzalez_2_GI7_F_1; Gonzalez_2_GI8_F_2; Gonzalez_2_KA10_F_2; Gonzalez_2_KA13_F_1; Gonzalez_2_KA14_F_1; Gonzalez_2_KA15_F_1; Gonzalez_2_KA16_F_1; Gonzalez_2_KA17_F_1; Gonzalez_2_KA18_F_1; Gonzalez_2_KA2_F_2; Gonzalez_2_MA13_F_2; Gonzalez_2_MA16_F_2; Gonzalez_2_MA18_F_2; Gonzalez_2_MA27_F_1; Gonzalez_2_MA28_F_2; Gonzalez_2_MA3_F_1; Gonzalez_2_MA33_F_2; Gonzalez_2_MA7_F_2; Gonzalez_2_MA9_F_1; Gonzalez_2_MU1_F_2; Gonzalez_2_MU10_F_1; Gonzalez_2_MU11_F_2; Gonzalez_2_MU12_F_2; Gonzalez_2_MU14_F_2; Gonzalez_2_MU18_F_1; Gonzalez_2_MU19_F_2; Gonzalez_2_MU20_F_1; Gonzalez_2_MU3_F_1; Gonzalez_2_MU7_F_2; Gonzalez_2_MU8_F_1; Gonzalez_2_RE10_F_1; Gonzalez_2_RE11_F_1; Gonzalez_2_RE13_F_1; Gonzalez_2_RE18_F_1; Gonzalez_2_RE2_F_1; Gonzalez_2_RE3_F_1; Gonzalez_2_RE6_F_2; Gonzalez_2_RE7_F_1; Gonzalez_2_UM13_F_2; Gonzalez_2_UM18_F_1; Gonzalez_2_UM20_F_2; Gonzalez_2_UM21_F_2; Gonzalez_2_UM23_F_2; Gonzalez_2_UM26_F_1; Gonzalez_2_UM29_F_2; Gonzalez_2_UM4_F_2; Gonzalez_2_UM5_F_2; Gonzalez_2_UM9_F_1; Gonzalez_2_VA1_F_2; Gonzalez_2_VA11_F_1; Gonzalez_2_VA15_F_1; Gonzalez_2_VA18_F_2; Gonzalez_2_VA22_F_1; Gonzalez_2_VA26_F_1; Gonzalez_2_VA34_F_1; Gonzalez_2_VA35_F_1; Gonzalez_2_VA44_F_2; Gonzalez_2_VA46_F_2; Gonzalez_2_VA55_F_1; Gonzalez_2_VA57_F_2; Gonzalez_2_VA66_F_1; Gonzalez_2_VA71_F_1; Gonzalez_2_VA9_F_2; Gonzalez_2_YE13_F_2; Gonzalez_2_YE19_F_1; Gonzalez_2_YE20_F_1; Gonzalez_2_YE21_F_1; Gonzalez_2_YE23_F_1; Gonzalez_2_YE24_F_1; Gonzalez_2_YE26_F_2; Gonzalez_2_YE27_F_1; Gonzalez_2_YE40_F_1; Gonzalez_2_YE48_F_2; Gonzalez_2_YE49_F_1; Gonzalez_2_YE51_F_1",95
"Gonzalez","S","F","3",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",121,"AK1; AK10; AK11; AK15; AK16; AK17; AK18; AK2; AK20; AK21; AK4; AK5; AK6; AK7; AK8; AK9; GI1; GI12; GI13; GI14; GI15; GI2; GI3; GI4; GI6; GI7; GI8; GI9; KA1; KA10; KA13; KA14; KA15; KA16; KA17; KA18; KA2; KA3; KA5; KA7; KA9; MA13; MA16; MA21; MA27; MA28; MA3; MA30; MA33; MA5; MA6; MA7; MA9; MU10; MU11; MU12; MU13; MU14; MU15; MU16; MU17; MU18; MU19; MU20; MU3; MU5; MU6; MU7; MU8; MU9; RE10; RE11; RE12; RE13; RE18; RE2; RE3; RE5; RE6; RE7; UM13; UM18; UM20; UM21; UM23; UM26; UM4; UM7; UM9; VA1; VA11; VA15; VA18; VA22; VA26; VA30; VA34; VA35; VA44; VA46; VA48; VA55; VA57; VA6; VA66; VA67; VA71; VA9; YE13; YE15; YE19; YE21; YE23; YE24; YE26; YE27; YE40; YE41; YE48; YE49; YE80",121,"Gonzalez_3_AK1_F_3; Gonzalez_3_AK10_F_2; Gonzalez_3_AK11_F_3; Gonzalez_3_AK15_F_2; Gonzalez_3_AK16_F_2; Gonzalez_3_AK17_F_3; Gonzalez_3_AK18_F_2; Gonzalez_3_AK2_F_2; Gonzalez_3_AK20_F_2; Gonzalez_3_AK21_F_3; Gonzalez_3_AK4_F_3; Gonzalez_3_AK5_F_2; Gonzalez_3_AK6_F_2; Gonzalez_3_AK7_F_2; Gonzalez_3_AK8_F_3; Gonzalez_3_AK9_F_2; Gonzalez_3_GI1_F_2; Gonzalez_3_GI12_F_2; Gonzalez_3_GI13_F_3; Gonzalez_3_GI14_F_1; Gonzalez_3_GI15_F_2; Gonzalez_3_GI2_F_2; Gonzalez_3_GI3_F_2; Gonzalez_3_GI4_F_3; Gonzalez_3_GI6_F_3; Gonzalez_3_GI7_F_2; Gonzalez_3_GI8_F_3; Gonzalez_3_GI9_F_2; Gonzalez_3_KA1_F_2; Gonzalez_3_KA10_F_3; Gonzalez_3_KA13_F_2; Gonzalez_3_KA14_F_2; Gonzalez_3_KA15_F_2; Gonzalez_3_KA16_F_2; Gonzalez_3_KA17_F_2; Gonzalez_3_KA18_F_2; Gonzalez_3_KA2_F_3; Gonzalez_3_KA3_F_2; Gonzalez_3_KA5_F_2; Gonzalez_3_KA7_F_2; Gonzalez_3_KA9_F_2; Gonzalez_3_MA13_F_3; Gonzalez_3_MA16_F_3; Gonzalez_3_MA21_F_2; Gonzalez_3_MA27_F_2; Gonzalez_3_MA28_F_3; Gonzalez_3_MA3_F_2; Gonzalez_3_MA30_F_2; Gonzalez_3_MA33_F_3; Gonzalez_3_MA5_F_2; Gonzalez_3_MA6_F_2; Gonzalez_3_MA7_F_3; Gonzalez_3_MA9_F_2; Gonzalez_3_MU10_F_2; Gonzalez_3_MU11_F_3; Gonzalez_3_MU12_F_3; Gonzalez_3_MU13_F_2; Gonzalez_3_MU14_F_3; Gonzalez_3_MU15_F_2; Gonzalez_3_MU16_F_1; Gonzalez_3_MU17_F_1; Gonzalez_3_MU18_F_2; Gonzalez_3_MU19_F_3; Gonzalez_3_MU20_F_2; Gonzalez_3_MU3_F_2; Gonzalez_3_MU5_F_2; Gonzalez_3_MU6_F_2; Gonzalez_3_MU7_F_3; Gonzalez_3_MU8_F_2; Gonzalez_3_MU9_F_1; Gonzalez_3_RE10_F_2; Gonzalez_3_RE11_F_2; Gonzalez_3_RE12_F_2; Gonzalez_3_RE13_F_2; Gonzalez_3_RE18_F_2; Gonzalez_3_RE2_F_2; Gonzalez_3_RE3_F_2; Gonzalez_3_RE5_F_2; Gonzalez_3_RE6_F_3; Gonzalez_3_RE7_F_2; Gonzalez_3_UM13_F_3; Gonzalez_3_UM18_F_2; Gonzalez_3_UM20_F_3; Gonzalez_3_UM21_F_3; Gonzalez_3_UM23_F_3; Gonzalez_3_UM26_F_2; Gonzalez_3_UM4_F_3; Gonzalez_3_UM7_F_2; Gonzalez_3_UM9_F_2; Gonzalez_3_VA1_F_3; Gonzalez_3_VA11_F_2; Gonzalez_3_VA15_F_2; Gonzalez_3_VA18_F_3; Gonzalez_3_VA22_F_2; Gonzalez_3_VA26_F_2; Gonzalez_3_VA30_F_2; Gonzalez_3_VA34_F_2; Gonzalez_3_VA35_F_2; Gonzalez_3_VA44_F_3; Gonzalez_3_VA46_F_3; Gonzalez_3_VA48_F_2; Gonzalez_3_VA55_F_2; Gonzalez_3_VA57_F_3; Gonzalez_3_VA6_F_2; Gonzalez_3_VA66_F_2; Gonzalez_3_VA67_F_2; Gonzalez_3_VA71_F_2; Gonzalez_3_VA9_F_3; Gonzalez_3_YE13_F_3; Gonzalez_3_YE15_F_2; Gonzalez_3_YE19_F_2; Gonzalez_3_YE21_F_2; Gonzalez_3_YE23_F_2; Gonzalez_3_YE24_F_2; Gonzalez_3_YE26_F_3; Gonzalez_3_YE27_F_2; Gonzalez_3_YE40_F_2; Gonzalez_3_YE41_F_1; Gonzalez_3_YE48_F_3; Gonzalez_3_YE49_F_2; Gonzalez_3_YE80_F_2",121
"Gonzalez","S","F","4",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",63,"AK10; AK15; AK16; AK18; AK2; AK20; AK5; AK6; AK9; GI1; GI12; GI15; GI2; GI3; GI7; GI9; KA14; KA15; KA16; KA18; KA5; KA9; MA18; MA21; MA3; MA30; MA5; MA6; MA9; MU1; MU10; MU15; MU18; MU5; MU6; MU8; RE11; RE12; RE13; RE18; RE2; RE3; UM18; UM26; UM5; UM7; UM9; VA11; VA15; VA26; VA30; VA34; VA35; VA48; VA55; VA6; VA66; VA71; YE19; YE24; YE40; YE49; YE80",63,"Gonzalez_4_AK10_F_3; Gonzalez_4_AK15_F_3; Gonzalez_4_AK16_F_3; Gonzalez_4_AK18_F_3; Gonzalez_4_AK2_F_3; Gonzalez_4_AK20_F_3; Gonzalez_4_AK5_F_3; Gonzalez_4_AK6_F_3; Gonzalez_4_AK9_F_3; Gonzalez_4_GI1_F_3; Gonzalez_4_GI12_F_3; Gonzalez_4_GI15_F_3; Gonzalez_4_GI2_F_3; Gonzalez_4_GI3_F_3; Gonzalez_4_GI7_F_3; Gonzalez_4_GI9_F_3; Gonzalez_4_KA14_F_3; Gonzalez_4_KA15_F_3; Gonzalez_4_KA16_F_3; Gonzalez_4_KA18_F_3; Gonzalez_4_KA5_F_3; Gonzalez_4_KA9_F_3; Gonzalez_4_MA18_F_3; Gonzalez_4_MA21_F_3; Gonzalez_4_MA3_F_3; Gonzalez_4_MA30_F_3; Gonzalez_4_MA5_F_3; Gonzalez_4_MA6_F_3; Gonzalez_4_MA9_F_3; Gonzalez_4_MU1_F_3; Gonzalez_4_MU10_F_3; Gonzalez_4_MU15_F_3; Gonzalez_4_MU18_F_3; Gonzalez_4_MU5_F_3; Gonzalez_4_MU6_F_3; Gonzalez_4_MU8_F_3; Gonzalez_4_RE11_F_3; Gonzalez_4_RE12_F_3; Gonzalez_4_RE13_F_3; Gonzalez_4_RE18_F_3; Gonzalez_4_RE2_F_3; Gonzalez_4_RE3_F_3; Gonzalez_4_UM18_F_3; Gonzalez_4_UM26_F_3; Gonzalez_4_UM5_F_3; Gonzalez_4_UM7_F_3; Gonzalez_4_UM9_F_3; Gonzalez_4_VA11_F_3; Gonzalez_4_VA15_F_3; Gonzalez_4_VA26_F_3; Gonzalez_4_VA30_F_3; Gonzalez_4_VA34_F_3; Gonzalez_4_VA35_F_3; Gonzalez_4_VA48_F_3; Gonzalez_4_VA55_F_3; Gonzalez_4_VA6_F_3; Gonzalez_4_VA66_F_3; Gonzalez_4_VA71_F_3; Gonzalez_4_YE19_F_3; Gonzalez_4_YE24_F_3; Gonzalez_4_YE40_F_3; Gonzalez_4_YE49_F_3; Gonzalez_4_YE80_F_3",63
"Gonzalez","S","F","5",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",54,"AK12; AK13; AK14; AK17; AK3; AK7; GI10; GI11; GI14; GI5; KA11; KA13; KA17; KA3; KA6; KA7; MA12; MA19; MA23; MA26; MA27; MA31; MA32; MU17; MU2; MU20; MU4; MU9; RE10; RE15; RE16; RE17; RE5; RE7; UM13; UM17; UM2; UM22; UM29; VA22; VA47; VA66; VA67; YE14; YE15; YE20; YE21; YE22; YE23; YE27; YE33; YE41; YE51; YE69",54,"Gonzalez_5_AK12_F_3; Gonzalez_5_AK13_F_2; Gonzalez_5_AK14_F_3; Gonzalez_5_AK17_F_4; Gonzalez_5_AK3_F_2; Gonzalez_5_AK7_F_3; Gonzalez_5_GI10_F_1; Gonzalez_5_GI11_F_1; Gonzalez_5_GI14_F_2; Gonzalez_5_GI5_F_1; Gonzalez_5_KA11_F_1; Gonzalez_5_KA13_F_3; Gonzalez_5_KA17_F_3; Gonzalez_5_KA3_F_3; Gonzalez_5_KA6_F_1; Gonzalez_5_KA7_F_3; Gonzalez_5_MA12_F_1; Gonzalez_5_MA19_F_2; Gonzalez_5_MA23_F_1; Gonzalez_5_MA26_F_1; Gonzalez_5_MA27_F_3; Gonzalez_5_MA31_F_1; Gonzalez_5_MA32_F_1; Gonzalez_5_MU17_F_2; Gonzalez_5_MU2_F_1; Gonzalez_5_MU20_F_3; Gonzalez_5_MU4_F_1; Gonzalez_5_MU9_F_2; Gonzalez_5_RE10_F_3; Gonzalez_5_RE15_F_1; Gonzalez_5_RE16_F_1; Gonzalez_5_RE17_F_1; Gonzalez_5_RE5_F_3; Gonzalez_5_RE7_F_3; Gonzalez_5_UM13_F_4; Gonzalez_5_UM17_F_1; Gonzalez_5_UM2_F_1; Gonzalez_5_UM22_F_1; Gonzalez_5_UM29_F_3; Gonzalez_5_VA22_F_3; Gonzalez_5_VA47_F_1; Gonzalez_5_VA66_F_4; Gonzalez_5_VA67_F_3; Gonzalez_5_YE14_F_1; Gonzalez_5_YE15_F_3; Gonzalez_5_YE20_F_2; Gonzalez_5_YE21_F_3; Gonzalez_5_YE22_F_1; Gonzalez_5_YE23_F_3; Gonzalez_5_YE27_F_3; Gonzalez_5_YE33_F_1; Gonzalez_5_YE41_F_2; Gonzalez_5_YE51_F_2; Gonzalez_5_YE69_F_1",54
