"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Gibert","NS","F","MA","MA19",NA,10,1,"2"
"Gibert","NS","F","MA","MA20",NA,10,1,"1"
"Gibert","NS","F","MA","MA21",NA,10,1,"2"
"Gibert","NS","F","MA","MA23",NA,10,1,"2"
"Gibert","NS","F","MA","MA26",NA,10,1,"2"
"Gibert","NS","F","MA","MA27",NA,10,1,"1"
"Gibert","NS","F","MA","MA28",NA,10,1,"2"
"Gibert","NS","F","MA","MA3",NA,10,1,"1"
"Gibert","NS","F","MA","MA30",NA,20,2,"1; 2"
"Gibert","NS","F","MA","MA31",NA,6,1,"2"
"Gibert","NS","F","MA","MA32",NA,10,1,"1"
"Gibert","NS","F","MA","MA33",NA,10,1,"1"
"Gibert","NS","F","MA","MA5",NA,10,1,"2"
"Gibert","NS","F","MA","MA6",NA,10,1,"2"
"Gibert","NS","F","MA","MA7",NA,10,1,"2"
"Gibert","NS","F","MA","MA9",NA,10,1,"1"
"Gibert","NS","F","MU","MU1",NA,10,1,"1"
"Gibert","NS","F","MU","MU10",NA,10,1,"2"
"Gibert","NS","F","MU","MU11",NA,10,1,"1"
"Gibert","NS","F","MU","MU12",NA,10,1,"2"
"Gibert","NS","F","MU","MU13",NA,10,1,"2"
"Gibert","NS","F","MU","MU14",NA,10,1,"2"
"Gibert","NS","F","MU","MU15",NA,10,1,"1"
"Gibert","NS","F","MU","MU16",NA,10,1,"1"
"Gibert","NS","F","MU","MU17",NA,10,1,"2"
"Gibert","NS","F","MU","MU18",NA,9,1,"2"
"Gibert","NS","F","MU","MU19",NA,20,2,"1; 2"
"Gibert","NS","F","MU","MU2",NA,10,1,"2"
"Gibert","NS","F","MU","MU20",NA,10,1,"1"
"Gibert","NS","F","MU","MU3",NA,10,1,"2"
"Gibert","NS","F","MU","MU4",NA,10,1,"1"
"Gibert","NS","F","MU","MU5",NA,10,1,"1"
"Gibert","NS","F","MU","MU6",NA,10,1,"2"
"Gibert","NS","F","MU","MU7",NA,10,1,"2"
"Gibert","NS","F","MU","MU8",NA,10,1,"1"
"Gibert","NS","F","MU","MU9",NA,10,1,"1"
"Gibert","NS","F","RE","RE1",NA,10,1,"2"
"Gibert","NS","F","RE","RE10",NA,10,1,"1"
"Gibert","NS","F","RE","RE11",NA,10,1,"1"
"Gibert","NS","F","RE","RE12",NA,10,1,"1"
"Gibert","NS","F","RE","RE13",NA,10,1,"1"
"Gibert","NS","F","RE","RE15",NA,10,1,"1"
"Gibert","NS","F","RE","RE16",NA,10,1,"2"
"Gibert","NS","F","RE","RE17",NA,10,1,"2"
"Gibert","NS","F","RE","RE18",NA,10,1,"1"
"Gibert","NS","F","RE","RE2",NA,10,1,"2"
"Gibert","NS","F","RE","RE3",NA,10,1,"1"
"Gibert","NS","F","RE","RE4",NA,10,1,"2"
"Gibert","NS","F","RE","RE5",NA,10,1,"2"
"Gibert","NS","F","RE","RE6",NA,10,1,"1"
"Gibert","NS","F","RE","RE7",NA,20,2,"1; 2"
"Gibert","NS","F","RE","RE8",NA,10,1,"1"
"Gibert","NS","F","UM","UM13",NA,10,1,"2"
"Gibert","NS","F","UM","UM17",NA,10,1,"1"
"Gibert","NS","F","UM","UM18",NA,10,1,"1"
