Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	TL	Kozeretska	M	AK	AK2	-19.463	20.048
lmer_pop	TL	Kozeretska	M	AK	AK20	-13.497	16.935
lmer_pop	TL	Kozeretska	M	AK	AK21	17.862	20.048
lmer_pop	TL	Kozeretska	M	AK	AK3	10.045	16.935
lmer_pop	TL	Kozeretska	M	AK	AK4	-2.783	16.935
lmer_pop	TL	Kozeretska	M	AK	AK5	14.459	16.935
lmer_pop	TL	Kozeretska	M	AK	AK6	-13.67	20.048
lmer_pop	TL	Kozeretska	M	AK	AK7	-9.182	16.935
lmer_pop	TL	Kozeretska	M	AK	AK8	24.986	16.935
lmer_pop	TL	Kozeretska	M	AK	AK9	10.361	16.935
lmer_pop	TL	Kozeretska	M	GI	GI1	19.081	16.935
lmer_pop	TL	Kozeretska	M	GI	GI11	12.48	16.935
lmer_pop	TL	Kozeretska	M	GI	GI14	6.555	16.935
lmer_pop	TL	Kozeretska	M	GI	GI15	-7.328	20.048
lmer_pop	TL	Kozeretska	M	GI	GI2	-31.769	16.935
lmer_pop	TL	Kozeretska	M	GI	GI3	-5.711	16.935
lmer_pop	TL	Kozeretska	M	GI	GI6	12.883	16.935
lmer_pop	TL	Kozeretska	M	GI	GI8	3.478	16.935
lmer_pop	TL	Kozeretska	M	GI	GI9	-9.669	20.048
lmer_pop	TL	Kozeretska	M	KA	KA1	-24.507	16.935
lmer_pop	TL	Kozeretska	M	KA	KA10	16.952	16.935
lmer_pop	TL	Kozeretska	M	KA	KA13	-5.223	16.935
lmer_pop	TL	Kozeretska	M	KA	KA14	16.133	16.935
lmer_pop	TL	Kozeretska	M	KA	KA15	28.241	16.935
lmer_pop	TL	Kozeretska	M	KA	KA16	-11.723	16.935
lmer_pop	TL	Kozeretska	M	KA	KA17	1.623	16.935
lmer_pop	TL	Kozeretska	M	KA	KA18	0.904	16.935
lmer_pop	TL	Kozeretska	M	KA	KA2	1.206	16.935
lmer_pop	TL	Kozeretska	M	KA	KA3	-7.998	16.935
lmer_pop	TL	Kozeretska	M	KA	KA5	-6.229	16.935
lmer_pop	TL	Kozeretska	M	KA	KA7	-9.379	16.935
lmer_pop	TL	Kozeretska	M	MA	MA13	8.894	20.048
lmer_pop	TL	Kozeretska	M	MA	MA16	-5.407	16.935
lmer_pop	TL	Kozeretska	M	MA	MA18	15.574	16.935
lmer_pop	TL	Kozeretska	M	MA	MA19	-29.998	16.935
lmer_pop	TL	Kozeretska	M	MA	MA20	-26.37	16.974
lmer_pop	TL	Kozeretska	M	MA	MA21	-13.575	16.935
lmer_pop	TL	Kozeretska	M	MA	MA27	-4.875	16.935
lmer_pop	TL	Kozeretska	M	MA	MA28	17.231	20.048
lmer_pop	TL	Kozeretska	M	MA	MA3	-28.272	16.935
lmer_pop	TL	Kozeretska	M	MA	MA30	7.78	16.935
lmer_pop	TL	Kozeretska	M	MA	MA31	0.345	16.935
lmer_pop	TL	Kozeretska	M	MA	MA32	24.907	16.935
lmer_pop	TL	Kozeretska	M	MA	MA33	18.407	16.935
lmer_pop	TL	Kozeretska	M	MA	MA5	-16.4	20.048
lmer_pop	TL	Kozeretska	M	MA	MA6	6.391	20.048
lmer_pop	TL	Kozeretska	M	MA	MA7	47.154	16.935
lmer_pop	TL	Kozeretska	M	MA	MA9	-21.787	16.935
lmer_pop	TL	Kozeretska	M	MU	MU1	-37.374	16.935
lmer_pop	TL	Kozeretska	M	MU	MU11	-38.41	16.935
lmer_pop	TL	Kozeretska	M	MU	MU12	29.179	16.935
lmer_pop	TL	Kozeretska	M	MU	MU13	-46.808	16.935
lmer_pop	TL	Kozeretska	M	MU	MU14	20.508	16.935
lmer_pop	TL	Kozeretska	M	MU	MU15	7.004	16.935
lmer_pop	TL	Kozeretska	M	MU	MU16	9.773	20.048
lmer_pop	TL	Kozeretska	M	MU	MU17	25.023	16.935
lmer_pop	TL	Kozeretska	M	MU	MU18	15.446	16.935
lmer_pop	TL	Kozeretska	M	MU	MU2	12.526	16.935
lmer_pop	TL	Kozeretska	M	MU	MU20	20.169	20.048
