"BIO15_minusSD_X","BIO15_fullModel_X","BIO15_plusSD_X","BIO15_minusSD_Y","BIO15_fullModel_Y","BIO15_plusSD_Y","RH2M_minusSD_X","RH2M_fullModel_X","RH2M_plusSD_X","RH2M_minusSD_Y","RH2M_fullModel_Y","RH2M_plusSD_Y"
14.34746959,14.34746959,14.34746959,0,0,0,64.87,64.87,64.87,0,0,0
14.4790358554271,14.4790358554271,14.4790358554271,0.0175764621311352,0.0175764621311352,0.0175764621311352,64.9997989949749,64.9997989949749,64.9997989949749,0.0158133489200607,0.0158133489200607,0.0158133489200607
14.6106021208543,14.6106021208543,14.6106021208543,0.0347077818052583,0.0347077818052583,0.0347077818052583,65.1295979899498,65.1295979899498,65.1295979899498,0.0314833792423732,0.0314833792423732,0.0314833792423732
14.7421683862814,14.7421683862814,14.7421683862814,0.0513939590223694,0.0513939590223694,0.0513939590223694,65.2593969849246,65.2593969849246,65.2593969849246,0.0470100909669374,0.0470100909669374,0.0470100909669374
14.8737346517085,14.8737346517085,14.8737346517085,0.0676349937824685,0.0676349937824685,0.0676349937824685,65.3891959798995,65.3891959798995,65.3891959798995,0.0623934840937532,0.0623934840937532,0.0623934840937532
15.0053009171357,15.0053009171357,15.0053009171357,0.0834308860855556,0.0834308860855556,0.0834308860855556,65.5189949748744,65.5189949748744,65.5189949748744,0.0776335586228208,0.0776335586228208,0.0776335586228208
15.1368671825628,15.1368671825628,15.1368671825628,0.0987816359316306,0.0987816359316306,0.0987816359316306,65.6487939698493,65.6487939698493,65.6487939698493,0.09273031455414,0.09273031455414,0.09273031455414
15.2684334479899,15.2684334479899,15.2684334479899,0.113687243320694,0.113687243320694,0.113687243320694,65.7785929648241,65.7785929648241,65.7785929648241,0.107683751887711,0.107683751887711,0.107683751887711
15.3999997134171,15.3999997134171,15.3999997134171,0.128147708252745,0.128147708252745,0.128147708252745,65.908391959799,65.908391959799,65.908391959799,0.122493870623533,0.122493870623533,0.122493870623533
15.5315659788442,15.5315659788442,15.5315659788442,0.142163030727783,0.142163030727783,0.142163030727783,66.0381909547739,66.0381909547739,66.0381909547739,0.137160670761608,0.137160670761608,0.137160670761608
15.6631322442714,15.6631322442714,15.6631322442714,0.15573321074581,0.15573321074581,0.15573321074581,66.1679899497487,66.1679899497487,66.1679899497487,0.151684152301934,0.151684152301934,0.151684152301934
15.7946985096985,15.7946985096985,15.7946985096985,0.168858248306825,0.168858248306825,0.168858248306825,66.2977889447236,66.2977889447236,66.2977889447236,0.166064315244511,0.166064315244511,0.166064315244511
15.9262647751256,15.9262647751256,15.9262647751256,0.181538143410828,0.181538143410828,0.181538143410828,66.4275879396985,66.4275879396985,66.4275879396985,0.180301159589341,0.180301159589341,0.180301159589341
16.0578310405528,16.0578310405528,16.0578310405528,0.193772896057819,0.193772896057819,0.193772896057819,66.5573869346734,66.5573869346734,66.5573869346734,0.194394685336422,0.194394685336422,0.194394685336422
16.1893973059799,16.1893973059799,16.1893973059799,0.205562506247797,0.205562506247797,0.205562506247797,66.6871859296483,66.6871859296483,66.6871859296483,0.208344892485754,0.208344892485754,0.208344892485754
16.320963571407,16.320963571407,16.320963571407,0.216906973980764,0.216906973980764,0.216906973980764,66.8169849246231,66.8169849246231,66.8169849246231,0.222151781037339,0.222151781037339,0.222151781037339
16.4525298368342,16.4525298368342,16.4525298368342,0.227806299256719,0.227806299256719,0.227806299256719,66.946783919598,66.946783919598,66.946783919598,0.235815350991175,0.235815350991175,0.235815350991175
16.5840961022613,16.5840961022613,16.5840961022613,0.238260482075662,0.238260482075662,0.238260482075662,67.0765829145729,67.0765829145729,67.0765829145729,0.249335602347263,0.249335602347263,0.249335602347263
16.7156623676884,16.7156623676884,16.7156623676884,0.248269522437592,0.248269522437592,0.248269522437592,67.2063819095477,67.2063819095477,67.2063819095477,0.262712535105602,0.262712535105602,0.262712535105602
16.8472286331156,16.8472286331156,16.8472286331156,0.257833420342511,0.257833420342511,0.257833420342511,67.3361809045226,67.3361809045226,67.3361809045226,0.275946149266194,0.275946149266194,0.275946149266194
16.9787948985427,16.9787948985427,16.9787948985427,0.266952175790417,0.266952175790417,0.266952175790417,67.4659798994975,67.4659798994975,67.4659798994975,0.289036444829036,0.289036444829036,0.289036444829036
17.1103611639698,17.1103611639698,17.1103611639698,0.275625788781312,0.275625788781312,0.275625788781312,67.5957788944724,67.5957788944724,67.5957788944724,0.301983421794131,0.301983421794131,0.301983421794131
17.241927429397,17.241927429397,17.241927429397,0.283854259315194,0.283854259315194,0.283854259315194,67.7255778894472,67.7255778894472,67.7255778894472,0.314787080161477,0.314787080161477,0.314787080161477
17.3734936948241,17.3734936948241,17.3734936948241,0.291637587392065,0.291637587392065,0.291637587392065,67.8553768844221,67.8553768844221,67.8553768844221,0.327447419931075,0.327447419931075,0.327447419931075
17.5050599602513,17.5050599602513,17.5050599602513,0.298975773011923,0.298975773011923,0.298975773011923,67.985175879397,67.985175879397,67.985175879397,0.339964441102925,0.339964441102925,0.339964441102925
17.6366262256784,17.6366262256784,17.6366262256784,0.305868816174769,0.305868816174769,0.305868816174769,68.1149748743719,68.1149748743719,68.1149748743719,0.352338143677026,0.352338143677026,0.352338143677026
17.7681924911055,17.7681924911055,17.7681924911055,0.312316716880604,0.312316716880604,0.312316716880604,68.2447738693467,68.2447738693467,68.2447738693467,0.364568527653379,0.364568527653379,0.364568527653379
