Models	Trait	Sex	Population	Line	Estimate	SE	LLEst	ULEst	Q	P	N_lab	N_lab_av
glmers	Dia	F	YE	YE11	0.973333950275046	0.354952764650067	0.277639315347993	1.6690285852021	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE13	0.844711424804955	0.383782400827667	0.0925117412824125	1.5969111083275	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE14	1.78154916910567	1.01267479369081	-0.203256954579841	3.76635529279119	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE15	1.63438201440632	1.06195588332285	-0.447013270076892	3.71577729888953	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE19	2.22901089034287	0.455258282896968	1.33672105220127	3.12130072848447	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE20	1.89190942572472	0.934925527193653	0.0594890641980421	3.72432978725141	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE21	1.55767121855157	0.922710584811268	-0.250808295832409	3.36615073293554	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE22	1.92003886451111	1.03926167419839	-0.116876587430521	3.95695431645275	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE23	1.78541035888117	0.745808651961306	0.32365226167864	3.24716845608369	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE24	1.66657356516878	0.587992922798434	0.514128613319404	2.81901851701815	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE26	1.68804221499332	1.29285267494038	-0.845902465206099	4.22198689519273	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE27	1.43121690405139	0.358119651144646	0.729315285651831	2.13311852245094	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE33	2.20708548530304	0.449296208433225	1.32648109838352	3.08768987222256	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE40	0.634193478335141	1.05357703736331	-1.43077956983537	2.69916652650565	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE41	1.72508622901013	0.721203099484824	0.311554128481222	3.13861832953905	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE48	1.01214370695184	1.28180249125907	-1.50014301120965	3.52443042511334	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE49	2.09937786726826	0.456977148515897	1.20371911441929	2.99503662011723	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE51	2.25456539714671	1.86035631857993	-1.39166598568148	5.9007967799749	192.984006625686	0.0822455146387756	2	2.85714285714286
glmers	Dia	F	YE	YE69	0.9331177836751	0.721636491564751	-0.481263749721655	2.34749931707185	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	YE	YE80	0.975823357782252	0.594663545502134	-0.189695774320825	2.14134248988533	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	RE	RE10	1.43253470155542	0.76422080249776	-0.0653105475764846	2.93037995068733	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	RE	RE11	1.26095575434613	0.846423013611389	-0.398002868018045	2.91991437671031	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	RE	RE12	1.11915628566105	0.74267365337992	-0.336457327230374	2.57476989855248	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	RE	RE13	1.45784064114665	0.4887428373067	0.499922282323595	2.4157589999697	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	RE	RE15	0.297426679503849	0.347696474145719	-0.384045887373321	0.978899246381019	192.984006625686	0.0822455146387756	2	2.85714285714286
glmers	Dia	F	RE	RE16	1.47826116320458	1.52455749967605	-1.50981662852091	4.46633895493008	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	RE	RE17	0.93931733483876	1.55060121736854	-2.09980520558754	3.97843987526506	192.984006625686	0.0822455146387756	3	2.85714285714286
glmers	Dia	F	RE	RE18	1.63964149416229	0.981225569474666	-0.283525282717861	3.56280827104244	192.984006625686	0.0822455146387756	3	2.85714285714286
