Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar	N_lab
YE	1.16491203216992	0.152721006844775	2.36303112920052	0.967812232095698	0.865584359071466	1.46423970526837	3
RE	1.11992437316743	0.177723627030752	2.36303112920052	0.967812232095698	0.771592464985326	1.46825628134953	3
GI	1.08695536906744	0.185052928051217	2.36303112920052	0.967812232095698	0.72425829485337	1.4496524432815	3
MU	1.20200269445811	0.15910704361053	2.36303112920052	0.967812232095698	0.890158619294828	1.51384676962139	3
MA	1.17248206199113	0.137309246846456	2.36303112920052	0.967812232095698	0.903360883427753	1.4416032405545	3
UM	1.31541007097748	0.117371925465934	2.36303112920052	0.967812232095698	1.08536532426813	1.54545481768683	3
KA	1.15018145221458	0.180130923550661	2.36303112920052	0.967812232095698	0.797131329553345	1.50323157487581	3
VA	1.2148940113509	0.111787972194156	2.36303112920052	0.967812232095698	0.995793611945588	1.43399441075621	3
AK	1.02953138402629	0.205526065617528	2.36303112920052	0.967812232095698	0.626707697531718	1.43235507052086	3
