Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar	N_lab
YE	1.94448335307361	0.944842477051059	1.43439332904573	0.993744457710443	0.092626126989926	3.7963405791573	3
RE	1.81313864120826	1.04726549647499	1.43439332904573	0.993744457710443	-0.239464014134169	3.8657412965507	3
GI	1.53679449215283	1.01232820269308	1.43439332904573	0.993744457710443	-0.447332325659761	3.52092130996543	3
MU	2.30865418507883	1.17014704431738	1.43439332904573	0.993744457710443	0.0152081216007587	4.6021002485569	3
MA	1.89039412474926	0.901272993997461	1.43439332904573	0.993744457710443	0.123931516275648	3.65685673322286	3
UM	2.93960046717975	1.01111142332494	1.43439332904573	0.993744457710443	0.957858493105839	4.92134244125366	3
KA	1.90308797598011	1.19902910258166	1.43439332904573	0.993744457710443	-0.446965881495326	4.25314183345555	3
VA	1.97059837884916	0.760245394566911	1.43439332904573	0.993744457710443	0.480544786085569	3.46065197161275	3
AK	1.38391421724751	1.26462310744793	1.43439332904573	0.993744457710443	-1.09470152736757	3.86252996186258	3
