Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	CSM	Gonzalez	F	AK	AK1	1.13726391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK10	1.27326391726312	0.102424269139593
lmer_pop	CSM	Gonzalez	F	AK	AK11	1.48826391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK12	1.32726391726312	0.090031832752531
lmer_pop	CSM	Gonzalez	F	AK	AK13	1.40126391726312	0.095722154743715
lmer_pop	CSM	Gonzalez	F	AK	AK14	1.40426391726312	0.090031832752531
lmer_pop	CSM	Gonzalez	F	AK	AK15	1.27326391726312	0.102424269139593
lmer_pop	CSM	Gonzalez	F	AK	AK16	1.37426391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK17	1.29926391726312	0.0807572344052205
lmer_pop	CSM	Gonzalez	F	AK	AK18	1.07426391726312	0.102424269139593
lmer_pop	CSM	Gonzalez	F	AK	AK2	1.22526391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK20	1.46426391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK21	1.43726391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK3	1.34926391726312	0.095722154743715
lmer_pop	CSM	Gonzalez	F	AK	AK4	1.38126391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK5	1.29226391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK6	1.21826391726312	0.102424269139593
lmer_pop	CSM	Gonzalez	F	AK	AK7	1.40526391726312	0.090031832752531
lmer_pop	CSM	Gonzalez	F	AK	AK8	1.43426391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	AK	AK9	1.20526391726312	0.101576232007196
lmer_pop	CSM	Gonzalez	F	GI	GI1	0.983166805375293	0.105422113183889
lmer_pop	CSM	Gonzalez	F	GI	GI10	1.03316680537529	0.105422113183889
lmer_pop	CSM	Gonzalez	F	GI	GI11	1.20516680537529	0.105422113183889
lmer_pop	CSM	Gonzalez	F	GI	GI12	1.33716680537529	0.104598384060925
lmer_pop	CSM	Gonzalez	F	GI	GI13	1.26116680537529	0.104598384060925
lmer_pop	CSM	Gonzalez	F	GI	GI14	1.25616680537529	0.0989233134713794
lmer_pop	CSM	Gonzalez	F	GI	GI15	1.33516680537529	0.105422113183889
lmer_pop	CSM	Gonzalez	F	GI	GI2	1.28116680537529	0.105422113183889
lmer_pop	CSM	Gonzalez	F	GI	GI3	1.01016680537529	0.104598384060925
lmer_pop	CSM	Gonzalez	F	GI	GI4	1.04316680537529	0.104598384060925
lmer_pop	CSM	Gonzalez	F	GI	GI5	1.32116680537529	0.105422113183889
lmer_pop	CSM	Gonzalez	F	GI	GI6	0.815166805375293	0.104598384060925
lmer_pop	CSM	Gonzalez	F	GI	GI7	1.04216680537529	0.104598384060925
lmer_pop	CSM	Gonzalez	F	GI	GI8	1.12516680537529	0.104598384060925
lmer_pop	CSM	Gonzalez	F	GI	GI9	1.21816680537529	0.105422113183889
lmer_pop	CSM	Gonzalez	F	KA	KA1	1.28115564411019	0.0935683492229762
lmer_pop	CSM	Gonzalez	F	KA	KA10	0.979155644110193	0.104029015069416
lmer_pop	CSM	Gonzalez	F	KA	KA11	1.22215564411019	0.104857217092162
lmer_pop	CSM	Gonzalez	F	KA	KA13	1.13115564411019	0.0927902795356972
lmer_pop	CSM	Gonzalez	F	KA	KA14	1.39615564411019	0.104029015069416
lmer_pop	CSM	Gonzalez	F	KA	KA15	1.23315564411019	0.104029015069416
lmer_pop	CSM	Gonzalez	F	KA	KA16	1.07515564411019	0.104029015069416
lmer_pop	CSM	Gonzalez	F	KA	KA17	1.25715564411019	0.0927902795356972
lmer_pop	CSM	Gonzalez	F	KA	KA18	1.30315564411019	0.104029015069416
lmer_pop	CSM	Gonzalez	F	KA	KA2	1.11815564411019	0.104029015069416
lmer_pop	CSM	Gonzalez	F	KA	KA3	1.32515564411019	0.0927902795356972
lmer_pop	CSM	Gonzalez	F	KA	KA5	1.25915564411019	0.104857217092162
lmer_pop	CSM	Gonzalez	F	KA	KA6	1.19015564411019	0.104857217092162
lmer_pop	CSM	Gonzalez	F	KA	KA7	1.39515564411019	0.0927902795356972
lmer_pop	CSM	Gonzalez	F	KA	KA9	1.36115564411019	0.104857217092162
lmer_pop	CSM	Gonzalez	F	MA	MA12	1.37706678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA13	1.07406678307624	0.10165949345173
lmer_pop	CSM	Gonzalez	F	MA	MA16	1.38706678307624	0.10165949345173
lmer_pop	CSM	Gonzalez	F	MA	MA18	1.33706678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA19	1.38006678307624	0.0958105036458023
lmer_pop	CSM	Gonzalez	F	MA	MA20	1.14706678307624	0.103356918534089
lmer_pop	CSM	Gonzalez	F	MA	MA21	1.40006678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA23	1.24206678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA26	1.06106678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA27	1.27806678307624	0.0901257599627448
lmer_pop	CSM	Gonzalez	F	MA	MA28	1.28206678307624	0.10165949345173
lmer_pop	CSM	Gonzalez	F	MA	MA3	1.23406678307624	0.10165949345173
lmer_pop	CSM	Gonzalez	F	MA	MA30	1.39806678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA31	1.20706678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA32	1.19506678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA33	1.17706678307624	0.10165949345173
lmer_pop	CSM	Gonzalez	F	MA	MA5	1.06206678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA6	1.19506678307624	0.10250684176611
lmer_pop	CSM	Gonzalez	F	MA	MA7	1.18606678307624	0.10165949345173
lmer_pop	CSM	Gonzalez	F	MA	MA9	1.10406678307624	0.10165949345173
lmer_pop	CSM	Gonzalez	F	MU	MU1	1.22362321383996	0.102668356815953
lmer_pop	CSM	Gonzalez	F	MU	MU10	1.29262321383996	0.101822352611241
lmer_pop	CSM	Gonzalez	F	MU	MU11	1.47562321383996	0.101822352611241
lmer_pop	CSM	Gonzalez	F	MU	MU12	1.21662321383996	0.101822352611241
lmer_pop	CSM	Gonzalez	F	MU	MU13	1.15462321383996	0.112141836489723
lmer_pop	CSM	Gonzalez	F	MU	MU14	1.35262321383996	0.101822352611241
lmer_pop	CSM	Gonzalez	F	MU	MU15	1.34662321383996	0.102668356815953
lmer_pop	CSM	Gonzalez	F	MU	MU16	1.18862321383996	0.0959832875624077
lmer_pop	CSM	Gonzalez	F	MU	MU17	1.43762321383996	0.0959832875624077
lmer_pop	CSM	Gonzalez	F	MU	MU18	1.29262321383996	0.101822352611241
lmer_pop	CSM	Gonzalez	F	MU	MU19	1.29962321383996	0.101822352611241
lmer_pop	CSM	Gonzalez	F	MU	MU2	1.05862321383996	0.102668356815953
