"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"69","Tauber","1","M","YE","YE22",0.5685035,0.0552837294735078,0.5685035,0.529412,0.607595,0.0390915,0.0972443080359362,0.529412
"70","Tauber","1","M","YE","YE24",1.2166006,0.364350530144118,1.119403,0.75,1.645833,0.162942510608067,0.299482451466914,1.04878
"71","Tauber","1","M","YE","YE27",0.678161,NA,0.678161,0.678161,0.678161,NA,NA,0.678161
"72","Tauber","1","M","YE","YE33",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"73","Tauber","1","M","YE","YE40",1.161856,0.262196198193261,1.082569,0.948454,1.454545,0.151379045607376,0.225670133126017,1.082569
"74","Tauber","1","M","YE","YE49",0.962963,NA,0.962963,0.962963,0.962963,NA,NA,0.962963
"75","Tauber","1","M","YE","YE51",0.800264,0.0447867293067936,0.800264,0.768595,0.831933,0.031669,0.0559649432022352,0.831933
"76","Tauber","1","M","YE","YE69",0.902486,0.466478901546469,1,0.394958,1.3125,0.269321719379135,0.516882147253773,1.3125
"77","Tauber","1","M","YE","YE80",0.6123325,0.168821036901507,0.6123325,0.492958,0.731707,0.1193745,0.275701578638251,0.731707
"78","Tauber","2","M","AK","AK1",0.5443856,0.217260997156185,0.494118,0.326531,0.82906,0.0971620717001238,0.399093945828445,0.366337
"79","Tauber","2","M","AK","AK2",1.10334216666667,0.392660520042653,1.0148675,0.741935,1.830189,0.160302986040064,0.355882818499477,1.117647
"80","Tauber","2","M","AK","AK3",0.599486666666667,0.0799732047646794,0.577778,0.532609,0.688073,0.0461725512988447,0.133402808121414,0.688073
"81","Tauber","2","M","AK","AK4",0.682395333333333,0.0968991682454843,0.711359,0.547368,0.786408,0.0395589197835892,0.141998579873276,0.786408
"82","Tauber","2","M","AK","AK5",0.8760465,0.0883967583021761,0.892725,0.766355,0.952381,0.044198379151088,0.100904185225529,0.842593
"83","Tauber","2","M","AK","AK6",0.533273125,0.157241397783733,0.5630345,0.31,0.758621,0.0555932293280645,0.294860907876678,0.31
"84","Tauber","2","M","AK","AK7",0.694590375,0.215366471539585,0.639765,0.46789,1.081818,0.0761435462329299,0.310062562470124,0.675926
"85","Tauber","2","M","AK","AK8",0.504183222222222,0.180047793397182,0.494253,0.25,0.797468,0.0600159311323941,0.35710786369211,0.623188
"86","Tauber","2","M","GI","GI1",0.9647594,0.0328843876832153,0.975207,0.915966,1,0.0147063452516252,0.0340855841189164,1
"87","Tauber","2","M","GI","GI2",1.32,NA,1.32,1.32,1.32,NA,NA,1.32
"88","Tauber","2","M","GI","GI3",0.6348045,0.276552997655965,0.6348045,0.439252,0.830357,0.1955525,0.43565065725899,0.830357
"89","Tauber","2","M","GI","GI4",0.635402857142857,0.294233907032839,0.704082,0.205479,0.921569,0.111209963613113,0.463066704414719,0.704082
"90","Tauber","2","M","GI","GI5",0.874450666666667,0.0627817025122235,0.909091,0.80198,0.912281,0.0362470328456152,0.0717955911126949,0.909091
"91","Tauber","2","M","GI","GI6",0.789067,0.284110278882162,0.703704,0.454545,1.222222,0.127057979337388,0.360058498051702,0.454545
"92","Tauber","2","M","GI","GI7",0.493626714285714,0.231445764820266,0.513514,0.2,0.859504,0.0874782765305096,0.468867988952284,0.859504
"93","Tauber","2","M","GI","GI9",0.779661,NA,0.779661,0.779661,0.779661,NA,NA,0.779661
"94","Tauber","2","M","KA","KA1",0.958092333333333,0.024010904612974,0.958333,0.933962,0.981982,0.013862702241787,0.0250611593242133,0.958333
"95","Tauber","2","M","KA","KA10",1.139721,0.244346405093261,1.139721,0.966942,1.3125,0.172779,0.214391421315621,1.3125
"96","Tauber","2","M","KA","KA11",1.01464033333333,0.0640383423140647,1.018018,0.94898,1.076923,0.0369725541734827,0.0631143275210474,0.94898
"97","Tauber","2","M","KA","KA13",1.06406333333333,0.0407345639516778,1.057471,1.027027,1.107692,0.0235181114628232,0.0382820859206481,1.057471
"98","Tauber","2","M","KA","KA2",0.926885,0.00538532524551671,0.926885,0.923077,0.930693,0.00380799999999998,0.00581013312926276,0.930693
"99","Tauber","2","M","KA","KA3",0.9441845,0.0429800714808619,0.9441845,0.913793,0.974576,0.0303915,0.0455208399215005,0.974576
"100","Tauber","2","M","KA","KA5",0.91083075,0.0668080391438785,0.9023065,0.83871,1,0.0334040195719392,0.0733484669285468,0.83871
"101","Tauber","2","M","KA","KA6",0.974633875,0.0684739222529017,0.981132,0.869048,1.083333,0.0242091873797336,0.0702560458950821,0.909091
"102","Tauber","2","M","KA","KA7",1.01827657142857,0.161996235778137,0.941176,0.888889,1.365385,0.061228821885362,0.159088640869806,1.04878
"103","Tauber","2","M","KA","KA9",0.982028666666667,0.0624068274491395,0.9853895,0.892857,1.081633,0.0254774806193845,0.0635488856562295,1
"104","Tauber","2","M","MA","MA12",0.993791333333333,0.167820693231397,1.003645,0.704545,1.192308,0.0685125111161782,0.168869145465879,0.704545
"105","Tauber","2","M","MA","MA13",1.0821335,0.209684376792836,1.0384615,0.879518,1.372093,0.104842188396418,0.193769416428598,0.879518
"106","Tauber","2","M","MA","MA16",1.1128566,0.150333862839681,1.057471,1,1.372093,0.0672313473259312,0.135088261002973,1
"107","Tauber","2","M","MA","MA18",0.954545,NA,0.954545,0.954545,0.954545,NA,NA,0.954545
"108","Tauber","2","M","MA","MA19",0.9424405,0.038109519972049,0.9424405,0.915493,0.969388,0.0269475,0.040437056739443,0.969388
"109","Tauber","2","M","MA","MA3",0.747697333333333,0.225808185073822,0.621053,0.613636,1.008403,0.130370416437592,0.302004801952602,0.621053
"110","Tauber","2","M","MA","MA5",1.03844775,0.124137700522108,1.0773705,0.863248,1.135802,0.0620688502610542,0.119541595156914,1.116279
"111","Tauber","2","M","MA","MA6",1.028291,0.0144499413147597,1.022989,1.017241,1.044643,0.00834267750785081,0.0140523852827261,1.017241
"112","Tauber","2","M","MA","MA7",1.01631033333333,0.131916287214026,0.962264,0.92,1.166667,0.0761619039335137,0.129799218690773,1.166667
"113","Tauber","2","M","MA","MA9",0.980392,NA,0.980392,0.980392,0.980392,NA,NA,0.980392
"114","Tauber","2","M","MU","MU10",1.6185245,0.835399314884505,1.4132195,0.704348,2.69697,0.341050342156281,0.516148698944319,1.542857
"115","Tauber","2","M","MU","MU2",1.277778,NA,1.277778,1.277778,1.277778,NA,NA,1.277778
"116","Tauber","2","M","MU","MU3",0.579958166666667,0.115252163072832,0.56136,0.4375,0.725275,0.047051498546746,0.198724959310856,0.555556
"117","Tauber","2","M","MU","MU5",0.952381,0.639763345559903,0.952381,0.5,1.404762,0.452381,0.671751479250324,1.404762
"118","Tauber","2","M","MU","MU6",0.72604975,0.240801326068296,0.751154,0.444444,0.957447,0.120400663034148,0.331659539953421,0.61
"119","Tauber","2","M","MU","MU7",0.906926333333333,0.123944700372115,0.954545,0.766234,1,0.071559506124468,0.136664573313872,0.766234
"120","Tauber","2","M","MU","MU8",1.6041815,0.490786553365615,1.6041815,1.257143,1.95122,0.3470385,0.305942035465199,1.257143
"121","Tauber","2","M","MU","MU9",0.784455666666667,0.115537978910256,0.779789,0.601852,0.927928,0.0471681823737617,0.147284268340113,0.764706
"122","Tauber","2","M","UM","UM13",1.050292375,0.444588025215299,0.944372,0.659341,1.789474,0.157185603732037,0.423299298174281,0.659341
"123","Tauber","2","M","UM","UM17",0.471230571428571,0.153955451700437,0.425743,0.346939,0.792683,0.0581896911688534,0.326709388216706,0.515152
"124","Tauber","2","M","UM","UM18",0.560389833333333,0.318131974574966,0.5520835,0.230769,0.900826,0.129876834762123,0.567697619856235,0.3125
"125","Tauber","2","M","UM","UM5",0.847304333333333,0.251845603572242,0.9050345,0.434211,1.123596,0.102815537119207,0.297231577444517,0.434211
"126","Tauber","2","M","UM","UM6",0.977124,0.660890281968195,0.977124,0.509804,1.444444,0.46732,0.676362756383217,0.509804
"127","Tauber","2","M","UM","UM7",0.8008265,0.0011688475093013,0.8008265,0.8,0.801653,0.000826499999999952,0.0014595514874961,0.801653
"128","Tauber","2","M","UM","UM9",0.313953,NA,0.313953,0.313953,0.313953,NA,NA,0.313953
"129","Tauber","2","M","VA","VA11",1.1734494,0.203967677307705,1.105263,0.935897,1.4375,0.0912171183345538,0.173818894370481,1.105263
"130","Tauber","2","M","VA","VA15",1.0233135,0.190354668659146,0.9930555,0.857143,1.25,0.0951773343295731,0.186017939428285,0.857143
"131","Tauber","2","M","VA","VA18",1.07797314285714,0.128913066076107,1.017241,0.928571,1.266667,0.0487245590834596,0.119588383931743,1
