"","Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"1","Kozeretska","F","AK","AK1",915.8,32.9515572955988,912,851,1004,5.21009867518152,0.0359811719759759,912
"2","Kozeretska","F","AK","AK10",925.5,45.7736907975615,924,811,1024,7.23745599162919,0.0494583368963388,948
"3","Kozeretska","F","AK","AK11",939.475,83.7936988941231,946,815,1112,13.2489471037881,0.0891920475735098,851
"4","Kozeretska","F","AK","AK12",893.125,48.5471948541327,894,787,1020,7.67598548755326,0.0543565512712472,863
"5","Kozeretska","F","AK","AK13",948.75,51.7081305911437,954,819,1064,8.17577331087214,0.0545013234162252,912
"6","Kozeretska","F","AK","AK14",976.65,51.9331671107573,978,855,1088,8.21135470880695,0.0531747986594556,1020
"7","Kozeretska","F","AK","AK15",973.6,42.4591444493224,974,900,1092,9.49415332551676,0.0436104606094108,976
"8","Kozeretska","F","AK","AK16",919.8,34.7984673992021,918,843,972,5.50212080322973,0.0378326455742576,956
"9","Kozeretska","F","AK","AK17",942.375,53.17782818296,948,803,1044,8.40815290396234,0.056429582897424,988
"10","Kozeretska","F","AK","AK2",889.15,47.8872304701918,896,811,948,10.7079102585548,0.0538573136930684,948
"11","Kozeretska","F","AK","AK20",901.75,49.4439594713563,912,763,988,7.81777642332705,0.0548311166857292,928
"12","Kozeretska","F","AK","AK21",1012.2,33.3523454552813,1006,932,1056,7.45781116470651,0.0329503511709951,1052
"13","Kozeretska","F","AK","AK3",941.55,69.3962793652771,950,799,1056,10.972515196781,0.0737042954333569,980
"14","Kozeretska","F","AK","AK4",932.25,45.0661906362357,932,851,1044,7.12559039389288,0.0483413147076811,956
"15","Kozeretska","F","AK","AK5",942.7,31.4750206207545,944,880,1020,4.97663772811756,0.0333881623217933,956
"16","Kozeretska","F","AK","AK6",902.65,57.7774997181793,916,795,1012,12.9194416939824,0.0640087516957617,940
"17","Kozeretska","F","AK","AK7",924.425,44.8232354465565,924,735,996,7.08717580545565,0.0484876928323622,948
"18","Kozeretska","F","AK","AK8",983.6,45.2530208653069,988,884,1076,7.15513084687467,0.0460075445966926,976
"19","Kozeretska","F","AK","AK9",944.525,49.8716236566832,944,843,1052,7.88539606829271,0.05280074498471,944
"20","Kozeretska","F","GI","GI1",966.375,51.0764572692692,970,859,1076,8.07589698915775,0.0528536616419809,940
"21","Kozeretska","F","GI","GI11",941.15,37.176329662562,948,847,1016,5.87809383894874,0.0395009612310067,948
"22","Kozeretska","F","GI","GI14",928.35,57.7548088795898,936,795,1036,9.13183709436106,0.0622123217316635,936
"23","Kozeretska","F","GI","GI15",958.2,29.2351626785641,958,888,996,6.53718110825341,0.0305105016474265,992
"24","Kozeretska","F","GI","GI2",884.775,41.9392035555254,890,795,948,6.63117032444461,0.0474009816682494,888
"25","Kozeretska","F","GI","GI3",905.8,67.0802045774597,904,747,1040,10.6063116187413,0.0740563088733271,940
"26","Kozeretska","F","GI","GI6",970.9,50.3850812270498,976,884,1088,7.96658083850344,0.051895232492584,1012
"27","Kozeretska","F","GI","GI8",955.45,41.0746350078201,964,843,1016,6.49447003423998,0.0429898320245121,964
"28","Kozeretska","F","GI","GI9",905.8,52.9504236850004,918,787,984,11.8400746797076,0.0584570806855823,952
"29","Kozeretska","F","KA","KA1",886.025,57.4900158555981,892,735,976,9.08996964114419,0.0648853202286596,884
"30","Kozeretska","F","KA","KA10",958.1,59.4874690532298,982,799,1052,9.40579472234932,0.0620889980724661,992
"31","Kozeretska","F","KA","KA13",906.375,55.5234704357605,900,819,1044,8.77903150870124,0.0612588282286697,863
"32","Kozeretska","F","KA","KA14",925.425,68.8315995932399,914,831,1126,10.8832314853679,0.074378366256844,963
"33","Kozeretska","F","KA","KA15",961.85,53.9537076029309,962,831,1052,8.53083021180026,0.0560936815542246,896
"34","Kozeretska","F","KA","KA16",895.475,61.7193762951021,900,723,1004,9.75869024287636,0.068923617404285,900
"35","Kozeretska","F","KA","KA17",898.925,64.4966258310444,924,759,1020,10.1978119510875,0.0717486173274126,960
"36","Kozeretska","F","KA","KA18",920.825,53.3790929494176,930,723,1008,8.43997565769974,0.0579687703411806,948
"37","Kozeretska","F","KA","KA2",907.85,74.5112450642562,892,795,1068,11.7812622849014,0.0820744011282218,847
"38","Kozeretska","F","KA","KA3",884.15,41.4534338684647,888,807,956,6.55436339297567,0.0468850691268051,924
"39","Kozeretska","F","KA","KA5",906.875,41.0523040360303,912,815,980,6.49093919757893,0.0452678748846647,892
"40","Kozeretska","F","KA","KA7",887.6,43.9059601117358,900,735,944,6.9421418404793,0.0494659307252544,916
"41","Kozeretska","F","MA","MA13",982.55,52.0278012726192,990,839,1044,11.6337700365427,0.0529518103634616,1012
"42","Kozeretska","F","MA","MA16",958.875,36.1274009937624,958,867,1012,5.71224365412598,0.0376768619410897,940
"43","Kozeretska","F","MA","MA18",998,36.0056975548351,998,932,1068,5.69300065082171,0.0360778532613578,976
"44","Kozeretska","F","MA","MA19",918.125,42.3799586766658,920,787,988,6.70085982810396,0.0461592470270015,920
"45","Kozeretska","F","MA","MA20",918.333333333333,51.8846561505389,924,771,1008,8.30819420019755,0.0564987181312583,932
"46","Kozeretska","F","MA","MA21",908.9,45.9563895839278,910,795,980,7.26634320616248,0.0505626466981271,944
"47","Kozeretska","F","MA","MA27",963.625,56.1183216573788,976,815,1056,8.87308574516361,0.0582366809260643,1012
"48","Kozeretska","F","MA","MA28",1029.4,47.7938555839445,1036,932,1100,10.6870309992508,0.0464288474683743,1036
"49","Kozeretska","F","MA","MA3",907.975,44.7480052556421,914,819,984,7.07528086785071,0.0492833010332246,863
"50","Kozeretska","F","MA","MA30",965.1,50.6935488739534,964,876,1068,8.01535385593783,0.0525267318142714,948
"51","Kozeretska","F","MA","MA31",954.625,58.0815904899836,960,839,1081,9.18350580367617,0.0608423103207894,881
"52","Kozeretska","F","MA","MA32",1025.4,39.8412233361763,1026,952,1100,6.29945052548847,0.0388543235187988,988
"53","Kozeretska","F","MA","MA33",1002.7,71.0962511183039,990,888,1124,11.2413043316567,0.0709048081363358,1048
"54","Kozeretska","F","MA","MA5",941.55,43.7221791241976,948,851,1008,9.77657646461281,0.0464363858788143,928
"55","Kozeretska","F","MA","MA6",983.4,52.7041394559239,982,876,1052,11.7850038519075,0.0535937964774496,956
"56","Kozeretska","F","MA","MA7",1033.425,46.7354186776406,1034,936,1153,7.38951852114595,0.0452238127369094,1036
