Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar
YE	231.356430140151	4.58105910556456	8.74584993135618	0.364187396120438	222.377719282195	240.335140998107
RE	253.009760948306	15.0031960617379	8.74584993135618	0.364187396120438	223.604037014306	282.415484882305
GI	239.404200054603	4.21953150661124	8.74584993135618	0.364187396120438	231.134070270012	247.674329839193
MU	245.518699233246	13.6907714063991	8.74584993135618	0.364187396120438	218.685280356133	272.352118110359
MA	234.042728106535	4.53625860374139	8.74584993135618	0.364187396120438	225.151824618642	242.933631594428
UM	235.498239042783	5.48936272347488	8.74584993135618	0.364187396120438	224.739285806696	246.257192278871
KA	229.47065999697	2.70361935807446	8.74584993135618	0.364187396120438	224.171663427239	234.769656566702
VA	239.732064517739	6.1130172810347	8.74584993135618	0.364187396120438	227.75077081004	251.713358225438
AK	246.246484747092	14.6172217931647	8.74584993135618	0.364187396120438	217.597256478455	274.895713015729
