Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar	N_lab
YE	226.604375308896	4.05201040557613	7.60793915554046	0.472673054321964	218.662580848985	234.546169768807	5
RE	249.772081420676	15.0152659142282	7.60793915554046	0.472673054321964	220.342701010497	279.201461830855	6
GI	231.943556171284	3.75966782199765	7.60793915554046	0.472673054321964	224.574742646335	239.312369696234	5
MU	240.001102410751	13.4303578513032	7.60793915554046	0.472673054321964	213.678084722712	266.32412009879	6
MA	229.620015430454	4.18109711848651	7.60793915554046	0.472673054321964	221.425215662356	237.814815198552	5
UM	230.738900530615	5.43843577092085	7.60793915554046	0.472673054321964	220.079762287376	241.398038773854	5
KA	225.744087434314	2.10633721416786	7.60793915554046	0.472673054321964	221.615742355248	229.872432513379	5
VA	234.584541817547	5.52088271717577	7.60793915554046	0.472673054321964	223.763810529012	245.405273106081	5
AK	240.025213438366	14.3004144723308	7.60793915554046	0.472673054321964	211.996916108602	268.053510768129	6
