"","Supervisor.PI","Batch","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"97","Bergland","2","MU","MU3",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"98","Bergland","2","MU","MU9",0.736842105263158,NA,0.736842105263158,0.736842105263158,0.736842105263158,NA,NA,0.736842105263158
"99","Bergland","2","RE","RE15",0.52,NA,0.52,0.52,0.52,NA,NA,0.52
"100","Bergland","2","RE","RE17",0.1,NA,0.1,0.1,0.1,NA,NA,0.1
"101","Bergland","2","RE","RE5",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"102","Bergland","2","RE","RE6",0.333333333333333,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333
"103","Bergland","2","UM","UM13",0.733333333333333,NA,0.733333333333333,0.733333333333333,0.733333333333333,NA,NA,0.733333333333333
"104","Bergland","2","UM","UM17",1,NA,1,1,1,NA,NA,1
"105","Bergland","2","UM","UM2",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"106","Bergland","2","UM","UM20",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"107","Bergland","2","UM","UM22",0.727272727272727,NA,0.727272727272727,0.727272727272727,0.727272727272727,NA,NA,0.727272727272727
"108","Bergland","2","UM","UM25",0.533333333333333,NA,0.533333333333333,0.533333333333333,0.533333333333333,NA,NA,0.533333333333333
"109","Bergland","2","UM","UM29",1,NA,1,1,1,NA,NA,1
"110","Bergland","2","VA","VA1",0.705882352941177,NA,0.705882352941177,0.705882352941177,0.705882352941177,NA,NA,0.705882352941177
"111","Bergland","2","VA","VA11",0.631578947368421,NA,0.631578947368421,0.631578947368421,0.631578947368421,NA,NA,0.631578947368421
"112","Bergland","2","VA","VA34",0.846153846153846,NA,0.846153846153846,0.846153846153846,0.846153846153846,NA,NA,0.846153846153846
"113","Bergland","2","VA","VA35",1,NA,1,1,1,NA,NA,1
"114","Bergland","2","VA","VA44",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"115","Bergland","2","VA","VA55",0.833333333333333,NA,0.833333333333333,0.833333333333333,0.833333333333333,NA,NA,0.833333333333333
"116","Bergland","2","VA","VA57",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"117","Bergland","2","VA","VA6",0.363636363636364,NA,0.363636363636364,0.363636363636364,0.363636363636364,NA,NA,0.363636363636364
"118","Bergland","2","VA","VA67",1,NA,1,1,1,NA,NA,1
"119","Bergland","2","VA","VA71",0.416666666666667,NA,0.416666666666667,0.416666666666667,0.416666666666667,NA,NA,0.416666666666667
"120","Bergland","2","YE","YE11",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"121","Bergland","2","YE","YE14",0.727272727272727,NA,0.727272727272727,0.727272727272727,0.727272727272727,NA,NA,0.727272727272727
"122","Bergland","2","YE","YE19",0.863636363636364,NA,0.863636363636364,0.863636363636364,0.863636363636364,NA,NA,0.863636363636364
"123","Bergland","2","YE","YE20",0.91304347826087,NA,0.91304347826087,0.91304347826087,0.91304347826087,NA,NA,0.91304347826087
"124","Bergland","2","YE","YE22",0.538461538461538,NA,0.538461538461538,0.538461538461538,0.538461538461538,NA,NA,0.538461538461538
"125","Bergland","2","YE","YE24",0.708333333333333,NA,0.708333333333333,0.708333333333333,0.708333333333333,NA,NA,0.708333333333333
"126","Bergland","2","YE","YE27",0.823529411764706,NA,0.823529411764706,0.823529411764706,0.823529411764706,NA,NA,0.823529411764706
"127","Bergland","2","YE","YE33",0.954545454545455,NA,0.954545454545455,0.954545454545455,0.954545454545455,NA,NA,0.954545454545455
"128","Bergland","2","YE","YE48",0.416666666666667,NA,0.416666666666667,0.416666666666667,0.416666666666667,NA,NA,0.416666666666667
"129","Bergland","2","YE","YE51",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"130","Bergland","3","AK","AK1",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"131","Bergland","3","AK","AK11",0.294117647058824,NA,0.294117647058824,0.294117647058824,0.294117647058824,NA,NA,0.294117647058824
"132","Bergland","3","AK","AK14",0.291666666666667,NA,0.291666666666667,0.291666666666667,0.291666666666667,NA,NA,0.291666666666667
"133","Bergland","3","AK","AK15",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"134","Bergland","3","AK","AK16",0.458333333333333,NA,0.458333333333333,0.458333333333333,0.458333333333333,NA,NA,0.458333333333333
"135","Bergland","3","AK","AK17",0.294117647058824,NA,0.294117647058824,0.294117647058824,0.294117647058824,NA,NA,0.294117647058824
"136","Bergland","3","AK","AK2",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"137","Bergland","3","AK","AK9",0.625,NA,0.625,0.625,0.625,NA,NA,0.625
"138","Bergland","3","GI","GI10",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"139","Bergland","3","GI","GI11",0.529411764705882,NA,0.529411764705882,0.529411764705882,0.529411764705882,NA,NA,0.529411764705882
"140","Bergland","3","GI","GI13",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"141","Bergland","3","GI","GI15",0.421052631578947,NA,0.421052631578947,0.421052631578947,0.421052631578947,NA,NA,0.421052631578947
"142","Bergland","3","GI","GI4",0.608695652173913,NA,0.608695652173913,0.608695652173913,0.608695652173913,NA,NA,0.608695652173913
"143","Bergland","3","GI","GI5",0.347826086956522,NA,0.347826086956522,0.347826086956522,0.347826086956522,NA,NA,0.347826086956522
"144","Bergland","3","GI","GI9",0.833333333333333,NA,0.833333333333333,0.833333333333333,0.833333333333333,NA,NA,0.833333333333333
"145","Bergland","3","KA","KA1",0.80952380952381,NA,0.80952380952381,0.80952380952381,0.80952380952381,NA,NA,0.80952380952381
"146","Bergland","3","KA","KA10",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"147","Bergland","3","KA","KA13",0.28,NA,0.28,0.28,0.28,NA,NA,0.28
"148","Bergland","3","KA","KA16",0.277777777777778,NA,0.277777777777778,0.277777777777778,0.277777777777778,NA,NA,0.277777777777778
"149","Bergland","3","KA","KA18",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"150","Bergland","3","KA","KA24",0.230769230769231,NA,0.230769230769231,0.230769230769231,0.230769230769231,NA,NA,0.230769230769231
"151","Bergland","3","KA","KA6",0.416666666666667,NA,0.416666666666667,0.416666666666667,0.416666666666667,NA,NA,0.416666666666667
"152","Bergland","3","MA","MA13",0.36,NA,0.36,0.36,0.36,NA,NA,0.36
"153","Bergland","3","MA","MA18",1,NA,1,1,1,NA,NA,1
"154","Bergland","3","MA","MA27",0.391304347826087,NA,0.391304347826087,0.391304347826087,0.391304347826087,NA,NA,0.391304347826087
"155","Bergland","3","MA","MA3",1,NA,1,1,1,NA,NA,1
"156","Bergland","3","MA","MA32",0.416666666666667,NA,0.416666666666667,0.416666666666667,0.416666666666667,NA,NA,0.416666666666667
"157","Bergland","3","MA","MA33",0.227272727272727,NA,0.227272727272727,0.227272727272727,0.227272727272727,NA,NA,0.227272727272727
"158","Bergland","3","MA","MA5",0.538461538461538,NA,0.538461538461538,0.538461538461538,0.538461538461538,NA,NA,0.538461538461538
"159","Bergland","3","MU","MU11",0.916666666666667,NA,0.916666666666667,0.916666666666667,0.916666666666667,NA,NA,0.916666666666667
"160","Bergland","3","MU","MU16",0.866666666666667,NA,0.866666666666667,0.866666666666667,0.866666666666667,NA,NA,0.866666666666667
"161","Bergland","3","MU","MU19",0.571428571428571,NA,0.571428571428571,0.571428571428571,0.571428571428571,NA,NA,0.571428571428571
"162","Bergland","3","MU","MU20",0.833333333333333,NA,0.833333333333333,0.833333333333333,0.833333333333333,NA,NA,0.833333333333333
"163","Bergland","3","MU","MU3",0.533333333333333,NA,0.533333333333333,0.533333333333333,0.533333333333333,NA,NA,0.533333333333333
"164","Bergland","3","MU","MU6",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"165","Bergland","3","RE","RE11",0.470588235294118,NA,0.470588235294118,0.470588235294118,0.470588235294118,NA,NA,0.470588235294118
"166","Bergland","3","RE","RE15",0.409090909090909,NA,0.409090909090909,0.409090909090909,0.409090909090909,NA,NA,0.409090909090909
"167","Bergland","3","RE","RE16",0.818181818181818,NA,0.818181818181818,0.818181818181818,0.818181818181818,NA,NA,0.818181818181818
"168","Bergland","3","RE","RE18",0.708333333333333,NA,0.708333333333333,0.708333333333333,0.708333333333333,NA,NA,0.708333333333333
"169","Bergland","3","RE","RE3",0.909090909090909,NA,0.909090909090909,0.909090909090909,0.909090909090909,NA,NA,0.909090909090909
"170","Bergland","3","RE","RE4",1,NA,1,1,1,NA,NA,1
"171","Bergland","3","UM","UM13",0.181818181818182,NA,0.181818181818182,0.181818181818182,0.181818181818182,NA,NA,0.181818181818182
"172","Bergland","3","UM","UM17",1,NA,1,1,1,NA,NA,1
"173","Bergland","3","UM","UM20",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"174","Bergland","3","UM","UM21",0.923076923076923,NA,0.923076923076923,0.923076923076923,0.923076923076923,NA,NA,0.923076923076923
"175","Bergland","3","UM","UM23",0.947368421052632,NA,0.947368421052632,0.947368421052632,0.947368421052632,NA,NA,0.947368421052632
"176","Bergland","3","UM","UM28",0.615384615384615,NA,0.615384615384615,0.615384615384615,0.615384615384615,NA,NA,0.615384615384615
"177","Bergland","3","UM","UM7",0.529411764705882,NA,0.529411764705882,0.529411764705882,0.529411764705882,NA,NA,0.529411764705882
"178","Bergland","3","UM","UM9",0.857142857142857,NA,0.857142857142857,0.857142857142857,0.857142857142857,NA,NA,0.857142857142857
"179","Bergland","3","VA","VA1",1,NA,1,1,1,NA,NA,1
"180","Bergland","3","VA","VA22",1,NA,1,1,1,NA,NA,1
"181","Bergland","3","VA","VA46",0.555555555555556,NA,0.555555555555556,0.555555555555556,0.555555555555556,NA,NA,0.555555555555556
"182","Bergland","3","VA","VA47",0.705882352941177,NA,0.705882352941177,0.705882352941177,0.705882352941177,NA,NA,0.705882352941177
"183","Bergland","3","VA","VA66",1,NA,1,1,1,NA,NA,1
"184","Bergland","3","YE","YE13",0.642857142857143,NA,0.642857142857143,0.642857142857143,0.642857142857143,NA,NA,0.642857142857143
"185","Bergland","3","YE","YE15",0.705882352941177,NA,0.705882352941177,0.705882352941177,0.705882352941177,NA,NA,0.705882352941177
"186","Bergland","3","YE","YE21",0.571428571428571,NA,0.571428571428571,0.571428571428571,0.571428571428571,NA,NA,0.571428571428571
"187","Bergland","3","YE","YE41",0.736842105263158,NA,0.736842105263158,0.736842105263158,0.736842105263158,NA,NA,0.736842105263158
"188","Bergland","3","YE","YE48",1,NA,1,1,1,NA,NA,1
"189","Bergland","3","YE","YE51",0.733333333333333,NA,0.733333333333333,0.733333333333333,0.733333333333333,NA,NA,0.733333333333333
"190","Flatt","1","AK","AK1",0.941176470588235,NA,0.941176470588235,0.941176470588235,0.941176470588235,NA,NA,0.941176470588235
"191","Flatt","1","AK","AK10",0.933333333333333,NA,0.933333333333333,0.933333333333333,0.933333333333333,NA,NA,0.933333333333333
"192","Flatt","1","AK","AK11",1,NA,1,1,1,NA,NA,1
"193","Flatt","1","AK","AK12",1,NA,1,1,1,NA,NA,1
"194","Flatt","1","AK","AK13",1,NA,1,1,1,NA,NA,1
"195","Flatt","1","AK","AK14",1,NA,1,1,1,NA,NA,1
"196","Flatt","1","AK","AK15",1,NA,1,1,1,NA,NA,1
"197","Flatt","1","AK","AK16",1,NA,1,1,1,NA,NA,1
"198","Flatt","1","AK","AK17",0.909090909090909,NA,0.909090909090909,0.909090909090909,0.909090909090909,NA,NA,0.909090909090909
"199","Flatt","1","AK","AK18",1,NA,1,1,1,NA,NA,1
"200","Flatt","1","AK","AK2",0.777777777777778,NA,0.777777777777778,0.777777777777778,0.777777777777778,NA,NA,0.777777777777778
"201","Flatt","1","AK","AK20",1,NA,1,1,1,NA,NA,1
"202","Flatt","1","AK","AK21",0.866666666666667,NA,0.866666666666667,0.866666666666667,0.866666666666667,NA,NA,0.866666666666667
"203","Flatt","1","AK","AK3",1,NA,1,1,1,NA,NA,1
"204","Flatt","1","AK","AK4",0.733333333333333,NA,0.733333333333333,0.733333333333333,0.733333333333333,NA,NA,0.733333333333333
"205","Flatt","1","AK","AK5",1,NA,1,1,1,NA,NA,1
"206","Flatt","1","AK","AK6",1,NA,1,1,1,NA,NA,1
"207","Flatt","1","AK","AK7",0.923076923076923,NA,0.923076923076923,0.923076923076923,0.923076923076923,NA,NA,0.923076923076923
"208","Flatt","1","AK","AK8",1,NA,1,1,1,NA,NA,1
"209","Flatt","1","AK","AK9",0.916666666666667,NA,0.916666666666667,0.916666666666667,0.916666666666667,NA,NA,0.916666666666667
"210","Flatt","1","GI","GI1",0.769230769230769,NA,0.769230769230769,0.769230769230769,0.769230769230769,NA,NA,0.769230769230769
"211","Flatt","1","GI","GI10",1,NA,1,1,1,NA,NA,1
"212","Flatt","1","GI","GI11",0.916666666666667,NA,0.916666666666667,0.916666666666667,0.916666666666667,NA,NA,0.916666666666667
"213","Flatt","1","GI","GI12",1,NA,1,1,1,NA,NA,1
"214","Flatt","1","GI","GI13",1,NA,1,1,1,NA,NA,1
"215","Flatt","1","GI","GI15",1,NA,1,1,1,NA,NA,1
"216","Flatt","1","GI","GI2",1,NA,1,1,1,NA,NA,1
"217","Flatt","1","GI","GI3",1,NA,1,1,1,NA,NA,1
"218","Flatt","1","GI","GI4",1,NA,1,1,1,NA,NA,1
"219","Flatt","1","GI","GI5",0.6875,NA,0.6875,0.6875,0.6875,NA,NA,0.6875
"220","Flatt","1","GI","GI6",1,NA,1,1,1,NA,NA,1
"221","Flatt","1","GI","GI7",1,NA,1,1,1,NA,NA,1
"222","Flatt","1","GI","GI8",0.818181818181818,NA,0.818181818181818,0.818181818181818,0.818181818181818,NA,NA,0.818181818181818
"223","Flatt","1","GI","GI9",1,NA,1,1,1,NA,NA,1
"224","Flatt","1","KA","KA1",1,NA,1,1,1,NA,NA,1
"225","Flatt","1","KA","KA10",1,NA,1,1,1,NA,NA,1
"226","Flatt","1","KA","KA11",0.818181818181818,NA,0.818181818181818,0.818181818181818,0.818181818181818,NA,NA,0.818181818181818
"227","Flatt","1","KA","KA13",1,NA,1,1,1,NA,NA,1
"228","Flatt","1","KA","KA14",1,NA,1,1,1,NA,NA,1
"229","Flatt","1","KA","KA15",1,NA,1,1,1,NA,NA,1
"230","Flatt","1","KA","KA16",1,NA,1,1,1,NA,NA,1
"231","Flatt","1","KA","KA17",1,NA,1,1,1,NA,NA,1
"232","Flatt","1","KA","KA18",1,NA,1,1,1,NA,NA,1
"233","Flatt","1","KA","KA2",1,NA,1,1,1,NA,NA,1
"234","Flatt","1","KA","KA23",1,NA,1,1,1,NA,NA,1
"235","Flatt","1","KA","KA24",1,NA,1,1,1,NA,NA,1
"236","Flatt","1","KA","KA25",1,NA,1,1,1,NA,NA,1
"237","Flatt","1","KA","KA28",1,NA,1,1,1,NA,NA,1
"238","Flatt","1","KA","KA29",0.916666666666667,NA,0.916666666666667,0.916666666666667,0.916666666666667,NA,NA,0.916666666666667
"239","Flatt","1","KA","KA3",1,NA,1,1,1,NA,NA,1
"240","Flatt","1","KA","KA5",1,NA,1,1,1,NA,NA,1
"241","Flatt","1","KA","KA6",0.916666666666667,NA,0.916666666666667,0.916666666666667,0.916666666666667,NA,NA,0.916666666666667
"242","Flatt","1","KA","KA7",1,NA,1,1,1,NA,NA,1
"243","Flatt","1","KA","KA9",0.777777777777778,NA,0.777777777777778,0.777777777777778,0.777777777777778,NA,NA,0.777777777777778
"244","Flatt","1","MA","MA12",1,NA,1,1,1,NA,NA,1
"245","Flatt","1","MA","MA13",1,NA,1,1,1,NA,NA,1
"246","Flatt","1","MA","MA16",0.666666666666667,NA,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.666666666666667
"247","Flatt","1","MA","MA18",1,NA,1,1,1,NA,NA,1
"248","Flatt","1","MA","MA19",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"249","Flatt","1","MA","MA20",1,NA,1,1,1,NA,NA,1
"250","Flatt","1","MA","MA21",1,NA,1,1,1,NA,NA,1
"251","Flatt","1","MA","MA23",0.933333333333333,NA,0.933333333333333,0.933333333333333,0.933333333333333,NA,NA,0.933333333333333
"252","Flatt","1","MA","MA26",1,NA,1,1,1,NA,NA,1
"253","Flatt","1","MA","MA27",1,NA,1,1,1,NA,NA,1
"254","Flatt","1","MA","MA28",1,NA,1,1,1,NA,NA,1
