Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar
YE	0.637198600787352	0.0672022668433242	6.8550572697281	0.552348754103776	0.505484578094987	0.768912623479718
RE	0.69426921716488	0.0843240618101152	6.8550572697281	0.552348754103776	0.528997092986925	0.859541341342836
GI	0.585315221911247	0.0973809620291769	6.8550572697281	0.552348754103776	0.394452043554198	0.776178400268296
MU	0.63000192963609	0.0932498911638196	6.8550572697281	0.552348754103776	0.447235501392724	0.812768357879456
MA	0.745651798598779	0.0578052723232542	6.8550572697281	0.552348754103776	0.632355546728671	0.858948050468887
UM	0.757565344943091	0.0414433387533891	6.8550572697281	0.552348754103776	0.676337893587356	0.838792796298827
KA	0.684003930415752	0.0940647489158439	6.8550572697281	0.552348754103776	0.499640410325895	0.868367450505609
VA	0.674914419744967	0.0626967750826472	6.8550572697281	0.552348754103776	0.552030998636171	0.797797840853764
AK	0.58951598796068	0.0963173374024841	6.8550572697281	0.552348754103776	0.400737475565019	0.778294500356342
