Models	Trait	Sex	Population	Line	Estimate	SE	LLEst	ULEst	Q	P	N_lab	N_lab_av
lmers	Pgm_T4	F	YE	YE11	0.42877149878585	0.0426309268595205	0.345216417513628	0.512326580058071	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE13	0.453210839528214	0.046026793789514	0.362999981376914	0.543421697679513	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE14	0.427710463928539	0.0199626114943161	0.388584464362314	0.466836463494763	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE15	0.46382650613871	0.0387741807336617	0.387830508370686	0.539822503906734	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE19	0.446928097343712	0.055592377789107	0.337969039062118	0.555887155625306	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE20	0.41428023562756	0.0459365526679883	0.324246246824375	0.504314224430744	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE21	0.513671243210307	0.0614200366319483	0.393290183482558	0.634052302938057	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE22	0.536397937915868	0.0457071395401045	0.446813590580916	0.625982285250819	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE23	0.552991651709753	0.0558473723952428	0.44353281318388	0.662450490235625	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE24	0.482410031201752	0.0564498734626818	0.371770312283053	0.593049750120452	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE26	0.485711819119062	0.0765465798012374	0.335683279568916	0.635740358669209	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE27	0.493716999081978	0.0650546038005345	0.366212318604408	0.621221679559548	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE33	0.440459982023292	0.0449304228920751	0.352397971344671	0.528521992701913	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE40	0.468831632889389	0.0658188234721969	0.339829109379083	0.597834156399694	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE41	0.419693429411337	0.0416854330454279	0.337991481962342	0.501395376860331	263.509374720182	3.48599394111346e-06	3	2.8698224852071
lmers	Pgm_T4	F	YE	YE48	0.519086953594662	0.0410568635547181	0.43861697970924	0.599556927480085	263.509374720182	3.48599394111346e-06	3	2.8698224852071
