Model	Trait	Lab	Sex	Population	Line	Estimate	SE
lmer_pop	WA_L	Onder	M	AK	AK4	-19.002	18.853
lmer_pop	WA_L	Onder	M	AK	AK5	-58.799	18.853
lmer_pop	WA_L	Onder	M	AK	AK6	64.12	18.853
lmer_pop	WA_L	Onder	M	AK	AK7	12.041	18.853
lmer_pop	WA_L	Onder	M	AK	AK8	11.621	18.853
lmer_pop	WA_L	Onder	M	AK	AK9	-57.626	18.853
lmer_pop	WA_L	Onder	M	GI	GI1	-18.362	18.853
lmer_pop	WA_L	Onder	M	GI	GI10	28.926	18.853
lmer_pop	WA_L	Onder	M	GI	GI11	1.42	18.853
lmer_pop	WA_L	Onder	M	GI	GI12	-67.645	18.866
lmer_pop	WA_L	Onder	M	GI	GI13	9.433	18.853
lmer_pop	WA_L	Onder	M	GI	GI14	88.305	18.853
lmer_pop	WA_L	Onder	M	GI	GI15	36.856	18.853
lmer_pop	WA_L	Onder	M	GI	GI2	-22.543	18.853
lmer_pop	WA_L	Onder	M	GI	GI3	-70.824	18.713
lmer_pop	WA_L	Onder	M	GI	GI4	-14.319	18.682
lmer_pop	WA_L	Onder	M	GI	GI5	17.389	18.903
lmer_pop	WA_L	Onder	M	GI	GI6	22.36	18.762
lmer_pop	WA_L	Onder	M	GI	GI7	-18.557	18.594
lmer_pop	WA_L	Onder	M	GI	GI8	12.622	18.866
lmer_pop	WA_L	Onder	M	GI	GI9	-5.062	18.853
lmer_pop	WA_L	Onder	M	KA	KA1	-21.036	18.682
lmer_pop	WA_L	Onder	M	KA	KA10	-70.726	18.762
lmer_pop	WA_L	Onder	M	KA	KA11	70.814	18.853
lmer_pop	WA_L	Onder	M	KA	KA13	-13.483	18.853
lmer_pop	WA_L	Onder	M	KA	KA14	40.232	18.853
lmer_pop	WA_L	Onder	M	KA	KA15	46.591	18.853
lmer_pop	WA_L	Onder	M	KA	KA16	7.882	18.853
lmer_pop	WA_L	Onder	M	KA	KA17	-2.61	18.853
lmer_pop	WA_L	Onder	M	KA	KA18	-32.206	18.853
lmer_pop	WA_L	Onder	M	KA	KA2	34.212	18.853
lmer_pop	WA_L	Onder	M	KA	KA23	-59.777	18.853
lmer_pop	WA_L	Onder	M	KA	KA24	-12.197	18.853
lmer_pop	WA_L	Onder	M	KA	KA25	-42.064	18.853
lmer_pop	WA_L	Onder	M	KA	KA28	-26.884	18.853
lmer_pop	WA_L	Onder	M	KA	KA29	67.68	18.853
lmer_pop	WA_L	Onder	M	KA	KA3	-36.201	18.524
lmer_pop	WA_L	Onder	M	KA	KA5	-18.063	18.438
lmer_pop	WA_L	Onder	M	KA	KA6	24.383	18.853
lmer_pop	WA_L	Onder	M	KA	KA7	18.345	18.958
lmer_pop	WA_L	Onder	M	KA	KA9	25.109	18.853
lmer_pop	WA_L	Onder	M	MA	MA12	-2.313	18.853
lmer_pop	WA_L	Onder	M	MA	MA13	-14.948	18.853
lmer_pop	WA_L	Onder	M	MA	MA16	-28.985	18.762
lmer_pop	WA_L	Onder	M	MA	MA18	39.769	18.853
lmer_pop	WA_L	Onder	M	MA	MA19	-36.019	18.784
lmer_pop	WA_L	Onder	M	MA	MA20	-74.506	18.853
lmer_pop	WA_L	Onder	M	MA	MA21	18.399	18.853
lmer_pop	WA_L	Onder	M	MA	MA23	2.606	18.853
lmer_pop	WA_L	Onder	M	MA	MA26	9.677	18.853
lmer_pop	WA_L	Onder	M	MA	MA27	14.306	18.853
lmer_pop	WA_L	Onder	M	MA	MA28	34.67	18.853
lmer_pop	WA_L	Onder	M	MA	MA3	-29.133	18.853
lmer_pop	WA_L	Onder	M	MA	MA30	35.605	18.853
lmer_pop	WA_L	Onder	M	MA	MA31	-10.847	18.853
lmer_pop	WA_L	Onder	M	MA	MA32	34.598	18.853
lmer_pop	WA_L	Onder	M	MA	MA33	-10.244	18.853
lmer_pop	WA_L	Onder	M	MA	MA5	-26.12	18.853
lmer_pop	WA_L	Onder	M	MA	MA6	5.307	18.853
lmer_pop	WA_L	Onder	M	MA	MA7	3.958	18.853
lmer_pop	WA_L	Onder	M	MA	MA9	34.223	18.853
lmer_pop	WA_L	Onder	M	MU	MU1	10.93	18.853
lmer_pop	WA_L	Onder	M	MU	MU10	-0.02	18.853
lmer_pop	WA_L	Onder	M	MU	MU11	-75.17	18.853
lmer_pop	WA_L	Onder	M	MU	MU12	28.234	18.853
lmer_pop	WA_L	Onder	M	MU	MU13	-68.18	18.853
lmer_pop	WA_L	Onder	M	MU	MU14	30.336	18.853
lmer_pop	WA_L	Onder	M	MU	MU15	20.652	18.853
lmer_pop	WA_L	Onder	M	MU	MU16	20.505	18.853
lmer_pop	WA_L	Onder	M	MU	MU17	42.123	18.853
lmer_pop	WA_L	Onder	M	MU	MU18	-34.876	18.853
lmer_pop	WA_L	Onder	M	MU	MU19	21.329	18.853
lmer_pop	WA_L	Onder	M	MU	MU2	-10.475	18.762
lmer_pop	WA_L	Onder	M	MU	MU20	31.864	18.853
lmer_pop	WA_L	Onder	M	MU	MU3	27.243	7.674
lmer_pop	WA_L	Onder	M	MU	MU4	21.219	18.853
lmer_pop	WA_L	Onder	M	MU	MU5	-9.665	18.853
lmer_pop	WA_L	Onder	M	MU	MU6	3.075	18.853
lmer_pop	WA_L	Onder	M	MU	MU7	-52.466	18.853
lmer_pop	WA_L	Onder	M	MU	MU8	13.617	18.853
lmer_pop	WA_L	Onder	M	MU	MU9	-20.275	18.853
lmer_pop	WA_L	Onder	M	RE	RE1	-17.574	18.986
lmer_pop	WA_L	Onder	M	RE	RE10	-7.689	18.584
lmer_pop	WA_L	Onder	M	RE	RE11	-50.016	18.853
lmer_pop	WA_L	Onder	M	RE	RE12	10.919	18.853
lmer_pop	WA_L	Onder	M	RE	RE13	-71.047	18.853
lmer_pop	WA_L	Onder	M	RE	RE15	-56.16	18.853
lmer_pop	WA_L	Onder	M	RE	RE16	6.939	18.853
lmer_pop	WA_L	Onder	M	RE	RE17	26.534	18.853
lmer_pop	WA_L	Onder	M	RE	RE18	-7.41	18.853
lmer_pop	WA_L	Onder	M	RE	RE2	71.33	19.065
lmer_pop	WA_L	Onder	M	RE	RE3	-29.672	18.853
lmer_pop	WA_L	Onder	M	RE	RE4	46.184	18.762
lmer_pop	WA_L	Onder	M	RE	RE5	-37.587	18.853
lmer_pop	WA_L	Onder	M	RE	RE6	51.605	18.853
lmer_pop	WA_L	Onder	M	RE	RE7	75.1	18.853
lmer_pop	WA_L	Onder	M	RE	RE8	-11.456	21.823
lmer_pop	WA_L	Onder	M	UM	UM13	-42.471	18.853
lmer_pop	WA_L	Onder	M	UM	UM17	50.318	20.518
lmer_pop	WA_L	Onder	M	UM	UM18	-17.995	18.853
lmer_pop	WA_L	Onder	M	UM	UM2	-145.476	18.762
lmer_pop	WA_L	Onder	M	UM	UM20	-24.948	18.853
lmer_pop	WA_L	Onder	M	UM	UM21	2.997	18.853
lmer_pop	WA_L	Onder	M	UM	UM22	32.426	18.853
lmer_pop	WA_L	Onder	M	UM	UM23	4.024	18.853
lmer_pop	WA_L	Onder	M	UM	UM25	53.235	18.853
lmer_pop	WA_L	Onder	M	UM	UM26	-6.053	18.853
lmer_pop	WA_L	Onder	M	UM	UM28	11.179	18.853
lmer_pop	WA_L	Onder	M	UM	UM29	2.868	18.853
lmer_pop	WA_L	Onder	M	UM	UM4	14.171	18.762
lmer_pop	WA_L	Onder	M	UM	UM5	-29.157	18.672
lmer_pop	WA_L	Onder	M	UM	UM6	10.782	18.762
lmer_pop	WA_L	Onder	M	UM	UM7	57.388	18.682
lmer_pop	WA_L	Onder	M	UM	UM9	26.713	18.853
lmer_pop	WA_L	Onder	M	VA	VA1	-72.503	18.812
lmer_pop	WA_L	Onder	M	VA	VA11	35.969	18.853
lmer_pop	WA_L	Onder	M	VA	VA15	-7.478	18.672
lmer_pop	WA_L	Onder	M	VA	VA18	-97.741	18.853
lmer_pop	WA_L	Onder	M	VA	VA22	-32.848	18.672
lmer_pop	WA_L	Onder	M	VA	VA26	25.95	18.853
lmer_pop	WA_L	Onder	M	VA	VA30	47.9	18.853
lmer_pop	WA_L	Onder	M	VA	VA34	24.389	18.493
lmer_pop	WA_L	Onder	M	VA	VA35	-10.432	18.853
lmer_pop	WA_L	Onder	M	VA	VA44	54.006	18.853
lmer_pop	WA_L	Onder	M	VA	VA46	100.853	18.853
lmer_pop	WA_L	Onder	M	VA	VA47	-32.279	18.853
lmer_pop	WA_L	Onder	M	VA	VA48	144.286	18.866
lmer_pop	WA_L	Onder	M	VA	VA55	-41.093	18.853
lmer_pop	WA_L	Onder	M	VA	VA57	30.83	18.866
lmer_pop	WA_L	Onder	M	VA	VA6	-49.43	18.853
lmer_pop	WA_L	Onder	M	VA	VA66	-2.35	18.853
lmer_pop	WA_L	Onder	M	VA	VA67	-4.722	18.853
lmer_pop	WA_L	Onder	M	VA	VA71	-72.283	18.853
lmer_pop	WA_L	Onder	M	VA	VA9	-41.025	18.584
lmer_pop	WA_L	Onder	M	YE	YE13	9.173	18.853
lmer_pop	WA_L	Onder	M	YE	YE14	-76.174	18.762
lmer_pop	WA_L	Onder	M	YE	YE15	16.261	19.093
lmer_pop	WA_L	Onder	M	YE	YE19	-33.845	18.958
lmer_pop	WA_L	Onder	M	YE	YE20	2.101	18.853
lmer_pop	WA_L	Onder	M	YE	YE21	65.043	18.853
lmer_pop	WA_L	Onder	M	YE	YE22	-20.823	18.612
lmer_pop	WA_L	Onder	M	YE	YE23	-27.646	18.853
lmer_pop	WA_L	Onder	M	YE	YE24	35.041	18.853
lmer_pop	WA_L	Onder	M	YE	YE26	-23.27	18.815
lmer_pop	WA_L	Onder	M	YE	YE27	79.919	18.853
lmer_pop	WA_L	Onder	M	YE	YE33	35.321	19.044
lmer_pop	WA_L	Onder	M	YE	YE40	67	18.784
lmer_pop	WA_L	Onder	M	YE	YE41	-9.226	18.853
lmer_pop	WA_L	Onder	M	YE	YE48	-52.997	18.853
lmer_pop	WA_L	Onder	M	YE	YE49	-11.19	18.853
lmer_pop	WA_L	Onder	M	YE	YE51	-80.998	18.853
lmer_pop	WA_L	Onder	M	YE	YE69	16.699	18.853
lmer_pop	WA_L	Onder	M	YE	YE80	9.61	18.853
lmer_pop	WA_L	Posnien	M	AK	AK12	30.034	23.469
lmer_pop	WA_L	Posnien	M	AK	AK3	37.257	23.469
lmer_pop	WA_L	Posnien	M	AK	AK7	-67.291	23.469
lmer_pop	WA_L	Posnien	M	GI	GI10	32.871	23.469
lmer_pop	WA_L	Posnien	M	GI	GI14	-38.697	23.469
lmer_pop	WA_L	Posnien	M	GI	GI7	5.826	23.469
lmer_pop	WA_L	Posnien	M	KA	KA16	44.729	23.469
lmer_pop	WA_L	Posnien	M	KA	KA6	-16.5	23.469
lmer_pop	WA_L	Posnien	M	KA	KA7	-28.229	23.469
lmer_pop	WA_L	Posnien	M	MA	MA13	-6.113	23.469
lmer_pop	WA_L	Posnien	M	MA	MA3	-127.174	23.469
lmer_pop	WA_L	Posnien	M	MA	MA30	133.288	23.469
lmer_pop	WA_L	Posnien	M	MU	MU11	-174.804	23.469
lmer_pop	WA_L	Posnien	M	MU	MU15	85.745	23.469
lmer_pop	WA_L	Posnien	M	MU	MU4	89.059	23.469
lmer_pop	WA_L	Posnien	M	RE	RE11	2.675	23.469
lmer_pop	WA_L	Posnien	M	RE	RE15	-50.414	23.469
lmer_pop	WA_L	Posnien	M	RE	RE18	47.739	23.469
lmer_pop	WA_L	Posnien	M	UM	UM20	53.597	23.469
lmer_pop	WA_L	Posnien	M	UM	UM5	-50.399	23.469
lmer_pop	WA_L	Posnien	M	UM	UM9	-3.198	23.469
lmer_pop	WA_L	Posnien	M	VA	VA15	-3.751	23.469
lmer_pop	WA_L	Posnien	M	VA	VA48	17.882	23.469
lmer_pop	WA_L	Posnien	M	VA	VA6	-14.131	23.469
lmer_pop	WA_L	Posnien	M	YE	YE14	-44.457	23.469
lmer_pop	WA_L	Posnien	M	YE	YE19	-32.873	23.469
lmer_pop	WA_L	Posnien	M	YE	YE21	77.33	23.469
lmer_pop	WA_L	Ritchie	M	AK	AK1	-47.543	42.284
lmer_pop	WA_L	Ritchie	M	AK	AK2	55.702	41.513
lmer_pop	WA_L	Ritchie	M	AK	AK3	46.028	41.312
lmer_pop	WA_L	Ritchie	M	AK	AK4	-54.186	41.686
lmer_pop	WA_L	Ritchie	M	GI	GI1	-44.023	41.979
lmer_pop	WA_L	Ritchie	M	GI	GI2	75.577	41.416
lmer_pop	WA_L	Ritchie	M	GI	GI3	-64.255	41.252
lmer_pop	WA_L	Ritchie	M	GI	GI4	33.434	41.818
lmer_pop	WA_L	Ritchie	M	GI	GI5	-0.732	41.827
lmer_pop	WA_L	Ritchie	M	KA	KA1	-104.25	41.696
lmer_pop	WA_L	Ritchie	M	KA	KA2	-26.626	41.605
lmer_pop	WA_L	Ritchie	M	KA	KA3	163.88	41.434
lmer_pop	WA_L	Ritchie	M	KA	KA5	-93.883	41.194
lmer_pop	WA_L	Ritchie	M	KA	KA6	60.878	41.631
lmer_pop	WA_L	Ritchie	M	MA	MA3	-61.097	41.552
lmer_pop	WA_L	Ritchie	M	MA	MA5	-17.317	41.396
lmer_pop	WA_L	Ritchie	M	MA	MA6	21.812	41.613
lmer_pop	WA_L	Ritchie	M	MA	MA7	76.672	41.124
lmer_pop	WA_L	Ritchie	M	MA	MA9	-20.069	41.532
lmer_pop	WA_L	Ritchie	M	MU	MU1	20.833	41.442
lmer_pop	WA_L	Ritchie	M	MU	MU2	-29.091	41.513
lmer_pop	WA_L	Ritchie	M	MU	MU3	16.738	41.559
lmer_pop	WA_L	Ritchie	M	MU	MU4	-6.544	41.196
lmer_pop	WA_L	Ritchie	M	MU	MU5	-1.937	41.396
lmer_pop	WA_L	Ritchie	M	RE	RE1	-64.636	41.292
lmer_pop	WA_L	Ritchie	M	RE	RE2	138.025	41.38
lmer_pop	WA_L	Ritchie	M	RE	RE3	-63.315	41.123
lmer_pop	WA_L	Ritchie	M	RE	RE4	-32.757	41.103
lmer_pop	WA_L	Ritchie	M	RE	RE5	22.683	41.394
lmer_pop	WA_L	Ritchie	M	UM	UM2	-8.599	41.8
lmer_pop	WA_L	Ritchie	M	UM	UM4	-20.05	41.488
lmer_pop	WA_L	Ritchie	M	UM	UM5	89.974	41.431
lmer_pop	WA_L	Ritchie	M	UM	UM7	47.208	41.494
lmer_pop	WA_L	Ritchie	M	UM	UM8	-108.532	41.432
lmer_pop	WA_L	Ritchie	M	VA	VA1	-22.461	41.911
lmer_pop	WA_L	Ritchie	M	VA	VA11	-27.695	41.475
lmer_pop	WA_L	Ritchie	M	VA	VA15	111.73	41.312
lmer_pop	WA_L	Ritchie	M	VA	VA6	-22.403	41.752
lmer_pop	WA_L	Ritchie	M	VA	VA9	-39.17	41.431
lmer_pop	WA_L	Ritchie	M	YE	YE11	24.333	41.48
lmer_pop	WA_L	Ritchie	M	YE	YE13	-51.119	41.597
lmer_pop	WA_L	Ritchie	M	YE	YE14	3.34	41.583
lmer_pop	WA_L	Ritchie	M	YE	YE15	-30.268	41.547
lmer_pop	WA_L	Ritchie	M	YE	YE19	53.713	42.071
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK1	34.516	13.409
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK16	-14.553	13.6
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK17	30.52	13.406
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK18	-3.476	13.6
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK19	-55.242	13.6
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK2	18.768	13.224
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK20	-50.666	14.015
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK21	36.723	13.406
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK24	105.87	14.473
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK3	-1.148	13.603
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK4	-30.181	12.556
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK5	-23.371	12.715
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK6	-32.46	13.411
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK7	12.23	12.878
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK8	-9.876	13.225
lmer_pop	WA_L	StamenkovicRadak	M	AK	AK9	-17.654	13.807
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI1	54.662	13.603
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI10	-9.143	12.261
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI11	43.965	14.724
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI14	39.821	13.6
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI3	-53.908	14.241
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI4	-29.763	13.603
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI5	17.98	14.722
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI6	-8.66	13.048
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI8	-21.049	13.604
lmer_pop	WA_L	StamenkovicRadak	M	GI	GI9	-33.906	13.406
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA1	-53.984	13.805
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA10	-80.694	13.225
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA13	-1.411	13.807
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA14	-3.849	14.019
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA15	50.159	13.048
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA17	20.798	14.724
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA18	-8.347	13.807
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA2	29.188	14.475
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA23	-53.815	14.238
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA24	-29.841	12.256
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA25	56.761	14.473
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA29	76.23	14.238
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA3	24.694	14.722
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA5	-24.312	13.046
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA7	-7.382	13.807
lmer_pop	WA_L	StamenkovicRadak	M	KA	KA9	5.804	15.26
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA16	-55.598	12.732
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA18	18.679	13.604
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA19	-65.818	14.477
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA20	-62.588	13.411
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA26	-47.618	13.411
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA3	31.744	13.603
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA30	60.831	13.406
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA5	-18.232	14.018
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA6	-15.306	13.603
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA7	48.136	13.046
lmer_pop	WA_L	StamenkovicRadak	M	MA	MA9	105.771	15.862
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU1	27.423	13.224
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU11	-69.813	12.878
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU12	1.974	13.225
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU13	68.285	13.807
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU14	33.346	13.048
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU16	-68.862	14.981
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU17	5.159	14.015
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU18	-42.568	12.71
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU19	22.005	12.71
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU2	-21.178	13.046
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU4	38.283	13.221
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU5	11.117	13.046
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU7	-42.764	13.225
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU8	39.905	13.225
lmer_pop	WA_L	StamenkovicRadak	M	MU	MU9	-2.311	13.225
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE1	-28.462	15.549
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE11	17.006	13.807
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE12	-19.333	14.019
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE13	-53.04	14.477
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE16	-53.312	13.807
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE17	-49.875	14.019
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE18	31.045	13.604
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE2	72.539	13.805
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE4	-6.932	13.803
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE5	-15.492	14.475
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE6	40.003	14.238
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE7	41.457	13.803
lmer_pop	WA_L	StamenkovicRadak	M	RE	RE8	24.397	13.604
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM17	-54.029	14.019
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM18	-11.875	13.807
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM2	-53.5	13.805
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM20	-22.31	14.477
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM21	47.81	13.807
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM22	74.918	14.724
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM23	31.532	14.477
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM24	-67.766	13.6
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM26	2.327	13.048
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM28	36.003	14.019
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM29	-49.707	14.981
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM6	-26.028	13.221
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM7	62.238	14.018
lmer_pop	WA_L	StamenkovicRadak	M	UM	UM9	30.385	13.805
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA1	-12.883	13.805
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA11	10.554	13.409
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA18	-29.537	14.242
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA30	2.553	12.878
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA34	-2.643	14.019
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA44	66.834	14.019
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA46	42.14	13.406
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA48	1.122	13.225
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA55	-19.816	14.238
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA57	37.392	13.6
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA6	-4.26	13.224
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA66	4.981	13.6
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA67	-33.538	14.473
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA71	-29.74	14.473
lmer_pop	WA_L	StamenkovicRadak	M	VA	VA9	-33.16	13.409
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE13	8.436	14.241
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE14	-40.847	13.805
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE15	7.113	13.046
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE20	18.926	14.477
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE22	14.812	14.724
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE23	17.54	13.048
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE24	8.807	13.604
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE33	5.666	13.411
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE40	49.993	14.724
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE41	13.751	13.807
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE49	-54.622	14.015
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE51	-39.232	14.72
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE69	-2.223	13.406
lmer_pop	WA_L	StamenkovicRadak	M	YE	YE80	-8.121	12.873
lmer_pop	WA_R	Onder	F	AK	AK1	20.02	21.664
lmer_pop	WA_R	Onder	F	AK	AK10	-76.909	21.139
lmer_pop	WA_R	Onder	F	AK	AK11	-27.302	21.365
lmer_pop	WA_R	Onder	F	AK	AK12	37.477	21.365
lmer_pop	WA_R	Onder	F	AK	AK13	99.498	21.365
lmer_pop	WA_R	Onder	F	AK	AK14	19.732	21.365
lmer_pop	WA_R	Onder	F	AK	AK15	-25.411	21.365
lmer_pop	WA_R	Onder	F	AK	AK16	44.469	22.016
lmer_pop	WA_R	Onder	F	AK	AK17	-14.449	22.016
lmer_pop	WA_R	Onder	F	AK	AK18	18.087	22.016
lmer_pop	WA_R	Onder	F	AK	AK2	-38.973	21.477
lmer_pop	WA_R	Onder	F	AK	AK20	-4.308	22.028
lmer_pop	WA_R	Onder	F	AK	AK21	-4.757	22.016
lmer_pop	WA_R	Onder	F	AK	AK3	47.583	23.688
lmer_pop	WA_R	Onder	F	AK	AK4	-2.084	21.664
lmer_pop	WA_R	Onder	F	AK	AK5	-88.226	21.664
lmer_pop	WA_R	Onder	F	AK	AK6	52.928	21.219
lmer_pop	WA_R	Onder	F	AK	AK7	-3.732	21.219
lmer_pop	WA_R	Onder	F	AK	AK8	16.334	21.219
lmer_pop	WA_R	Onder	F	AK	AK9	-69.977	21.219
lmer_pop	WA_R	Onder	F	GI	GI1	18.169	21.664
lmer_pop	WA_R	Onder	F	GI	GI10	33.8	21.232
lmer_pop	WA_R	Onder	F	GI	GI11	-35.657	21.219
lmer_pop	WA_R	Onder	F	GI	GI12	-118.156	21.849
lmer_pop	WA_R	Onder	F	GI	GI13	4.396	21.365
lmer_pop	WA_R	Onder	F	GI	GI14	93.799	21.365
lmer_pop	WA_R	Onder	F	GI	GI15	31.373	21.365
lmer_pop	WA_R	Onder	F	GI	GI2	-9.145	21.565
lmer_pop	WA_R	Onder	F	GI	GI3	-32.005	21.664
lmer_pop	WA_R	Onder	F	GI	GI4	-52.486	21.565
lmer_pop	WA_R	Onder	F	GI	GI5	36.081	23.785
lmer_pop	WA_R	Onder	F	GI	GI6	11.967	21.337
lmer_pop	WA_R	Onder	F	GI	GI7	13.791	21.219
lmer_pop	WA_R	Onder	F	GI	GI8	-5.822	21.219
lmer_pop	WA_R	Onder	F	GI	GI9	9.894	21.219
lmer_pop	WA_R	Onder	F	KA	KA1	-27.532	21.849
lmer_pop	WA_R	Onder	F	KA	KA10	-116.132	23.688
lmer_pop	WA_R	Onder	F	KA	KA11	71.965	21.219
lmer_pop	WA_R	Onder	F	KA	KA13	-21.294	21.219
lmer_pop	WA_R	Onder	F	KA	KA14	29.999	21.365
lmer_pop	WA_R	Onder	F	KA	KA15	44.552	21.365
lmer_pop	WA_R	Onder	F	KA	KA16	-21.008	21.365
lmer_pop	WA_R	Onder	F	KA	KA17	-59.438	21.365
