Trait	Population	Line	Sex	Value	SE	LLM	ULM	N_lab
WA_L	YE	YE11	F	46.64	55.862	-62.8475081043765	156.127508104376	1
WA_L	YE	YE13	F	17.1439302130703	26.4971879462303	-34.7896038531298	69.0774642792705	3
WA_L	YE	YE14	F	-65.8730888121144	18.7352458356646	-102.593495891521	-29.1526817327078	4
WA_L	YE	YE15	F	57.879527691373	11.8345071510467	34.6843199005398	81.0747354822063	3
WA_L	YE	YE19	F	16.4042875915056	30.0540782083928	-42.5006232854943	75.3091984685056	3
WA_L	YE	YE20	F	5.9333513793934	26.9139236487553	-46.8169696548279	58.6836724136147	2
WA_L	YE	YE21	F	58.0339277886049	16.7467224306755	25.2109549653918	90.856900611818	2
WA_L	YE	YE22	F	-0.0471942458909955	11.7963801049852	-23.1676743996068	23.0732859078248	2
WA_L	YE	YE23	F	-33.6845191936571	21.3415898580428	-75.5132666882463	8.14422830093206	2
WA_L	YE	YE24	F	-2.71699680910758	12.0293653488259	-26.2941196496805	20.8601260314653	2
WA_L	YE	YE26	F	-17.61	21.804	-60.3450547189113	25.1250547189113	1
WA_L	YE	YE27	F	76.149	21.29	34.4213667691423	117.876633230858	1
WA_L	YE	YE33	F	-10.1571354288709	11.8392151789865	-33.3615707849044	13.0472999271627	2
WA_L	YE	YE40	F	43.1077185398513	12.9373288645652	17.7510199091531	68.4644171705495	2
WA_L	YE	YE41	F	-10.2461935023632	12.5371643354265	-34.8185840680592	14.3261970633328	2
WA_L	YE	YE48	F	-23.704	21.791	-66.4135751871123	19.0055751871123	1
WA_L	YE	YE49	F	-23.5697029973343	13.0841402663677	-49.2141466880852	2.07474069341664	2
WA_L	YE	YE51	F	-57.8922465840155	16.625057620223	-90.4767607605558	-25.3077324074753	2
WA_L	YE	YE69	F	18.9376884492997	12.2941248062029	-5.15835339229853	43.0337302908979	2
WA_L	YE	YE80	F	5.06343770024184	24.0521540309171	-42.0779179509656	52.2047933514493	2
WA_L	RE	RE1	F	-12.6096285658842	13.8273839933441	-39.7108031932442	14.4915460614758	3
WA_L	RE	RE10	F	16.927	20.671	-23.5874155244274	57.4414155244274	1
WA_L	RE	RE11	F	-26.4007314242099	33.7898640216513	-92.6276479491521	39.8261851007323	3
WA_L	RE	RE12	F	-41.8193863909312	34.100996710828	-108.656111781073	25.0173389992106	2
WA_L	RE	RE13	F	-44.6676309944149	15.1718978187442	-74.4040042962753	-14.9312576925544	2
WA_L	RE	RE15	F	-51.3895927982854	16.8215015494294	-84.3591300010517	-18.420055595519	2
WA_L	RE	RE16	F	-30.2723349856017	21.0234089840947	-71.477459426683	10.9327894554797	2
WA_L	RE	RE17	F	-16.7132064605495	56.3048205803124	-127.068626953951	93.6422140328525	2
WA_L	RE	RE18	F	4.98275036770537	19.3255441016186	-32.8946200531076	42.8601207885183	3
WA_L	RE	RE2	F	66.8884902492752	21.6125830870296	24.5286057858177	109.248374712733	3
WA_L	RE	RE3	F	-39.8805812100344	21.7964729430572	-82.6008831684282	2.83972074835938	2
WA_L	RE	RE4	F	37.4634758263666	27.6403703342106	-16.7106545480355	91.6376062007686	3
WA_L	RE	RE5	F	-5.84861842069105	21.7083761849816	-48.396253906102	36.6990170647199	3
WA_L	RE	RE6	F	40.9235950778108	28.5340121226492	-15.0020410170109	96.8492311726325	2
WA_L	RE	RE7	F	80.3970260691858	12.3814487949127	56.12983235473	104.664219783641	2
WA_L	RE	RE8	F	1.90788123515439	14.2529538377106	-26.0273949600703	29.8431574303791	2
WA_L	GI	GI1	F	43.9504988011162	22.3261160338259	0.192115460155236	87.7088821420772	3
WA_L	GI	GI10	F	13.0576005810029	12.5898509952662	-11.6180539404446	37.7332551024504	3
WA_L	GI	GI11	F	6.84955151721644	35.9386485209123	-63.5889052368154	77.2880082712483	2
WA_L	GI	GI12	F	-121.17	21.791	-163.879575187112	-78.4604248128877	1
WA_L	GI	GI13	F	2.595	21.29	-39.1326332308577	44.3226332308577	1
WA_L	GI	GI14	F	37.767264169869	29.0391765572707	-19.1484760230815	94.6830043628194	3
WA_L	GI	GI15	F	23.765	21.29	-17.9626332308577	65.4926332308577	1
WA_L	GI	GI2	F	103.634518292035	117.439332893516	-126.542344547666	333.811381131735	2
WA_L	GI	GI3	F	-39.5055776254171	27.5435937909782	-93.4900294605354	14.4788742097012	3
WA_L	GI	GI4	F	-2.98298634137615	35.3842661812224	-72.3348736759506	66.3689009931983	3
WA_L	GI	GI5	F	69.1103152935411	27.3269366894933	15.5505035743281	122.670127012754	3
WA_L	GI	GI6	F	23.2670976559958	18.5610275256351	-13.1118478103057	59.6460431222972	3
WA_L	GI	GI7	F	-30.0107709343928	36.4257364818465	-101.403902549159	41.3823606803731	3
WA_L	GI	GI8	F	-47.7511037651036	28.5112523780571	-103.632131580227	8.12992405002017	3
WA_L	GI	GI9	F	-20.8054663177387	27.0576901592887	-73.8375645347885	32.226631899311	3
WA_L	MU	MU1	F	-0.386942997159427	11.9769937975811	-23.861419483478	23.0875334891591	3
WA_L	MU	MU10	F	12.718	21.139	-28.7136786691922	54.1496786691922	1
WA_L	MU	MU11	F	-134.684404017158	26.4166876828306	-186.460160466349	-82.908647567967	3
WA_L	MU	MU12	F	30.4038627002288	15.6402440469587	-0.250452341227103	61.0581777416848	2
WA_L	MU	MU13	F	-33.2021732758475	88.598802867818	-206.852635970135	140.44828941844	2
WA_L	MU	MU14	F	39.2562718787578	11.9210283365332	15.8914856804712	62.6210580770443	2
WA_L	MU	MU15	F	45.7049901859162	22.4290861405312	1.74478914432869	89.6651912275038	2
