Trait	Population	Line	Sex	Value	SE	LLM	ULM	N_lab
CCRT	YE	YE22	M	-0.820523351217504	78.5567499181379	-154.788923933288	153.147877230853	2
CCRT	YE	YE23	M	274.171234905023	254.101973536685	-223.859481627429	772.201951437475	2
CCRT	YE	YE24	M	-99.528442647082	121.371464540415	-337.412141897175	138.355256603011	2
CCRT	YE	YE26	M	-97.6211552560044	95.2422487344109	-284.292532582055	89.0502220700465	2
CCRT	YE	YE27	M	24.9297105990006	80.7074139449916	-133.253914018549	183.11333521655	2
CCRT	YE	YE33	M	0.883549811894211	79.6406794932684	-155.209313699209	156.976413322998	2
CCRT	YE	YE40	M	-1.26257429330919	77.4107042825482	-152.984766704984	150.459618118366	2
CCRT	YE	YE41	M	22.92	89.368	-152.238061370375	198.078061370376	1
CCRT	YE	YE48	M	25.0694627236084	79.4563335859451	-130.662089448444	180.801014895661	2
CCRT	YE	YE49	M	48.5204115142271	78.500186762108	-105.337127319173	202.377950347627	2
CCRT	YE	YE51	M	71.8889339220196	82.9919541340234	-90.7723071872664	234.550175031306	2
CCRT	YE	YE69	M	1.754	89.805	-174.26056563162	177.76856563162	1
CCRT	YE	YE80	M	-100.720809353742	77.4107042825482	-252.443001765417	51.0013830579332	2
CCRT	RE	RE1	M	-123.9	157.498	-432.590407637089	184.790407637089	1
CCRT	RE	RE10	M	-62.5692081701563	77.6355464337921	-214.732083100476	89.5936667601631	2
CCRT	RE	RE11	M	-4.09528404077733	77.5366646360671	-156.064354208829	147.873786127275	2
CCRT	RE	RE12	M	-4.24153734838663	77.6355464337921	-156.404412278706	147.921337581933	2
CCRT	RE	RE13	M	24.4019613278746	77.3748201670657	-127.249899509838	176.053822165587	2
CCRT	RE	RE15	M	56.3762042602673	77.6475677062471	-95.8102319311124	208.562640451647	2
CCRT	RE	RE16	M	70.2061649227203	77.4107042825482	-81.5160274889546	221.928357334395	2
CCRT	RE	RE17	M	49.3930501360584	77.5366646360671	-102.576020031994	201.36212030411	2
CCRT	RE	RE18	M	11.0149955904743	77.4842522421556	-140.851348173168	162.881339354116	2
CCRT	RE	RE2	M	-3.24996526823313	77.2900838022652	-154.735745882755	148.235815346289	2
CCRT	RE	RE3	M	-9.83729937370072	77.7269115423911	-162.179246626318	142.504647878916	2
CCRT	RE	RE4	M	37.5571968211877	77.7289546198786	-114.788754789723	189.903148432098	2
CCRT	RE	RE5	M	-4.27487043225355	77.67301056547	-156.511173711374	147.961432846867	2
CCRT	RE	RE6	M	-79.0134719575453	116.511255503876	-307.371336538686	149.344392623596	2
CCRT	RE	RE7	M	-40.5315281725276	77.67301056547	-192.767831451648	111.704775106593	2
CCRT	RE	RE8	M	-43.4298587374525	77.4107042825482	-195.152051149127	108.292333674222	2
CCRT	RE	RE9	M	7.704	89.368	-167.454061370375	182.862061370375	1
CCRT	GI	GI1	M	-64.0138650703875	77.4107042825482	-215.736057482062	87.7083273412874	2
CCRT	GI	GI10	M	33.4390943579702	77.5366646360671	-118.529975810082	185.408164526022	2
CCRT	GI	GI11	M	-124.375726580242	147.020476733856	-412.530565968509	163.779112808025	2
CCRT	GI	GI12	M	-87.0044597463062	77.4107042825482	-238.726652157981	64.7177326653687	2
CCRT	GI	GI13	M	36.8958076186669	81.4528329078762	-122.748811319529	196.540426556863	2
CCRT	GI	GI14	M	55.91	155.508	-248.880079307855	360.700079307855	1
CCRT	GI	GI15	M	28.1604380664653	92.7043532383286	-153.536755490738	209.857631623668	2
CCRT	GI	GI2	M	42.7743710628683	77.6355464337921	-109.388503867451	194.937245993188	2
CCRT	GI	GI3	M	-71.8963945318211	139.428093701476	-345.170436619789	201.377647556147	2
CCRT	GI	GI4	M	71.745	89.368	-103.413061370375	246.903061370375	1
CCRT	GI	GI5	M	-56.6280930507731	78.500186762108	-210.485631884173	97.2294457826266	2
CCRT	GI	GI6	M	107.276	156.841	-200.126711299247	414.678711299247	1
CCRT	GI	GI7	M	48.8988612207819	77.4107042825482	-102.823331190893	200.621053632457	2
CCRT	GI	GI8	M	-34.4098389951042	77.7269115423911	-186.751786247721	117.932108257513	2
CCRT	GI	GI9	M	106.10217368538	124.102547234995	-137.134349284892	349.338696655652	2
CCRT	MU	MU1	M	-128.443713866427	86.5177565083745	-298.015400646047	41.1279729131926	2
CCRT	MU	MU10	M	-14.3017297352679	77.6475677062471	-166.488165926648	137.884706456112	2
CCRT	MU	MU11	M	11.825545736267	77.7289546198786	-140.520405874643	164.171497347177	2
CCRT	MU	MU12	M	-43.198806907631	77.6475677062471	-195.385243099011	108.987629283749	2
CCRT	MU	MU13	M	-82.7207577344357	77.5366646360671	-234.689827902488	69.2483124336162	2
CCRT	MU	MU14	M	-28.7861739804465	77.4107042825482	-180.508366392121	122.936018431228	2
CCRT	MU	MU15	M	-37.5231583842131	77.67301056547	-189.759461663333	114.713144894907	2
CCRT	MU	MU16	M	-77.9354883665937	148.598984691795	-369.18414650173	213.313169768543	2
CCRT	MU	MU17	M	60.4580783372826	77.4842522421556	-91.4082654263592	212.324422100924	2
CCRT	MU	MU18	M	-22.0111396313307	78.4180922184215	-175.707776115777	131.685496853116	2
CCRT	MU	MU19	M	14.0392829518864	77.5366646360671	-137.929787216166	166.008353119938	2
CCRT	MU	MU2	M	60.591538769367	77.7269115423911	-91.7504084832501	212.933486021984	2
CCRT	MU	MU20	M	192.336206601057	134.253745922862	-70.7963001973442	455.468713399458	2
CCRT	MU	MU3	M	-25.4168607404409	78.5189419761217	-179.31115911783	128.477437636948	2
CCRT	MU	MU4	M	-43.540551466434	77.4842522421556	-195.406895230076	108.325792297208	2
CCRT	MU	MU5	M	-36.451039057054	77.7289546198786	-188.796990667964	115.894912553856	2
CCRT	MU	MU6	M	32.5885671250686	77.4842522421556	-119.277776638573	184.45491088871	2
CCRT	MU	MU7	M	185.600438598994	101.687114712652	-13.7026439295964	384.903521127585	2
CCRT	MU	MU8	M	65.6987598768992	77.4107042825482	-86.0234325347757	217.420952288574	2
CCRT	MU	MU9	M	-96.0710041632083	84.5792235978773	-261.843236255408	69.7012279289914	2
CCRT	MA	MA12	M	8.98435583372312	77.4107042825482	-142.737836577952	160.706548245398	2
CCRT	MA	MA13	M	27.7690422359523	77.7289546198786	-124.576909374958	180.114993846863	2
CCRT	MA	MA16	M	-22.240025996499	77.6355464337921	-174.402900926818	129.92284893382	2
CCRT	MA	MA18	M	-19.5988180307788	78.6607353048003	-173.771026225626	134.573390164068	2
CCRT	MA	MA19	M	-42.8627947771603	78.500186762108	-196.72033361056	110.994744056239	2
CCRT	MA	MA20	M	51.9506232928663	102.764668487469	-149.464425825771	253.365672411503	2
CCRT	MA	MA21	M	-78.0975528595237	79.07171155879	-233.075259710692	76.8801539916442	2
CCRT	MA	MA23	M	-77.2445114337044	91.8886576208005	-257.342970958205	102.853948090796	2
CCRT	MA	MA26	M	-26.4381529459923	77.3414277153074	-178.024565780903	125.148259888918	2
CCRT	MA	MA27	M	37.6628143388001	77.4107042825482	-114.059378072875	189.385006750475	2
CCRT	MA	MA28	M	27.9548409654538	78.6607353048003	-126.217367229393	182.127049160301	2
CCRT	MA	MA3	M	-10.0055502018163	78.0139058662917	-162.909995993046	142.898895589413	2
CCRT	MA	MA30	M	15.7977447833272	77.4842522421556	-136.068598980315	167.664088546969	2
CCRT	MA	MA31	M	325.586593409697	254.27544555512	-172.784122031213	823.957308850608	2
CCRT	MA	MA32	M	12.3140021545603	77.4842522421556	-139.552341609082	164.180345918202	2
CCRT	MA	MA33	M	-0.201663492313332	78.5567499181379	-154.170064074383	153.766737089757	2
CCRT	MA	MA5	M	-65.0300922757369	77.7239061074021	-217.366148984018	87.3059644325439	2
CCRT	MA	MA6	M	26.3036793022332	77.4842522421556	-125.562664461409	178.170023065875	2
CCRT	MA	MA7	M	4.18837390834489	77.7289546198786	-148.157577702565	156.534325519255	2
CCRT	MA	MA9	M	-146.782420709482	171.007633264196	-481.95122298874	188.386381569776	2
CCRT	UM	UM13	M	-223.005675389283	265.026724198002	-742.448509757997	296.437158979431	2
CCRT	UM	UM17	M	35.1251743023441	79.2821227518294	-120.264930909125	190.515279513813	2
CCRT	UM	UM18	M	-47.1191497453541	77.4107042825482	-198.841342157029	104.603042666321	2
CCRT	UM	UM2	M	10.1613576711992	78.0067463422871	-142.729055710835	163.051771053233	2
CCRT	UM	UM20	M	-13.2991197069473	77.6941974358499	-165.576948488957	138.978709075063	2
CCRT	UM	UM21	M	-6.28433882693564	78.5604338778728	-160.259959837407	147.691282183535	2
CCRT	UM	UM22	M	2.956	89.805	-173.05856563162	178.97056563162	1
CCRT	UM	UM23	M	76.8259755390156	78.0067463422871	-76.0644378430187	229.71638892105	2
CCRT	UM	UM24	M	49.059	89.368	-126.099061370375	224.217061370375	1
CCRT	UM	UM25	M	-119.956268624817	137.937274750823	-390.308359262035	150.395822012401	2
CCRT	UM	UM26	M	18.111093421259	77.6355464337921	-134.05178150906	170.273968351579	2
CCRT	UM	UM28	M	23.3791500905153	78.5567499181379	-130.589250491555	177.347550672585	2
CCRT	UM	UM29	M	-118.07655487442	83.9872472141374	-282.688534574791	46.5354248259513	2
CCRT	UM	UM4	M	65.9551983780219	116.244363419969	-161.879567330902	293.789964086946	2
CCRT	UM	UM5	M	-4.72649036469087	77.7239061074021	-157.062547072972	147.60956634359	2
CCRT	UM	UM6	M	19.129886881361	77.4107042825482	-132.592305530314	170.852079293036	2
CCRT	UM	UM7	M	-3.43234746436016	79.2986493341198	-158.854844181906	151.990149253186	2
CCRT	UM	UM8	M	182.096786943894	167.974454223418	-147.127093656778	511.320667544565	2
CCRT	UM	UM9	M	-20.2557080464878	78.500186762108	-174.113246879887	133.601830786912	2
CCRT	KA	KA1	M	267.721192078209	251.375182193431	-224.96511162811	760.407495784529	2
CCRT	KA	KA10	M	-54.9172965532058	103.261779166819	-257.306664699699	147.472071593287	2
CCRT	KA	KA11	M	10.3418873884976	79.3616200420556	-145.204029648684	165.887804425679	2
CCRT	KA	KA13	M	-36.7332489197973	77.6475677062471	-188.919685111177	115.453187271582	2
CCRT	KA	KA14	M	47.4382130948105	81.5617612349301	-112.419901441308	207.296327630929	2
CCRT	KA	KA15	M	-4.11539301007123	77.67301056547	-156.351696289192	148.120910269049	2
CCRT	KA	KA16	M	26.9915214978212	78.4180922184215	-126.705114986626	180.688157982268	2
CCRT	KA	KA17	M	-9.46248857091098	77.4107042825482	-161.184680982586	142.259703840764	2
CCRT	KA	KA18	M	-175.155617482463	165.677895675292	-499.87832604042	149.567091075494	2
CCRT	KA	KA2	M	-22.5032358188885	77.5366646360671	-174.47230598694	129.465834349163	2
CCRT	KA	KA23	M	8.33072301946739	77.7239061074021	-144.005333688813	160.666779727748	2
CCRT	KA	KA24	M	-0.73047837427807	77.5157384066989	-152.658533886436	151.19757713788	2
CCRT	KA	KA25	M	140.71606231779	174.37496885346	-201.052596440285	482.484721075865	2
CCRT	KA	KA28	M	-46.2982500134232	77.7289546198786	-198.644201624333	106.047701597487	2
CCRT	KA	KA29	M	-9.58163678652618	78.4912293084224	-163.421619333309	144.258345760256	2
CCRT	KA	KA3	M	108.495906589447	78.0139058662917	-44.4085392017825	261.400352380677	2
CCRT	KA	KA5	M	-69.4125590442922	111.556457875887	-288.05919872389	149.234080635306	2
