Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	HSM	Parsch	F	MU	MU4	-111.632	12.656
lmer_pop	HSM	Parsch	F	MU	MU5	0.152	16.834
lmer_pop	HSM	Parsch	F	MU	MU6	40.469	17.526
lmer_pop	HSM	Parsch	F	MU	MU7	12.48	14.986
lmer_pop	HSM	Parsch	F	MU	MU9	-55.914	13.157
lmer_pop	HSM	Parsch	F	RE	RE10	-146.088	12.235
lmer_pop	HSM	Parsch	F	RE	RE11	37	12.837
lmer_pop	HSM	Parsch	F	RE	RE12	-28.068	12.235
lmer_pop	HSM	Parsch	F	RE	RE13	-27.506	12.347
lmer_pop	HSM	Parsch	F	RE	RE15	-103.449	12.235
lmer_pop	HSM	Parsch	F	RE	RE16	-100.407	12.743
lmer_pop	HSM	Parsch	F	RE	RE17	7.878	15.613
lmer_pop	HSM	Parsch	F	RE	RE18	31.12	14.409
lmer_pop	HSM	Parsch	F	RE	RE2	68.696	14.351
lmer_pop	HSM	Parsch	F	RE	RE3	-47.915	12.642
lmer_pop	HSM	Parsch	F	RE	RE4	20.192	13.469
lmer_pop	HSM	Parsch	F	RE	RE5	71.751	24.404
lmer_pop	HSM	Parsch	F	RE	RE6	82.831	16.894
lmer_pop	HSM	Parsch	F	RE	RE7	74.241	19.265
lmer_pop	HSM	Parsch	F	RE	RE8	59.725	14.349
lmer_pop	HSM	Parsch	F	UM	UM13	-30.729	13.209
lmer_pop	HSM	Parsch	F	UM	UM17	7	15.807
lmer_pop	HSM	Parsch	F	UM	UM18	35.325	30.679
lmer_pop	HSM	Parsch	F	UM	UM2	-47.924	36.681
lmer_pop	HSM	Parsch	F	UM	UM20	-17.413	14.902
lmer_pop	HSM	Parsch	F	UM	UM21	-50.784	12.977
lmer_pop	HSM	Parsch	F	UM	UM23	-48.301	36.696
lmer_pop	HSM	Parsch	F	UM	UM25	12.925	36.696
lmer_pop	HSM	Parsch	F	UM	UM26	41.77	24.404
lmer_pop	HSM	Parsch	F	UM	UM28	2.041	16.04
lmer_pop	HSM	Parsch	F	UM	UM29	4.364	18.819
lmer_pop	HSM	Parsch	F	UM	UM4	24.946	21.003
lmer_pop	HSM	Parsch	F	UM	UM5	24.943	22.584
lmer_pop	HSM	Parsch	F	UM	UM7	17.769	15.82
lmer_pop	HSM	Parsch	F	UM	UM9	24.067	17.581
lmer_pop	HSM	Parsch	F	VA	VA1	-54.413	12.857
lmer_pop	HSM	Parsch	F	VA	VA18	6.706	30.658
lmer_pop	HSM	Parsch	F	VA	VA22	10.914	19.354
lmer_pop	HSM	Parsch	F	VA	VA26	37.064	24.386
lmer_pop	HSM	Parsch	F	VA	VA30	-4.883	18.779
lmer_pop	HSM	Parsch	F	VA	VA34	-19.178	14.182
lmer_pop	HSM	Parsch	F	VA	VA47	-24.894	36.696
lmer_pop	HSM	Parsch	F	VA	VA48	37.142	33.254
lmer_pop	HSM	Parsch	F	VA	VA55	33.86	28.625
lmer_pop	HSM	Parsch	F	VA	VA57	-11.156	15.56
lmer_pop	HSM	Parsch	F	VA	VA6	-2.728	13.727
lmer_pop	HSM	Parsch	F	VA	VA66	42.591	17.217
lmer_pop	HSM	Parsch	F	VA	VA67	-48.091	25.557
lmer_pop	HSM	Parsch	F	VA	VA71	37.444	36.696
lmer_pop	HSM	Parsch	F	VA	VA9	-40.377	13.448
lmer_pop	HSM	Parsch	F	YE	YE11	-90.143	12.642
lmer_pop	HSM	Parsch	F	YE	YE13	40.485	12.849
lmer_pop	HSM	Parsch	F	YE	YE15	3.346	13.991
lmer_pop	HSM	Parsch	F	YE	YE19	60.096	18.359
lmer_pop	HSM	Parsch	F	YE	YE21	62.905	23.37
lmer_pop	HSM	Parsch	F	YE	YE22	-24.76	15.146
lmer_pop	HSM	Parsch	F	YE	YE23	-65.431	11.476
lmer_pop	HSM	Parsch	F	YE	YE24	24.052	12.982
lmer_pop	HSM	Parsch	F	YE	YE26	19.55	15.839
lmer_pop	HSM	Parsch	F	YE	YE33	-29.573	13.741
lmer_pop	HSM	Parsch	F	YE	YE40	-71.514	12.606
lmer_pop	HSM	Parsch	F	YE	YE48	-19.205	12.825
lmer_pop	HSM	Parsch	F	YE	YE51	43.211	14.553
lmer_pop	HSM	Parsch	F	YE	YE69	41.754	14.534
lmer_pop	HSM	Parsch	F	YE	YE80	5.226	13.08
lmer_pop	HSM	Vieira	F	AK	AK1	-26.047	7.845
lmer_pop	HSM	Vieira	F	AK	AK10	-14.023	8.739
lmer_pop	HSM	Vieira	F	AK	AK11	11.949	13.229
lmer_pop	HSM	Vieira	F	AK	AK12	12.305	10.242
lmer_pop	HSM	Vieira	F	AK	AK13	-22.457	13.583
lmer_pop	HSM	Vieira	F	AK	AK14	14.829	11.159
lmer_pop	HSM	Vieira	F	AK	AK15	-50.631	8.123
lmer_pop	HSM	Vieira	F	AK	AK16	-13.849	12.616
lmer_pop	HSM	Vieira	F	AK	AK17	-2.312	9.763
lmer_pop	HSM	Vieira	F	AK	AK18	17.26	9.253
lmer_pop	HSM	Vieira	F	AK	AK19	-7.213	8.244
lmer_pop	HSM	Vieira	F	AK	AK2	19.454	10.177
lmer_pop	HSM	Vieira	F	AK	AK20	-34.937	8.052
lmer_pop	HSM	Vieira	F	AK	AK3	-1.155	12.291
lmer_pop	HSM	Vieira	F	AK	AK4	19.404	15.41
lmer_pop	HSM	Vieira	F	AK	AK5	19.62	10.073
lmer_pop	HSM	Vieira	F	AK	AK6	13.219	18.396
lmer_pop	HSM	Vieira	F	AK	AK7	21.919	9.706
lmer_pop	HSM	Vieira	F	AK	AK8	22.371	10.995
lmer_pop	HSM	Vieira	F	AK	AK9	0.293	11.347
lmer_pop	HSM	Vieira	F	GI	GI1	14.715	7.909
lmer_pop	HSM	Vieira	F	GI	GI10	33.718	11.202
lmer_pop	HSM	Vieira	F	GI	GI11	5.52	7.814
lmer_pop	HSM	Vieira	F	GI	GI12	-22.191	8.729
lmer_pop	HSM	Vieira	F	GI	GI13	19.136	8.804
lmer_pop	HSM	Vieira	F	GI	GI15	5.07	8.671
lmer_pop	HSM	Vieira	F	GI	GI2	-8.532	7.843
lmer_pop	HSM	Vieira	F	GI	GI3	17.307	9.789
lmer_pop	HSM	Vieira	F	GI	GI4	-17.805	8.618
lmer_pop	HSM	Vieira	F	GI	GI5	-10.605	7.853
lmer_pop	HSM	Vieira	F	GI	GI7	12.029	7.777
lmer_pop	HSM	Vieira	F	GI	GI8	-26.046	7.632
lmer_pop	HSM	Vieira	F	GI	GI9	-22.315	9.319
lmer_pop	HSM	Vieira	F	KA	KA1	6.774	9.354
lmer_pop	HSM	Vieira	F	KA	KA10	-1.362	16.687
lmer_pop	HSM	Vieira	F	KA	KA11	18.775	15.412
lmer_pop	HSM	Vieira	F	KA	KA13	0.351	15.412
lmer_pop	HSM	Vieira	F	KA	KA14	-10.242	14.408
lmer_pop	HSM	Vieira	F	KA	KA15	-49.642	7.936
lmer_pop	HSM	Vieira	F	KA	KA16	-4.235	9.169
lmer_pop	HSM	Vieira	F	KA	KA17	-8.057	19.492
lmer_pop	HSM	Vieira	F	KA	KA18	7.413	10.524
lmer_pop	HSM	Vieira	F	KA	KA2	-0.676	9.795
lmer_pop	HSM	Vieira	F	KA	KA23	12.997	10.68
lmer_pop	HSM	Vieira	F	KA	KA24	2.455	15.405
lmer_pop	HSM	Vieira	F	KA	KA25	-6.757	15.405
lmer_pop	HSM	Vieira	F	KA	KA28	11.353	13.581
lmer_pop	HSM	Vieira	F	KA	KA29	17.926	9.233
lmer_pop	HSM	Vieira	F	KA	KA3	2.507	9.067
lmer_pop	HSM	Vieira	F	KA	KA5	6.426	8.441
lmer_pop	HSM	Vieira	F	KA	KA6	21.263	9.042
lmer_pop	HSM	Vieira	F	KA	KA7	-3.857	9.848
lmer_pop	HSM	Vieira	F	KA	KA9	-23.409	12.6
lmer_pop	HSM	Vieira	F	MA	MA12	-2.987	10.511
lmer_pop	HSM	Vieira	F	MA	MA13	21.991	10.511
lmer_pop	HSM	Vieira	F	MA	MA16	-7.847	9.838
lmer_pop	HSM	Vieira	F	MA	MA18	4.602	8.787
lmer_pop	HSM	Vieira	F	MA	MA19	-1.669	8.865
lmer_pop	HSM	Vieira	F	MA	MA20	1.087	9.953
lmer_pop	HSM	Vieira	F	MA	MA21	15.617	8.856
lmer_pop	HSM	Vieira	F	MA	MA23	15.321	13.217
lmer_pop	HSM	Vieira	F	MA	MA26	-12.506	8.12
lmer_pop	HSM	Vieira	F	MA	MA27	-5.092	12.891
lmer_pop	HSM	Vieira	F	MA	MA28	0.738	11.593
lmer_pop	HSM	Vieira	F	MA	MA3	-2.681	14.4
lmer_pop	HSM	Vieira	F	MA	MA30	-17.321	9.035
lmer_pop	HSM	Vieira	F	MA	MA31	-0.442	12.897
lmer_pop	HSM	Vieira	F	MA	MA32	12.172	12.897
lmer_pop	HSM	Vieira	F	MA	MA33	-24.956	9.213
lmer_pop	HSM	Vieira	F	MA	MA5	0.997	12.073
lmer_pop	HSM	Vieira	F	MA	MA6	-14.164	9.527
lmer_pop	HSM	Vieira	F	MA	MA7	20.896	10.558
lmer_pop	HSM	Vieira	F	MA	MA9	-3.756	15.413
lmer_pop	HSM	Vieira	F	MU	MU1	-13.432	7.793
lmer_pop	HSM	Vieira	F	MU	MU10	4.091	8.105
lmer_pop	HSM	Vieira	F	MU	MU11	-31.585	8.161
lmer_pop	HSM	Vieira	F	MU	MU12	12.449	7.88
lmer_pop	HSM	Vieira	F	MU	MU13	17.225	7.987
lmer_pop	HSM	Vieira	F	MU	MU14	28.326	9.558
lmer_pop	HSM	Vieira	F	MU	MU15	12.899	8.286
lmer_pop	HSM	Vieira	F	MU	MU16	-19.303	8.412
lmer_pop	HSM	Vieira	F	MU	MU17	3.533	8.223
lmer_pop	HSM	Vieira	F	MU	MU18	8.504	7.895
lmer_pop	HSM	Vieira	F	MU	MU19	5.1	8.635
lmer_pop	HSM	Vieira	F	MU	MU2	-41.423	8.105
lmer_pop	HSM	Vieira	F	MU	MU20	-43.698	8.003
lmer_pop	HSM	Vieira	F	MU	MU3	-3.876	7.995
lmer_pop	HSM	Vieira	F	MU	MU4	-12.934	8.307
lmer_pop	HSM	Vieira	F	MU	MU5	28.398	10.496
lmer_pop	HSM	Vieira	F	MU	MU6	30.046	9.82
lmer_pop	HSM	Vieira	F	MU	MU7	19.68	8.01
lmer_pop	HSM	Vieira	F	MU	MU8	2.84	7.613
lmer_pop	HSM	Vieira	F	MU	MU9	-6.84	7.851
lmer_pop	HSM	Vieira	F	RE	RE10	-8.382	10.349
lmer_pop	HSM	Vieira	F	RE	RE11	-4.412	12.587
lmer_pop	HSM	Vieira	F	RE	RE12	4.486	9.412
lmer_pop	HSM	Vieira	F	RE	RE13	13.391	12.051
lmer_pop	HSM	Vieira	F	RE	RE15	5.729	9.945
lmer_pop	HSM	Vieira	F	RE	RE16	14.376	14.865
lmer_pop	HSM	Vieira	F	RE	RE17	3.082	10.995
lmer_pop	HSM	Vieira	F	RE	RE18	5.12	9.285
lmer_pop	HSM	Vieira	F	RE	RE2	-9.281	10.848
lmer_pop	HSM	Vieira	F	RE	RE3	-2.909	9.423
lmer_pop	HSM	Vieira	F	RE	RE4	-0.837	10.24
lmer_pop	HSM	Vieira	F	RE	RE5	-12.886	11.405
lmer_pop	HSM	Vieira	F	RE	RE6	2.54	10.531
lmer_pop	HSM	Vieira	F	RE	RE7	-3.941	12.906
lmer_pop	HSM	Vieira	F	RE	RE8	-7.552	12.607
lmer_pop	HSM	Vieira	F	RE	RE9	1.476	13.228
lmer_pop	HSM	Vieira	F	UM	UM13	11.535	9.044
lmer_pop	HSM	Vieira	F	UM	UM17	-17.118	7.839
lmer_pop	HSM	Vieira	F	UM	UM18	4.047	15.404
lmer_pop	HSM	Vieira	F	UM	UM2	-2.659	11.79
lmer_pop	HSM	Vieira	F	UM	UM20	11.871	14.872
lmer_pop	HSM	Vieira	F	UM	UM21	10.977	10.393
lmer_pop	HSM	Vieira	F	UM	UM22	-66.319	7.815
lmer_pop	HSM	Vieira	F	UM	UM23	11.433	13.235
lmer_pop	HSM	Vieira	F	UM	UM24	7.887	9.54
lmer_pop	HSM	Vieira	F	UM	UM25	-10.975	8.185
lmer_pop	HSM	Vieira	F	UM	UM26	17.804	8.744
lmer_pop	HSM	Vieira	F	UM	UM28	-6.046	7.958
lmer_pop	HSM	Vieira	F	UM	UM29	-26.095	8.656
lmer_pop	HSM	Vieira	F	UM	UM4	4.311	9.565
lmer_pop	HSM	Vieira	F	UM	UM5	10.148	10.626
lmer_pop	HSM	Vieira	F	UM	UM6	6.075	10.46
lmer_pop	HSM	Vieira	F	UM	UM7	7.056	17.469
lmer_pop	HSM	Vieira	F	UM	UM8	-3.752	8.012
lmer_pop	HSM	Vieira	F	UM	UM9	29.818	12.068
lmer_pop	HSM	Vieira	F	VA	VA1	-6.831	7.705
lmer_pop	HSM	Vieira	F	VA	VA11	-29.689	7.762
lmer_pop	HSM	Vieira	F	VA	VA15	25.655	10.473
lmer_pop	HSM	Vieira	F	VA	VA18	12.976	7.903
lmer_pop	HSM	Vieira	F	VA	VA22	-3.644	8.087
lmer_pop	HSM	Vieira	F	VA	VA26	21.818	8.01
lmer_pop	HSM	Vieira	F	VA	VA30	-22.173	7.658
lmer_pop	HSM	Vieira	F	VA	VA34	14.578	10.797
lmer_pop	HSM	Vieira	F	VA	VA35	-1.079	8.713
lmer_pop	HSM	Vieira	F	VA	VA44	-45.431	8.405
lmer_pop	HSM	Vieira	F	VA	VA46	5.103	8.029
lmer_pop	HSM	Vieira	F	VA	VA47	-2.35	13.965
lmer_pop	HSM	Vieira	F	VA	VA48	8.872	8.673
lmer_pop	HSM	Vieira	F	VA	VA55	-35.376	7.601
lmer_pop	HSM	Vieira	F	VA	VA57	11.645	8.078
lmer_pop	HSM	Vieira	F	VA	VA6	-13.654	8.622
lmer_pop	HSM	Vieira	F	VA	VA66	29.587	11.008
lmer_pop	HSM	Vieira	F	VA	VA67	-4.096	8.979
lmer_pop	HSM	Vieira	F	VA	VA71	18.777	8.535
lmer_pop	HSM	Vieira	F	VA	VA9	15.314	8.475
lmer_pop	HSM	Vieira	F	YE	YE11	-11.991	8.573
lmer_pop	HSM	Vieira	F	YE	YE13	-1.622	8.048
lmer_pop	HSM	Vieira	F	YE	YE14	2.925	9.484
lmer_pop	HSM	Vieira	F	YE	YE15	16.596	11.586
lmer_pop	HSM	Vieira	F	YE	YE19	3.708	10.205
lmer_pop	HSM	Vieira	F	YE	YE20	-30.33	9.008
lmer_pop	HSM	Vieira	F	YE	YE21	13.017	18.395
lmer_pop	HSM	Vieira	F	YE	YE22	-26.796	8.104
lmer_pop	HSM	Vieira	F	YE	YE23	5.622	7.918
lmer_pop	HSM	Vieira	F	YE	YE24	11.922	9.892
lmer_pop	HSM	Vieira	F	YE	YE26	-9.565	7.973
lmer_pop	HSM	Vieira	F	YE	YE27	-29.993	7.813
lmer_pop	HSM	Vieira	F	YE	YE33	-4.419	7.851
lmer_pop	HSM	Vieira	F	YE	YE40	-0.33	8.439
lmer_pop	HSM	Vieira	F	YE	YE41	6.525	9.833
lmer_pop	HSM	Vieira	F	YE	YE48	8.785	13.218
lmer_pop	HSM	Vieira	F	YE	YE49	32.215	12.058
lmer_pop	HSM	Vieira	F	YE	YE51	-9.082	8.238
lmer_pop	HSM	Vieira	F	YE	YE69	4.923	12.892
lmer_pop	HSM	Vieira	F	YE	YE80	17.891	10.828
lmer_pop	HSM	Parsch	M	AK	AK1	-26.721	11.988
lmer_pop	HSM	Parsch	M	AK	AK10	12.178	12.41
lmer_pop	HSM	Parsch	M	AK	AK11	-19.535	12.421
lmer_pop	HSM	Parsch	M	AK	AK13	-15.173	12.534
lmer_pop	HSM	Parsch	M	AK	AK14	-132.547	11.892
lmer_pop	HSM	Parsch	M	AK	AK17	-38.656	11.987
lmer_pop	HSM	Parsch	M	AK	AK18	42.711	15.925
lmer_pop	HSM	Parsch	M	AK	AK20	65.194	15.352
lmer_pop	HSM	Parsch	M	AK	AK21	61.809	13.658
lmer_pop	HSM	Parsch	M	AK	AK3	-80.025	12.188
lmer_pop	HSM	Parsch	M	AK	AK4	-5.209	12.408
lmer_pop	HSM	Parsch	M	AK	AK6	55.242	14.202
lmer_pop	HSM	Parsch	M	AK	AK7	103.623	22.61
lmer_pop	HSM	Parsch	M	AK	AK8	49.501	20.796
lmer_pop	HSM	Parsch	M	AK	AK9	-72.39	11.988
lmer_pop	HSM	Parsch	M	GI	GI1	50.891	12.139
lmer_pop	HSM	Parsch	M	GI	GI10	37.619	12.657
lmer_pop	HSM	Parsch	M	GI	GI11	28.553	12.334
lmer_pop	HSM	Parsch	M	GI	GI12	3.56	12.139
lmer_pop	HSM	Parsch	M	GI	GI13	-91.061	12.146
lmer_pop	HSM	Parsch	M	GI	GI14	-16.095	12.242
lmer_pop	HSM	Parsch	M	GI	GI15	14.755	12.139
lmer_pop	HSM	Parsch	M	GI	GI2	59.141	12.545
lmer_pop	HSM	Parsch	M	GI	GI3	50.027	16.768
lmer_pop	HSM	Parsch	M	GI	GI4	-83.87	12.047
lmer_pop	HSM	Parsch	M	GI	GI5	-27.047	12.047
lmer_pop	HSM	Parsch	M	GI	GI6	13.223	12.234
lmer_pop	HSM	Parsch	M	GI	GI7	19.003	12.545
lmer_pop	HSM	Parsch	M	GI	GI8	6.194	12.234
lmer_pop	HSM	Parsch	M	GI	GI9	-64.893	12.047
lmer_pop	HSM	Parsch	M	KA	KA1	-3.772	12.498
lmer_pop	HSM	Parsch	M	KA	KA10	9.632	13.16
lmer_pop	HSM	Parsch	M	KA	KA11	26.423	12.883
lmer_pop	HSM	Parsch	M	KA	KA14	25.778	13.165
lmer_pop	HSM	Parsch	M	KA	KA15	-122.696	11.863
lmer_pop	HSM	Parsch	M	KA	KA17	11.028	12.894
lmer_pop	HSM	Parsch	M	KA	KA18	19.478	13.029
lmer_pop	HSM	Parsch	M	KA	KA23	1.235	12.162
lmer_pop	HSM	Parsch	M	KA	KA24	12.113	16.577
lmer_pop	HSM	Parsch	M	KA	KA28	-29.653	11.863
lmer_pop	HSM	Parsch	M	KA	KA29	5.532	12.498
lmer_pop	HSM	Parsch	M	KA	KA3	49.191	14.615
lmer_pop	HSM	Parsch	M	KA	KA5	25.243	12.515
lmer_pop	HSM	Parsch	M	KA	KA7	30.266	18.835
lmer_pop	HSM	Parsch	M	KA	KA9	-59.8	11.863
lmer_pop	HSM	Parsch	M	MA	MA12	38.672	14.89
lmer_pop	HSM	Parsch	M	MA	MA16	-5.149	12.689
lmer_pop	HSM	Parsch	M	MA	MA18	89.344	22.632
lmer_pop	HSM	Parsch	M	MA	MA19	34.049	13.225
lmer_pop	HSM	Parsch	M	MA	MA20	-83.887	11.94
lmer_pop	HSM	Parsch	M	MA	MA21	-36.823	12.037
lmer_pop	HSM	Parsch	M	MA	MA23	45.451	17.84
lmer_pop	HSM	Parsch	M	MA	MA26	35.865	13.695
lmer_pop	HSM	Parsch	M	MA	MA3	37.654	12.137
lmer_pop	HSM	Parsch	M	MA	MA30	-113.6	11.94
lmer_pop	HSM	Parsch	M	MA	MA33	-7.436	11.94
lmer_pop	HSM	Parsch	M	MA	MA5	53.837	13.534
lmer_pop	HSM	Parsch	M	MA	MA6	10.815	13.87
lmer_pop	HSM	Parsch	M	MA	MA7	-8.614	12.239
lmer_pop	HSM	Parsch	M	MA	MA9	-90.177	11.94
lmer_pop	HSM	Parsch	M	MU	MU1	31.325	12.57
lmer_pop	HSM	Parsch	M	MU	MU10	62.402	12.345
lmer_pop	HSM	Parsch	M	MU	MU11	47.272	13.228
lmer_pop	HSM	Parsch	M	MU	MU14	64.278	13.705
lmer_pop	HSM	Parsch	M	MU	MU15	-88.753	11.94
lmer_pop	HSM	Parsch	M	MU	MU17	67.524	12.694
lmer_pop	HSM	Parsch	M	MU	MU18	19.417	12.345
lmer_pop	HSM	Parsch	M	MU	MU2	42.831	12.819
lmer_pop	HSM	Parsch	M	MU	MU20	-1.024	11.94
lmer_pop	HSM	Parsch	M	MU	MU3	-125.406	11.94
lmer_pop	HSM	Parsch	M	MU	MU4	-47.437	11.94
lmer_pop	HSM	Parsch	M	MU	MU5	9.44	12.703
lmer_pop	HSM	Parsch	M	MU	MU6	61.687	12.579
lmer_pop	HSM	Parsch	M	MU	MU7	-15.656	12.465
lmer_pop	HSM	Parsch	M	MU	MU9	-127.9	11.94
lmer_pop	HSM	Parsch	M	RE	RE10	-57.125	11.707
lmer_pop	HSM	Parsch	M	RE	RE11	-8.761	11.707
lmer_pop	HSM	Parsch	M	RE	RE12	-51.145	11.803
lmer_pop	HSM	Parsch	M	RE	RE13	-44.43	11.808
lmer_pop	HSM	Parsch	M	RE	RE15	-114.274	11.707
lmer_pop	HSM	Parsch	M	RE	RE16	-29.267	12.201
lmer_pop	HSM	Parsch	M	RE	RE17	44.1	12.394
lmer_pop	HSM	Parsch	M	RE	RE18	4.442	12.391
lmer_pop	HSM	Parsch	M	RE	RE2	23.327	12.201
lmer_pop	HSM	Parsch	M	RE	RE3	-104.187	12.295
lmer_pop	HSM	Parsch	M	RE	RE4	81.453	12.702
lmer_pop	HSM	Parsch	M	RE	RE5	132.933	14.095
lmer_pop	HSM	Parsch	M	RE	RE6	110.148	12.817
lmer_pop	HSM	Parsch	M	RE	RE7	90.202	12.936
lmer_pop	HSM	Parsch	M	RE	RE8	-77.415	12.201
lmer_pop	HSM	Parsch	M	UM	UM13	-15.056	12.813
lmer_pop	HSM	Parsch	M	UM	UM17	-15.659	12.39
lmer_pop	HSM	Parsch	M	UM	UM18	48.461	13.608
lmer_pop	HSM	Parsch	M	UM	UM2	49.138	15.109
lmer_pop	HSM	Parsch	M	UM	UM20	-115.701	12.201
lmer_pop	HSM	Parsch	M	UM	UM21	16.079	12.817
lmer_pop	HSM	Parsch	M	UM	UM23	47.147	21.77
lmer_pop	HSM	Parsch	M	UM	UM25	51.004	18.476
lmer_pop	HSM	Parsch	M	UM	UM26	-27.198	13.2
lmer_pop	HSM	Parsch	M	UM	UM28	-120.256	12.201
lmer_pop	HSM	Parsch	M	UM	UM29	26.618	13.92
lmer_pop	HSM	Parsch	M	UM	UM4	14.468	12.701
lmer_pop	HSM	Parsch	M	UM	UM5	61.342	14.28
lmer_pop	HSM	Parsch	M	UM	UM7	39.467	16.181
lmer_pop	HSM	Parsch	M	UM	UM9	-59.854	12.201
lmer_pop	HSM	Parsch	M	VA	VA1	-15.68	12.295
lmer_pop	HSM	Parsch	M	VA	VA18	52.011	13.461
lmer_pop	HSM	Parsch	M	VA	VA22	65.842	18.463
lmer_pop	HSM	Parsch	M	VA	VA26	13.247	13.317
lmer_pop	HSM	Parsch	M	VA	VA30	-35.071	12.201
lmer_pop	HSM	Parsch	M	VA	VA34	29.403	13.057
lmer_pop	HSM	Parsch	M	VA	VA47	54.642	20.204
lmer_pop	HSM	Parsch	M	VA	VA48	78.683	18.985
lmer_pop	HSM	Parsch	M	VA	VA55	13.127	12.389
lmer_pop	HSM	Parsch	M	VA	VA57	-139.066	12.201
lmer_pop	HSM	Parsch	M	VA	VA6	4.746	12.389
