Trait	Population	Line	Sex	Value	SE	LLM	ULM	N_lab
HSM	YE	YE11	F	288.578671838681	64.0497340399639	163.043499900983	414.113843776379	2
HSM	YE	YE13	F	359.643697682662	9.27276751581126	341.469407314658	377.817988050665	2
HSM	YE	YE14	F	365.100513535311	11.0585696661186	343.426115269191	386.77491180143	1
HSM	YE	YE15	F	351.976342998459	31.2730479659591	290.682295298385	413.270390698532	2
HSM	YE	YE19	F	366.701415993734	10.9036620607032	345.33063105516	388.072200932308	2
HSM	YE	YE20	F	331.845513535311	10.6531577975921	310.965707930408	352.725319140213	1
HSM	YE	YE21	F	375.153905014512	16.7097613551119	342.403374568234	407.904435460791	2
HSM	YE	YE22	F	318.83678456752	22.8150903177427	274.120029240715	363.553539894324	2
HSM	YE	YE23	F	309.815767318046	60.4942707717896	191.249175334324	428.382359301768	2
HSM	YE	YE24	F	363.36121214093	17.0819331085245	329.8812384619	396.84118581996	2
HSM	YE	YE26	F	350.456234299367	9.27587717384006	332.275849113623	368.63661948511	2
HSM	YE	YE27	F	332.182513535311	9.66378166456576	313.241849518303	351.123177552318	1
HSM	YE	YE33	F	324.677865788006	37.3264652079258	251.519338310284	397.836393265728	2
HSM	YE	YE40	F	303.872582067728	60.5566339741117	185.183760453495	422.561403681962	2
HSM	YE	YE41	F	368.700513535311	11.3592955794097	346.436703309923	390.964323760699	1
HSM	YE	YE48	F	335.419119086895	38.8620801041435	259.250841718464	411.587396455327	2
HSM	YE	YE49	F	394.390513535311	13.3319567603708	368.260358441539	420.520668629083	1
HSM	YE	YE51	F	353.344705845769	9.43481400148883	334.852810202017	371.836601489522	2
HSM	YE	YE69	F	364.461372790413	12.6064579565836	339.753169222891	389.169576357935	2
HSM	YE	YE80	F	353.547936418721	30.9795024821566	292.829227294725	414.266645542717	2
HSM	RE	RE10	F	274.507551628405	95.7980679036247	86.7467887487785	462.268314508032	2
HSM	RE	RE11	F	370.114990641548	12.6249698857929	345.370504359491	394.859476923604	2
HSM	RE	RE12	F	341.947172799479	43.0887762312111	257.4947232484	426.399622350558	2
HSM	RE	RE13	F	346.084230689191	47.3141431172752	253.350214219958	438.818247158424	2
HSM	RE	RE15	F	303.179336435771	81.5256722671948	143.391954976653	462.966717894889	2
HSM	RE	RE16	F	308.638199615992	84.3364466193577	143.341801657966	473.934597574018	2
HSM	RE	RE17	F	362.545264554165	23.5775553718126	316.334105181914	408.756423926417	2
HSM	RE	RE18	F	378.394139763796	10.5578873714804	357.701060762864	399.087218764728	2
