Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	HSM	Parsch	F	AK	AK1	332.168974937708	28.0565441270414
lmer_pop	HSM	Parsch	F	AK	AK10	414.433974937708	30.9729211304427
lmer_pop	HSM	Parsch	F	AK	AK11	450.673974937707	29.4382837705023
lmer_pop	HSM	Parsch	F	AK	AK13	439.585974937708	30.3696258184493
lmer_pop	HSM	Parsch	F	AK	AK14	389.139974937708	28.9590602808969
lmer_pop	HSM	Parsch	F	AK	AK17	306.278974937708	28.010137385465
lmer_pop	HSM	Parsch	F	AK	AK18	397.928974937708	36.778042312671
lmer_pop	HSM	Parsch	F	AK	AK20	418.074974937708	35.7692180981444
lmer_pop	HSM	Parsch	F	AK	AK21	423.615974937708	33.6152766365625
lmer_pop	HSM	Parsch	F	AK	AK3	395.269974937708	38.0027363798006
lmer_pop	HSM	Parsch	F	AK	AK4	330.453974937708	28.4021156316325
lmer_pop	HSM	Parsch	F	AK	AK6	428.233974937708	33.6052946476091
lmer_pop	HSM	Parsch	F	AK	AK7	368.782974937708	44.4413482733436
lmer_pop	HSM	Parsch	F	AK	AK9	422.868974937708	31.2508704415193
lmer_pop	HSM	Parsch	F	GI	GI1	328.25455604659	27.5704479920967
lmer_pop	HSM	Parsch	F	GI	GI10	364.29255604659	28.6605360641581
lmer_pop	HSM	Parsch	F	GI	GI11	377.50655604659	28.7762114164618
lmer_pop	HSM	Parsch	F	GI	GI12	353.60555604659	28.396049275998
lmer_pop	HSM	Parsch	F	GI	GI13	323.53555604659	27.6163720007699
lmer_pop	HSM	Parsch	F	GI	GI14	282.02255604659	27.6163720007699
lmer_pop	HSM	Parsch	F	GI	GI15	349.86755604659	28.295604154796
lmer_pop	HSM	Parsch	F	GI	GI2	385.59855604659	29.2675719437897
lmer_pop	HSM	Parsch	F	GI	GI3	339.47855604659	27.9098034297074
lmer_pop	HSM	Parsch	F	GI	GI4	351.48255604659	28.5651000783282
lmer_pop	HSM	Parsch	F	GI	GI5	270.48155604659	27.7680575929414
lmer_pop	HSM	Parsch	F	GI	GI6	337.20155604659	28.2170020109314
lmer_pop	HSM	Parsch	F	GI	GI7	340.14655604659	28.4664775391145
lmer_pop	HSM	Parsch	F	GI	GI8	342.68355604659	28.3783952943944
lmer_pop	HSM	Parsch	F	GI	GI9	316.40955604659	27.8811600814046
lmer_pop	HSM	Parsch	F	KA	KA1	315.59202393966	27.8821820962294
