Population	Mstar	SEMstar	Q	p	LLMstar	ULMstar
YE	56.8593079327384	5.35413867104607	3.54800371276073	0.895432316342263	46.365388969255	67.3532268962219
RE	60.583055507091	6.05076296535499	3.54800371276073	0.895432316342263	48.7237780160065	72.4423329981756
GI	60.9729369277461	12.0222566168267	3.54800371276073	0.895432316342263	37.4097469458674	84.5361269096248
MU	74.7310758087455	18.4674627052963	3.54800371276073	0.895432316342263	38.5355140205283	110.926637596963
MA	76.9146644289324	21.5549831223162	3.54800371276073	0.895432316342263	34.6676738218239	119.161655036041
UM	74.3379360475716	27.907210997565	3.54800371276073	0.895432316342263	19.6408075833841	129.035064511759
KA	80.0479300425594	29.5850032271615	3.54800371276073	0.895432316342263	22.0623892348217	138.033470850297
VA	69.5160983419684	16.211473326217	3.54800371276073	0.895432316342263	37.7421944862515	101.290002197685
AK	78.5451242362714	17.986798875553	3.54800371276073	0.895432316342263	43.291646243022	113.798602229521
