Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	Via	Gibert	NA	AK	AK1	0.998727512161915	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK10	1.10372751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK11	1.04572751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK12	1.11372751216191	0.0513655019895716
lmer_pop	Via	Gibert	NA	AK	AK13	1.07372751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK14	1.12072751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK15	1.20972751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK16	1.10272751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK17	0.996727512161915	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK18	0.939727512161915	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK2	1.08772751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK20	1.11872751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK21	1.06572751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK3	0.964727512161915	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK4	1.15572751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK5	1.04972751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK6	0.950727512161915	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK7	0.952727512161915	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK8	1.12472751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	AK	AK9	1.15772751216191	0.063327835859444
lmer_pop	Via	Gibert	NA	GI	GI1	1.06329208541954	0.0655329785998072
lmer_pop	Via	Gibert	NA	GI	GI10	1.03129208541954	0.0540608109832139
lmer_pop	Via	Gibert	NA	GI	GI11	0.900292085419537	0.0655329785998072
lmer_pop	Via	Gibert	NA	GI	GI12	0.741292085419537	0.0655329785998072
lmer_pop	Via	Gibert	NA	GI	GI13	0.948292085419537	0.0655329785998072
